gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId
0052100201,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (7:47 PM EST),period,start,0,0,1
0052100201,4,PT12M00.00S,1,1610612739,CLE,1628386,Allen,J. Allen,0,0,0,,0,,,0,h,Jump Ball Allen vs. Capela: Tip to Markkanen,Jump Ball,,1,0,2
0052100201,7,PT11M40.00S,1,1610612739,CLE,1630596,Mobley,E. Mobley,-235,2,24,Made,1,3,0,3,h,Mobley 24' 3PT Jump Shot (3 PTS) (LeVert 1 AST),Made Shot,Jump Shot,1,3,3
0052100201,9,PT11M15.00S,1,1610612737,ATL,1629027,Young,T. Young,50,140,15,Missed,1,,,0,v,MISS Young 15' Fadeaway Jumper,Missed Shot,Fadeaway Jump Shot,1,2,4
0052100201,10,PT11M12.00S,1,1610612739,CLE,1629636,Garland,D. Garland,0,0,0,,0,,,0,h,Garland REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,5
0052100201,11,PT11M08.00S,1,1610612739,CLE,1628374,Markkanen,L. Markkanen,192,172,26,Made,1,6,0,6,h,Markkanen 26' 3PT Jump Shot (3 PTS) (Garland 1 AST),Made Shot,Jump Shot,1,3,6
0052100201,13,PT10M56.00S,1,1610612737,ATL,1628989,Huerter,K. Huerter,2,10,1,Made,1,6,2,8,v,Huerter 1' Cutting Layup Shot (2 PTS) (Young 1 AST),Made Shot,Cutting Layup Shot,1,2,7
0052100201,15,PT10M45.00S,1,1610612739,CLE,1627747,LeVert,C. LeVert,-72,43,8,Missed,1,,,0,h,MISS LeVert 8' Jump Bank Shot,Missed Shot,Jump Bank Shot,1,2,8
0052100201,16,PT10M42.00S,1,1610612737,ATL,203991,Capela,C. Capela,0,0,0,,0,,,0,v,Capela REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,9
0052100201,17,PT10M36.00S,1,1610612737,ATL,1629027,Young,T. Young,0,0,0,,0,,,0,v,Young Bad Pass Turnover (P1.T1),Turnover,Bad Pass,1,0,10
0052100201,17,PT10M36.00S,1,1610612739,CLE,1629636,Garland,D. Garland,0,0,0,,0,,,0,h,Garland STEAL (1 STL),,,1,0,11
0052100201,19,PT10M33.00S,1,1610612737,ATL,1628989,Huerter,K. Huerter,0,0,0,,0,,,0,v,Huerter Personal Take Foul (P1.T1) (E.Lewis),Foul,Personal Take,1,0,12
0052100201,21,PT10M18.00S,1,1610612739,CLE,1630596,Mobley,E. Mobley,2,13,1,Made,1,8,2,10,h,Mobley 1' Alley Oop Dunk (5 PTS) (Allen 1 AST),Made Shot,Alley Oop Dunk Shot,1,2,13
0052100201,23,PT10M01.00S,1,1610612737,ATL,1629027,Young,T. Young,-27,308,31,Missed,1,,,0,v,MISS Young 31' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,14
0052100201,24,PT09M59.00S,1,1610612737,ATL,203991,Capela,C. Capela,0,0,0,,0,,,0,v,Capela REBOUND (Off:1 Def:1),Rebound,Unknown,1,0,15
0052100201,25,PT09M54.00S,1,1610612737,ATL,1629631,Hunter,D. Hunter,167,219,28,Missed,1,,,0,v,MISS Hunter 28' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,16
0052100201,26,PT09M47.00S,1,1610612737,ATL,203991,Capela,C. Capela,0,0,0,,0,,,0,v,Capela REBOUND (Off:2 Def:1),Rebound,Unknown,1,0,17
0052100201,27,PT09M47.00S,1,1610612737,ATL,203991,Capela,C. Capela,0,0,0,Made,1,8,4,12,v,Capela Tip Dunk Shot (2 PTS),Made Shot,Tip Dunk Shot,1,2,18
0052100201,28,PT09M44.00S,1,1610612739,CLE,1629636,Garland,D. Garland,11,8,1,Missed,1,,,0,h,MISS Garland 1' Driving Layup,Missed Shot,Driving Layup Shot,1,2,19
0052100201,29,PT09M42.00S,1,1610612737,ATL,203991,Capela,C. Capela,0,0,0,,0,,,0,v,Capela REBOUND (Off:2 Def:2),Rebound,Unknown,1,0,20
0052100201,30,PT09M36.00S,1,1610612737,ATL,1629631,Hunter,D. Hunter,0,0,0,,0,,,0,v,Hunter Bad Pass Turnover (P1.T2),Turnover,Bad Pass,1,0,21
0052100201,30,PT09M36.00S,1,1610612739,CLE,1629636,Garland,D. Garland,0,0,0,,0,,,0,h,Garland STEAL (2 STL),,,1,0,22
0052100201,32,PT09M30.00S,1,1610612739,CLE,1628374,Markkanen,L. Markkanen,6,8,1,Made,1,10,4,14,h,Markkanen 1' Running Layup (5 PTS) (Garland 2 AST),Made Shot,Running Layup Shot,1,2,23
0052100201,34,PT09M20.00S,1,1610612737,ATL,1629631,Hunter,D. Hunter,241,25,24,Missed,1,,,0,v,MISS Hunter 24' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,24
0052100201,35,PT09M20.00S,1,1610612739,CLE,1627747,LeVert,C. LeVert,0,0,0,,0,,,0,h,LeVert REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,25
0052100201,36,PT09M00.00S,1,1610612739,CLE,1629636,Garland,D. Garland,12,12,2,Missed,1,,,0,h,MISS Garland 2' Driving Reverse Layup,Missed Shot,Driving Reverse Layup Shot,1,2,26
0052100201,37,PT09M00.00S,1,1610612737,ATL,203991,Capela,C. Capela,0,0,0,,0,,,0,v,Capela REBOUND (Off:2 Def:3),Rebound,Unknown,1,0,27
0052100201,38,PT08M51.00S,1,1610612737,ATL,1629631,Hunter,D. Hunter,-4,4,1,Missed,1,,,0,v,MISS Hunter 1' Driving Layup,Missed Shot,Driving Layup Shot,1,2,28
0052100201,39,PT08M50.00S,1,1610612737,ATL,201568,Gallinari,D. Gallinari,0,0,0,,0,,,0,v,Gallinari REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,29
0052100201,40,PT08M50.00S,1,1610612737,ATL,201568,Gallinari,D. Gallinari,0,0,0,Missed,1,,,0,v,MISS Gallinari Tip Layup Shot,Missed Shot,Tip Layup Shot,1,2,30
0052100201,41,PT08M50.00S,1,0,,1610612739,,,0,0,0,,0,,,0,h,CAVALIERS Rebound,Rebound,Unknown,0,0,31
0052100201,42,PT08M33.00S,1,1610612739,CLE,1627747,LeVert,C. LeVert,38,80,9,Made,1,12,4,16,h,LeVert 9' Floating Jump Shot (2 PTS),Made Shot,Floating Jump shot,1,2,32
0052100201,43,PT08M10.00S,1,1610612737,ATL,1629027,Young,T. Young,34,214,22,Made,1,12,6,18,v,Young 22' Step Back Jump Shot (2 PTS),Made Shot,Step Back Jump shot,1,2,33
0052100201,44,PT07M53.00S,1,1610612739,CLE,1628374,Markkanen,L. Markkanen,237,21,24,Made,1,15,6,21,h,Markkanen 24' 3PT Jump Shot (8 PTS) (LeVert 2 AST),Made Shot,Jump Shot,1,3,34
0052100201,46,PT07M37.00S,1,1610612737,ATL,201568,Gallinari,D. Gallinari,-12,26,3,Missed,1,,,0,v,MISS Gallinari 3' Layup,Missed Shot,Layup Shot,1,2,35
0052100201,46,PT07M37.00S,1,1610612739,CLE,1628386,Allen,J. Allen,0,0,0,,0,,,0,h,Allen BLOCK (1 BLK),,,1,2,36
0052100201,48,PT07M37.00S,1,0,,1610612737,,,0,0,0,,0,,,0,v,Hawks Rebound,Rebound,Unknown,0,0,37
0052100201,50,PT07M29.00S,1,1610612737,ATL,1629027,Young,T. Young,-22,327,33,Missed,1,,,0,v,MISS Young 33' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,38
0052100201,51,PT07M28.00S,1,1610612739,CLE,1630596,Mobley,E. Mobley,0,0,0,,0,,,0,h,Mobley REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,39
0052100201,52,PT07M16.00S,1,1610612739,CLE,1628374,Markkanen,L. Markkanen,-225,146,27,Missed,1,,,0,h,MISS Markkanen 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,40
0052100201,53,PT07M11.00S,1,1610612737,ATL,1629631,Hunter,D. Hunter,0,0,0,,0,,,0,v,Hunter REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,41
0052100201,54,PT07M04.00S,1,1610612737,ATL,1629027,Young,T. Young,0,0,0,,0,,,0,v,Young Bad Pass Turnover (P2.T3),Turnover,Bad Pass,1,0,42
0052100201,54,PT07M04.00S,1,1610612739,CLE,1629636,Garland,D. Garland,0,0,0,,0,,,0,h,Garland STEAL (3 STL),,,1,0,43
0052100201,56,PT06M59.00S,1,1610612739,CLE,1629636,Garland,D. Garland,0,0,0,,0,,,0,h,Garland Out of Bounds - Bad Pass Turnover Turnover (P1.T1),Turnover,Out of Bounds - Bad Pass Turnover,1,0,44
0052100201,57,PT06M59.00S,1,0,,1610612739,,,0,0,0,,0,,,0,h,CAVALIERS Timeout: Regular (Full 1 Short 0),Timeout,Regular,0,0,45
0052100201,58,PT06M59.00S,1,1610612739,CLE,1628386,Allen,J. Allen,0,0,0,,0,,,0,h,SUB: Okoro FOR Allen,Substitution,,0,0,46
0052100201,60,PT06M45.00S,1,1610612737,ATL,201568,Gallinari,D. Gallinari,230,22,0,Missed,1,,,0,v,MISS Gallinari 3PT Jump Shot,Missed Shot,Jump Shot,1,3,47
0052100201,61,PT06M41.00S,1,1610612737,ATL,203991,Capela,C. Capela,0,0,0,,0,,,0,v,Capela REBOUND (Off:3 Def:3),Rebound,Unknown,1,0,48
0052100201,62,PT06M36.00S,1,1610612737,ATL,1629631,Hunter,D. Hunter,65,0,7,Made,1,15,8,23,v,Hunter 7' Driving Floating Jump Shot (2 PTS) (Huerter 1 AST),Made Shot,Driving Floating Jump Shot,1,2,49
0052100201,64,PT06M14.00S,1,1610612739,CLE,1629636,Garland,D. Garland,-60,152,16,Missed,1,,,0,h,MISS Garland 16' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,2,50
0052100201,65,PT06M11.00S,1,1610612739,CLE,1630171,Okoro,I. Okoro,0,0,0,,0,,,0,h,Okoro REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,51
0052100201,66,PT06M08.00S,1,1610612739,CLE,1628374,Markkanen,L. Markkanen,-199,175,27,Made,1,18,8,26,h,Markkanen 27' 3PT Jump Shot (11 PTS) (Garland 3 AST),Made Shot,Jump Shot,1,3,52
0052100201,68,PT05M48.00S,1,1610612737,ATL,1628989,Huerter,K. Huerter,-137,1,14,Made,1,18,10,28,v,Huerter 14' Step Back Jump Shot (4 PTS),Made Shot,Step Back Jump shot,1,2,53
0052100201,123,PT05M28.00S,1,1610612739,CLE,1628374,Markkanen,L. Markkanen,9,45,5,Missed,1,,,0,h,MISS Markkanen 5' Driving Layup,Missed Shot,Driving Layup Shot,1,2,54
0052100201,123,PT05M28.00S,1,1610612737,ATL,201568,Gallinari,D. Gallinari,0,0,0,,0,,,0,v,Gallinari BLOCK (1 BLK),,,1,2,55
0052100201,125,PT05M27.00S,1,1610612739,CLE,1630596,Mobley,E. Mobley,0,0,0,,0,,,0,h,Mobley REBOUND (Off:1 Def:1),Rebound,Unknown,1,0,56
0052100201,69,PT05M21.00S,1,1610612739,CLE,1630596,Mobley,E. Mobley,25,117,12,Missed,1,,,0,h,MISS Mobley 12' Turnaround Jump Shot,Missed Shot,Turnaround Jump Shot,1,2,57
0052100201,70,PT05M19.00S,1,1610612737,ATL,201568,Gallinari,D. Gallinari,0,0,0,,0,,,0,v,Gallinari REBOUND (Off:1 Def:1),Rebound,Unknown,1,0,58
0052100201,71,PT05M04.00S,1,1610612737,ATL,203991,Capela,C. Capela,6,0,1,Made,1,18,12,30,v,Capela 1' Cutting Dunk Shot (4 PTS) (Young 2 AST),Made Shot,Cutting Dunk Shot,1,2,59
0052100201,73,PT04M49.00S,1,1610612739,CLE,1629636,Garland,D. Garland,-33,115,12,Made,1,20,12,32,h,Garland 12' Driving Floating Jump Shot (2 PTS),Made Shot,Driving Floating Jump Shot,1,2,60
0052100201,74,PT04M41.00S,1,1610612737,ATL,1629631,Hunter,D. Hunter,4,5,1,Made,1,20,14,34,v,Hunter 1' Running Dunk (4 PTS) (Young 3 AST),Made Shot,Running Dunk Shot,1,2,61
0052100201,76,PT04M23.00S,1,1610612739,CLE,1629636,Garland,D. Garland,-162,218,27,Made,1,23,14,37,h,Garland 27' 3PT Step Back Jump Shot (5 PTS),Made Shot,Step Back Jump shot,1,3,62
0052100201,77,PT04M12.00S,1,1610612737,ATL,1629027,Young,T. Young,0,0,0,,0,,,0,v,Young Bad Pass Turnover (P3.T4),Turnover,Bad Pass,1,0,63
0052100201,77,PT04M12.00S,1,1610612739,CLE,1628374,Markkanen,L. Markkanen,0,0,0,,0,,,0,h,Markkanen STEAL (1 STL),,,1,0,64
0052100201,79,PT04M05.00S,1,1610612739,CLE,1627747,LeVert,C. LeVert,-237,12,24,Made,1,26,14,40,h,LeVert 24' 3PT Jump Shot (5 PTS) (Mobley 1 AST),Made Shot,Jump Shot,1,3,65
0052100201,81,PT04M03.00S,1,0,,1610612737,,,0,0,0,,0,,,0,v,Hawks Timeout: Regular (Reg.1 Short 0),Timeout,Regular,0,0,66
0052100201,82,PT04M03.00S,1,1610612739,CLE,1627747,LeVert,C. LeVert,0,0,0,,0,,,0,h,SUB: Love FOR LeVert,Substitution,,0,0,67
0052100201,83,PT04M03.00S,1,1610612739,CLE,1628374,Markkanen,L. Markkanen,0,0,0,,0,,,0,h,SUB: Rondo FOR Markkanen,Substitution,,0,0,68
0052100201,84,PT04M03.00S,1,1610612737,ATL,201568,Gallinari,D. Gallinari,0,0,0,,0,,,0,v,SUB: Bogdanovic FOR Gallinari,Substitution,,0,0,69
0052100201,88,PT03M52.00S,1,1610612739,CLE,201567,Love,K. Love,0,0,0,,0,,,0,h,Love P.FOUL (P1.T1) (Z.Zarba),Foul,Personal,1,0,70
0052100201,90,PT03M44.00S,1,1610612737,ATL,1628989,Huerter,K. Huerter,28,87,9,Missed,1,,,0,v,MISS Huerter 9' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,2,71
0052100201,91,PT03M41.00S,1,1610612739,CLE,201567,Love,K. Love,0,0,0,,0,,,0,h,Love REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,72
0052100201,92,PT03M36.00S,1,1610612739,CLE,1629636,Garland,D. Garland,4,8,1,Missed,1,,,0,h,MISS Garland 1' Running Layup,Missed Shot,Running Layup Shot,1,2,73
0052100201,93,PT03M33.00S,1,1610612737,ATL,203991,Capela,C. Capela,0,0,0,,0,,,0,v,Capela REBOUND (Off:3 Def:4),Rebound,Unknown,1,0,74
0052100201,94,PT03M24.00S,1,1610612737,ATL,1629631,Hunter,D. Hunter,0,0,0,,0,,,0,v,Hunter Lost Ball Turnover (P2.T5),Turnover,Lost Ball,1,0,75
0052100201,94,PT03M24.00S,1,1610612739,CLE,201567,Love,K. Love,0,0,0,,0,,,0,h,Love STEAL (1 STL),,,1,0,76
0052100201,96,PT03M09.00S,1,1610612737,ATL,1629027,Young,T. Young,0,0,0,,0,,,0,v,Young S.FOUL (P1.T2) (B.Taylor),Foul,Shooting,1,0,77
0052100201,98,PT03M09.00S,1,1610612739,CLE,1629636,Garland,D. Garland,0,0,0,,0,27,14,41,h,Garland Free Throw 1 of 2 (6 PTS),Free Throw,Free Throw 1 of 2,1,0,78
0052100201,99,PT03M09.00S,1,1610612739,CLE,1630596,Mobley,E. Mobley,0,0,0,,0,,,0,h,SUB: Allen FOR Mobley,Substitution,,0,0,79
0052100201,100,PT03M09.00S,1,1610612737,ATL,1628989,Huerter,K. Huerter,0,0,0,,0,,,0,v,SUB: Wright FOR Huerter,Substitution,,0,0,80
0052100201,104,PT03M09.00S,1,1610612737,ATL,203991,Capela,C. Capela,0,0,0,,0,,,0,v,SUB: Okongwu FOR Capela,Substitution,,0,0,81
0052100201,103,PT03M09.00S,1,1610612739,CLE,1629636,Garland,D. Garland,0,0,0,,0,28,14,42,h,Garland Free Throw 2 of 2 (7 PTS),Free Throw,Free Throw 2 of 2,1,0,82
0052100201,106,PT02M57.00S,1,1610612737,ATL,1629027,Young,T. Young,-98,173,20,Missed,1,,,0,v,MISS Young 20' Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,2,83
0052100201,107,PT02M50.00S,1,1610612737,ATL,203992,Bogdanović,B. Bogdanović,0,0,0,,0,,,0,v,Bogdanovic REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,84
0052100201,108,PT02M50.00S,1,1610612737,ATL,203992,Bogdanović,B. Bogdanović,0,0,0,Made,1,28,16,44,v,Bogdanovic Tip Layup Shot (2 PTS),Made Shot,Tip Layup Shot,1,2,85
