gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId
0052000131,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (7:46 PM EST),period,start,0,0,1
0052000131,4,PT12M00.00S,1,1610612763,MEM,202685,Valančiūnas,J. Valančiūnas,0,0,0,,0,,,0,h,Jump Ball Valanciunas vs. Poeltl: Tip to Jackson Jr.,Jump Ball,,1,0,2
0052000131,7,PT11M48.00S,1,1610612763,MEM,1629630,Morant,J. Morant,0,0,0,,0,,,0,h,Morant Lost Ball Turnover (P1.T1),Turnover,Lost Ball,1,0,3
0052000131,7,PT11M48.00S,1,1610612759,SAS,1627749,Murray,D. Murray,0,0,0,,0,,,0,v,Murray STEAL (1 STL),,,1,0,4
0052000131,9,PT11M46.00S,1,1610612759,SAS,1627749,Murray,D. Murray,-2,9,1,Made,1,0,2,2,v,Murray 1' Running Dunk (2 PTS),Made Shot,Running Dunk Shot,1,2,5
0052000131,11,PT11M33.00S,1,1610612763,MEM,203937,Anderson,K. Anderson,26,25,4,Missed,1,,,0,h,MISS Anderson 4' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,2,6
0052000131,11,PT11M33.00S,1,1610612759,SAS,1627749,Murray,D. Murray,0,0,0,,0,,,0,v,Murray BLOCK (1 BLK),,,1,2,7
0052000131,13,PT11M31.00S,1,1610612759,SAS,1629640,Johnson,K. Johnson,0,0,0,,0,,,0,v,Johnson REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,8
0052000131,14,PT11M24.00S,1,1610612759,SAS,201942,DeRozan,D. DeRozan,-168,32,17,Missed,1,,,0,v,MISS DeRozan 17' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,2,9
0052000131,15,PT11M20.00S,1,1610612763,MEM,202685,Valančiūnas,J. Valančiūnas,0,0,0,,0,,,0,h,Valanciunas REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,10
0052000131,16,PT11M09.00S,1,1610612763,MEM,1628415,Brooks,D. Brooks,-49,91,10,Missed,1,,,0,h,MISS Brooks 10' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,2,11
0052000131,16,PT11M09.00S,1,1610612759,SAS,1629022,Walker IV,L. Walker IV,0,0,0,,0,,,0,v,Walker IV BLOCK (1 BLK),,,1,2,12
0052000131,18,PT11M07.00S,1,1610612759,SAS,1627749,Murray,D. Murray,0,0,0,,0,,,0,v,Murray REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,13
0052000131,19,PT11M03.00S,1,1610612759,SAS,1627749,Murray,D. Murray,103,103,15,Missed,1,,,0,v,MISS Murray 15' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,2,14
0052000131,20,PT10M59.00S,1,1610612763,MEM,1628415,Brooks,D. Brooks,0,0,0,,0,,,0,h,Brooks REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,15
0052000131,21,PT10M54.00S,1,1610612759,SAS,1627751,Poeltl,J. Poeltl,0,0,0,,0,,,0,v,Poeltl P.FOUL (P1.T1) (M.Lindsay),Foul,Personal,1,0,16
0052000131,23,PT10M51.00S,1,1610612763,MEM,202685,Valančiūnas,J. Valančiūnas,-196,85,21,Made,1,2,2,4,h,Valanciunas 21' Jump Shot (2 PTS) (Brooks 1 AST),Made Shot,Jump Shot,1,2,17
0052000131,25,PT10M31.00S,1,1610612759,SAS,1627749,Murray,D. Murray,0,0,0,,0,,,0,v,Murray Bad Pass Turnover (P1.T1),Turnover,Bad Pass,1,0,18
0052000131,25,PT10M31.00S,1,1610612763,MEM,1628991,Jackson Jr.,J. Jackson Jr.,0,0,0,,0,,,0,h,Jackson Jr. STEAL (1 STL),,,1,0,19
0052000131,27,PT10M26.00S,1,1610612763,MEM,1628991,Jackson Jr.,J. Jackson Jr.,-24,10,3,Made,1,4,2,6,h,Jackson Jr. 3' Running Layup (2 PTS),Made Shot,Running Layup Shot,1,2,20
0052000131,28,PT10M10.00S,1,1610612759,SAS,1629640,Johnson,K. Johnson,82,148,17,Made,1,4,4,8,v,Johnson 17' Pullup Jump Shot (2 PTS),Made Shot,Pullup Jump shot,1,2,21
