gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId
0052000201,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (8:03 PM EST),period,start,0,0,1
0052000201,4,PT12M00.00S,1,1610612764,WAS,203458,Len,A. Len,0,0,0,,0,,,0,h,Jump Ball Len vs. Sabonis: Tip to Westbrook,Jump Ball,,1,0,2
0052000201,7,PT11M47.00S,1,1610612764,WAS,1629060,Hachimura,R. Hachimura,55,178,19,Missed,1,,,0,h,MISS Hachimura 19' Jump Shot,Missed Shot,Jump Shot,1,2,3
0052000201,8,PT11M43.00S,1,1610612754,IND,1627734,Sabonis,D. Sabonis,0,0,0,,0,,,0,v,Sabonis REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,4
0052000201,9,PT11M24.00S,1,1610612754,IND,1627734,Sabonis,D. Sabonis,-22,73,8,Missed,1,,,0,v,MISS Sabonis 8' Turnaround Hook Shot,Missed Shot,Turnaround Hook Shot,1,2,5
0052000201,10,PT11M22.00S,1,1610612764,WAS,1629060,Hachimura,R. Hachimura,0,0,0,,0,,,0,h,Hachimura REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,6
0052000201,11,PT11M14.00S,1,1610612764,WAS,203526,Neto,R. Neto,-226,78,24,Made,1,3,0,3,h,Neto 24' 3PT Jump Shot (3 PTS) (Westbrook 1 AST),Made Shot,Jump Shot,1,3,7
0052000201,13,PT10M58.00S,1,1610612754,IND,1627734,Sabonis,D. Sabonis,0,0,0,,0,,,0,v,Sabonis Bad Pass Turnover (P1.T1),Turnover,Bad Pass,1,0,8
0052000201,13,PT10M58.00S,1,1610612764,WAS,203526,Neto,R. Neto,0,0,0,,0,,,0,h,Neto STEAL (1 STL),,,1,0,9
0052000201,15,PT10M55.00S,1,1610612764,WAS,203526,Neto,R. Neto,0,0,0,,0,,,0,h,Neto Out of Bounds - Bad Pass Turnover Turnover (P1.T1),Turnover,Out of Bounds - Bad Pass Turnover,1,0,10
0052000201,16,PT10M46.00S,1,1610612754,IND,203926,McDermott,D. McDermott,-62,267,27,Missed,1,,,0,v,MISS McDermott 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,11
0052000201,17,PT10M43.00S,1,1610612764,WAS,203458,Len,A. Len,0,0,0,,0,,,0,h,Len REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,12
0052000201,18,PT10M25.00S,1,1610612764,WAS,1629060,Hachimura,R. Hachimura,215,168,27,Missed,1,,,0,h,MISS Hachimura 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,13
0052000201,19,PT10M23.00S,1,1610612764,WAS,201566,Westbrook,R. Westbrook,0,0,0,,0,,,0,h,Westbrook REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,14
0052000201,20,PT10M20.00S,1,1610612764,WAS,201566,Westbrook,R. Westbrook,14,36,4,Missed,1,,,0,h,MISS Westbrook 4' Putback Layup,Missed Shot,Putback Layup Shot,1,2,15
0052000201,21,PT10M18.00S,1,1610612754,IND,203200,Holiday,J. Holiday,0,0,0,,0,,,0,v,Holiday REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,16
0052000201,22,PT10M11.00S,1,1610612754,IND,1627734,Sabonis,D. Sabonis,-18,15,2,Missed,1,,,0,v,MISS Sabonis 2' Turnaround Bank Hook Shot,Missed Shot,Turnaround Bank Hook Shot,1,2,17
0052000201,23,PT10M09.00S,1,1610612764,WAS,1629060,Hachimura,R. Hachimura,0,0,0,,0,,,0,h,Hachimura REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,18
0052000201,24,PT10M01.00S,1,1610612764,WAS,203078,Beal,B. Beal,90,29,9,Missed,1,,,0,h,MISS Beal 9' Floating Jump Shot,Missed Shot,Floating Jump shot,1,2,19
0052000201,25,PT09M59.00S,1,1610612754,IND,1629052,Brissett,O. Brissett,0,0,0,,0,,,0,v,Brissett REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,20
0052000201,26,PT09M52.00S,1,1610612754,IND,1627763,Brogdon,M. Brogdon,-18,35,4,Missed,1,,,0,v,MISS Brogdon 4' Driving Reverse Layup,Missed Shot,Driving Reverse Layup Shot,1,2,21
0052000201,27,PT09M50.00S,1,1610612764,WAS,203078,Beal,B. Beal,0,0,0,,0,,,0,h,Beal REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,22
0052000201,28,PT09M38.00S,1,1610612764,WAS,1629060,Hachimura,R. Hachimura,-8,23,2,Made,1,5,0,5,h,Hachimura 2' Alley Oop Layup (2 PTS) (Beal 1 AST),Made Shot,Alley Oop Layup shot,1,2,23
0052000201,30,PT09M25.00S,1,1610612754,IND,203926,McDermott,D. McDermott,-4,51,5,Made,1,5,2,7,v,McDermott 5' Floating Jump Shot (2 PTS) (Sabonis 1 AST),Made Shot,Floating Jump shot,1,2,24
0052000201,32,PT09M08.00S,1,1610612764,WAS,203078,Beal,B. Beal,0,0,0,,0,,,0,h,Beal Bad Pass Turnover (P1.T2),Turnover,Bad Pass,1,0,25
0052000201,32,PT09M08.00S,1,1610612754,IND,1627734,Sabonis,D. Sabonis,0,0,0,,0,,,0,v,Sabonis STEAL (1 STL),,,1,0,26
0052000201,34,PT08M58.00S,1,1610612754,IND,1627734,Sabonis,D. Sabonis,-13,75,8,Missed,1,,,0,v,MISS Sabonis 8' Hook Shot,Missed Shot,Hook Shot,1,2,27
0052000201,35,PT08M56.00S,1,1610612764,WAS,203458,Len,A. Len,0,0,0,,0,,,0,h,Len REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,28
0052000201,36,PT08M49.00S,1,1610612764,WAS,201566,Westbrook,R. Westbrook,-87,190,21,Missed,1,,,0,h,MISS Westbrook 21' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,2,29
0052000201,37,PT08M46.00S,1,1610612754,IND,1627763,Brogdon,M. Brogdon,0,0,0,,0,,,0,v,Brogdon REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,30
0052000201,39,PT08M41.00S,1,1610612754,IND,1627763,Brogdon,M. Brogdon,-11,22,2,Made,1,5,4,9,v,Brogdon 2' Driving Reverse Layup (2 PTS),Made Shot,Driving Reverse Layup Shot,1,2,31
0052000201,40,PT08M27.00S,1,1610612764,WAS,203078,Beal,B. Beal,-119,247,27,Made,1,8,4,12,h,Beal 27' 3PT Jump Shot (3 PTS) (Hachimura 1 AST),Made Shot,Jump Shot,1,3,32
