gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId
0052200121,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (10:16 PM EST),period,start,0,0,1
0052200121,4,PT12M00.00S,1,1610612747,LAL,203076,Davis,A. Davis,0,0,0,,0,,,0,h,Jump Ball Davis vs. Towns: Tip to Vanderbilt,Jump Ball,,1,0,2
0052200121,7,PT11M43.00S,1,1610612747,LAL,1626156,Russell,D. Russell,-212,148,26,Missed,1,,,0,h,MISS Russell 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,3
0052200121,8,PT11M43.00S,1,0,,1610612747,,,0,0,0,,0,,,0,h,LAKERS Rebound,Rebound,Unknown,0,0,4
0052200121,10,PT11M36.00S,1,1610612747,LAL,1630559,Reaves,A. Reaves,119,6,12,Missed,1,,,0,h,MISS Reaves 12' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,2,5
0052200121,11,PT11M36.00S,1,0,,1610612747,,,0,0,0,,0,,,0,h,LAKERS Rebound,Rebound,Unknown,0,0,6
0052200121,12,PT11M36.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,0,0,0,,0,,,0,v,Edwards L.B.FOUL (P1.T1) (T.Ford),Foul,Loose Ball,1,0,7
0052200121,14,PT11M28.00S,1,1610612747,LAL,2544,James,L. James,18,162,16,Missed,1,,,0,h,MISS James 16' Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,2,8
0052200121,15,PT11M26.00S,1,1610612747,LAL,203076,Davis,A. Davis,0,0,0,,0,,,0,h,Davis REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,9
0052200121,16,PT11M15.00S,1,1610612747,LAL,203076,Davis,A. Davis,-55,53,8,Made,1,2,0,2,h,Davis 8' Turnaround Fadeaway (2 PTS),Made Shot,Turnaround Fadeaway shot,1,2,10
0052200121,17,PT11M02.00S,1,1610612747,LAL,1629020,Vanderbilt,J. Vanderbilt,0,0,0,,0,,,0,h,Vanderbilt S.FOUL (P1.T1) (T.Ford),Foul,Shooting,1,0,11
0052200121,19,PT11M02.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,0,0,0,,0,,,0,v,MISS Edwards Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,1,0,12
0052200121,20,PT11M02.00S,1,0,,1610612750,,,0,0,0,,0,,,0,v,Timberwolves Rebound,Rebound,Normal Rebound,0,0,13
0052200121,21,PT11M02.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,0,0,0,,0,2,1,3,v,Edwards Free Throw 2 of 2 (1 PTS),Free Throw,Free Throw 2 of 2,1,0,14
0052200121,22,PT10M39.00S,1,1610612747,LAL,2544,James,L. James,124,152,20,Missed,1,,,0,h,MISS James 20' Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,2,15
0052200121,23,PT10M38.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,0,0,0,,0,,,0,v,Edwards REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,16
0052200121,24,PT10M28.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,0,0,0,,0,,,0,v,Edwards Lost Ball Turnover (P1.T1),Turnover,Lost Ball,1,0,17
0052200121,24,PT10M28.00S,1,1610612747,LAL,203076,Davis,A. Davis,0,0,0,,0,,,0,h,Davis STEAL (1 STL),,,1,0,18
0052200121,30,PT10M15.00S,1,1610612747,LAL,2544,James,L. James,-129,225,26,Missed,1,,,0,h,MISS James 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,19
0052200121,31,PT10M12.00S,1,1610612747,LAL,203076,Davis,A. Davis,0,0,0,,0,,,0,h,Davis REBOUND (Off:2 Def:0),Rebound,Unknown,1,0,20
0052200121,32,PT10M10.00S,1,1610612747,LAL,203076,Davis,A. Davis,-52,18,6,Missed,1,,,0,h,MISS Davis 6' Layup,Missed Shot,Layup Shot,1,2,21
0052200121,33,PT10M10.00S,1,0,,1610612750,,,0,0,0,,0,,,0,v,Timberwolves Rebound,Rebound,Unknown,1,0,22
0052200121,35,PT09M57.00S,1,1610612750,MIN,203937,Anderson,K. Anderson,83,232,25,Made,1,2,4,6,v,Anderson 25' 3PT Pullup Jump Shot (3 PTS) (Conley 1 AST),Made Shot,Pullup Jump shot,1,3,23
0052200121,37,PT09M43.00S,1,1610612747,LAL,1626156,Russell,D. Russell,85,173,19,Missed,1,,,0,h,MISS Russell 19' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,2,24
0052200121,38,PT09M40.00S,1,1610612750,MIN,1626157,Towns,K. Towns,0,0,0,,0,,,0,v,Towns REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,25
0052200121,39,PT09M32.00S,1,1610612750,MIN,203937,Anderson,K. Anderson,-12,21,2,Missed,1,,,0,v,MISS Anderson 2' Driving Layup,Missed Shot,Driving Layup Shot,1,2,26
0052200121,40,PT09M30.00S,1,1610612750,MIN,203937,Anderson,K. Anderson,0,0,0,,0,,,0,v,Anderson REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,27
0052200121,41,PT09M28.00S,1,1610612750,MIN,1626157,Towns,K. Towns,-48,267,27,Made,1,2,7,9,v,Towns 27' 3PT Jump Shot (3 PTS) (Anderson 1 AST),Made Shot,Jump Shot,1,3,28
0052200121,43,PT09M19.00S,1,1610612747,LAL,1629020,Vanderbilt,J. Vanderbilt,237,71,25,Missed,1,,,0,h,MISS Vanderbilt 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,29
0052200121,44,PT09M15.00S,1,1610612747,LAL,203076,Davis,A. Davis,0,0,0,,0,,,0,h,Davis REBOUND (Off:3 Def:0),Rebound,Unknown,1,0,30
0052200121,45,PT09M15.00S,1,1610612747,LAL,203076,Davis,A. Davis,0,0,0,Missed,1,,,0,h,MISS Davis Tip Dunk Shot,Missed Shot,Tip Dunk Shot,1,2,31
0052200121,46,PT09M15.00S,1,0,,1610612747,,,0,0,0,,0,,,0,h,LAKERS Rebound,Rebound,Unknown,1,0,32
0052200121,48,PT09M04.00S,1,1610612747,LAL,1626156,Russell,D. Russell,0,0,0,,0,,,0,h,Russell Lost Ball Turnover (P1.T1),Turnover,Lost Ball,1,0,33
0052200121,48,PT09M04.00S,1,1610612750,MIN,1627752,Prince,T. Prince,0,0,0,,0,,,0,v,Prince STEAL (1 STL),,,1,0,34
0052200121,50,PT08M58.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,151,200,25,Missed,1,,,0,v,MISS Edwards 25' 3PT Running Pull-Up Jump Shot,Missed Shot,Running Pull-Up Jump Shot,1,3,35
0052200121,51,PT08M55.00S,1,1610612747,LAL,1629020,Vanderbilt,J. Vanderbilt,0,0,0,,0,,,0,h,Vanderbilt REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,36
0052200121,52,PT08M50.00S,1,1610612747,LAL,2544,James,L. James,1,22,2,Made,1,4,7,11,h,James 2' Running Dunk (2 PTS) (Russell 1 AST),Made Shot,Running Dunk Shot,1,2,37
0052200121,54,PT08M26.00S,1,1610612750,MIN,201144,Conley,M. Conley,-16,47,5,Made,1,4,9,13,v,Conley 5' Driving Floating Jump Shot (2 PTS) (Anderson 2 AST),Made Shot,Driving Floating Jump Shot,1,2,38
0052200121,55,PT08M18.00S,1,1610612747,LAL,203076,Davis,A. Davis,5,15,2,Missed,1,,,0,h,MISS Davis 2' Driving Layup,Missed Shot,Driving Layup Shot,1,2,39
0052200121,55,PT08M18.00S,1,1610612750,MIN,1626157,Towns,K. Towns,0,0,0,,0,,,0,v,Towns BLOCK (1 BLK),,,1,2,40
0052200121,57,PT08M14.00S,1,1610612750,MIN,201144,Conley,M. Conley,0,0,0,,0,,,0,v,Conley REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,41
0052200121,58,PT08M03.00S,1,1610612750,MIN,203937,Anderson,K. Anderson,0,0,0,,0,,,0,v,Anderson 3 Second Violation Turnover (P1.T2),Turnover,3 Second Violation,1,0,42
0052200121,59,PT07M49.00S,1,1610612747,LAL,203076,Davis,A. Davis,-25,66,7,Made,1,6,9,15,h,Davis 7' Turnaround Fadeaway (4 PTS) (Russell 2 AST),Made Shot,Turnaround Fadeaway shot,1,2,43
0052200121,61,PT07M35.00S,1,1610612750,MIN,201144,Conley,M. Conley,0,0,0,,0,,,0,v,Conley Bad Pass Turnover (P1.T3),Turnover,Bad Pass,1,0,44
0052200121,61,PT07M35.00S,1,1610612747,LAL,2544,James,L. James,0,0,0,,0,,,0,h,James STEAL (1 STL),,,1,0,45
0052200121,63,PT07M30.00S,1,1610612747,LAL,203076,Davis,A. Davis,-22,27,3,Made,1,8,9,17,h,Davis 3' Running Dunk (6 PTS) (James 1 AST),Made Shot,Running Dunk Shot,1,2,46
0052200121,65,PT07M09.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,0,0,0,,0,,,0,v,Edwards Out of Bounds Lost Ball Turnover (P2.T4),Turnover,Out of Bounds Lost Ball Turnover,1,0,47
0052200121,66,PT06M53.00S,1,1610612747,LAL,1630559,Reaves,A. Reaves,25,94,10,Made,1,10,9,19,h,Reaves 10' Jump Shot (2 PTS),Made Shot,Jump Shot,1,2,48
0052200121,67,PT06M39.00S,1,1610612750,MIN,1627752,Prince,T. Prince,6,79,8,Made,1,10,11,21,v,Prince 8' Turnaround Jump Shot (2 PTS) (Anderson 3 AST),Made Shot,Turnaround Jump Shot,1,2,49
0052200121,69,PT06M26.00S,1,1610612747,LAL,1629020,Vanderbilt,J. Vanderbilt,0,0,0,,0,,,0,h,Vanderbilt Bad Pass Turnover (P1.T2),Turnover,Bad Pass,1,0,50
0052200121,69,PT06M26.00S,1,1610612750,MIN,203937,Anderson,K. Anderson,0,0,0,,0,,,0,v,Anderson STEAL (1 STL),,,1,0,51
0052200121,71,PT06M22.00S,1,1610612750,MIN,201144,Conley,M. Conley,136,206,25,Made,1,10,14,24,v,Conley 25' 3PT Running Jump Shot (5 PTS) (Anderson 4 AST),Made Shot,Running Jump Shot,1,3,52
0052200121,73,PT06M00.00S,1,1610612747,LAL,1626156,Russell,D. Russell,-176,184,25,Missed,1,,,0,h,MISS Russell 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,53
0052200121,74,PT06M00.00S,1,1610612750,MIN,1626157,Towns,K. Towns,0,0,0,,0,,,0,v,Towns REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,54
0052200121,76,PT05M43.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,-18,39,4,Made,1,10,16,26,v,Edwards 4' Reverse Layup (3 PTS) (Anderson 5 AST),Made Shot,Reverse Layup Shot,1,2,55
0052200121,78,PT05M21.00S,1,1610612747,LAL,2544,James,L. James,22,30,4,Made,1,12,16,28,h,James 4' Cutting Finger Roll Layup Shot (4 PTS) (Vanderbilt 1 AST),Made Shot,Cutting Finger Roll Layup Shot,1,2,56
0052200121,80,PT04M58.00S,1,1610612750,MIN,1626157,Towns,K. Towns,-138,-15,14,Made,1,12,18,30,v,Towns 14' Turnaround Fadeaway (5 PTS),Made Shot,Turnaround Fadeaway shot,1,2,57
0052200121,81,PT04M46.00S,1,1610612747,LAL,1629020,Vanderbilt,J. Vanderbilt,21,4,2,Missed,1,,,0,h,MISS Vanderbilt 2' Cutting Dunk Shot,Missed Shot,Cutting Dunk Shot,1,2,58
0052200121,81,PT04M46.00S,1,1610612750,MIN,203937,Anderson,K. Anderson,0,0,0,,0,,,0,v,Anderson BLOCK (1 BLK),,,1,2,59
0052200121,83,PT04M46.00S,1,0,,1610612747,,,0,0,0,,0,,,0,h,LAKERS Rebound,Rebound,Unknown,0,0,60
0052200121,85,PT04M46.00S,1,0,,1610612747,,,0,0,0,,0,,,0,h,LAKERS Timeout: Regular (Full 1 Short 0),Timeout,Regular,0,0,61
0052200121,86,PT04M46.00S,1,1610612747,LAL,1629020,Vanderbilt,J. Vanderbilt,0,0,0,,0,,,0,h,SUB: Schroder FOR Vanderbilt,Substitution,,0,0,62
0052200121,87,PT04M46.00S,1,1610612747,LAL,2544,James,L. James,0,0,0,,0,,,0,h,SUB: Hachimura FOR James,Substitution,,0,0,63
0052200121,88,PT04M46.00S,1,1610612747,LAL,1630559,Reaves,A. Reaves,0,0,0,,0,,,0,h,SUB: Brown Jr. FOR Reaves,Substitution,,0,0,64
0052200121,89,PT04M46.00S,1,1610612750,MIN,201144,Conley,M. Conley,0,0,0,,0,,,0,v,SUB: McLaughlin FOR Conley,Substitution,,0,0,65
0052200121,90,PT04M46.00S,1,1610612750,MIN,1627752,Prince,T. Prince,0,0,0,,0,,,0,v,SUB: Knight FOR Prince,Substitution,,0,0,66
0052200121,91,PT04M46.00S,1,1610612750,MIN,1626157,Towns,K. Towns,0,0,0,,0,,,0,v,SUB: Alexander-Walker FOR Towns,Substitution,,0,0,67
