gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId
0052100121,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (9:42 PM EST),period,start,0,0,1
0052100121,4,PT12M00.00S,1,1610612750,MIN,1626157,Towns,K. Towns,0,0,0,,0,,,0,h,Jump Ball Towns vs. Zubac: Tip to Morris Sr.,Jump Ball,,1,0,2
0052100121,7,PT11M44.00S,1,1610612746,LAC,202694,Morris Sr.,M. Morris Sr.,-39,74,8,Missed,1,,,0,v,MISS Morris Sr. 8' Turnaround Fadeaway Shot,Missed Shot,Turnaround Fadeaway shot,1,2,3
0052100121,8,PT11M41.00S,1,1610612750,MIN,201976,Beverley,P. Beverley,0,0,0,,0,,,0,h,Beverley REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,4
0052100121,9,PT11M34.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,28,9,3,Made,1,2,0,2,h,Edwards 3' Driving Layup (2 PTS),Made Shot,Driving Layup Shot,1,2,5
0052100121,10,PT11M16.00S,1,1610612746,LAC,202331,George,P. George,-7,159,16,Missed,1,,,0,v,MISS George 16' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,2,6
0052100121,11,PT11M14.00S,1,1610612750,MIN,1626156,Russell,D. Russell,0,0,0,,0,,,0,h,Russell REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,7
0052100121,12,PT11M05.00S,1,1610612750,MIN,1626156,Russell,D. Russell,169,181,25,Missed,1,,,0,h,MISS Russell 25' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,3,8
0052100121,13,PT11M04.00S,1,0,,1610612750,,,0,0,0,,0,,,0,h,TIMBERWOLVES Rebound,Rebound,Unknown,1,0,9
0052100121,14,PT11M04.00S,1,1610612746,LAC,202694,Morris Sr.,M. Morris Sr.,0,0,0,,0,,,0,v,Morris Sr. L.B.FOUL (P1.T1) (S.Foster),Foul,Loose Ball,1,0,10
0052100121,17,PT10M56.00S,1,1610612750,MIN,1626157,Towns,K. Towns,0,0,0,,0,,,0,h,Towns Traveling Turnover (P1.T1),Turnover,Traveling,1,0,11
0052100121,18,PT10M43.00S,1,1610612746,LAC,202694,Morris Sr.,M. Morris Sr.,0,0,0,,0,,,0,v,Morris Sr. Out of Bounds Lost Ball Turnover (P1.T1),Turnover,Out of Bounds Lost Ball Turnover,1,0,12
0052100121,19,PT10M31.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,55,151,16,Made,1,4,0,4,h,Edwards 16' Pullup Jump Shot (4 PTS) (Towns 1 AST),Made Shot,Pullup Jump shot,1,2,13
0052100121,21,PT10M19.00S,1,1610612750,MIN,1629020,Vanderbilt,J. Vanderbilt,0,0,0,,0,,,0,h,Vanderbilt P.FOUL (P1.T1) (E.Malloy),Foul,Personal,1,0,14
