gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId
0052100101,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (7:07 PM EST),period,start,0,0,1
0052100101,4,PT12M00.00S,1,1610612751,BKN,203083,Drummond,A. Drummond,0,0,0,,0,,,0,h,Jump Ball Drummond vs. Mobley: Tip to Irving,Jump Ball,,1,0,2
0052100101,8,PT11M33.00S,1,1610612751,BKN,1628971,Brown,B. Brown,99,239,26,Missed,1,,,0,h,MISS Brown 26' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,3
0052100101,9,PT11M30.00S,1,1610612739,CLE,1627747,LeVert,C. LeVert,0,0,0,,0,,,0,v,LeVert REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,4
0052100101,10,PT11M24.00S,1,1610612739,CLE,1630596,Mobley,E. Mobley,0,0,0,,0,,,0,v,Mobley Traveling Turnover (P1.T1),Turnover,Traveling,1,0,5
0052100101,11,PT11M11.00S,1,1610612751,BKN,202681,Irving,K. Irving,9,0,1,Made,1,2,0,2,h,Irving 1' Driving Layup (2 PTS),Made Shot,Driving Layup Shot,1,2,6
0052100101,12,PT10M57.00S,1,1610612751,BKN,1628971,Brown,B. Brown,0,0,0,,0,,,0,h,Brown P.FOUL (P1.T1) (T.Ford),Foul,Personal,1,0,7
0052100101,14,PT10M45.00S,1,1610612751,BKN,1628971,Brown,B. Brown,0,0,0,,0,,,0,h,Jump Ball Brown vs. Garland: Tip to Durant,Jump Ball,,1,0,8
0052100101,17,PT10M45.00S,1,1610612739,CLE,1629636,Garland,D. Garland,0,0,0,,0,,,0,v,Garland Lost Ball Turnover (P1.T2),Turnover,Lost Ball,1,0,9
0052100101,17,PT10M45.00S,1,1610612751,BKN,1628971,Brown,B. Brown,0,0,0,,0,,,0,h,Brown STEAL (1 STL),,,1,0,10
0052100101,19,PT10M35.00S,1,1610612751,BKN,203083,Drummond,A. Drummond,4,13,1,Made,1,4,0,4,h,Drummond 1' Dunk (2 PTS) (Irving 1 AST),Made Shot,Dunk Shot,1,2,11
0052100101,21,PT10M25.00S,1,1610612739,CLE,1629636,Garland,D. Garland,7,197,20,Made,1,4,2,6,v,Garland 20' Step Back Jump Shot (2 PTS),Made Shot,Step Back Jump shot,1,2,12
0052100101,22,PT10M08.00S,1,1610612751,BKN,1628971,Brown,B. Brown,27,0,3,Made,1,6,2,8,h,Brown 3' Cutting Layup Shot (2 PTS) (Irving 2 AST),Made Shot,Cutting Layup Shot,1,2,13
0052100101,24,PT09M51.00S,1,1610612739,CLE,1627747,LeVert,C. LeVert,50,48,7,Missed,1,,,0,v,MISS LeVert 7' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,2,14
0052100101,25,PT09M51.00S,1,0,,1610612739,,,0,0,0,,0,,,0,v,Cavaliers Rebound,Rebound,Unknown,0,0,15
0052100101,26,PT09M51.00S,1,1610612751,BKN,203552,Curry,S. Curry,0,0,0,,0,,,0,h,Curry L.B.FOUL (P1.T2) (T.Ford),Foul,Loose Ball,1,0,16
0052100101,28,PT09M40.00S,1,1610612739,CLE,1630596,Mobley,E. Mobley,2,-1,0,Made,1,6,4,10,v,Mobley Dunk (2 PTS) (Garland 1 AST),Made Shot,Dunk Shot,1,2,17
0052100101,30,PT09M40.00S,1,1610612751,BKN,203083,Drummond,A. Drummond,0,0,0,,0,,,0,h,Drummond S.FOUL (P1.T3) (K.Fitzgerald),Foul,Shooting,1,0,18
0052100101,32,PT09M40.00S,1,1610612739,CLE,1630596,Mobley,E. Mobley,0,0,0,,0,,,0,v,MISS Mobley Free Throw 1 of 1,Free Throw,Free Throw 1 of 1,1,0,19
0052100101,33,PT09M38.00S,1,1610612751,BKN,203083,Drummond,A. Drummond,0,0,0,,0,,,0,h,Drummond REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,20
0052100101,35,PT09M16.00S,1,1610612751,BKN,1628971,Brown,B. Brown,225,4,0,Made,1,9,4,13,h,Brown 3PT Jump Shot (5 PTS) (Durant 1 AST),Made Shot,Jump Shot,1,3,21
0052100101,37,PT09M03.00S,1,1610612739,CLE,1630596,Mobley,E. Mobley,55,183,19,Missed,1,,,0,v,MISS Mobley 19' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,2,22
0052100101,38,PT09M00.00S,1,1610612751,BKN,1628971,Brown,B. Brown,0,0,0,,0,,,0,h,Brown REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,23
0052100101,39,PT08M51.00S,1,1610612751,BKN,1628971,Brown,B. Brown,1,-1,0,Missed,1,,,0,h,MISS Brown Cutting Layup Shot,Missed Shot,Cutting Layup Shot,1,2,24
0052100101,39,PT08M51.00S,1,1610612739,CLE,1630596,Mobley,E. Mobley,0,0,0,,0,,,0,v,Mobley BLOCK (1 BLK),,,1,2,25
0052100101,41,PT08M48.00S,1,1610612751,BKN,203083,Drummond,A. Drummond,0,0,0,,0,,,0,h,Drummond REBOUND (Off:1 Def:1),Rebound,Unknown,1,0,26
0052100101,42,PT08M48.00S,1,1610612751,BKN,203083,Drummond,A. Drummond,4,8,1,Missed,1,,,0,h,MISS Drummond 1' Putback Layup,Missed Shot,Putback Layup Shot,1,2,27
0052100101,43,PT08M46.00S,1,1610612739,CLE,1628374,Markkanen,L. Markkanen,0,0,0,,0,,,0,v,Markkanen REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,28
0052100101,44,PT08M41.00S,1,1610612739,CLE,1630596,Mobley,E. Mobley,5,3,1,Made,1,9,6,15,v,Mobley 1' Dunk (4 PTS) (LeVert 1 AST),Made Shot,Dunk Shot,1,2,29
0052100101,46,PT08M21.00S,1,1610612751,BKN,203083,Drummond,A. Drummond,1,21,2,Missed,1,,,0,h,MISS Drummond 2' Driving Layup,Missed Shot,Driving Layup Shot,1,2,30
0052100101,47,PT08M17.00S,1,1610612751,BKN,203083,Drummond,A. Drummond,0,0,0,,0,,,0,h,Drummond REBOUND (Off:2 Def:1),Rebound,Unknown,1,0,31
0052100101,48,PT08M17.00S,1,1610612751,BKN,203083,Drummond,A. Drummond,0,0,0,Made,1,11,6,17,h,Drummond Tip Layup Shot (4 PTS),Made Shot,Tip Layup Shot,1,2,32
0052100101,49,PT08M05.00S,1,1610612739,CLE,1627747,LeVert,C. LeVert,71,63,9,Made,1,11,8,19,v,LeVert 9' Driving Layup (2 PTS),Made Shot,Driving Layup Shot,1,2,33
0052100101,50,PT08M05.00S,1,1610612751,BKN,203083,Drummond,A. Drummond,0,0,0,,0,,,0,h,Drummond S.FOUL (P2.T4) (C.Blair),Foul,Shooting,1,0,34
0052100101,52,PT08M05.00S,1,1610612739,CLE,1627747,LeVert,C. LeVert,0,0,0,,0,11,9,20,v,LeVert Free Throw 1 of 1 (3 PTS),Free Throw,Free Throw 1 of 1,1,0,35
0052100101,53,PT07M51.00S,1,1610612739,CLE,1629636,Garland,D. Garland,0,0,0,,0,,,0,v,Garland P.FOUL (P1.T1) (C.Blair),Foul,Personal,1,0,36
0052100101,55,PT07M44.00S,1,1610612751,BKN,1628971,Brown,B. Brown,-9,17,2,Made,1,13,9,22,h,Brown 2' Driving Layup (7 PTS) (Irving 3 AST),Made Shot,Driving Layup Shot,1,2,37
0052100101,57,PT07M28.00S,1,1610612739,CLE,1628374,Markkanen,L. Markkanen,-233,53,24,Missed,1,,,0,v,MISS Markkanen 24' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,38
0052100101,58,PT07M25.00S,1,1610612751,BKN,203083,Drummond,A. Drummond,0,0,0,,0,,,0,h,Drummond REBOUND (Off:2 Def:2),Rebound,Unknown,1,0,39
0052100101,59,PT07M12.00S,1,1610612751,BKN,201142,Durant,K. Durant,121,16,12,Made,1,15,9,24,h,Durant 12' Pullup Jump Shot (2 PTS),Made Shot,Pullup Jump shot,1,2,40
0052100101,60,PT07M12.00S,1,0,,1610612739,,,0,0,0,,0,,,0,v,Cavaliers Timeout: Regular (Reg.1 Short 0),Timeout,Regular,0,0,41
0052100101,61,PT07M00.00S,1,1610612739,CLE,1628374,Markkanen,L. Markkanen,22,-4,2,Missed,1,,,0,v,MISS Markkanen 2' Cutting Layup Shot,Missed Shot,Cutting Layup Shot,1,2,42
