gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId
0052200111,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (7:17 PM EST),period,start,0,0,1
0052200111,4,PT12M00.00S,1,1610612761,TOR,1627751,Poeltl,J. Poeltl,0,0,0,,0,,,0,h,Jump Ball Poeltl vs. Vucevic: Tip to Siakam,Jump Ball,,1,0,2
0052200111,7,PT11M41.00S,1,1610612761,TOR,1628384,Anunoby,O. Anunoby,-234,-8,0,Made,1,3,0,3,h,Anunoby 3PT Jump Shot (3 PTS) (Poeltl 1 AST),Made Shot,Jump Shot,1,3,3
0052200111,9,PT11M21.00S,1,1610612741,CHI,202696,Vučević,N. Vučević,146,91,17,Made,1,3,2,5,v,Vucevic 17' Jump Shot (2 PTS) (DeRozan 1 AST),Made Shot,Jump Shot,1,2,4
0052200111,56,PT11M06.00S,1,1610612761,TOR,1628384,Anunoby,O. Anunoby,1,62,6,Missed,1,,,0,h,MISS Anunoby 6' Driving Layup,Missed Shot,Driving Layup Shot,1,2,5
0052200111,56,PT11M06.00S,1,1610612741,CHI,1627936,Caruso,A. Caruso,0,0,0,,0,,,0,v,Caruso BLOCK (1 BLK),,,1,2,6
0052200111,58,PT11M05.00S,1,1610612741,CHI,201942,DeRozan,D. DeRozan,0,0,0,,0,,,0,v,DeRozan REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,7
0052200111,13,PT10M51.00S,1,1610612741,CHI,201976,Beverley,P. Beverley,-2,46,5,Missed,1,,,0,v,MISS Beverley 5' Driving Layup,Missed Shot,Driving Layup Shot,1,2,8
0052200111,13,PT10M51.00S,1,1610612761,TOR,1627832,VanVleet,F. VanVleet,0,0,0,,0,,,0,h,VanVleet BLOCK (1 BLK),,,1,2,9
0052200111,14,PT10M49.00S,1,1610612761,TOR,1627783,Siakam,P. Siakam,0,0,0,,0,,,0,h,Siakam REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,10
0052200111,15,PT10M46.00S,1,1610612761,TOR,1627783,Siakam,P. Siakam,27,6,3,Made,1,5,2,7,h,Siakam 3' Running Layup (2 PTS),Made Shot,Running Layup Shot,1,2,11
0052200111,17,PT10M29.00S,1,1610612741,CHI,201976,Beverley,P. Beverley,143,217,26,Missed,1,,,0,v,MISS Beverley 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,12
0052200111,18,PT10M26.00S,1,1610612761,TOR,1627751,Poeltl,J. Poeltl,0,0,0,,0,,,0,h,Poeltl REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,13
0052200111,19,PT10M12.00S,1,1610612761,TOR,1630567,Barnes,S. Barnes,-13,64,7,Made,1,7,2,9,h,Barnes 7' Turnaround Jump Shot (2 PTS) (VanVleet 1 AST),Made Shot,Turnaround Jump Shot,1,2,14
0052200111,21,PT09M57.00S,1,1610612741,CHI,201942,DeRozan,D. DeRozan,-121,151,19,Missed,1,,,0,v,MISS DeRozan 19' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,2,15
0052200111,22,PT09M54.00S,1,1610612761,TOR,1627832,VanVleet,F. VanVleet,0,0,0,,0,,,0,h,VanVleet REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,16
0052200111,23,PT09M48.00S,1,1610612761,TOR,1628384,Anunoby,O. Anunoby,197,172,26,Missed,1,,,0,h,MISS Anunoby 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,17
0052200111,24,PT09M45.00S,1,1610612761,TOR,1630567,Barnes,S. Barnes,0,0,0,,0,,,0,h,Barnes REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,18
0052200111,25,PT09M43.00S,1,1610612761,TOR,1627783,Siakam,P. Siakam,-99,241,26,Missed,1,,,0,h,MISS Siakam 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,19
0052200111,26,PT09M40.00S,1,1610612741,CHI,1627936,Caruso,A. Caruso,0,0,0,,0,,,0,v,Caruso REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,20
0052200111,27,PT09M27.00S,1,1610612741,CHI,203897,LaVine,Z. LaVine,28,174,18,Made,1,7,4,11,v,LaVine 18' Pullup Jump Shot (2 PTS),Made Shot,Pullup Jump shot,1,2,21
0052200111,28,PT09M08.00S,1,1610612761,TOR,1627751,Poeltl,J. Poeltl,25,17,3,Missed,1,,,0,h,MISS Poeltl 3' Reverse Layup,Missed Shot,Reverse Layup Shot,1,2,22
0052200111,29,PT09M06.00S,1,1610612741,CHI,201976,Beverley,P. Beverley,0,0,0,,0,,,0,v,Beverley REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,23
0052200111,30,PT08M51.00S,1,1610612741,CHI,203897,LaVine,Z. LaVine,-169,200,26,Missed,1,,,0,v,MISS LaVine 26' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,3,24
0052200111,31,PT08M48.00S,1,1610612761,TOR,1627751,Poeltl,J. Poeltl,0,0,0,,0,,,0,h,Poeltl REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,25
0052200111,32,PT08M35.00S,1,1610612761,TOR,1627783,Siakam,P. Siakam,-118,31,12,Made,1,9,4,13,h,Siakam 12' Turnaround Fadeaway (4 PTS),Made Shot,Turnaround Fadeaway shot,1,2,26
0052200111,33,PT08M22.00S,1,1610612741,CHI,203897,LaVine,Z. LaVine,-20,18,3,Made,1,9,6,15,v,LaVine 3' Driving Layup (4 PTS) (Vucevic 1 AST),Made Shot,Driving Layup Shot,1,2,27
0052200111,35,PT08M09.00S,1,1610612761,TOR,1627832,VanVleet,F. VanVleet,54,29,6,Missed,1,,,0,h,MISS VanVleet 6' Driving Hook Shot,Missed Shot,Driving Hook Shot,1,2,28
0052200111,36,PT08M08.00S,1,1610612741,CHI,203897,LaVine,Z. LaVine,0,0,0,,0,,,0,v,LaVine REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,29
0052200111,37,PT08M01.00S,1,1610612741,CHI,202696,Vučević,N. Vučević,-13,274,27,Missed,1,,,0,v,MISS Vucevic 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,30
0052200111,38,PT07M58.00S,1,1610612761,TOR,1627832,VanVleet,F. VanVleet,0,0,0,,0,,,0,h,VanVleet REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,31
0052200111,39,PT07M44.00S,1,1610612741,CHI,1627936,Caruso,A. Caruso,0,0,0,,0,,,0,v,Caruso S.FOUL (P1.T1) (M.Ervin),Foul,Shooting,1,0,32
0052200111,41,PT07M44.00S,1,1610612761,TOR,1628384,Anunoby,O. Anunoby,0,0,0,,0,10,6,16,h,Anunoby Free Throw 1 of 2 (4 PTS),Free Throw,Free Throw 1 of 2,1,0,33
0052200111,42,PT07M44.00S,1,1610612761,TOR,1628384,Anunoby,O. Anunoby,0,0,0,,0,,,0,h,MISS Anunoby Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,1,0,34
0052200111,43,PT07M40.00S,1,1610612741,CHI,201942,DeRozan,D. DeRozan,0,0,0,,0,,,0,v,DeRozan REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,35
0052200111,44,PT07M29.00S,1,1610612741,CHI,201942,DeRozan,D. DeRozan,2,6,1,Made,1,10,8,18,v,DeRozan 1' Driving Dunk (2 PTS) (LaVine 1 AST),Made Shot,Driving Dunk Shot,1,2,36
0052200111,46,PT07M19.00S,1,1610612761,TOR,1627783,Siakam,P. Siakam,12,-1,1,Made,1,12,8,20,h,Siakam 1' Driving Layup (6 PTS),Made Shot,Driving Layup Shot,1,2,37
0052200111,47,PT07M03.00S,1,1610612741,CHI,201942,DeRozan,D. DeRozan,-64,284,29,Missed,1,,,0,v,MISS DeRozan 29' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,38
0052200111,48,PT06M59.00S,1,1610612761,TOR,1627783,Siakam,P. Siakam,0,0,0,,0,,,0,h,Siakam REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,39
0052200111,49,PT06M52.00S,1,1610612761,TOR,1628384,Anunoby,O. Anunoby,154,31,16,Missed,1,,,0,h,MISS Anunoby 16' Jump Shot,Missed Shot,Jump Shot,1,2,40
0052200111,50,PT06M49.00S,1,1610612741,CHI,201976,Beverley,P. Beverley,0,0,0,,0,,,0,v,Beverley REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,41
0052200111,51,PT06M34.00S,1,1610612741,CHI,202696,Vučević,N. Vučević,-131,227,26,Missed,1,,,0,v,MISS Vucevic 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,42
0052200111,52,PT06M30.00S,1,1610612761,TOR,1628384,Anunoby,O. Anunoby,0,0,0,,0,,,0,h,Anunoby REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,43
0052200111,53,PT06M19.00S,1,1610612761,TOR,1630567,Barnes,S. Barnes,235,15,24,Made,1,15,8,23,h,Barnes 24' 3PT Jump Shot (5 PTS) (Anunoby 1 AST),Made Shot,Jump Shot,1,3,44
0052200111,55,PT06M18.00S,1,0,,1610612741,,,0,0,0,,0,,,0,v,Bulls Timeout: Regular (Reg.1 Short 0),Timeout,Regular,0,0,45
0052200111,59,PT06M18.00S,1,1610612741,CHI,201942,DeRozan,D. DeRozan,0,0,0,,0,,,0,v,SUB: Williams FOR DeRozan,Substitution,,0,0,46
0052200111,61,PT06M06.00S,1,1610612741,CHI,1627936,Caruso,A. Caruso,9,16,2,Made,1,15,10,25,v,Caruso 2' Cutting Layup Shot (2 PTS) (Vucevic 2 AST),Made Shot,Cutting Layup Shot,1,2,47
0052200111,63,PT05M44.00S,1,1610612761,TOR,1627783,Siakam,P. Siakam,0,0,0,,0,,,0,h,Siakam Lost Ball Turnover (P1.T1),Turnover,Lost Ball,1,0,48
0052200111,63,PT05M44.00S,1,1610612741,CHI,1630172,Williams,P. Williams,0,0,0,,0,,,0,v,Williams STEAL (1 STL),,,1,0,49
0052200111,65,PT05M40.00S,1,1610612741,CHI,1630172,Williams,P. Williams,-5,1,1,Made,1,15,12,27,v,Williams 1' Running Dunk (2 PTS),Made Shot,Running Dunk Shot,1,2,50
0052200111,66,PT05M22.00S,1,1610612761,TOR,1627751,Poeltl,J. Poeltl,0,0,0,,0,,,0,h,Poeltl Bad Pass Turnover (P1.T2),Turnover,Bad Pass,1,0,51
0052200111,66,PT05M22.00S,1,1610612741,CHI,1627936,Caruso,A. Caruso,0,0,0,,0,,,0,v,Caruso STEAL (1 STL),,,1,0,52
0052200111,68,PT05M11.00S,1,1610612741,CHI,203897,LaVine,Z. LaVine,-165,194,25,Missed,1,,,0,v,MISS LaVine 25' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,3,53
0052200111,69,PT05M07.00S,1,1610612761,TOR,1627783,Siakam,P. Siakam,0,0,0,,0,,,0,h,Siakam REBOUND (Off:0 Def:3),Rebound,Unknown,1,0,54
0052200111,70,PT04M59.00S,1,1610612741,CHI,201976,Beverley,P. Beverley,0,0,0,,0,,,0,v,Beverley S.FOUL (P1.T2) (K.Scott),Foul,Shooting,1,0,55
0052200111,72,PT04M59.00S,1,1610612761,TOR,1627783,Siakam,P. Siakam,0,0,0,,0,,,0,h,MISS Siakam Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,1,0,56
0052200111,73,PT04M59.00S,1,0,,1610612761,,,0,0,0,,0,,,0,h,RAPTORS Rebound,Rebound,Normal Rebound,0,0,57
0052200111,74,PT04M59.00S,1,1610612761,TOR,1628384,Anunoby,O. Anunoby,0,0,0,,0,,,0,h,SUB: Boucher FOR Anunoby,Substitution,,0,0,58
0052200111,76,PT04M59.00S,1,1610612761,TOR,1627783,Siakam,P. Siakam,0,0,0,,0,,,0,h,MISS Siakam Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,1,0,59
0052200111,77,PT04M57.00S,1,1610612741,CHI,202696,Vučević,N. Vučević,0,0,0,,0,,,0,v,Vucevic REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,60
