actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId,gameId
73,PT04M08.00S,1,1610612744,GSW,203105,Ezeli,F. Ezeli,0,0,0,,0,0,0,0,v,Ezeli Lost Ball Turnover (P1.T2),Turnover,Lost Ball,0,0,72,0021201230
73,PT04M08.00S,1,1610612757,POR,201581,Hickson,J. Hickson,0,0,0,,0,0,0,0,h,Hickson STEAL (1 STL),,,0,0,73,0021201230
74,PT03M56.00S,1,1610612757,POR,200746,Aldridge,L. Aldridge,-8,6,1,Made,1,10,14,24,h,Aldridge 1' Finger Roll Layup (8 PTS),Made Shot,Finger Roll Layup Shot,0,2,74,0021201230
75,PT03M37.00S,1,1610612744,GSW,203084,Barnes,H. Barnes,0,0,0,,0,0,0,0,v,Barnes Traveling Turnover (P1.T3),Turnover,Traveling,0,0,75,0021201230
76,PT03M37.00S,1,1610612744,GSW,203084,Barnes,H. Barnes,0,0,0,,0,0,0,0,v,SUB: Jack FOR Barnes,Substitution,,0,0,76,0021201230
77,PT03M37.00S,1,1610612757,POR,201581,Hickson,J. Hickson,0,0,0,,0,0,0,0,h,SUB: Leonard FOR Hickson,Substitution,,0,0,77,0021201230
78,PT03M21.00S,1,1610612744,GSW,101135,Lee,D. Lee,0,0,0,,0,0,0,0,v,Lee S.FOUL (P2.T3),Foul,Shooting,0,0,78,0021201230
79,PT03M21.00S,1,1610612757,POR,200746,Aldridge,L. Aldridge,0,0,0,,0,11,14,25,h,Aldridge Free Throw 1 of 2 (9 PTS),Free Throw,Free Throw 1 of 2,0,0,79,0021201230
81,PT03M21.00S,1,1610612744,GSW,101135,Lee,D. Lee,0,0,0,,0,0,0,0,v,SUB: Landry FOR Lee,Substitution,,0,0,80,0021201230
82,PT03M21.00S,1,1610612757,POR,200746,Aldridge,L. Aldridge,0,0,0,,0,12,14,26,h,Aldridge Free Throw 2 of 2 (10 PTS),Free Throw,Free Throw 2 of 2,0,0,81,0021201230
84,PT03M02.00S,1,1610612744,GSW,201171,Landry,C. Landry,143,53,15,Made,1,12,16,28,v,Landry 15' Jump Shot (2 PTS) (Jack 1 AST),Made Shot,Jump Shot,0,2,82,0021201230
85,PT02M47.00S,1,1610612757,POR,200746,Aldridge,L. Aldridge,-119,4,12,Made,1,14,16,30,h,Aldridge 12' Pullup Jump Shot (12 PTS),Made Shot,Pullup Jump shot,0,2,83,0021201230
86,PT02M29.00S,1,1610612744,GSW,201939,Curry,S. Curry,118,176,21,Missed,1,0,0,0,v,MISS Curry 21' Jump Shot,Missed Shot,Jump Shot,0,2,84,0021201230
87,PT02M28.00S,1,1610612757,POR,200746,Aldridge,L. Aldridge,0,0,0,,0,0,0,0,h,Aldridge REBOUND (Off:0 Def:6),Rebound,Unknown,0,0,85,0021201230
88,PT02M20.00S,1,1610612744,GSW,202691,Thompson,K. Thompson,0,0,0,,0,0,0,0,v,Thompson S.FOUL (P1.T4),Foul,Shooting,0,0,86,0021201230
89,PT02M20.00S,1,0,,1610612744,,,0,0,0,,0,0,0,0,v,Warriors Timeout: Regular (Reg.1 Short 0),Timeout,Regular,0,0,87,0021201230
91,PT02M20.00S,1,1610612757,POR,201964,Claver,V. Claver,0,0,0,,0,0,0,0,h,SUB: Pavlovic FOR Claver,Substitution,,0,0,88,0021201230
92,PT02M20.00S,1,1610612744,GSW,201939,Curry,S. Curry,0,0,0,,0,0,0,0,v,SUB: Barnes FOR Curry,Substitution,,0,0,89,0021201230
93,PT02M20.00S,1,1610612757,POR,203081,Lillard,D. Lillard,0,0,0,,0,15,16,31,h,Lillard Free Throw 1 of 2 (3 PTS),Free Throw,Free Throw 1 of 2,0,0,90,0021201230
95,PT02M20.00S,1,1610612757,POR,203081,Lillard,D. Lillard,0,0,0,,0,0,0,0,h,MISS Lillard Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,0,0,91,0021201230
97,PT02M19.00S,1,1610612744,GSW,201171,Landry,C. Landry,0,0,0,,0,0,0,0,v,Landry REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,92,0021201230
98,PT02M06.00S,1,1610612744,GSW,202691,Thompson,K. Thompson,84,143,17,Missed,1,0,0,0,v,MISS Thompson 17' Jump Shot,Missed Shot,Jump Shot,0,2,93,0021201230
99,PT02M04.00S,1,1610612757,POR,200746,Aldridge,L. Aldridge,0,0,0,,0,0,0,0,h,Aldridge REBOUND (Off:0 Def:7),Rebound,Unknown,0,0,94,0021201230
100,PT01M53.00S,1,1610612757,POR,203086,Leonard,M. Leonard,-7,17,2,Missed,1,0,0,0,h,MISS Leonard 2' Layup,Missed Shot,Layup Shot,0,2,95,0021201230
101,PT01M52.00S,1,1610612744,GSW,201171,Landry,C. Landry,0,0,0,,0,0,0,0,v,Landry REBOUND (Off:0 Def:2),Rebound,Unknown,0,0,96,0021201230
102,PT01M42.00S,1,1610612744,GSW,101127,Jack,J. Jack,154,0,15,Made,1,15,18,33,v,Jack 15' Jump Shot (2 PTS),Made Shot,Jump Shot,0,2,97,0021201230
103,PT01M20.00S,1,1610612757,POR,200746,Aldridge,L. Aldridge,-133,-3,13,Missed,1,0,0,0,h,MISS Aldridge 13' Jump Shot,Missed Shot,Jump Shot,0,2,98,0021201230
104,PT01M18.00S,1,1610612744,GSW,201171,Landry,C. Landry,0,0,0,,0,0,0,0,v,Landry REBOUND (Off:0 Def:3),Rebound,Unknown,0,0,99,0021201230
105,PT01M14.00S,1,1610612744,GSW,202691,Thompson,K. Thompson,-2,15,2,Made,1,15,20,35,v,Thompson 2' Alley Oop Layup (5 PTS) (Jack 2 AST),Made Shot,Alley Oop Layup shot,0,2,100,0021201230
106,PT00M47.90S,1,1610612757,POR,2562,Pavlovic,S. Pavlovic,-128,186,23,Missed,1,0,0,0,h,MISS Pavlovic 23' Jump Shot,Missed Shot,Jump Shot,0,2,101,0021201230
107,PT00M45.90S,1,1610612744,GSW,101127,Jack,J. Jack,0,0,0,,0,0,0,0,v,Jack REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,102,0021201230
108,PT00M35.90S,1,1610612757,POR,203086,Leonard,M. Leonard,0,0,0,,0,0,0,0,h,Leonard P.FOUL (P1.T2),Foul,Personal,0,0,103,0021201230
109,PT00M35.90S,1,1610612757,POR,203081,Lillard,D. Lillard,0,0,0,,0,0,0,0,h,SUB: Maynor FOR Lillard,Substitution,,0,0,104,0021201230
110,PT00M30.90S,1,1610612744,GSW,203105,Ezeli,F. Ezeli,-16,12,2,Missed,1,0,0,0,v,MISS Ezeli 2' Layup,Missed Shot,Layup Shot,0,2,105,0021201230
111,PT00M27.90S,1,1610612744,GSW,203105,Ezeli,F. Ezeli,0,0,0,,0,0,0,0,v,Ezeli REBOUND (Off:3 Def:0),Rebound,Unknown,0,0,106,0021201230
112,PT00M26.90S,1,1610612744,GSW,203084,Barnes,H. Barnes,83,118,14,Missed,1,0,0,0,v,MISS Barnes 14' Jump Shot,Missed Shot,Jump Shot,0,2,107,0021201230
113,PT00M26.50S,1,1610612744,GSW,201171,Landry,C. Landry,37,-5,4,Made,1,15,22,37,v,Landry 4' Putback Dunk (4 PTS),Made Shot,Putback Dunk Shot,0,2,109,0021201230
114,PT00M26.50S,1,1610612744,GSW,201171,Landry,C. Landry,0,0,0,,0,0,0,0,v,Landry REBOUND (Off:1 Def:3),Rebound,Unknown,0,0,108,0021201230
115,PT00M04.20S,1,1610612757,POR,200746,Aldridge,L. Aldridge,-18,-5,2,Made,1,17,22,39,h,Aldridge 2' Driving Layup (14 PTS) (Maynor 1 AST),Made Shot,Driving Layup Shot,0,2,110,0021201230
116,PT00M00.80S,1,1610612757,POR,201953,Maynor,E. Maynor,0,0,0,,0,0,0,0,h,Maynor S.FOUL (P1.PN),Foul,Shooting,0,0,111,0021201230
117,PT00M00.80S,1,0,,116,Wood,D. Wood,0,0,0,,0,0,0,0, ,Support Ruling,Instant Replay,Support Ruling,0,0,112,0021201230
118,PT00M00.80S,1,1610612744,GSW,101127,Jack,J. Jack,0,0,0,,0,0,0,0,v,MISS Jack Free Throw 1 of 3,Free Throw,Free Throw 1 of 3,0,0,113,0021201230
119,PT00M00.80S,1,0,,1610612744,,,0,0,0,,0,0,0,0,v,Warriors Rebound,Rebound,Normal Rebound,0,0,114,0021201230
120,PT00M00.80S,1,1610612744,GSW,101127,Jack,J. Jack,0,0,0,,0,17,23,40,v,Jack Free Throw 2 of 3 (3 PTS),Free Throw,Free Throw 2 of 3,0,0,115,0021201230
122,PT00M00.80S,1,1610612744,GSW,101127,Jack,J. Jack,0,0,0,,0,17,24,41,v,Jack Free Throw 3 of 3 (4 PTS),Free Throw,Free Throw 3 of 3,0,0,116,0021201230
124,PT00M00.60S,1,1610612757,POR,2562,Pavlovic,S. Pavlovic,2,23,2,Missed,1,0,0,0,h,MISS Pavlovic 2' Tip Shot,Missed Shot,Tip Shot,0,2,117,0021201230
125,PT00M00.30S,1,1610612757,POR,200746,Aldridge,L. Aldridge,0,0,0,,0,0,0,0,h,Aldridge REBOUND (Off:1 Def:7),Rebound,Unknown,0,0,118,0021201230
126,PT00M00.00S,1,0,,125,,,0,0,0,,0,0,0,0, ,Support Ruling,Instant Replay,Support Ruling,0,0,119,0021201230
127,PT00M00.00S,1,0,,0,,,0,0,0,,0,17,24,41, ,End of 1st Period (11:10 PM EST),period,end,0,0,120,0021201230
129,PT12M00.00S,2,0,,0,,,0,0,0,,0,17,24,41, ,Start of 2nd Period (11:12 PM EST),period,start,0,0,121,0021201230
130,PT11M43.00S,2,1610612757,POR,2562,Pavlovic,S. Pavlovic,132,225,26,Made,1,20,24,44,h,Pavlovic 26' 3PT Jump Shot (3 PTS) (Barton 1 AST),Made Shot,Jump Shot,0,3,122,0021201230
131,PT11M23.00S,2,1610612744,GSW,201939,Curry,S. Curry,-46,247,25,Missed,1,0,0,0,v,MISS Curry 25' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,123,0021201230
132,PT11M20.00S,2,1610612757,POR,200746,Aldridge,L. Aldridge,0,0,0,,0,0,0,0,h,Aldridge REBOUND (Off:1 Def:8),Rebound,Unknown,0,0,124,0021201230
133,PT11M12.00S,2,1610612757,POR,203115,Barton,W. Barton,-2,1,0,Made,1,22,24,46,h,Barton  Slam Dunk (2 PTS) (Maynor 2 AST),Made Shot,Slam Dunk Shot,0,2,125,0021201230
134,PT10M51.00S,2,1610612744,GSW,201171,Landry,C. Landry,154,3,15,Made,1,22,26,48,v,Landry 15' Jump Shot (6 PTS),Made Shot,Jump Shot,0,2,126,0021201230
135,PT10M41.00S,2,1610612757,POR,200746,Aldridge,L. Aldridge,-89,167,19,Made,1,24,26,50,h,Aldridge 19' Jump Shot (16 PTS) (Maynor 3 AST),Made Shot,Jump Shot,0,2,127,0021201230
136,PT10M20.00S,2,1610612744,GSW,203105,Ezeli,F. Ezeli,20,20,3,Made,1,24,28,52,v,Ezeli 3' Dunk (2 PTS) (Jack 3 AST),Made Shot,Dunk Shot,0,2,128,0021201230
137,PT09M59.00S,2,1610612757,POR,200746,Aldridge,L. Aldridge,-70,145,16,Missed,1,0,0,0,h,MISS Aldridge 16' Jump Shot,Missed Shot,Jump Shot,0,2,129,0021201230
138,PT09M58.00S,2,1610612744,GSW,203084,Barnes,H. Barnes,0,0,0,,0,0,0,0,v,Barnes REBOUND (Off:0 Def:2),Rebound,Unknown,0,0,130,0021201230
139,PT09M46.00S,2,1610612744,GSW,203084,Barnes,H. Barnes,1,9,1,Made,1,24,30,54,v,Barnes 1' Layup (2 PTS),Made Shot,Layup Shot,0,2,134,0021201230
140,PT09M30.00S,2,1610612744,GSW,203105,Ezeli,F. Ezeli,0,0,0,,0,0,0,0,v,Ezeli P.FOUL (P1.T1),Foul,Personal,0,0,135,0021201230
141,PT09M30.00S,2,1610612744,GSW,203105,Ezeli,F. Ezeli,0,0,0,,0,0,0,0,v,SUB: Bogut FOR Ezeli,Substitution,,0,0,136,0021201230
142,PT09M30.00S,2,1610612757,POR,200746,Aldridge,L. Aldridge,0,0,0,,0,0,0,0,h,SUB: Freeland FOR Aldridge,Substitution,,0,0,137,0021201230
143,PT09M46.00S,2,1610612744,GSW,203084,Barnes,H. Barnes,-37,16,4,Missed,1,0,0,0,v,MISS Barnes 4' Layup,Missed Shot,Layup Shot,0,2,131,0021201230
143,PT09M46.00S,2,1610612757,POR,200746,Aldridge,L. Aldridge,0,0,0,,0,0,0,0,h,Aldridge BLOCK (2 BLK),,,0,2,132,0021201230
144,PT09M24.00S,2,1610612757,POR,203115,Barton,W. Barton,241,31,24,Made,1,27,30,57,h,Barton 24' 3PT Jump Shot (5 PTS) (Maynor 4 AST),Made Shot,Jump Shot,0,3,138,0021201230
146,PT09M09.00S,2,1610612744,GSW,101127,Jack,J. Jack,10,31,3,Made,1,27,32,59,v,Jack 3' Running Jump Shot (6 PTS),Made Shot,Running Jump Shot,0,2,139,0021201230
148,PT09M46.00S,2,1610612744,GSW,203084,Barnes,H. Barnes,0,0,0,,0,0,0,0,v,Barnes REBOUND (Off:1 Def:2),Rebound,Unknown,0,0,133,0021201230
149,PT08M40.00S,2,1610612757,POR,203115,Barton,W. Barton,102,206,23,Missed,1,0,0,0,h,MISS Barton 23' Jump Shot,Missed Shot,Jump Shot,0,2,140,0021201230
150,PT08M38.00S,2,1610612744,GSW,203084,Barnes,H. Barnes,0,0,0,,0,0,0,0,v,Barnes REBOUND (Off:1 Def:3),Rebound,Unknown,0,0,141,0021201230
151,PT08M24.00S,2,1610612744,GSW,101106,Bogut,A. Bogut,-29,7,3,Missed,1,0,0,0,v,MISS Bogut 3' Layup,Missed Shot,Layup Shot,0,2,142,0021201230
152,PT08M22.00S,2,1610612744,GSW,101106,Bogut,A. Bogut,0,0,0,,0,0,0,0,v,Bogut REBOUND (Off:1 Def:3),Rebound,Unknown,0,0,143,0021201230
