actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId,gameId
15,PT10M14.00S,1,1610612745,HOU,202391,Lin,J. Lin,0,0,0,,0,0,0,0,v,Lin REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,14,0021201228
16,PT10M09.00S,1,1610612745,HOU,202718,Parsons,C. Parsons,-175,181,25,Missed,1,0,0,0,v,MISS Parsons 25' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,15,0021201228
17,PT10M07.00S,1,1610612747,LAL,2200,Gasol,P. Gasol,0,0,0,,0,0,0,0,h,Gasol REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,16,0021201228
18,PT09M53.00S,1,1610612747,LAL,201975,Meeks,J. Meeks,75,239,25,Made,1,6,5,11,h,Meeks 25' 3PT Jump Shot (3 PTS) (Howard 1 AST),Made Shot,Jump Shot,0,3,17,0021201228
19,PT09M47.00S,1,1610612745,HOU,202718,Parsons,C. Parsons,4,19,2,Made,1,6,7,13,v,Parsons 2' Alley Oop Layup (2 PTS) (Lin 1 AST),Made Shot,Alley Oop Layup shot,0,2,18,0021201228
20,PT09M37.00S,1,1610612745,HOU,202962,Smith,G. Smith,0,0,0,,0,0,0,0,v,Rockets T.Foul (Def. 3 Sec Smith ),Foul,Defense 3 Second,0,0,19,0021201228
21,PT09M37.00S,1,1610612747,LAL,201975,Meeks,J. Meeks,0,0,0,,0,7,7,14,h,Meeks Free Throw Technical (4 PTS),Free Throw,Free Throw Technical,0,0,20,0021201228
23,PT09M26.00S,1,1610612747,LAL,2200,Gasol,P. Gasol,-27,17,3,Missed,1,0,0,0,h,MISS Gasol 3' Reverse Layup,Missed Shot,Reverse Layup Shot,0,2,21,0021201228
24,PT09M24.00S,1,1610612747,LAL,1897,World Peace,M. World Peace,0,0,0,,0,0,0,0,h,World Peace REBOUND (Off:1 Def:0),Rebound,Unknown,0,0,22,0021201228
25,PT09M24.00S,1,1610612747,LAL,201975,Meeks,J. Meeks,-242,52,25,Missed,1,0,0,0,h,MISS Meeks 25' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,23,0021201228
26,PT09M24.00S,1,0,,1610612747,,,0,0,0,,0,0,0,0,h,LAKERS Rebound,Rebound,Unknown,0,0,24,0021201228
27,PT09M24.00S,1,1610612745,HOU,202718,Parsons,C. Parsons,0,0,0,,0,0,0,0,v,Parsons L.B.FOUL (P1.T1),Foul,Loose Ball,0,0,25,0021201228
28,PT09M12.00S,1,1610612747,LAL,2581,Blake,S. Blake,225,-8,0,Made,1,10,7,17,h,Blake  3PT Jump Shot (3 PTS) (World Peace 1 AST),Made Shot,Jump Shot,0,3,26,0021201228
29,PT08M59.00S,1,1610612745,HOU,202962,Smith,G. Smith,-29,11,3,Made,1,10,9,19,v,Smith 3' Slam Dunk (2 PTS) (Lin 2 AST),Made Shot,Slam Dunk Shot,0,2,27,0021201228
30,PT08M33.00S,1,1610612747,LAL,201975,Meeks,J. Meeks,56,242,25,Missed,1,0,0,0,h,MISS Meeks 25' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,28,0021201228
31,PT08M32.00S,1,1610612745,HOU,201935,Harden,J. Harden,0,0,0,,0,0,0,0,v,Harden REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,29,0021201228
32,PT08M28.00S,1,1610612745,HOU,202718,Parsons,C. Parsons,-8,14,2,Made,1,10,11,21,v,Parsons 2' Alley Oop Layup (4 PTS) (Harden 1 AST),Made Shot,Alley Oop Layup shot,0,2,30,0021201228
33,PT08M15.00S,1,1610612747,LAL,2581,Blake,S. Blake,28,41,5,Missed,1,0,0,0,h,MISS Blake 5' Floating Jump Shot,Missed Shot,Floating Jump shot,0,2,31,0021201228
34,PT08M11.00S,1,1610612745,HOU,202718,Parsons,C. Parsons,0,0,0,,0,0,0,0,v,Parsons REBOUND (Off:0 Def:2),Rebound,Unknown,0,0,32,0021201228
35,PT07M56.00S,1,1610612745,HOU,202391,Lin,J. Lin,-160,224,28,Made,1,10,14,24,v,Lin 28' 3PT Jump Shot (3 PTS) (Parsons 1 AST),Made Shot,Jump Shot,0,3,33,0021201228
36,PT07M39.00S,1,1610612747,LAL,1897,World Peace,M. World Peace,10,42,4,Missed,1,0,0,0,h,MISS World Peace 4' Jump Shot,Missed Shot,Jump Shot,0,2,34,0021201228
37,PT07M38.00S,1,1610612747,LAL,2200,Gasol,P. Gasol,-4,19,2,Missed,1,0,0,0,h,MISS Gasol 2' Tip Shot,Missed Shot,Tip Shot,0,2,36,0021201228
38,PT07M38.00S,1,1610612747,LAL,2200,Gasol,P. Gasol,0,0,0,,0,0,0,0,h,Gasol REBOUND (Off:1 Def:1),Rebound,Unknown,0,0,35,0021201228
39,PT07M37.00S,1,1610612747,LAL,2200,Gasol,P. Gasol,-4,6,1,Made,1,12,14,26,h,Gasol 1' Tip Shot (2 PTS),Made Shot,Tip Shot,0,2,38,0021201228
40,PT07M37.00S,1,1610612747,LAL,2200,Gasol,P. Gasol,0,0,0,,0,0,0,0,h,Gasol REBOUND (Off:2 Def:1),Rebound,Unknown,0,0,37,0021201228
41,PT07M25.00S,1,1610612745,HOU,202718,Parsons,C. Parsons,12,263,26,Missed,1,0,0,0,v,MISS Parsons 26' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,39,0021201228
42,PT07M24.00S,1,1610612747,LAL,2581,Blake,S. Blake,0,0,0,,0,0,0,0,h,Blake REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,40,0021201228
43,PT07M18.00S,1,1610612747,LAL,2200,Gasol,P. Gasol,69,162,18,Missed,1,0,0,0,h,MISS Gasol 18' Jump Shot,Missed Shot,Jump Shot,0,2,41,0021201228
44,PT07M18.00S,1,0,,1610612747,,,0,0,0,,0,0,0,0,h,LAKERS Rebound,Rebound,Unknown,0,0,42,0021201228
45,PT07M18.00S,1,1610612745,HOU,201600,Asik,O. Asik,0,0,0,,0,0,0,0,v,Asik L.B.FOUL (P1.T2),Foul,Loose Ball,0,0,43,0021201228
49,PT07M00.00S,1,1610612747,LAL,1897,World Peace,M. World Peace,226,4,0,Missed,1,0,0,0,h,MISS World Peace  3PT Jump Shot,Missed Shot,Jump Shot,0,3,44,0021201228
50,PT06M59.00S,1,1610612745,HOU,201600,Asik,O. Asik,0,0,0,,0,0,0,0,v,Asik REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,45,0021201228
51,PT06M50.00S,1,1610612745,HOU,202962,Smith,G. Smith,-41,39,6,Missed,1,0,0,0,v,MISS Smith 6' Hook Shot,Missed Shot,Hook Shot,0,2,46,0021201228
51,PT06M50.00S,1,1610612747,LAL,2730,Howard,D. Howard,0,0,0,,0,0,0,0,h,Howard BLOCK (1 BLK),,,0,2,47,0021201228
52,PT06M47.00S,1,1610612747,LAL,2581,Blake,S. Blake,0,0,0,,0,0,0,0,h,Blake REBOUND (Off:0 Def:2),Rebound,Unknown,0,0,48,0021201228
53,PT06M37.00S,1,1610612747,LAL,2581,Blake,S. Blake,-120,238,27,Missed,1,0,0,0,h,MISS Blake 27' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,49,0021201228
54,PT06M33.00S,1,1610612745,HOU,201600,Asik,O. Asik,0,0,0,,0,0,0,0,v,Asik REBOUND (Off:0 Def:2),Rebound,Unknown,0,0,50,0021201228
55,PT06M26.00S,1,1610612745,HOU,202391,Lin,J. Lin,0,47,5,Made,1,12,16,28,v,Lin 5' Floating Jump Shot (5 PTS),Made Shot,Floating Jump shot,0,2,51,0021201228
56,PT06M03.00S,1,1610612747,LAL,2730,Howard,D. Howard,0,0,0,,0,0,0,0,h,Howard Lost Ball Turnover (P1.T1),Turnover,Lost Ball,0,0,52,0021201228
56,PT06M03.00S,1,1610612745,HOU,202718,Parsons,C. Parsons,0,0,0,,0,0,0,0,v,Parsons STEAL (1 STL),,,0,0,53,0021201228
57,PT05M58.00S,1,1610612745,HOU,202718,Parsons,C. Parsons,2,20,2,Missed,1,0,0,0,v,MISS Parsons 2' Layup,Missed Shot,Layup Shot,0,2,54,0021201228
58,PT05M55.00S,1,1610612745,HOU,201935,Harden,J. Harden,0,11,1,Made,1,12,18,30,v,Harden 1' Putback Dunk (7 PTS),Made Shot,Putback Dunk Shot,0,2,56,0021201228
59,PT05M55.00S,1,1610612745,HOU,201935,Harden,J. Harden,0,0,0,,0,0,0,0,v,Harden REBOUND (Off:1 Def:1),Rebound,Unknown,0,0,55,0021201228
60,PT05M52.00S,1,0,,1610612747,,,0,0,0,,0,0,0,0,h,LAKERS Timeout: Regular (Full 1 Short 0),Timeout,Regular,0,0,57,0021201228
62,PT05M52.00S,1,1610612747,LAL,2200,Gasol,P. Gasol,0,0,0,,0,0,0,0,h,SUB: Jamison FOR Gasol,Substitution,,0,0,58,0021201228
63,PT05M52.00S,1,1610612747,LAL,201975,Meeks,J. Meeks,0,0,0,,0,0,0,0,h,SUB: Morris FOR Meeks,Substitution,,0,0,59,0021201228
64,PT05M52.00S,1,1610612745,HOU,202962,Smith,G. Smith,0,0,0,,0,0,0,0,v,SUB: Jones FOR Smith,Substitution,,0,0,60,0021201228
65,PT05M37.00S,1,1610612747,LAL,2730,Howard,D. Howard,-21,25,3,Made,1,14,18,32,h,Howard 3' Hook Shot (2 PTS) (Jamison 1 AST),Made Shot,Hook Shot,0,2,61,0021201228
66,PT05M15.00S,1,1610612745,HOU,201935,Harden,J. Harden,122,181,22,Missed,1,0,0,0,v,MISS Harden 22' Jump Shot,Missed Shot,Jump Shot,0,2,62,0021201228
67,PT05M14.00S,1,1610612745,HOU,201935,Harden,J. Harden,0,0,0,,0,0,0,0,v,Harden REBOUND (Off:2 Def:1),Rebound,Unknown,0,0,63,0021201228
68,PT05M10.00S,1,1610612745,HOU,201935,Harden,J. Harden,0,0,0,,0,0,0,0,v,Harden Bad Pass Turnover (P1.T1),Turnover,Bad Pass,0,0,64,0021201228
68,PT05M10.00S,1,1610612747,LAL,1897,World Peace,M. World Peace,0,0,0,,0,0,0,0,h,World Peace STEAL (1 STL),,,0,0,65,0021201228
69,PT04M58.00S,1,1610612747,LAL,2730,Howard,D. Howard,18,0,2,Made,1,16,18,34,h,Howard 2' Reverse Layup (4 PTS) (Blake 1 AST),Made Shot,Reverse Layup Shot,0,2,66,0021201228
70,PT04M38.00S,1,1610612745,HOU,202718,Parsons,C. Parsons,0,0,0,,0,0,0,0,v,Parsons Bad Pass Turnover (P1.T2),Turnover,Bad Pass,0,0,67,0021201228
71,PT04M20.00S,1,1610612747,LAL,1712,Jamison,A. Jamison,136,213,25,Missed,1,0,0,0,h,MISS Jamison 25' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,68,0021201228
72,PT04M18.00S,1,1610612747,LAL,2581,Blake,S. Blake,0,0,0,,0,0,0,0,h,Blake REBOUND (Off:1 Def:2),Rebound,Unknown,0,0,69,0021201228
73,PT04M13.00S,1,1610612747,LAL,2581,Blake,S. Blake,-239,60,25,Missed,1,0,0,0,h,MISS Blake 25' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,70,0021201228
74,PT04M12.00S,1,1610612747,LAL,1712,Jamison,A. Jamison,0,0,0,,0,0,0,0,h,Jamison REBOUND (Off:1 Def:0),Rebound,Unknown,0,0,71,0021201228
75,PT04M07.00S,1,1610612747,LAL,2581,Blake,S. Blake,-243,-11,24,Made,1,19,18,37,h,Blake 24' 3PT Jump Shot (6 PTS) (World Peace 2 AST),Made Shot,Jump Shot,0,3,72,0021201228
76,PT03M54.00S,1,1610612745,HOU,202391,Lin,J. Lin,32,15,4,Missed,1,0,0,0,v,MISS Lin 4' Layup,Missed Shot,Layup Shot,0,2,73,0021201228
76,PT03M54.00S,1,1610612747,LAL,2730,Howard,D. Howard,0,0,0,,0,0,0,0,h,Howard BLOCK (2 BLK),,,0,2,74,0021201228
77,PT03M53.00S,1,1610612747,LAL,2581,Blake,S. Blake,0,0,0,,0,0,0,0,h,Blake REBOUND (Off:1 Def:3),Rebound,Unknown,0,0,75,0021201228
78,PT03M40.00S,1,1610612747,LAL,2730,Howard,D. Howard,6,19,2,Missed,1,0,0,0,h,MISS Howard 2' Reverse Layup,Missed Shot,Reverse Layup Shot,0,2,76,0021201228
79,PT03M36.00S,1,1610612745,HOU,203093,Jones,T. Jones,0,0,0,,0,0,0,0,v,Jones REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,77,0021201228
80,PT03M18.00S,1,1610612745,HOU,201600,Asik,O. Asik,-13,77,8,Missed,1,0,0,0,v,MISS Asik 8' Hook Shot,Missed Shot,Hook Shot,0,2,78,0021201228
81,PT03M16.00S,1,1610612747,LAL,2730,Howard,D. Howard,0,0,0,,0,0,0,0,h,Howard REBOUND (Off:1 Def:1),Rebound,Unknown,0,0,79,0021201228
82,PT02M54.00S,1,1610612747,LAL,1897,World Peace,M. World Peace,-205,160,26,Missed,1,0,0,0,h,MISS World Peace 26' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,80,0021201228
83,PT02M53.00S,1,1610612747,LAL,1712,Jamison,A. Jamison,0,0,0,,0,0,0,0,h,Jamison REBOUND (Off:2 Def:0),Rebound,Unknown,0,0,81,0021201228
84,PT02M52.00S,1,1610612747,LAL,1712,Jamison,A. Jamison,-13,20,2,Made,1,21,18,39,h,Jamison 2' Layup (2 PTS),Made Shot,Layup Shot,0,2,82,0021201228
85,PT02M42.00S,1,0,,1610612745,,,0,0,0,,0,0,0,0,v,Rockets Timeout: Regular (Reg.1 Short 0),Timeout,Regular,0,0,83,0021201228
87,PT02M42.00S,1,1610612747,LAL,1897,World Peace,M. World Peace,0,0,0,,0,0,0,0,h,SUB: Clark FOR World Peace,Substitution,,0,0,84,0021201228
88,PT02M42.00S,1,1610612747,LAL,2581,Blake,S. Blake,0,0,0,,0,0,0,0,h,SUB: Goudelock FOR Blake,Substitution,,0,0,85,0021201228
89,PT02M42.00S,1,1610612745,HOU,202718,Parsons,C. Parsons,0,0,0,,0,0,0,0,v,SUB: Delfino FOR Parsons,Substitution,,0,0,86,0021201228
90,PT02M42.00S,1,1610612745,HOU,202391,Lin,J. Lin,0,0,0,,0,0,0,0,v,SUB: Beverley FOR Lin,Substitution,,0,0,87,0021201228
91,PT02M28.00S,1,1610612747,LAL,202721,Morris,D. Morris,0,0,0,,0,0,0,0,h,Morris S.FOUL (P1.T2),Foul,Shooting,0,0,88,0021201228
92,PT02M28.00S,1,1610612745,HOU,201935,Harden,J. Harden,0,0,0,,0,21,19,40,v,Harden Free Throw 1 of 2 (8 PTS),Free Throw,Free Throw 1 of 2,0,0,89,0021201228
94,PT02M28.00S,1,1610612745,HOU,201935,Harden,J. Harden,0,0,0,,0,21,20,41,v,Harden Free Throw 2 of 2 (9 PTS),Free Throw,Free Throw 2 of 2,0,0,90,0021201228
96,PT02M12.00S,1,1610612747,LAL,2730,Howard,D. Howard,50,25,6,Missed,1,0,0,0,h,MISS Howard 6' Jump Shot,Missed Shot,Jump Shot,0,2,91,0021201228
97,PT02M11.00S,1,1610612745,HOU,201935,Harden,J. Harden,0,0,0,,0,0,0,0,v,Harden REBOUND (Off:2 Def:2),Rebound,Unknown,0,0,92,0021201228
98,PT02M02.00S,1,1610612745,HOU,2568,Delfino,C. Delfino,72,119,14,Missed,1,0,0,0,v,MISS Delfino 14' Jump Shot,Missed Shot,Jump Shot,0,2,93,0021201228
99,PT02M00.00S,1,1610612747,LAL,2730,Howard,D. Howard,0,0,0,,0,0,0,0,h,Howard REBOUND (Off:1 Def:2),Rebound,Unknown,0,0,94,0021201228
100,PT01M36.00S,1,1610612747,LAL,201947,Clark,E. Clark,0,0,0,,0,0,0,0,h,Clark Lost Ball Turnover (P1.T2),Turnover,Lost Ball,0,0,95,0021201228
100,PT01M36.00S,1,1610612745,HOU,203093,Jones,T. Jones,0,0,0,,0,0,0,0,v,Jones STEAL (1 STL),,,0,0,96,0021201228
101,PT01M17.00S,1,1610612745,HOU,201935,Harden,J. Harden,-57,258,26,Made,1,21,23,44,v,Harden 26' 3PT Jump Shot (12 PTS),Made Shot,Jump Shot,0,3,97,0021201228
102,PT01M03.00S,1,1610612747,LAL,1712,Jamison,A. Jamison,-45,268,27,Missed,1,0,0,0,h,MISS Jamison 27' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,98,0021201228
103,PT01M02.00S,1,1610612745,HOU,201935,Harden,J. Harden,0,0,0,,0,0,0,0,v,Harden REBOUND (Off:2 Def:3),Rebound,Unknown,0,0,99,0021201228
104,PT00M58.60S,1,1610612747,LAL,202721,Morris,D. Morris,0,0,0,,0,0,0,0,h,Morris S.FOUL (P2.T3),Foul,Shooting,0,0,100,0021201228
105,PT00M58.60S,1,1610612745,HOU,201935,Harden,J. Harden,0,0,0,,0,0,0,0,v,MISS Harden Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,0,0,101,0021201228
106,PT00M58.60S,1,0,,1610612745,,,0,0,0,,0,0,0,0,v,Rockets Rebound,Rebound,Normal Rebound,0,0,102,0021201228
107,PT00M58.60S,1,1610612745,HOU,201935,Harden,J. Harden,0,0,0,,0,21,24,45,v,Harden Free Throw 2 of 2 (13 PTS),Free Throw,Free Throw 2 of 2,0,0,103,0021201228
110,PT00M48.90S,1,1610612747,LAL,1712,Jamison,A. Jamison,0,0,0,,0,0,0,0,h,Jamison Bad Pass Turnover (P1.T3),Turnover,Bad Pass,0,0,104,0021201228
110,PT00M48.90S,1,1610612745,HOU,201600,Asik,O. Asik,0,0,0,,0,0,0,0,v,Asik STEAL (1 STL),,,0,0,105,0021201228
111,PT00M44.80S,1,1610612745,HOU,201935,Harden,J. Harden,0,0,0,,0,0,0,0,v,Harden Bad Pass Turnover (P2.T3),Turnover,Bad Pass,0,0,106,0021201228
113,PT00M30.90S,1,1610612747,LAL,202726,Goudelock,A. Goudelock,48,129,14,Missed,1,0,0,0,h,MISS Goudelock 14' Floating Jump Shot,Missed Shot,Floating Jump shot,0,2,107,0021201228
114,PT00M29.90S,1,1610612747,LAL,202726,Goudelock,A. Goudelock,0,0,0,,0,0,0,0,h,Goudelock REBOUND (Off:1 Def:0),Rebound,Unknown,0,0,108,0021201228
115,PT00M20.90S,1,1610612747,LAL,201947,Clark,E. Clark,159,195,25,Missed,1,0,0,0,h,MISS Clark 25' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,109,0021201228
116,PT00M19.70S,1,1610612745,HOU,201976,Beverley,P. Beverley,0,0,0,,0,0,0,0,v,Beverley REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,110,0021201228
117,PT00M02.00S,1,1610612745,HOU,201935,Harden,J. Harden,-38,265,27,Missed,1,0,0,0,v,MISS Harden 27' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,111,0021201228
118,PT00M00.40S,1,1610612745,HOU,203093,Jones,T. Jones,0,0,0,,0,0,0,0,v,Jones REBOUND (Off:1 Def:1),Rebound,Unknown,0,0,112,0021201228
119,PT00M00.00S,1,0,,0,,,0,0,0,,0,21,24,45, ,End of 1st Period (11:05 PM EST),period,end,0,0,113,0021201228
121,PT12M00.00S,2,0,,0,,,0,0,0,,0,21,24,45, ,Start of 2nd Period (11:08 PM EST),period,start,0,0,114,0021201228
122,PT11M41.00S,2,1610612745,HOU,202962,Smith,G. Smith,-10,15,2,Made,1,21,26,47,v,Smith 2' Driving Layup (4 PTS) (Jones 1 AST),Made Shot,Driving Layup Shot,0,2,115,0021201228
123,PT11M16.00S,2,1610612747,LAL,2200,Gasol,P. Gasol,129,127,18,Missed,1,0,0,0,h,MISS Gasol 18' Jump Shot,Missed Shot,Jump Shot,0,2,116,0021201228
124,PT11M15.00S,2,1610612745,HOU,2568,Delfino,C. Delfino,0,0,0,,0,0,0,0,v,Delfino REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,117,0021201228
125,PT11M04.00S,2,1610612745,HOU,101128,Garcia,F. Garcia,-240,-6,24,Missed,1,0,0,0,v,MISS Garcia 24' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,118,0021201228
126,PT11M03.00S,2,1610612747,LAL,2200,Gasol,P. Gasol,0,0,0,,0,0,0,0,h,Gasol REBOUND (Off:2 Def:2),Rebound,Unknown,0,0,119,0021201228
127,PT10M53.00S,2,1610612747,LAL,202726,Goudelock,A. Goudelock,-68,159,17,Missed,1,0,0,0,h,MISS Goudelock 17' Jump Shot,Missed Shot,Jump Shot,0,2,120,0021201228
128,PT10M52.00S,2,1610612745,HOU,201976,Beverley,P. Beverley,0,0,0,,0,0,0,0,v,Beverley REBOUND (Off:0 Def:2),Rebound,Unknown,0,0,121,0021201228
131,PT10M43.00S,2,1610612747,LAL,201947,Clark,E. Clark,0,0,0,,0,0,0,0,h,Clark S.FOUL (P1.T1),Foul,Shooting,0,0,122,0021201228
132,PT10M43.00S,2,1610612745,HOU,101128,Garcia,F. Garcia,0,0,0,,0,0,0,0,v,MISS Garcia Free Throw 1 of 3,Free Throw,Free Throw 1 of 3,0,0,123,0021201228
133,PT10M43.00S,2,0,,1610612745,,,0,0,0,,0,0,0,0,v,Rockets Rebound,Rebound,Normal Rebound,0,0,124,0021201228
134,PT10M43.00S,2,1610612745,HOU,101128,Garcia,F. Garcia,0,0,0,,0,21,27,48,v,Garcia Free Throw 2 of 3 (1 PTS),Free Throw,Free Throw 2 of 3,0,0,125,0021201228
136,PT10M43.00S,2,1610612745,HOU,101128,Garcia,F. Garcia,0,0,0,,0,21,28,49,v,Garcia Free Throw 3 of 3 (2 PTS),Free Throw,Free Throw 3 of 3,0,0,126,0021201228
138,PT10M30.00S,2,1610612747,LAL,1712,Jamison,A. Jamison,-122,238,27,Made,1,24,28,52,h,Jamison 27' 3PT Jump Shot (5 PTS) (Morris 1 AST),Made Shot,Jump Shot,0,3,127,0021201228
139,PT10M22.00S,2,1610612745,HOU,203093,Jones,T. Jones,-16,134,13,Made,1,24,30,54,v,Jones 13' Jump Shot (2 PTS) (Beverley 1 AST),Made Shot,Jump Shot,0,2,128,0021201228
140,PT10M07.00S,2,1610612745,HOU,203093,Jones,T. Jones,0,0,0,,0,0,0,0,v,Jones S.FOUL (P1.T1),Foul,Shooting,0,0,129,0021201228
141,PT10M07.00S,2,1610612747,LAL,1712,Jamison,A. Jamison,0,0,0,,0,0,0,0,h,MISS Jamison Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,0,0,130,0021201228
142,PT10M07.00S,2,0,,1610612747,,,0,0,0,,0,0,0,0,h,LAKERS Rebound,Rebound,Normal Rebound,0,0,131,0021201228
143,PT10M07.00S,2,1610612747,LAL,1712,Jamison,A. Jamison,0,0,0,,0,0,0,0,h,MISS Jamison Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,0,0,132,0021201228
145,PT10M06.00S,2,1610612745,HOU,203093,Jones,T. Jones,0,0,0,,0,0,0,0,v,Jones REBOUND (Off:1 Def:2),Rebound,Unknown,0,0,133,0021201228
146,PT09M45.00S,2,1610612745,HOU,201976,Beverley,P. Beverley,-59,82,10,Missed,1,0,0,0,v,MISS Beverley 10' Step Back Jump Shot,Missed Shot,Step Back Jump shot,0,2,134,0021201228
147,PT09M42.00S,2,1610612747,LAL,201947,Clark,E. Clark,0,0,0,,0,0,0,0,h,Clark REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,135,0021201228
148,PT09M41.00S,2,1610612747,LAL,202721,Morris,D. Morris,0,0,0,,0,0,0,0,h,Morris OFF.Foul (P3),Foul,Offensive,0,0,136,0021201228
149,PT09M41.00S,2,1610612747,LAL,202721,Morris,D. Morris,0,0,0,,0,0,0,0,h,Morris Foul Turnover (P1.T4),Turnover,Foul,0,0,137,0021201228
150,PT09M41.00S,2,1610612747,LAL,202721,Morris,D. Morris,0,0,0,,0,0,0,0,h,SUB: Blake FOR Morris,Substitution,,0,0,138,0021201228
152,PT09M30.00S,2,1610612745,HOU,201976,Beverley,P. Beverley,-146,211,26,Missed,1,0,0,0,v,MISS Beverley 26' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,139,0021201228
153,PT09M28.00S,2,1610612747,LAL,2581,Blake,S. Blake,0,0,0,,0,0,0,0,h,Blake REBOUND (Off:1 Def:4),Rebound,Unknown,0,0,140,0021201228
154,PT09M14.00S,2,1610612745,HOU,2568,Delfino,C. Delfino,0,0,0,,0,0,0,0,v,Delfino S.FOUL (P1.T2),Foul,Shooting,0,0,141,0021201228
155,PT09M14.00S,2,1610612747,LAL,2200,Gasol,P. Gasol,0,0,0,,0,25,30,55,h,Gasol Free Throw 1 of 2 (3 PTS),Free Throw,Free Throw 1 of 2,0,0,142,0021201228
157,PT09M14.00S,2,1610612747,LAL,2200,Gasol,P. Gasol,0,0,0,,0,0,0,0,h,MISS Gasol Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,0,0,143,0021201228
