actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId,gameId
153,PT08M00.00S,2,1610612737,ATL,201274,Johnson,I. Johnson,0,0,0,,0,0,0,0,v,Johnson REBOUND (Off:2 Def:3),Rebound,Unknown,0,0,143,0021201218
154,PT07M53.00S,2,1610612737,ATL,203098,Jenkins,J. Jenkins,121,228,26,Missed,1,0,0,0,v,MISS Jenkins 26' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,144,0021201218
155,PT07M51.00S,2,1610612752,NYK,202697,Shumpert,I. Shumpert,0,0,0,,0,0,0,0,h,Shumpert REBOUND (Off:1 Def:2),Rebound,Unknown,0,0,145,0021201218
156,PT07M47.00S,2,1610612737,ATL,201274,Johnson,I. Johnson,0,0,0,,0,0,0,0,v,Johnson P.FOUL (P2.T1),Foul,Personal,0,0,146,0021201218
157,PT07M47.00S,2,1610612737,ATL,201274,Johnson,I. Johnson,0,0,0,,0,0,0,0,v,SUB: Scott FOR Johnson,Substitution,,0,0,147,0021201218
158,PT07M41.00S,2,1610612752,NYK,202697,Shumpert,I. Shumpert,-18,1,2,Missed,1,0,0,0,h,MISS Shumpert 2' Driving Layup,Missed Shot,Driving Layup Shot,0,2,148,0021201218
158,PT07M41.00S,2,1610612737,ATL,201229,Tolliver,A. Tolliver,0,0,0,,0,0,0,0,v,Tolliver BLOCK (1 BLK),,,0,2,149,0021201218
159,PT07M38.00S,2,1610612737,ATL,203118,Scott,M. Scott,0,0,0,,0,0,0,0,v,Scott REBOUND (Off:1 Def:2),Rebound,Unknown,0,0,150,0021201218
160,PT07M32.00S,2,1610612737,ATL,203098,Jenkins,J. Jenkins,218,131,25,Missed,1,0,0,0,v,MISS Jenkins 25' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,151,0021201218
161,PT07M30.00S,2,1610612752,NYK,2853,Barron,E. Barron,0,0,0,,0,0,0,0,h,Barron REBOUND (Off:1 Def:4),Rebound,Unknown,0,0,152,0021201218
162,PT07M10.00S,2,1610612752,NYK,2047,Richardson,Q. Richardson,206,145,25,Missed,1,0,0,0,h,MISS Richardson 25' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,153,0021201218
163,PT07M09.00S,2,1610612737,ATL,202714,Mack,S. Mack,0,0,0,,0,0,0,0,v,Mack REBOUND (Off:0 Def:2),Rebound,Unknown,0,0,154,0021201218
164,PT07M06.00S,2,1610612752,NYK,202697,Shumpert,I. Shumpert,0,0,0,,0,0,0,0,h,Shumpert S.FOUL (P1.T3),Foul,Shooting,0,0,155,0021201218
165,PT07M06.00S,2,1610612737,ATL,202714,Mack,S. Mack,0,0,0,,0,31,29,60,v,Mack Free Throw 1 of 2 (7 PTS),Free Throw,Free Throw 1 of 2,0,0,156,0021201218
167,PT07M06.00S,2,1610612737,ATL,203098,Jenkins,J. Jenkins,0,0,0,,0,0,0,0,v,SUB: Jones FOR Jenkins,Substitution,,0,0,157,0021201218
168,PT07M06.00S,2,1610612737,ATL,202714,Mack,S. Mack,0,0,0,,0,31,30,61,v,Mack Free Throw 2 of 2 (8 PTS),Free Throw,Free Throw 2 of 2,0,0,158,0021201218
170,PT06M50.00S,2,1610612752,NYK,2047,Richardson,Q. Richardson,13,3,1,Missed,1,0,0,0,h,MISS Richardson 1' Driving Layup,Missed Shot,Driving Layup Shot,0,2,159,0021201218
171,PT06M48.00S,2,1610612752,NYK,2853,Barron,E. Barron,0,0,0,,0,0,0,0,h,Barron REBOUND (Off:2 Def:4),Rebound,Unknown,0,0,160,0021201218
172,PT06M43.00S,2,1610612752,NYK,200779,Novak,S. Novak,152,189,24,Missed,1,0,0,0,h,MISS Novak 24' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,161,0021201218
173,PT06M41.00S,2,1610612737,ATL,203118,Scott,M. Scott,0,0,0,,0,0,0,0,v,Scott REBOUND (Off:1 Def:3),Rebound,Unknown,0,0,162,0021201218
174,PT06M36.00S,2,1610612737,ATL,203118,Scott,M. Scott,18,-2,2,Missed,1,0,0,0,v,MISS Scott 2' Layup,Missed Shot,Layup Shot,0,2,163,0021201218
175,PT06M34.00S,2,1610612752,NYK,2853,Barron,E. Barron,0,0,0,,0,0,0,0,h,Barron REBOUND (Off:2 Def:5),Rebound,Unknown,0,0,164,0021201218
176,PT06M28.00S,2,1610612752,NYK,200778,White,J. White,-11,1,1,Made,1,33,30,63,h,White 1' Driving Layup (2 PTS) (Novak 1 AST),Made Shot,Driving Layup Shot,0,2,165,0021201218
177,PT06M14.00S,2,1610612737,ATL,201229,Tolliver,A. Tolliver,223,113,25,Missed,1,0,0,0,v,MISS Tolliver 25' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,166,0021201218
178,PT06M12.00S,2,1610612752,NYK,2047,Richardson,Q. Richardson,0,0,0,,0,0,0,0,h,Richardson REBOUND (Off:1 Def:2),Rebound,Unknown,0,0,167,0021201218
179,PT06M03.00S,2,1610612752,NYK,200778,White,J. White,184,102,21,Missed,1,0,0,0,h,MISS White 21' Jump Shot,Missed Shot,Jump Shot,0,2,168,0021201218
180,PT06M02.00S,2,1610612752,NYK,2853,Barron,E. Barron,0,0,0,,0,0,0,0,h,Barron REBOUND (Off:3 Def:5),Rebound,Unknown,0,0,169,0021201218
181,PT05M48.00S,2,1610612752,NYK,2853,Barron,E. Barron,21,58,6,Missed,1,0,0,0,h,MISS Barron 6' Jump Shot,Missed Shot,Jump Shot,0,2,170,0021201218
182,PT05M47.00S,2,1610612737,ATL,2563,Jones,D. Jones,0,0,0,,0,0,0,0,v,Jones REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,171,0021201218
183,PT05M37.00S,2,1610612737,ATL,203118,Scott,M. Scott,-16,3,2,Made,1,33,32,65,v,Scott 2' Driving Layup (4 PTS),Made Shot,Driving Layup Shot,0,2,172,0021201218
184,PT05M29.00S,2,0,,1610612752,,,0,0,0,,0,0,0,0,h,KNICKS Timeout: Regular (Full 3 Short 1),Timeout,Regular,0,0,173,0021201218
185,PT05M29.00S,2,1610612752,NYK,2853,Barron,E. Barron,0,0,0,,0,0,0,0,h,SUB: Copeland FOR Barron,Substitution,,0,0,174,0021201218
186,PT05M29.00S,2,1610612737,ATL,2052,Stevenson,D. Stevenson,0,0,0,,0,0,0,0,v,SUB: Petro FOR Stevenson,Substitution,,0,0,175,0021201218
187,PT05M20.00S,2,1610612737,ATL,101130,Petro,J. Petro,0,0,0,,0,0,0,0,v,Petro Violation:Kicked Ball,Violation,Kicked Ball,0,0,176,0021201218
188,PT05M11.00S,2,1610612752,NYK,203142,Copeland,C. Copeland,18,0,2,Made,1,35,32,67,h,Copeland 2' Driving Layup (8 PTS),Made Shot,Driving Layup Shot,0,2,177,0021201218
189,PT04M53.00S,2,1610612737,ATL,202714,Mack,S. Mack,-158,186,24,Missed,1,0,0,0,v,MISS Mack 24' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,178,0021201218
190,PT04M51.00S,2,1610612752,NYK,200778,White,J. White,0,0,0,,0,0,0,0,h,White REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,179,0021201218
191,PT04M45.00S,2,1610612752,NYK,2047,Richardson,Q. Richardson,-182,153,24,Missed,1,0,0,0,h,MISS Richardson 24' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,180,0021201218
192,PT04M43.00S,2,1610612737,ATL,101130,Petro,J. Petro,0,0,0,,0,0,0,0,v,Petro REBOUND (Off:0 Def:7),Rebound,Unknown,0,0,181,0021201218
193,PT04M35.00S,2,1610612752,NYK,202697,Shumpert,I. Shumpert,0,0,0,,0,0,0,0,h,Shumpert S.FOUL (P2.T4),Foul,Shooting,0,0,182,0021201218
194,PT04M35.00S,2,1610612737,ATL,2563,Jones,D. Jones,0,0,0,,0,35,33,68,v,Jones Free Throw 1 of 2 (3 PTS),Free Throw,Free Throw 1 of 2,0,0,183,0021201218
196,PT04M35.00S,2,1610612737,ATL,2563,Jones,D. Jones,0,0,0,,0,35,34,69,v,Jones Free Throw 2 of 2 (4 PTS),Free Throw,Free Throw 2 of 2,0,0,184,0021201218
198,PT04M13.00S,2,1610612752,NYK,203142,Copeland,C. Copeland,6,14,2,Made,1,37,34,71,h,Copeland 2' Driving Layup (10 PTS),Made Shot,Driving Layup Shot,0,2,185,0021201218
199,PT03M54.00S,2,1610612737,ATL,101130,Petro,J. Petro,0,0,0,,0,0,0,0,v,Petro Bad Pass Turnover (P1.T8),Turnover,Bad Pass,0,0,186,0021201218
199,PT03M54.00S,2,1610612752,NYK,200778,White,J. White,0,0,0,,0,0,0,0,h,White STEAL (2 STL),,,0,0,187,0021201218
200,PT03M46.00S,2,1610612752,NYK,200779,Novak,S. Novak,43,249,25,Missed,1,0,0,0,h,MISS Novak 25' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,188,0021201218
201,PT03M44.00S,2,1610612737,ATL,101130,Petro,J. Petro,0,0,0,,0,0,0,0,v,Petro REBOUND (Off:0 Def:8),Rebound,Unknown,0,0,189,0021201218
202,PT03M38.00S,2,1610612737,ATL,202714,Mack,S. Mack,-79,127,15,Missed,1,0,0,0,v,MISS Mack 15' Jump Shot,Missed Shot,Jump Shot,0,2,190,0021201218
203,PT03M36.00S,2,1610612737,ATL,201229,Tolliver,A. Tolliver,0,0,0,,0,0,0,0,v,Tolliver REBOUND (Off:1 Def:1),Rebound,Unknown,0,0,191,0021201218
204,PT03M28.00S,2,1610612737,ATL,201229,Tolliver,A. Tolliver,231,-11,0,Made,1,37,37,74,v,Tolliver  3PT Jump Shot (3 PTS) (Mack 1 AST),Made Shot,Jump Shot,0,3,192,0021201218
205,PT03M09.00S,2,1610612752,NYK,203142,Copeland,C. Copeland,20,4,2,Made,1,39,37,76,h,Copeland 2' Layup (12 PTS) (Richardson 1 AST),Made Shot,Layup Shot,0,2,193,0021201218
206,PT03M09.00S,2,1610612737,ATL,203118,Scott,M. Scott,0,0,0,,0,0,0,0,v,Scott S.FOUL (P1.T2),Foul,Shooting,0,0,194,0021201218
207,PT03M09.00S,2,1610612737,ATL,202714,Mack,S. Mack,0,0,0,,0,0,0,0,v,SUB: Jenkins FOR Mack,Substitution,,0,0,195,0021201218
208,PT03M09.00S,2,1610612752,NYK,200778,White,J. White,0,0,0,,0,0,0,0,h,SUB: Barron FOR White,Substitution,,0,0,196,0021201218
209,PT03M09.00S,2,1610612752,NYK,203142,Copeland,C. Copeland,0,0,0,,0,0,0,0,h,MISS Copeland Free Throw 1 of 1,Free Throw,Free Throw 1 of 1,0,0,197,0021201218
210,PT03M08.00S,2,1610612737,ATL,203118,Scott,M. Scott,0,0,0,,0,0,0,0,v,Scott REBOUND (Off:1 Def:4),Rebound,Unknown,0,0,198,0021201218
211,PT03M01.00S,2,1610612737,ATL,2563,Jones,D. Jones,-117,30,12,Missed,1,0,0,0,v,MISS Jones 12' Jump Shot,Missed Shot,Jump Shot,0,2,199,0021201218
212,PT03M00.00S,2,1610612752,NYK,202697,Shumpert,I. Shumpert,0,0,0,,0,0,0,0,h,Shumpert REBOUND (Off:1 Def:3),Rebound,Unknown,0,0,200,0021201218
213,PT02M43.00S,2,1610612752,NYK,203142,Copeland,C. Copeland,-228,91,25,Missed,1,0,0,0,h,MISS Copeland 25' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,201,0021201218
214,PT02M41.00S,2,1610612737,ATL,203098,Jenkins,J. Jenkins,0,0,0,,0,0,0,0,v,Jenkins REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,202,0021201218
215,PT02M35.00S,2,1610612737,ATL,201229,Tolliver,A. Tolliver,-226,91,24,Missed,1,0,0,0,v,MISS Tolliver 24' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,203,0021201218
216,PT02M33.00S,2,1610612752,NYK,202697,Shumpert,I. Shumpert,0,0,0,,0,0,0,0,h,Shumpert REBOUND (Off:1 Def:4),Rebound,Unknown,0,0,204,0021201218
217,PT02M20.00S,2,1610612752,NYK,203142,Copeland,C. Copeland,24,0,2,Made,1,41,37,78,h,Copeland 2' Reverse Layup (14 PTS) (Shumpert 4 AST),Made Shot,Reverse Layup Shot,0,2,205,0021201218
218,PT02M03.00S,2,1610612737,ATL,101130,Petro,J. Petro,70,156,17,Missed,1,0,0,0,v,MISS Petro 17' Jump Shot,Missed Shot,Jump Shot,0,2,206,0021201218
219,PT02M01.00S,2,1610612737,ATL,201229,Tolliver,A. Tolliver,0,0,0,,0,0,0,0,v,Tolliver REBOUND (Off:2 Def:1),Rebound,Unknown,0,0,207,0021201218
220,PT01M48.00S,2,1610612737,ATL,203098,Jenkins,J. Jenkins,100,224,25,Missed,1,0,0,0,v,MISS Jenkins 25' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,208,0021201218
221,PT01M47.00S,2,1610612737,ATL,2563,Jones,D. Jones,0,0,0,,0,0,0,0,v,Jones REBOUND (Off:1 Def:1),Rebound,Unknown,0,0,209,0021201218
222,PT01M38.00S,2,1610612752,NYK,202697,Shumpert,I. Shumpert,0,0,0,,0,0,0,0,h,Shumpert S.FOUL (P3.PN),Foul,Shooting,0,0,210,0021201218
223,PT01M38.00S,2,0,,0,,,0,0,0,,0,0,0,0, ,Timeout: Official,Timeout,Official,0,0,211,0021201218
226,PT01M38.00S,2,1610612752,NYK,202697,Shumpert,I. Shumpert,0,0,0,,0,0,0,0,h,SUB: White FOR Shumpert,Substitution,,0,0,212,0021201218
227,PT01M38.00S,2,1610612737,ATL,203098,Jenkins,J. Jenkins,0,0,0,,0,41,38,79,v,Jenkins Free Throw 1 of 2 (11 PTS),Free Throw,Free Throw 1 of 2,0,0,213,0021201218
229,PT01M38.00S,2,1610612737,ATL,203098,Jenkins,J. Jenkins,0,0,0,,0,41,39,80,v,Jenkins Free Throw 2 of 2 (12 PTS),Free Throw,Free Throw 2 of 2,0,0,214,0021201218
231,PT01M21.00S,2,1610612752,NYK,203142,Copeland,C. Copeland,-193,41,20,Made,1,43,39,82,h,Copeland 20' Jump Shot (16 PTS) (Novak 2 AST),Made Shot,Jump Shot,0,2,215,0021201218
232,PT01M04.00S,2,1610612737,ATL,203098,Jenkins,J. Jenkins,-127,102,16,Missed,1,0,0,0,v,MISS Jenkins 16' Jump Shot,Missed Shot,Jump Shot,0,2,216,0021201218
233,PT01M03.00S,2,1610612752,NYK,2853,Barron,E. Barron,0,0,0,,0,0,0,0,h,Barron REBOUND (Off:3 Def:6),Rebound,Unknown,0,0,217,0021201218
234,PT00M49.90S,2,1610612752,NYK,200779,Novak,S. Novak,-205,142,25,Missed,1,0,0,0,h,MISS Novak 25' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,218,0021201218
235,PT00M48.40S,2,1610612752,NYK,2853,Barron,E. Barron,0,0,0,,0,0,0,0,h,Barron REBOUND (Off:4 Def:6),Rebound,Unknown,0,0,219,0021201218
236,PT00M45.90S,2,1610612752,NYK,2853,Barron,E. Barron,-114,-19,12,Missed,1,0,0,0,h,MISS Barron 12' Jump Shot,Missed Shot,Jump Shot,0,2,220,0021201218
237,PT00M43.90S,2,1610612737,ATL,203098,Jenkins,J. Jenkins,0,0,0,,0,0,0,0,v,Jenkins REBOUND (Off:0 Def:2),Rebound,Unknown,0,0,221,0021201218
238,PT00M31.90S,2,1610612737,ATL,203118,Scott,M. Scott,-34,56,7,Missed,1,0,0,0,v,MISS Scott 7' Hook Shot,Missed Shot,Hook Shot,0,2,222,0021201218
239,PT00M30.80S,2,1610612752,NYK,2853,Barron,E. Barron,0,0,0,,0,0,0,0,h,Barron REBOUND (Off:4 Def:7),Rebound,Unknown,0,0,223,0021201218
240,PT00M11.00S,2,1610612737,ATL,203118,Scott,M. Scott,0,0,0,,0,0,0,0,v,Scott P.FOUL (P2.T3),Foul,Personal,0,0,224,0021201218
241,PT00M11.00S,2,1610612737,ATL,101130,Petro,J. Petro,0,0,0,,0,0,0,0,v,SUB: Mack FOR Petro,Substitution,,0,0,225,0021201218
242,PT00M01.20S,2,1610612752,NYK,203142,Copeland,C. Copeland,13,7,1,Made,1,45,39,84,h,Copeland 1' Driving Layup (18 PTS),Made Shot,Driving Layup Shot,0,2,226,0021201218
243,PT00M00.00S,2,0,,0,,,0,0,0,,0,45,39,84, ,End of 2nd Period (9:10 PM EST),period,end,0,0,227,0021201218
245,PT12M00.00S,3,0,,0,,,0,0,0,,0,45,39,84, ,Start of 3rd Period (9:27 PM EST),period,start,0,0,228,0021201218
246,PT11M46.00S,3,1610612752,NYK,203142,Copeland,C. Copeland,12,4,1,Made,1,47,39,86,h,Copeland 1' Driving Layup (20 PTS) (Shumpert 5 AST),Made Shot,Driving Layup Shot,0,2,229,0021201218
247,PT11M24.00S,3,1610612737,ATL,2052,Stevenson,D. Stevenson,-226,124,26,Missed,1,0,0,0,v,MISS Stevenson 26' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,230,0021201218
248,PT11M22.00S,3,1610612737,ATL,203118,Scott,M. Scott,0,0,0,,0,0,0,0,v,Scott REBOUND (Off:2 Def:4),Rebound,Unknown,0,0,231,0021201218
249,PT11M21.00S,3,1610612737,ATL,203118,Scott,M. Scott,17,0,2,Missed,1,0,0,0,v,MISS Scott 2' Layup,Missed Shot,Layup Shot,0,2,232,0021201218
249,PT11M21.00S,3,1610612752,NYK,2853,Barron,E. Barron,0,0,0,,0,0,0,0,h,Barron BLOCK (1 BLK),,,0,2,233,0021201218
250,PT11M19.00S,3,1610612737,ATL,203118,Scott,M. Scott,0,0,0,,0,0,0,0,v,Scott REBOUND (Off:3 Def:4),Rebound,Unknown,0,0,234,0021201218
251,PT11M17.00S,3,1610612737,ATL,203118,Scott,M. Scott,17,0,2,Missed,1,0,0,0,v,MISS Scott 2' Layup,Missed Shot,Layup Shot,0,2,235,0021201218
252,PT11M15.00S,3,1610612752,NYK,2853,Barron,E. Barron,0,0,0,,0,0,0,0,h,Barron REBOUND (Off:4 Def:8),Rebound,Unknown,0,0,236,0021201218
253,PT11M01.00S,3,1610612752,NYK,203142,Copeland,C. Copeland,207,138,25,Missed,1,0,0,0,h,MISS Copeland 25' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,237,0021201218
254,PT10M59.00S,3,1610612737,ATL,203118,Scott,M. Scott,0,0,0,,0,0,0,0,v,Scott REBOUND (Off:3 Def:5),Rebound,Unknown,0,0,238,0021201218
255,PT10M41.00S,3,1610612737,ATL,2052,Stevenson,D. Stevenson,155,47,16,Missed,1,0,0,0,v,MISS Stevenson 16' Jump Shot,Missed Shot,Jump Shot,0,2,239,0021201218
256,PT10M40.00S,3,1610612752,NYK,202697,Shumpert,I. Shumpert,0,0,0,,0,0,0,0,h,Shumpert REBOUND (Off:1 Def:5),Rebound,Unknown,0,0,240,0021201218
257,PT10M31.00S,3,1610612752,NYK,203142,Copeland,C. Copeland,-11,33,3,Made,1,49,39,88,h,Copeland 3' Hook Shot (22 PTS) (Shumpert 6 AST),Made Shot,Hook Shot,0,2,241,0021201218
258,PT10M05.00S,3,1610612737,ATL,2052,Stevenson,D. Stevenson,226,102,25,Missed,1,0,0,0,v,MISS Stevenson 25' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,242,0021201218
259,PT10M03.00S,3,1610612752,NYK,2853,Barron,E. Barron,0,0,0,,0,0,0,0,h,Barron REBOUND (Off:4 Def:9),Rebound,Unknown,0,0,243,0021201218
260,PT09M43.00S,3,1610612752,NYK,2853,Barron,E. Barron,-46,159,17,Made,1,51,39,90,h,Barron 17' Jump Shot (9 PTS) (Shumpert 7 AST),Made Shot,Jump Shot,0,2,244,0021201218
261,PT09M36.00S,3,0,,1610612737,,,0,0,0,,0,0,0,0,v,Hawks Timeout: Regular (Reg.2 Short 0),Timeout,Regular,0,0,245,0021201218
263,PT09M29.00S,3,1610612737,ATL,201274,Johnson,I. Johnson,-16,-6,2,Made,1,51,41,92,v,Johnson 2' Driving Layup (10 PTS),Made Shot,Driving Layup Shot,0,2,246,0021201218
264,PT09M05.00S,3,1610612737,ATL,203118,Scott,M. Scott,0,0,0,,0,0,0,0,v,Scott S.FOUL (P3.T1),Foul,Shooting,0,0,247,0021201218
265,PT09M05.00S,3,1610612752,NYK,203142,Copeland,C. Copeland,0,0,0,,0,52,41,93,h,Copeland Free Throw 1 of 2 (23 PTS),Free Throw,Free Throw 1 of 2,0,0,248,0021201218
267,PT09M05.00S,3,1610612752,NYK,203142,Copeland,C. Copeland,0,0,0,,0,0,0,0,h,MISS Copeland Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,0,0,249,0021201218
269,PT09M04.00S,3,1610612737,ATL,201274,Johnson,I. Johnson,0,0,0,,0,0,0,0,v,Johnson REBOUND (Off:2 Def:4),Rebound,Unknown,0,0,250,0021201218
270,PT08M47.00S,3,1610612737,ATL,202714,Mack,S. Mack,10,6,1,Made,1,52,43,95,v,Mack 1' Driving Layup (10 PTS) (Johnson 1 AST),Made Shot,Driving Layup Shot,0,2,251,0021201218
271,PT08M34.00S,3,1610612752,NYK,202697,Shumpert,I. Shumpert,-34,48,6,Made,1,54,43,97,h,Shumpert 6' Floating Jump Shot (9 PTS),Made Shot,Floating Jump shot,0,2,252,0021201218
272,PT08M34.00S,3,1610612737,ATL,202714,Mack,S. Mack,0,0,0,,0,0,0,0,v,Mack S.FOUL (P1.T2),Foul,Shooting,0,0,253,0021201218
273,PT08M34.00S,3,1610612752,NYK,202697,Shumpert,I. Shumpert,0,0,0,,0,55,43,98,h,Shumpert Free Throw 1 of 1 (10 PTS),Free Throw,Free Throw 1 of 1,0,0,254,0021201218
275,PT08M12.00S,3,1610612737,ATL,201274,Johnson,I. Johnson,-8,-5,1,Made,1,55,45,100,v,Johnson 1' Driving Dunk (12 PTS),Made Shot,Driving Dunk Shot,0,2,255,0021201218
276,PT07M57.00S,3,1610612752,NYK,200778,White,J. White,237,11,24,Made,1,58,45,103,h,White 24' 3PT Jump Shot (5 PTS) (Novak 3 AST),Made Shot,Jump Shot,0,3,256,0021201218
277,PT07M46.00S,3,1610612737,ATL,202714,Mack,S. Mack,0,0,0,,0,0,0,0,v,Mack Bad Pass Turnover (P3.T9),Turnover,Bad Pass,0,0,257,0021201218
277,PT07M46.00S,3,1610612752,NYK,200778,White,J. White,0,0,0,,0,0,0,0,h,White STEAL (3 STL),,,0,0,258,0021201218
278,PT07M42.00S,3,1610612752,NYK,200778,White,J. White,7,3,1,Made,1,60,45,105,h,White 1' Driving Layup (7 PTS),Made Shot,Driving Layup Shot,0,2,259,0021201218
279,PT07M15.00S,3,1610612737,ATL,203118,Scott,M. Scott,-19,3,2,Made,1,60,47,107,v,Scott 2' Reverse Layup (6 PTS) (Mack 2 AST),Made Shot,Reverse Layup Shot,0,2,260,0021201218
280,PT07M00.00S,3,1610612752,NYK,202697,Shumpert,I. Shumpert,140,80,16,Made,1,62,47,109,h,Shumpert 16' Jump Shot (12 PTS) (White 2 AST),Made Shot,Jump Shot,0,2,261,0021201218
281,PT06M41.00S,3,1610612737,ATL,203118,Scott,M. Scott,-13,7,1,Made,1,62,49,111,v,Scott 1' Layup (8 PTS) (Stevenson 1 AST),Made Shot,Layup Shot,0,2,262,0021201218
282,PT06M30.00S,3,1610612752,NYK,200778,White,J. White,0,0,0,,0,0,0,0,h,White OFF.Foul (P2),Foul,Offensive,0,0,263,0021201218
283,PT06M30.00S,3,1610612752,NYK,200778,White,J. White,0,0,0,,0,0,0,0,h,White Foul Turnover (P2.T8),Turnover,Foul,0,0,264,0021201218
284,PT06M30.00S,3,1610612752,NYK,2853,Barron,E. Barron,0,0,0,,0,0,0,0,h,SUB: Richardson FOR Barron,Substitution,,0,0,265,0021201218
285,PT06M30.00S,3,1610612737,ATL,2052,Stevenson,D. Stevenson,0,0,0,,0,0,0,0,v,SUB: Jones FOR Stevenson,Substitution,,0,0,266,0021201218
286,PT06M16.00S,3,1610612737,ATL,203118,Scott,M. Scott,-30,53,6,Made,1,62,51,113,v,Scott 6' Hook Shot (10 PTS),Made Shot,Hook Shot,0,2,267,0021201218
287,PT06M01.00S,3,1610612752,NYK,2047,Richardson,Q. Richardson,39,42,6,Missed,1,0,0,0,h,MISS Richardson 6' Jump Shot,Missed Shot,Jump Shot,0,2,268,0021201218
288,PT05M59.00S,3,1610612737,ATL,201274,Johnson,I. Johnson,0,0,0,,0,0,0,0,v,Johnson REBOUND (Off:2 Def:5),Rebound,Unknown,0,0,269,0021201218
289,PT05M36.00S,3,1610612737,ATL,2563,Jones,D. Jones,0,41,4,Missed,1,0,0,0,v,MISS Jones 4' Jump Shot,Missed Shot,Jump Shot,0,2,270,0021201218
290,PT05M34.00S,3,1610612737,ATL,201274,Johnson,I. Johnson,0,0,0,,0,0,0,0,v,Johnson REBOUND (Off:3 Def:5),Rebound,Unknown,0,0,271,0021201218
291,PT05M31.00S,3,1610612737,ATL,2563,Jones,D. Jones,-13,0,1,Missed,1,0,0,0,v,MISS Jones 1' Layup,Missed Shot,Layup Shot,0,2,272,0021201218
292,PT05M29.00S,3,1610612737,ATL,2563,Jones,D. Jones,-14,16,2,Made,1,62,53,115,v,Jones 2' Putback Layup (6 PTS),Made Shot,Putback Layup Shot,0,2,274,0021201218
293,PT05M29.00S,3,1610612737,ATL,2563,Jones,D. Jones,0,0,0,,0,0,0,0,v,Jones REBOUND (Off:2 Def:1),Rebound,Unknown,0,0,273,0021201218
294,PT05M18.00S,3,1610612752,NYK,200778,White,J. White,-15,4,2,Missed,1,0,0,0,h,MISS White 2' Driving Layup,Missed Shot,Driving Layup Shot,0,2,275,0021201218
295,PT05M17.00S,3,1610612737,ATL,202714,Mack,S. Mack,0,0,0,,0,0,0,0,v,Mack REBOUND (Off:0 Def:3),Rebound,Unknown,0,0,276,0021201218
296,PT05M11.00S,3,1610612737,ATL,203098,Jenkins,J. Jenkins,237,-32,24,Missed,1,0,0,0,v,MISS Jenkins 24' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,277,0021201218
297,PT05M10.00S,3,0,,1610612752,,,0,0,0,,0,0,0,0,h,KNICKS Rebound,Rebound,Unknown,0,0,278,0021201218
298,PT05M10.00S,3,0,,1610612752,,,0,0,0,,0,0,0,0,h,KNICKS Timeout: Regular (Full 4 Short 1),Timeout,Regular,0,0,279,0021201218
301,PT05M10.00S,3,1610612737,ATL,203098,Jenkins,J. Jenkins,0,0,0,,0,0,0,0,v,SUB: Petro FOR Jenkins,Substitution,,0,0,280,0021201218
302,PT05M10.00S,3,1610612737,ATL,201274,Johnson,I. Johnson,0,0,0,,0,0,0,0,v,SUB: Tolliver FOR Johnson,Substitution,,0,0,281,0021201218
303,PT05M00.00S,3,1610612752,NYK,202697,Shumpert,I. Shumpert,0,0,0,,0,0,0,0,h,Shumpert Bad Pass Turnover (P3.T9),Turnover,Bad Pass,0,0,282,0021201218
303,PT05M00.00S,3,1610612737,ATL,202714,Mack,S. Mack,0,0,0,,0,0,0,0,v,Mack STEAL (1 STL),,,0,0,283,0021201218
304,PT04M57.00S,3,1610612737,ATL,202714,Mack,S. Mack,11,1,1,Made,1,62,55,117,v,Mack 1' Driving Layup (12 PTS),Made Shot,Driving Layup Shot,0,2,284,0021201218
305,PT04M38.00S,3,1610612752,NYK,200778,White,J. White,206,148,25,Missed,1,0,0,0,h,MISS White 25' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,285,0021201218
306,PT04M36.00S,3,1610612752,NYK,203142,Copeland,C. Copeland,0,0,0,,0,0,0,0,h,Copeland REBOUND (Off:2 Def:0),Rebound,Unknown,0,0,286,0021201218
