actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId,gameId
11,PT10M06.00S,1,1610612741,CHI,2430,Boozer,C. Boozer,0,97,10,Missed,1,0,0,0,h,MISS Boozer 10' Jump Shot,Missed Shot,Jump Shot,0,2,13,0021201222
12,PT10M04.00S,1,1610612741,CHI,202710,Butler III,J. Butler III,-2,12,1,Made,1,4,0,4,h,Butler 1' Tip Shot (2 PTS),Made Shot,Tip Shot,0,2,15,0021201222
13,PT10M04.00S,1,1610612741,CHI,202710,Butler III,J. Butler III,0,0,0,,0,0,0,0,h,Butler REBOUND (Off:1 Def:0),Rebound,Unknown,0,0,14,0021201222
14,PT09M52.00S,1,1610612764,WAS,202066,Temple,G. Temple,12,25,3,Missed,1,0,0,0,v,MISS Temple 3' Driving Layup,Missed Shot,Driving Layup Shot,0,2,16,0021201222
14,PT09M52.00S,1,1610612741,CHI,202710,Butler III,J. Butler III,0,0,0,,0,0,0,0,h,Butler BLOCK (1 BLK),,,0,2,17,0021201222
15,PT09M52.00S,1,0,,1610612764,,,0,0,0,,0,0,0,0,v,Wizards Rebound,Rebound,Unknown,0,0,18,0021201222
16,PT09M47.00S,1,1610612764,WAS,202344,Booker,T. Booker,124,118,17,Missed,1,0,0,0,v,MISS Booker 17' Jump Shot,Missed Shot,Jump Shot,0,2,19,0021201222
17,PT09M45.00S,1,1610612741,CHI,1737,Mohammed,N. Mohammed,0,0,0,,0,0,0,0,h,Mohammed REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,20,0021201222
18,PT09M30.00S,1,1610612741,CHI,2430,Boozer,C. Boozer,-32,85,9,Made,1,6,0,6,h,Boozer 9' Hook Shot (4 PTS),Made Shot,Hook Shot,0,2,21,0021201222
19,PT09M18.00S,1,1610612764,WAS,202322,Wall,J. Wall,111,99,15,Missed,1,0,0,0,v,MISS Wall 15' Jump Shot,Missed Shot,Jump Shot,0,2,22,0021201222
20,PT09M16.00S,1,1610612741,CHI,1737,Mohammed,N. Mohammed,0,0,0,,0,0,0,0,h,Mohammed REBOUND (Off:0 Def:2),Rebound,Unknown,0,0,23,0021201222
21,PT08M58.00S,1,1610612741,CHI,1737,Mohammed,N. Mohammed,110,37,12,Made,1,8,0,8,h,Mohammed 12' Turnaround Jump Shot (2 PTS) (Hinrich 1 AST),Made Shot,Turnaround Jump Shot,0,2,24,0021201222
22,PT08M39.00S,1,1610612764,WAS,201858,Martin,C. Martin,-48,209,21,Missed,1,0,0,0,v,MISS Martin 21' Jump Shot,Missed Shot,Jump Shot,0,2,25,0021201222
23,PT08M39.00S,1,0,,1610612741,,,0,0,0,,0,0,0,0,h,BULLS Rebound,Rebound,Unknown,0,0,26,0021201222
24,PT08M30.00S,1,1610612764,WAS,202344,Booker,T. Booker,0,0,0,,0,0,0,0,v,Booker P.FOUL (P1.T1),Foul,Personal,0,0,27,0021201222
25,PT08M17.00S,1,1610612741,CHI,2550,Hinrich,K. Hinrich,37,102,11,Made,1,10,0,10,h,Hinrich 11' Running Jump Shot (2 PTS),Made Shot,Running Jump Shot,0,2,28,0021201222
26,PT07M59.00S,1,1610612764,WAS,202322,Wall,J. Wall,12,74,7,Missed,1,0,0,0,v,MISS Wall 7' Floating Jump Shot,Missed Shot,Floating Jump shot,0,2,29,0021201222
27,PT07M56.00S,1,1610612741,CHI,1737,Mohammed,N. Mohammed,0,0,0,,0,0,0,0,h,Mohammed REBOUND (Off:0 Def:3),Rebound,Unknown,0,0,30,0021201222
28,PT07M48.00S,1,1610612741,CHI,202710,Butler III,J. Butler III,18,11,2,Missed,1,0,0,0,h,MISS Butler 2' Layup,Missed Shot,Layup Shot,0,2,31,0021201222
29,PT07M46.00S,1,1610612764,WAS,201858,Martin,C. Martin,0,0,0,,0,0,0,0,v,Martin REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,32,0021201222
30,PT07M41.00S,1,1610612764,WAS,202344,Booker,T. Booker,7,17,2,Made,1,10,2,12,v,Booker 2' Layup (2 PTS) (Temple 1 AST),Made Shot,Layup Shot,0,2,33,0021201222
31,PT07M41.00S,1,1610612741,CHI,1737,Mohammed,N. Mohammed,0,0,0,,0,0,0,0,h,Mohammed S.FOUL (P2.T2),Foul,Shooting,0,0,34,0021201222
32,PT07M41.00S,1,1610612764,WAS,202344,Booker,T. Booker,0,0,0,,0,0,0,0,v,MISS Booker Free Throw 1 of 1,Free Throw,Free Throw 1 of 1,0,0,35,0021201222
34,PT07M38.00S,1,1610612741,CHI,2550,Hinrich,K. Hinrich,0,0,0,,0,0,0,0,h,Hinrich REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,36,0021201222
35,PT07M21.00S,1,1610612741,CHI,2430,Boozer,C. Boozer,4,64,6,Missed,1,0,0,0,h,MISS Boozer 6' Jump Shot,Missed Shot,Jump Shot,0,2,37,0021201222
36,PT07M20.00S,1,1610612741,CHI,1737,Mohammed,N. Mohammed,-13,7,1,Missed,1,0,0,0,h,MISS Mohammed 1' Tip Shot,Missed Shot,Tip Shot,0,2,39,0021201222
37,PT07M20.00S,1,1610612741,CHI,1737,Mohammed,N. Mohammed,0,0,0,,0,0,0,0,h,Mohammed REBOUND (Off:1 Def:3),Rebound,Unknown,0,0,38,0021201222
38,PT07M17.00S,1,1610612764,WAS,202338,Seraphin,K. Seraphin,0,0,0,,0,0,0,0,v,Seraphin REBOUND (Off:0 Def:2),Rebound,Unknown,0,0,40,0021201222
39,PT07M12.00S,1,1610612764,WAS,202066,Temple,G. Temple,-235,0,24,Made,1,10,5,15,v,Temple 24' 3PT Jump Shot (3 PTS) (Wall 1 AST),Made Shot,Jump Shot,0,3,41,0021201222
40,PT06M54.00S,1,1610612741,CHI,2550,Hinrich,K. Hinrich,144,211,26,Made,1,13,5,18,h,Hinrich 26' 3PT Jump Shot (5 PTS) (Deng 1 AST),Made Shot,Jump Shot,0,3,42,0021201222
41,PT06M42.00S,1,1610612764,WAS,202338,Seraphin,K. Seraphin,0,0,0,,0,0,0,0,v,Seraphin Lost Ball Turnover (P1.T3),Turnover,Lost Ball,0,0,43,0021201222
41,PT06M42.00S,1,1610612741,CHI,1737,Mohammed,N. Mohammed,0,0,0,,0,0,0,0,h,Mohammed STEAL (1 STL),,,0,0,44,0021201222
42,PT06M39.00S,1,1610612741,CHI,2550,Hinrich,K. Hinrich,-8,20,2,Made,1,15,5,20,h,Hinrich 2' Reverse Layup (7 PTS),Made Shot,Reverse Layup Shot,0,2,45,0021201222
43,PT06M39.00S,1,1610612764,WAS,202322,Wall,J. Wall,0,0,0,,0,0,0,0,v,Wall S.FOUL (P1.T2),Foul,Shooting,0,0,46,0021201222
44,PT06M39.00S,1,1610612741,CHI,2550,Hinrich,K. Hinrich,0,0,0,,0,16,5,21,h,Hinrich Free Throw 1 of 1 (8 PTS),Free Throw,Free Throw 1 of 1,0,0,47,0021201222
46,PT06M25.00S,1,1610612764,WAS,202338,Seraphin,K. Seraphin,-19,160,16,Missed,1,0,0,0,v,MISS Seraphin 16' Jump Shot,Missed Shot,Jump Shot,0,2,48,0021201222
47,PT06M23.00S,1,1610612741,CHI,2736,Deng,L. Deng,0,0,0,,0,0,0,0,h,Deng REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,49,0021201222
48,PT06M04.00S,1,1610612741,CHI,2550,Hinrich,K. Hinrich,102,197,22,Missed,1,0,0,0,h,MISS Hinrich 22' Jump Shot,Missed Shot,Jump Shot,0,2,50,0021201222
49,PT06M03.00S,1,1610612764,WAS,202338,Seraphin,K. Seraphin,0,0,0,,0,0,0,0,v,Seraphin REBOUND (Off:0 Def:3),Rebound,Unknown,0,0,51,0021201222
50,PT05M46.00S,1,1610612764,WAS,202344,Booker,T. Booker,-24,17,3,Made,1,16,7,23,v,Booker 3' Finger Roll Layup (4 PTS) (Wall 2 AST),Made Shot,Finger Roll Layup Shot,0,2,52,0021201222
51,PT05M20.00S,1,1610612741,CHI,1737,Mohammed,N. Mohammed,-7,151,15,Made,1,18,7,25,h,Mohammed 15' Jump Shot (4 PTS) (Deng 2 AST),Made Shot,Jump Shot,0,2,53,0021201222
52,PT05M05.00S,1,1610612764,WAS,202066,Temple,G. Temple,-112,102,15,Missed,1,0,0,0,v,MISS Temple 15' Jump Shot,Missed Shot,Jump Shot,0,2,54,0021201222
53,PT05M04.00S,1,1610612741,CHI,2430,Boozer,C. Boozer,0,0,0,,0,0,0,0,h,Boozer REBOUND (Off:0 Def:2),Rebound,Unknown,0,0,55,0021201222
54,PT04M51.00S,1,1610612741,CHI,2736,Deng,L. Deng,237,48,24,Missed,1,0,0,0,h,MISS Deng 24' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,56,0021201222
55,PT04M50.00S,1,1610612741,CHI,1737,Mohammed,N. Mohammed,0,0,0,,0,0,0,0,h,Mohammed REBOUND (Off:2 Def:3),Rebound,Unknown,0,0,57,0021201222
56,PT04M48.00S,1,1610612741,CHI,1737,Mohammed,N. Mohammed,-7,22,2,Made,1,20,7,27,h,Mohammed 2' Driving Dunk (6 PTS),Made Shot,Driving Dunk Shot,0,2,58,0021201222
57,PT04M48.00S,1,1610612764,WAS,202066,Temple,G. Temple,0,0,0,,0,0,0,0,v,Temple S.FOUL (P1.T3),Foul,Shooting,0,0,59,0021201222
58,PT04M48.00S,1,0,,1610612741,,,0,0,0,,0,0,0,0,h,BULLS Timeout: Regular (Full 1 Short 0),Timeout,Regular,0,0,60,0021201222
60,PT04M48.00S,1,1610612741,CHI,1737,Mohammed,N. Mohammed,0,0,0,,0,21,7,28,h,Mohammed Free Throw 1 of 1 (7 PTS),Free Throw,Free Throw 1 of 1,0,0,61,0021201222
62,PT04M33.00S,1,1610612764,WAS,201858,Martin,C. Martin,-133,137,19,Missed,1,0,0,0,v,MISS Martin 19' Jump Shot,Missed Shot,Jump Shot,0,2,62,0021201222
63,PT04M32.00S,1,1610612741,CHI,2430,Boozer,C. Boozer,0,0,0,,0,0,0,0,h,Boozer REBOUND (Off:0 Def:3),Rebound,Unknown,0,0,63,0021201222
64,PT04M16.00S,1,1610612741,CHI,2430,Boozer,C. Boozer,13,22,3,Missed,1,0,0,0,h,MISS Boozer 3' Layup,Missed Shot,Layup Shot,0,2,64,0021201222
64,PT04M16.00S,1,1610612764,WAS,202338,Seraphin,K. Seraphin,0,0,0,,0,0,0,0,v,Seraphin BLOCK (1 BLK),,,0,2,65,0021201222
65,PT04M10.00S,1,1610612741,CHI,2430,Boozer,C. Boozer,0,0,0,,0,0,0,0,h,Boozer REBOUND (Off:1 Def:3),Rebound,Unknown,0,0,66,0021201222
66,PT04M08.00S,1,1610612741,CHI,2430,Boozer,C. Boozer,13,14,2,Made,1,23,7,30,h,Boozer 2' Layup (6 PTS),Made Shot,Layup Shot,0,2,67,0021201222
67,PT04M02.00S,1,1610612764,WAS,202344,Booker,T. Booker,-179,9,18,Missed,1,0,0,0,v,MISS Booker 18' Jump Shot,Missed Shot,Jump Shot,0,2,68,0021201222
68,PT03M59.00S,1,1610612741,CHI,2430,Boozer,C. Boozer,0,0,0,,0,0,0,0,h,Boozer REBOUND (Off:1 Def:4),Rebound,Unknown,0,0,69,0021201222
69,PT03M55.00S,1,1610612741,CHI,1737,Mohammed,N. Mohammed,-10,20,2,Made,1,25,7,32,h,Mohammed 2' Layup (9 PTS) (Hinrich 2 AST),Made Shot,Layup Shot,0,2,70,0021201222
70,PT03M40.00S,1,1610612764,WAS,202322,Wall,J. Wall,97,162,19,Missed,1,0,0,0,v,MISS Wall 19' Jump Shot,Missed Shot,Jump Shot,0,2,71,0021201222
71,PT03M38.00S,1,1610612741,CHI,2736,Deng,L. Deng,0,0,0,,0,0,0,0,h,Deng REBOUND (Off:0 Def:2),Rebound,Unknown,0,0,72,0021201222
72,PT03M23.00S,1,1610612741,CHI,202710,Butler III,J. Butler III,173,74,19,Made,1,27,7,34,h,Butler 19' Jump Shot (4 PTS) (Hinrich 3 AST),Made Shot,Jump Shot,0,2,73,0021201222
73,PT03M16.00S,1,1610612741,CHI,1737,Mohammed,N. Mohammed,0,0,0,,0,0,0,0,h,Mohammed P.FOUL (P3.T3),Foul,Personal,0,0,74,0021201222
74,PT03M16.00S,1,1610612741,CHI,2736,Deng,L. Deng,0,0,0,,0,0,0,0,h,SUB: Belinelli FOR Deng,Substitution,,0,0,76,0021201222
75,PT03M16.00S,1,1610612741,CHI,1737,Mohammed,N. Mohammed,0,0,0,,0,0,0,0,h,SUB: Noah FOR Mohammed,Substitution,,0,0,75,0021201222
76,PT03M16.00S,1,1610612764,WAS,201858,Martin,C. Martin,0,0,0,,0,0,0,0,v,SUB: Singleton FOR Martin,Substitution,,0,0,79,0021201222
77,PT03M16.00S,1,1610612764,WAS,202338,Seraphin,K. Seraphin,0,0,0,,0,0,0,0,v,SUB: Price FOR Seraphin,Substitution,,0,0,77,0021201222
78,PT03M16.00S,1,1610612764,WAS,202066,Temple,G. Temple,0,0,0,,0,0,0,0,v,SUB: Collins FOR Temple,Substitution,,0,0,78,0021201222
79,PT03M09.00S,1,1610612741,CHI,201158,Belinelli,M. Belinelli,0,0,0,,0,0,0,0,h,Belinelli P.FOUL (P1.T4),Foul,Personal,0,0,80,0021201222
80,PT03M09.00S,1,1610612764,WAS,201985,Price,A. Price,0,0,0,,0,27,8,35,v,Price Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,0,0,81,0021201222
83,PT03M09.00S,1,1610612764,WAS,201985,Price,A. Price,0,0,0,,0,0,0,0,v,MISS Price Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,0,0,82,0021201222
85,PT03M07.00S,1,1610612741,CHI,201158,Belinelli,M. Belinelli,0,0,0,,0,0,0,0,h,Belinelli REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,83,0021201222
86,PT02M52.00S,1,1610612741,CHI,201149,Noah,J. Noah,0,0,0,,0,0,0,0,h,Noah Bad Pass Turnover (P1.T2),Turnover,Bad Pass,0,0,84,0021201222
86,PT02M52.00S,1,1610612764,WAS,202344,Booker,T. Booker,0,0,0,,0,0,0,0,v,Booker STEAL (1 STL),,,0,0,85,0021201222
87,PT02M38.00S,1,1610612764,WAS,201985,Price,A. Price,-142,217,26,Missed,1,0,0,0,v,MISS Price 26' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,86,0021201222
88,PT02M38.00S,1,0,,1610612764,,,0,0,0,,0,0,0,0,v,Wizards Rebound,Rebound,Unknown,0,0,87,0021201222
89,PT02M38.00S,1,0,,1610612764,,,0,0,0,,0,0,0,0,v,Wizards Timeout: Regular (Reg.1 Short 0),Timeout,Regular,0,0,88,0021201222
92,PT12M00.00S,1,0,,1610612741,,,0,0,0,,0,0,0,0,h,BULLS Violation: Delay of game Violation,Violation,Delay Of Game,0,0,2,0021201222
94,PT02M36.00S,1,1610612741,CHI,2550,Hinrich,K. Hinrich,0,0,0,,0,0,0,0,h,Hinrich P.FOUL (P1.PN),Foul,Personal,0,0,89,0021201222
95,PT02M26.00S,1,1610612764,WAS,202322,Wall,J. Wall,124,116,17,Missed,1,0,0,0,v,MISS Wall 17' Jump Shot,Missed Shot,Jump Shot,0,2,90,0021201222
96,PT02M25.00S,1,1610612741,CHI,201158,Belinelli,M. Belinelli,0,0,0,,0,0,0,0,h,Belinelli REBOUND (Off:0 Def:2),Rebound,Unknown,0,0,91,0021201222
97,PT02M13.00S,1,1610612741,CHI,2430,Boozer,C. Boozer,69,151,17,Made,1,29,8,37,h,Boozer 17' Jump Shot (8 PTS) (Belinelli 1 AST),Made Shot,Jump Shot,0,2,92,0021201222
98,PT01M59.00S,1,1610612764,WAS,202698,Singleton,C. Singleton,28,175,18,Missed,1,0,0,0,v,MISS Singleton 18' Jump Shot,Missed Shot,Jump Shot,0,2,93,0021201222
99,PT01M58.00S,1,1610612741,CHI,2430,Boozer,C. Boozer,0,0,0,,0,0,0,0,h,Boozer REBOUND (Off:1 Def:5),Rebound,Unknown,0,0,94,0021201222
100,PT01M44.00S,1,1610612741,CHI,202710,Butler III,J. Butler III,0,0,0,,0,0,0,0,h,Butler Traveling Turnover (P1.T3),Turnover,Traveling,0,0,95,0021201222
102,PT01M29.00S,1,1610612741,CHI,2550,Hinrich,K. Hinrich,0,0,0,,0,0,0,0,h,Hinrich P.FOUL (P2.PN),Foul,Personal,0,0,96,0021201222
103,PT01M29.00S,1,1610612764,WAS,202322,Wall,J. Wall,0,0,0,,0,29,9,38,v,Wall Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,0,0,97,0021201222
105,PT01M29.00S,1,1610612764,WAS,202322,Wall,J. Wall,0,0,0,,0,29,10,39,v,Wall Free Throw 2 of 2 (2 PTS),Free Throw,Free Throw 2 of 2,0,0,98,0021201222
107,PT01M12.00S,1,1610612741,CHI,201158,Belinelli,M. Belinelli,138,213,25,Missed,1,0,0,0,h,MISS Belinelli 25' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,99,0021201222
108,PT01M12.00S,1,0,,1610612764,,,0,0,0,,0,0,0,0,v,Wizards Rebound,Rebound,Unknown,0,0,100,0021201222
109,PT01M02.00S,1,1610612764,WAS,202322,Wall,J. Wall,13,39,4,Missed,1,0,0,0,v,MISS Wall 4' Floating Jump Shot,Missed Shot,Floating Jump shot,0,2,101,0021201222
110,PT01M00.00S,1,1610612764,WAS,202344,Booker,T. Booker,0,0,0,,0,0,0,0,v,Booker REBOUND (Off:1 Def:0),Rebound,Unknown,0,0,102,0021201222
111,PT01M00.00S,1,1610612764,WAS,202344,Booker,T. Booker,0,15,2,Made,1,29,12,41,v,Booker 2' Putback Layup (6 PTS),Made Shot,Putback Layup Shot,0,2,103,0021201222
112,PT00M46.90S,1,1610612741,CHI,201158,Belinelli,M. Belinelli,-150,63,16,Missed,1,0,0,0,h,MISS Belinelli 16' Jump Shot,Missed Shot,Jump Shot,0,2,104,0021201222
113,PT00M45.80S,1,1610612764,WAS,202344,Booker,T. Booker,0,0,0,,0,0,0,0,v,Booker REBOUND (Off:1 Def:1),Rebound,Unknown,0,0,105,0021201222
114,PT00M38.10S,1,1610612741,CHI,2430,Boozer,C. Boozer,0,0,0,,0,0,0,0,h,Boozer P.FOUL (P1.PN),Foul,Personal,0,0,106,0021201222
115,PT00M38.10S,1,1610612764,WAS,202322,Wall,J. Wall,0,0,0,,0,0,0,0,v,MISS Wall Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,0,0,107,0021201222
116,PT00M38.10S,1,0,,1610612764,,,0,0,0,,0,0,0,0,v,Wizards Rebound,Rebound,Normal Rebound,0,0,108,0021201222
117,PT00M38.10S,1,1610612764,WAS,202322,Wall,J. Wall,0,0,0,,0,29,13,42,v,Wall Free Throw 2 of 2 (3 PTS),Free Throw,Free Throw 2 of 2,0,0,109,0021201222
119,PT00M23.50S,1,1610612741,CHI,2550,Hinrich,K. Hinrich,-142,143,20,Made,1,31,13,44,h,Hinrich 20' Jump Shot (10 PTS) (Boozer 1 AST),Made Shot,Jump Shot,0,2,110,0021201222
120,PT00M02.20S,1,1610612764,WAS,202698,Singleton,C. Singleton,-8,94,9,Made,1,31,15,46,v,Singleton 9' Jump Shot (2 PTS),Made Shot,Jump Shot,0,2,111,0021201222
121,PT00M00.00S,1,0,,0,,,0,0,0,,0,31,15,46, ,End of 1st Period (8:32 PM EST),period,end,0,0,112,0021201222
123,PT12M00.00S,2,0,,0,,,0,0,0,,0,31,15,46, ,Start of 2nd Period (8:34 PM EST),period,start,0,0,113,0021201222
124,PT11M40.00S,2,1610612764,WAS,201985,Price,A. Price,31,159,16,Made,1,31,17,48,v,Price 16' Jump Shot (3 PTS) (Temple 2 AST),Made Shot,Jump Shot,0,2,114,0021201222
125,PT11M40.00S,2,1610612741,CHI,101126,Robinson,N. Robinson,0,0,0,,0,0,0,0,h,Robinson S.FOUL (P1.T1),Foul,Shooting,0,0,115,0021201222
126,PT11M40.00S,2,1610612764,WAS,201985,Price,A. Price,0,0,0,,0,31,18,49,v,Price Free Throw 1 of 1 (4 PTS),Free Throw,Free Throw 1 of 1,0,0,116,0021201222
128,PT11M15.00S,2,1610612741,CHI,201158,Belinelli,M. Belinelli,-11,9,1,Made,1,33,18,51,h,Belinelli 1' Running Layup (2 PTS),Made Shot,Running Layup Shot,0,2,117,0021201222
129,PT11M02.00S,2,1610612764,WAS,202066,Temple,G. Temple,0,0,0,,0,0,0,0,v,Temple Bad Pass Turnover (P2.T4),Turnover,Bad Pass,0,0,118,0021201222
129,PT11M02.00S,2,1610612741,CHI,101126,Robinson,N. Robinson,0,0,0,,0,0,0,0,h,Robinson STEAL (1 STL),,,0,0,119,0021201222
130,PT10M57.00S,2,1610612741,CHI,201158,Belinelli,M. Belinelli,6,25,3,Made,1,35,18,53,h,Belinelli 3' Running Layup (4 PTS) (Robinson 1 AST),Made Shot,Running Layup Shot,0,2,120,0021201222
131,PT10M47.00S,2,1610612764,WAS,202066,Temple,G. Temple,-123,78,15,Missed,1,0,0,0,v,MISS Temple 15' Jump Shot,Missed Shot,Jump Shot,0,2,121,0021201222
132,PT10M45.00S,2,1610612764,WAS,201985,Price,A. Price,0,0,0,,0,0,0,0,v,Price REBOUND (Off:1 Def:0),Rebound,Unknown,0,0,122,0021201222
133,PT10M44.00S,2,1610612764,WAS,201985,Price,A. Price,-23,52,6,Missed,1,0,0,0,v,MISS Price 6' Jump Shot,Missed Shot,Jump Shot,0,2,123,0021201222
134,PT10M44.00S,2,1610612764,WAS,2215,Collins,J. Collins,0,0,0,,0,0,0,0,v,Collins REBOUND (Off:1 Def:0),Rebound,Unknown,0,0,124,0021201222
135,PT10M44.00S,2,1610612741,CHI,201959,Gibson,T. Gibson,0,0,0,,0,0,0,0,h,Gibson P.FOUL (P1.T2),Foul,Personal,0,0,125,0021201222
137,PT10M34.00S,2,1610612764,WAS,2215,Collins,J. Collins,-13,203,20,Missed,1,0,0,0,v,MISS Collins 20' Jump Shot,Missed Shot,Jump Shot,0,2,126,0021201222
138,PT10M33.00S,2,1610612764,WAS,202066,Temple,G. Temple,0,0,0,,0,0,0,0,v,Temple REBOUND (Off:1 Def:0),Rebound,Unknown,0,0,127,0021201222
139,PT10M29.00S,2,1610612741,CHI,101126,Robinson,N. Robinson,0,0,0,,0,0,0,0,h,Robinson P.FOUL (P2.T3),Foul,Personal,0,0,128,0021201222
140,PT10M21.00S,2,1610612764,WAS,201985,Price,A. Price,94,241,26,Made,1,35,21,56,v,Price 26' 3PT Jump Shot (7 PTS),Made Shot,Jump Shot,0,3,129,0021201222
141,PT10M07.00S,2,1610612764,WAS,202698,Singleton,C. Singleton,0,0,0,,0,0,0,0,v,Singleton P.FOUL (P1.T1),Foul,Personal,0,0,130,0021201222
143,PT09M57.00S,2,1610612741,CHI,201959,Gibson,T. Gibson,176,42,18,Missed,1,0,0,0,h,MISS Gibson 18' Jump Shot,Missed Shot,Jump Shot,0,2,131,0021201222
144,PT09M55.00S,2,1610612764,WAS,202698,Singleton,C. Singleton,0,0,0,,0,0,0,0,v,Singleton REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,132,0021201222
145,PT09M42.00S,2,1610612764,WAS,202686,Vesely,J. Vesely,-24,88,9,Made,1,35,23,58,v,Vesely 9' Hook Shot (2 PTS) (Price 1 AST),Made Shot,Hook Shot,0,2,133,0021201222
146,PT09M19.00S,2,1610612741,CHI,202710,Butler III,J. Butler III,0,0,0,,0,0,0,0,h,Butler Bad Pass Turnover (P2.T4),Turnover,Bad Pass,0,0,134,0021201222
146,PT09M19.00S,2,1610612764,WAS,202066,Temple,G. Temple,0,0,0,,0,0,0,0,v,Temple STEAL (1 STL),,,0,0,135,0021201222
147,PT09M18.00S,2,1610612741,CHI,201158,Belinelli,M. Belinelli,0,0,0,,0,0,0,0,h,Belinelli P.FOUL (P2.T4),Foul,Personal,0,0,136,0021201222
148,PT09M09.00S,2,1610612764,WAS,201985,Price,A. Price,-108,145,18,Made,1,35,25,60,v,Price 18' Jump Shot (9 PTS),Made Shot,Jump Shot,0,2,137,0021201222
149,PT08M47.00S,2,1610612741,CHI,201149,Noah,J. Noah,0,0,0,,0,0,0,0,h,Noah Lost Ball Turnover (P2.T5),Turnover,Lost Ball,0,0,138,0021201222
149,PT08M47.00S,2,1610612764,WAS,202686,Vesely,J. Vesely,0,0,0,,0,0,0,0,v,Vesely STEAL (1 STL),,,0,0,139,0021201222
150,PT08M34.00S,2,1610612764,WAS,201985,Price,A. Price,223,47,0,Made,1,35,28,63,v,Price  3PT Jump Shot (12 PTS) (Temple 3 AST),Made Shot,Jump Shot,0,3,140,0021201222
151,PT08M27.00S,2,0,,1610612741,,,0,0,0,,0,0,0,0,h,BULLS Timeout: Regular (Full 2 Short 0),Timeout,Regular,0,0,141,0021201222
155,PT08M13.00S,2,1610612741,CHI,201158,Belinelli,M. Belinelli,116,143,18,Missed,1,0,0,0,h,MISS Belinelli 18' Jump Shot,Missed Shot,Jump Shot,0,2,142,0021201222
156,PT08M11.00S,2,1610612764,WAS,202698,Singleton,C. Singleton,0,0,0,,0,0,0,0,v,Singleton REBOUND (Off:0 Def:2),Rebound,Unknown,0,0,143,0021201222
