actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId,gameId
27,PT08M37.00S,1,1610612761,TOR,202685,Valančiūnas,J. Valančiūnas,0,0,0,,0,0,0,0,h,Valanciunas REBOUND (Off:2 Def:0),Rebound,Unknown,0,0,26,0021201216
28,PT08M33.00S,1,1610612761,TOR,202685,Valančiūnas,J. Valančiūnas,0,20,2,Made,1,11,9,20,h,Valanciunas 2' Slam Dunk (4 PTS),Made Shot,Slam Dunk Shot,0,2,27,0021201216
29,PT08M17.00S,1,1610612738,BOS,101138,Bass,B. Bass,-139,104,17,Missed,1,0,0,0,v,MISS Bass 17' Jump Shot,Missed Shot,Jump Shot,0,2,28,0021201216
30,PT08M16.00S,1,1610612761,TOR,200752,Gay,R. Gay,0,0,0,,0,0,0,0,h,Gay REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,29,0021201216
32,PT08M06.00S,1,1610612738,BOS,101138,Bass,B. Bass,0,0,0,,0,0,0,0,v,Bass S.FOUL (P1.T1),Foul,Shooting,0,0,30,0021201216
33,PT08M06.00S,1,1610612761,TOR,202685,Valančiūnas,J. Valančiūnas,0,0,0,,0,12,9,21,h,Valanciunas Free Throw 1 of 2 (5 PTS),Free Throw,Free Throw 1 of 2,0,0,31,0021201216
35,PT08M06.00S,1,1610612761,TOR,202685,Valančiūnas,J. Valančiūnas,0,0,0,,0,0,0,0,h,MISS Valanciunas Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,0,0,32,0021201216
37,PT08M05.00S,1,1610612738,BOS,201145,Green,J. Green,0,0,0,,0,0,0,0,v,Green REBOUND (Off:0 Def:2),Rebound,Unknown,0,0,33,0021201216
38,PT07M50.00S,1,1610612738,BOS,202340,Bradley,A. Bradley,23,-8,2,Missed,1,0,0,0,v,MISS Bradley 2' Layup,Missed Shot,Layup Shot,0,2,34,0021201216
38,PT07M50.00S,1,1610612761,TOR,202685,Valančiūnas,J. Valančiūnas,0,0,0,,0,0,0,0,h,Valanciunas BLOCK (1 BLK),,,0,2,35,0021201216
39,PT07M48.00S,1,1610612761,TOR,202685,Valančiūnas,J. Valančiūnas,0,0,0,,0,0,0,0,h,Valanciunas REBOUND (Off:2 Def:1),Rebound,Unknown,0,0,36,0021201216
40,PT07M39.00S,1,1610612738,BOS,101138,Bass,B. Bass,165,17,17,Made,1,12,11,23,v,Bass 17' Jump Shot (2 PTS) (Pierce 1 AST),Made Shot,Jump Shot,0,2,39,0021201216
41,PT07M20.00S,1,1610612738,BOS,2404,Wilcox,C. Wilcox,0,0,0,,0,0,0,0,v,Wilcox S.FOUL (P1.T2),Foul,Shooting,0,0,40,0021201216
42,PT07M20.00S,1,1610612761,TOR,202685,Valančiūnas,J. Valančiūnas,0,0,0,,0,13,11,24,h,Valanciunas Free Throw 1 of 2 (6 PTS),Free Throw,Free Throw 1 of 2,0,0,41,0021201216
44,PT07M20.00S,1,1610612738,BOS,2404,Wilcox,C. Wilcox,0,0,0,,0,0,0,0,v,SUB: Randolph FOR Wilcox,Substitution,,0,0,42,0021201216
45,PT07M46.00S,1,1610612761,TOR,202685,Valančiūnas,J. Valančiūnas,0,0,0,,0,0,0,0,h,Valanciunas Poss Lost Ball Turnover (P1.T2),Turnover,Poss Lost Ball Turnover,0,0,37,0021201216
45,PT07M46.00S,1,1610612738,BOS,202340,Bradley,A. Bradley,0,0,0,,0,0,0,0,v,Bradley STEAL (1 STL),,,0,0,38,0021201216
46,PT07M20.00S,1,1610612761,TOR,202685,Valančiūnas,J. Valančiūnas,0,0,0,,0,14,11,25,h,Valanciunas Free Throw 2 of 2 (7 PTS),Free Throw,Free Throw 2 of 2,0,0,43,0021201216
48,PT07M18.00S,1,1610612738,BOS,101138,Bass,B. Bass,0,0,0,,0,0,0,0,v,Bass Bad Pass Turnover (P1.T3),Turnover,Bad Pass,0,0,44,0021201216
48,PT07M18.00S,1,1610612761,TOR,101161,Johnson,A. Johnson,0,0,0,,0,0,0,0,h,Johnson STEAL (1 STL),,,0,0,45,0021201216
49,PT07M17.00S,1,1610612738,BOS,101138,Bass,B. Bass,0,0,0,,0,0,0,0,v,Bass S.FOUL (P2.T3),Foul,Shooting,0,0,46,0021201216
50,PT07M17.00S,1,1610612761,TOR,200768,Lowry,K. Lowry,0,0,0,,0,15,11,26,h,Lowry Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,0,0,47,0021201216
52,PT07M17.00S,1,1610612761,TOR,200768,Lowry,K. Lowry,0,0,0,,0,16,11,27,h,Lowry Free Throw 2 of 2 (2 PTS),Free Throw,Free Throw 2 of 2,0,0,48,0021201216
55,PT07M05.00S,1,1610612738,BOS,1718,Pierce,P. Pierce,80,252,26,Missed,1,0,0,0,v,MISS Pierce 26' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,49,0021201216
56,PT07M04.00S,1,1610612738,BOS,101183,Randolph,S. Randolph,0,0,0,,0,0,0,0,v,Randolph REBOUND (Off:1 Def:0),Rebound,Unknown,0,0,50,0021201216
57,PT07M00.00S,1,1610612738,BOS,101183,Randolph,S. Randolph,20,33,4,Missed,1,0,0,0,v,MISS Randolph 4' Jump Hook Shot,Missed Shot,Jump Hook Shot,0,2,51,0021201216
58,PT06M59.00S,1,1610612738,BOS,101138,Bass,B. Bass,0,0,0,,0,0,0,0,v,Bass REBOUND (Off:1 Def:0),Rebound,Unknown,0,0,52,0021201216
59,PT06M57.00S,1,1610612738,BOS,101138,Bass,B. Bass,0,20,2,Made,1,16,13,29,v,Bass 2' Putback Dunk (4 PTS),Made Shot,Putback Dunk Shot,0,2,53,0021201216
60,PT06M47.00S,1,1610612761,TOR,201942,DeRozan,D. DeRozan,-179,17,18,Missed,1,0,0,0,h,MISS DeRozan 18' Pullup Jump Shot,Missed Shot,Pullup Jump shot,0,2,54,0021201216
61,PT06M46.00S,1,1610612738,BOS,202340,Bradley,A. Bradley,0,0,0,,0,0,0,0,v,Bradley REBOUND (Off:0 Def:2),Rebound,Unknown,0,0,55,0021201216
62,PT06M38.00S,1,1610612738,BOS,101183,Randolph,S. Randolph,17,11,2,Made,1,16,15,31,v,Randolph 2' Layup (2 PTS) (Green 1 AST),Made Shot,Layup Shot,0,2,56,0021201216
64,PT06M22.00S,1,1610612738,BOS,101138,Bass,B. Bass,0,0,0,,0,0,0,0,v,Celtics T.Foul (Def. 3 Sec Bass ),Foul,Defense 3 Second,0,0,57,0021201216
65,PT06M22.00S,1,1610612761,TOR,200752,Gay,R. Gay,0,0,0,,0,17,15,32,h,Gay Free Throw Technical (4 PTS),Free Throw,Free Throw Technical,0,0,58,0021201216
67,PT06M09.00S,1,1610612761,TOR,202685,Valančiūnas,J. Valančiūnas,-18,55,6,Missed,1,0,0,0,h,MISS Valanciunas 6' Driving Hook Shot,Missed Shot,Driving Hook Shot,0,2,59,0021201216
68,PT06M09.00S,1,1610612738,BOS,101138,Bass,B. Bass,0,0,0,,0,0,0,0,v,Bass REBOUND (Off:1 Def:1),Rebound,Unknown,0,0,60,0021201216
69,PT06M01.00S,1,1610612738,BOS,101183,Randolph,S. Randolph,43,44,6,Missed,1,0,0,0,v,MISS Randolph 6' Running Bank Shot,Missed Shot,Running Bank shot,0,2,61,0021201216
70,PT05M55.00S,1,1610612761,TOR,101161,Johnson,A. Johnson,0,0,0,,0,0,0,0,h,Johnson REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,62,0021201216
71,PT05M52.00S,1,1610612761,TOR,201942,DeRozan,D. DeRozan,-136,34,14,Missed,1,0,0,0,h,MISS DeRozan 14' Jump Shot,Missed Shot,Jump Shot,0,2,63,0021201216
72,PT05M52.00S,1,0,,1610612761,,,0,0,0,,0,0,0,0,h,RAPTORS Rebound,Rebound,Unknown,0,0,64,0021201216
73,PT05M52.00S,1,0,,1610612761,,,0,0,0,,0,0,0,0,h,RAPTORS Timeout: Regular (Full 1 Short 0),Timeout,Regular,0,0,65,0021201216
77,PT05M39.00S,1,1610612761,TOR,200768,Lowry,K. Lowry,-4,14,1,Missed,1,0,0,0,h,MISS Lowry 1' Driving Finger Roll Layup,Missed Shot,Driving Finger Roll Layup Shot,0,2,66,0021201216
78,PT05M38.00S,1,1610612738,BOS,101183,Randolph,S. Randolph,0,0,0,,0,0,0,0,v,Randolph REBOUND (Off:1 Def:1),Rebound,Unknown,0,0,67,0021201216
79,PT05M29.00S,1,1610612738,BOS,101138,Bass,B. Bass,-169,14,17,Made,1,17,17,34,v,Bass 17' Jump Shot (6 PTS),Made Shot,Jump Shot,0,2,68,0021201216
80,PT05M16.00S,1,1610612761,TOR,200768,Lowry,K. Lowry,0,0,0,,0,0,0,0,h,Lowry Traveling Turnover (P1.T3),Turnover,Traveling,0,0,69,0021201216
81,PT05M00.00S,1,1610612738,BOS,201145,Green,J. Green,-30,27,4,Missed,1,0,0,0,v,MISS Green 4' Driving Layup,Missed Shot,Driving Layup Shot,0,2,70,0021201216
81,PT05M00.00S,1,1610612761,TOR,202685,Valančiūnas,J. Valančiūnas,0,0,0,,0,0,0,0,h,Valanciunas BLOCK (2 BLK),,,0,2,71,0021201216
82,PT04M55.00S,1,1610612761,TOR,201942,DeRozan,D. DeRozan,-19,1,2,Made,1,19,17,36,h,DeRozan 2' Driving Layup (4 PTS) (Gay 2 AST),Made Shot,Driving Layup Shot,0,2,73,0021201216
83,PT04M49.00S,1,1610612738,BOS,202340,Bradley,A. Bradley,0,0,0,,0,0,0,0,v,Bradley OFF.Foul (P1),Foul,Offensive,0,0,74,0021201216
85,PT04M49.00S,1,1610612738,BOS,202340,Bradley,A. Bradley,0,0,0,,0,0,0,0,v,Bradley Foul Turnover (P1.T4),Turnover,Foul,0,0,75,0021201216
86,PT04M49.00S,1,1610612761,TOR,200768,Lowry,K. Lowry,0,0,0,,0,0,0,0,h,SUB: Lucas III FOR Lowry,Substitution,,0,0,76,0021201216
87,PT04M59.00S,1,1610612761,TOR,200752,Gay,R. Gay,0,0,0,,0,0,0,0,h,Gay REBOUND (Off:0 Def:2),Rebound,Unknown,0,0,72,0021201216
88,PT04M43.00S,1,1610612738,BOS,201145,Green,J. Green,0,0,0,,0,0,0,0,v,Green S.FOUL (P1.T4),Foul,Shooting,0,0,77,0021201216
89,PT04M43.00S,1,1610612761,TOR,201942,DeRozan,D. DeRozan,0,0,0,,0,20,17,37,h,DeRozan Free Throw 1 of 2 (5 PTS),Free Throw,Free Throw 1 of 2,0,0,78,0021201216
91,PT04M43.00S,1,1610612738,BOS,201145,Green,J. Green,0,0,0,,0,0,0,0,v,SUB: Crawford FOR Green,Substitution,,0,0,79,0021201216
92,PT04M43.00S,1,1610612761,TOR,201942,DeRozan,D. DeRozan,0,0,0,,0,21,17,38,h,DeRozan Free Throw 2 of 2 (6 PTS),Free Throw,Free Throw 2 of 2,0,0,80,0021201216
95,PT04M28.00S,1,1610612738,BOS,101138,Bass,B. Bass,99,15,10,Missed,1,0,0,0,v,MISS Bass 10' Jump Shot,Missed Shot,Jump Shot,0,2,81,0021201216
95,PT04M28.00S,1,1610612761,TOR,202685,Valančiūnas,J. Valančiūnas,0,0,0,,0,0,0,0,h,Valanciunas BLOCK (3 BLK),,,0,2,82,0021201216
96,PT04M28.00S,1,0,,1610612761,,,0,0,0,,0,0,0,0,h,RAPTORS Rebound,Rebound,Unknown,0,0,83,0021201216
97,PT04M11.00S,1,1610612761,TOR,201942,DeRozan,D. DeRozan,119,108,16,Missed,1,0,0,0,h,MISS DeRozan 16' Jump Shot,Missed Shot,Jump Shot,0,2,84,0021201216
98,PT04M10.00S,1,1610612738,BOS,1718,Pierce,P. Pierce,0,0,0,,0,0,0,0,v,Pierce REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,85,0021201216
99,PT04M04.00S,1,1610612738,BOS,1718,Pierce,P. Pierce,-19,15,2,Made,1,21,19,40,v,Pierce 2' Driving Layup (7 PTS),Made Shot,Driving Layup Shot,0,2,86,0021201216
100,PT03M41.00S,1,1610612761,TOR,202685,Valančiūnas,J. Valančiūnas,155,23,16,Made,1,23,19,42,h,Valanciunas 16' Jump Shot (9 PTS) (DeRozan 1 AST),Made Shot,Jump Shot,0,2,87,0021201216
102,PT03M27.00S,1,1610612738,BOS,202340,Bradley,A. Bradley,-158,126,20,Missed,1,0,0,0,v,MISS Bradley 20' Jump Shot,Missed Shot,Jump Shot,0,2,88,0021201216
103,PT03M26.00S,1,1610612761,TOR,200752,Gay,R. Gay,0,0,0,,0,0,0,0,h,Gay REBOUND (Off:0 Def:3),Rebound,Unknown,0,0,89,0021201216
104,PT03M19.00S,1,1610612761,TOR,200752,Gay,R. Gay,-175,208,27,Made,1,26,19,45,h,Gay 27' 3PT Pullup Jump Shot (7 PTS),Made Shot,Pullup Jump shot,0,3,90,0021201216
105,PT03M02.00S,1,1610612738,BOS,202340,Bradley,A. Bradley,231,0,0,Made,1,26,22,48,v,Bradley  3PT Jump Shot (5 PTS) (Crawford 1 AST),Made Shot,Jump Shot,0,3,91,0021201216
106,PT02M48.00S,1,1610612761,TOR,200752,Gay,R. Gay,146,17,15,Made,1,28,22,50,h,Gay 15' Turnaround Bank Shot (9 PTS),Made Shot,Turnaround Bank shot,0,2,92,0021201216
107,PT02M28.00S,1,1610612738,BOS,1718,Pierce,P. Pierce,17,113,11,Made,1,28,24,52,v,Pierce 11' Floating Jump Shot (9 PTS),Made Shot,Floating Jump shot,0,2,93,0021201216
108,PT02M14.00S,1,1610612761,TOR,101249,Lucas III,J. Lucas III,-158,66,17,Missed,1,0,0,0,h,MISS Lucas III 17' Jump Shot,Missed Shot,Jump Shot,0,2,94,0021201216
109,PT02M13.00S,1,1610612738,BOS,101138,Bass,B. Bass,0,0,0,,0,0,0,0,v,Bass REBOUND (Off:1 Def:2),Rebound,Unknown,0,0,95,0021201216
110,PT01M50.00S,1,1610612738,BOS,202340,Bradley,A. Bradley,84,197,21,Made,1,28,26,54,v,Bradley 21' Jump Shot (7 PTS) (Bass 1 AST),Made Shot,Jump Shot,0,2,96,0021201216
112,PT01M35.00S,1,1610612761,TOR,200752,Gay,R. Gay,166,184,25,Made,1,31,26,57,h,Gay 25' 3PT Jump Shot (12 PTS) (Lucas III 1 AST),Made Shot,Jump Shot,0,3,97,0021201216
113,PT01M24.00S,1,0,,1610612738,,,0,0,0,,0,0,0,0,v,Celtics Timeout: Regular (Reg.1 Short 0),Timeout,Regular,0,0,98,0021201216
114,PT01M24.00S,1,1610612738,BOS,1718,Pierce,P. Pierce,0,0,0,,0,0,0,0,v,SUB: Lee FOR Pierce,Substitution,,0,0,99,0021201216
115,PT01M24.00S,1,1610612761,TOR,101161,Johnson,A. Johnson,0,0,0,,0,0,0,0,h,SUB: Anderson FOR Johnson,Substitution,,0,0,100,0021201216
116,PT01M24.00S,1,1610612761,TOR,201942,DeRozan,D. DeRozan,0,0,0,,0,0,0,0,h,SUB: Acy FOR DeRozan,Substitution,,0,0,101,0021201216
117,PT01M13.00S,1,1610612738,BOS,101138,Bass,B. Bass,10,143,14,Missed,1,0,0,0,v,MISS Bass 14' Jump Shot,Missed Shot,Jump Shot,0,2,102,0021201216
118,PT01M12.00S,1,1610612761,TOR,101249,Lucas III,J. Lucas III,0,0,0,,0,0,0,0,h,Lucas III REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,103,0021201216
120,PT00M51.90S,1,1610612761,TOR,200752,Gay,R. Gay,163,20,16,Missed,1,0,0,0,h,MISS Gay 16' Pullup Jump Shot,Missed Shot,Pullup Jump shot,0,2,104,0021201216
121,PT00M51.50S,1,0,,1610612738,,,0,0,0,,0,0,0,0,v,Celtics Rebound,Rebound,Unknown,0,0,105,0021201216
122,PT00M51.50S,1,1610612761,TOR,202685,Valančiūnas,J. Valančiūnas,0,0,0,,0,0,0,0,h,Valanciunas L.B.FOUL (P1.T2),Foul,Loose Ball,0,0,106,0021201216
123,PT00M51.50S,1,1610612738,BOS,101138,Bass,B. Bass,0,0,0,,0,0,0,0,v,SUB: White FOR Bass,Substitution,,0,0,107,0021201216
124,PT00M49.90S,1,1610612738,BOS,202340,Bradley,A. Bradley,0,0,0,,0,0,0,0,v,SUB: Williams FOR Bradley,Substitution,,0,0,108,0021201216
125,PT00M27.40S,1,1610612761,TOR,202685,Valančiūnas,J. Valančiūnas,0,0,0,,0,0,0,0,h,Valanciunas S.FOUL (P2.PN),Foul,Shooting,0,0,109,0021201216
126,PT00M27.40S,1,1610612738,BOS,101183,Randolph,S. Randolph,0,0,0,,0,31,27,58,v,Randolph Free Throw 1 of 2 (3 PTS),Free Throw,Free Throw 1 of 2,0,0,110,0021201216
129,PT00M27.40S,1,1610612761,TOR,202685,Valančiūnas,J. Valančiūnas,0,0,0,,0,0,0,0,h,SUB: Johnson FOR Valanciunas,Substitution,,0,0,111,0021201216
130,PT00M27.40S,1,1610612738,BOS,101183,Randolph,S. Randolph,0,0,0,,0,0,0,0,v,MISS Randolph Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,0,0,112,0021201216
132,PT00M26.80S,1,1610612761,TOR,203112,Acy,Q. Acy,0,0,0,,0,0,0,0,h,Acy REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,113,0021201216
133,PT00M05.90S,1,1610612761,TOR,200752,Gay,R. Gay,-138,82,16,Missed,1,0,0,0,h,MISS Gay 16' Pullup Jump Shot,Missed Shot,Pullup Jump shot,0,2,114,0021201216
134,PT00M04.60S,1,1610612738,BOS,201584,Lee,C. Lee,0,0,0,,0,0,0,0,v,Lee REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,115,0021201216
135,PT00M00.00S,1,1610612738,BOS,202348,Crawford,J. Crawford,174,361,40,Made,1,31,30,61,v,Crawford 40' 3PT Jump Bank Shot (3 PTS) (Lee 1 AST),Made Shot,Jump Bank Shot,0,3,116,0021201216
136,PT00M00.00S,1,0,,135,,,0,0,0,,0,0,0,0, ,Support Ruling,Instant Replay,Support Ruling,0,0,117,0021201216
138,PT00M00.00S,1,0,,0,,,0,0,0,,0,31,30,61, ,End of 1st Period (8:38 PM EST),period,end,0,0,118,0021201216
140,PT12M00.00S,2,0,,0,,,0,0,0,,0,31,30,61, ,Start of 2nd Period (8:39 PM EST),period,start,0,0,119,0021201216
141,PT11M49.00S,2,1610612738,BOS,201591,White,D. White,-23,15,3,Missed,1,0,0,0,v,MISS White 3' Layup,Missed Shot,Layup Shot,0,2,120,0021201216
141,PT11M49.00S,2,1610612761,TOR,101161,Johnson,A. Johnson,0,0,0,,0,0,0,0,h,Johnson BLOCK (1 BLK),,,0,2,121,0021201216
142,PT11M46.00S,2,1610612738,BOS,101183,Randolph,S. Randolph,0,0,0,,0,0,0,0,v,Randolph REBOUND (Off:2 Def:1),Rebound,Unknown,0,0,122,0021201216
143,PT11M44.00S,2,1610612738,BOS,101183,Randolph,S. Randolph,19,11,2,Made,1,31,32,63,v,Randolph 2' Layup (5 PTS),Made Shot,Layup Shot,0,2,123,0021201216
144,PT11M39.00S,2,1610612738,BOS,201584,Lee,C. Lee,0,0,0,,0,0,0,0,v,Lee P.FOUL (P1.T1),Foul,Personal,0,0,124,0021201216
145,PT11M23.00S,2,1610612761,TOR,203112,Acy,Q. Acy,190,47,20,Missed,1,0,0,0,h,MISS Acy 20' Jump Shot,Missed Shot,Jump Shot,0,2,125,0021201216
146,PT11M22.00S,2,1610612738,BOS,202348,Crawford,J. Crawford,0,0,0,,0,0,0,0,v,Crawford REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,126,0021201216
147,PT11M07.00S,2,1610612738,BOS,201584,Lee,C. Lee,201,159,26,Missed,1,0,0,0,v,MISS Lee 26' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,127,0021201216
148,PT11M07.00S,2,1610612761,TOR,202361,Fields,L. Fields,0,0,0,,0,0,0,0,h,Fields REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,128,0021201216
149,PT11M04.00S,2,1610612738,BOS,101183,Randolph,S. Randolph,0,0,0,,0,0,0,0,v,Randolph S.FOUL (P1.T2),Foul,Shooting,0,0,129,0021201216
150,PT11M04.00S,2,1610612761,TOR,101161,Johnson,A. Johnson,0,0,0,,0,0,0,0,h,MISS Johnson Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,0,0,130,0021201216
151,PT11M04.00S,2,0,,1610612761,,,0,0,0,,0,0,0,0,h,RAPTORS Rebound,Rebound,Normal Rebound,0,0,131,0021201216
152,PT11M04.00S,2,1610612761,TOR,101161,Johnson,A. Johnson,0,0,0,,0,32,32,64,h,Johnson Free Throw 2 of 2 (3 PTS),Free Throw,Free Throw 2 of 2,0,0,132,0021201216
154,PT10M50.00S,2,1610612738,BOS,202348,Crawford,J. Crawford,121,165,20,Missed,1,0,0,0,v,MISS Crawford 20' Pullup Jump Shot,Missed Shot,Pullup Jump shot,0,2,133,0021201216
155,PT10M49.00S,2,1610612761,TOR,202361,Fields,L. Fields,0,0,0,,0,0,0,0,h,Fields REBOUND (Off:0 Def:2),Rebound,Unknown,0,0,134,0021201216
156,PT10M39.00S,2,1610612761,TOR,101187,Anderson,A. Anderson,-210,129,25,Missed,1,0,0,0,h,MISS Anderson 25' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,135,0021201216
157,PT10M38.00S,2,1610612738,BOS,101183,Randolph,S. Randolph,0,0,0,,0,0,0,0,v,Randolph REBOUND (Off:2 Def:2),Rebound,Unknown,0,0,136,0021201216
158,PT10M28.00S,2,1610612738,BOS,101183,Randolph,S. Randolph,0,0,0,,0,0,0,0,v,Randolph Traveling Turnover (P1.T5),Turnover,Traveling,0,0,137,0021201216
159,PT10M15.00S,2,1610612761,TOR,101187,Anderson,A. Anderson,34,200,20,Made,1,34,32,66,h,Anderson 20' Jump Shot (2 PTS) (Lucas III 2 AST),Made Shot,Jump Shot,0,2,138,0021201216
160,PT09M47.00S,2,1610612738,BOS,201591,White,D. White,-122,75,14,Missed,1,0,0,0,v,MISS White 14' Jump Shot,Missed Shot,Jump Shot,0,2,139,0021201216
161,PT09M46.00S,2,1610612761,TOR,202361,Fields,L. Fields,0,0,0,,0,0,0,0,h,Fields REBOUND (Off:0 Def:3),Rebound,Unknown,0,0,140,0021201216
162,PT09M36.00S,2,1610612761,TOR,101161,Johnson,A. Johnson,102,179,21,Missed,1,0,0,0,h,MISS Johnson 21' Jump Shot,Missed Shot,Jump Shot,0,2,141,0021201216
