actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId,gameId
146,PT07M14.00S,2,1610612763,MEM,202347,Pondexter,Q. Pondexter,0,0,0,,0,,,0,h,Pondexter Bad Pass Turnover (P1.T3),Turnover,Bad Pass,0,0,148,0021201223
147,PT06M58.00S,2,1610612762,UTA,200794,Millsap,P. Millsap,58,22,6,Missed,1,,,0,v,MISS Millsap 6' Turnaround Jump Shot,Missed Shot,Turnaround Jump Shot,0,2,149,0021201223
148,PT06M56.00S,2,1610612763,MEM,202334,Davis,E. Davis,0,0,0,,0,,,0,h,Davis REBOUND (Off:1 Def:4),Rebound,Unknown,0,0,150,0021201223
149,PT06M44.00S,2,1610612763,MEM,201589,Arthur,D. Arthur,-149,85,17,Made,1,24.0,23.0,47,h,Arthur 17' Jump Shot (5 PTS) (Bayless 3 AST),Made Shot,Jump Shot,0,2,151,0021201223
150,PT06M26.00S,2,1610612762,UTA,202692,Burks,A. Burks,0,-2,0,Made,1,24.0,25.0,49,v,Burks Slam Dunk (2 PTS) (Tinsley 2 AST),Made Shot,Slam Dunk Shot,0,2,152,0021201223
151,PT06M10.00S,2,1610612763,MEM,2039,Dooling,K. Dooling,-131,157,20,Made,1,26.0,25.0,51,h,Dooling 20' Jump Shot (4 PTS),Made Shot,Jump Shot,0,2,153,0021201223
152,PT05M51.00S,2,1610612763,MEM,202334,Davis,E. Davis,0,0,0,,0,,,0,h,Davis S.FOUL (P1.T2),Foul,Shooting,0,0,154,0021201223
153,PT05M51.00S,2,0,,0,,,0,0,0,,0,,,0,,Timeout: Official,Timeout,Official,0,0,155,0021201223
155,PT07M28.00S,2,1610612762,UTA,202324,Favors,D. Favors,9,8,1,Missed,1,,,0,v,MISS Favors 1' Tip Shot,Missed Shot,Tip Shot,0,2,143,0021201223
155,PT07M28.00S,2,1610612763,MEM,202334,Davis,E. Davis,0,0,0,,0,,,0,h,Davis BLOCK (3 BLK),,,0,2,144,0021201223
156,PT07M28.00S,2,1610612762,UTA,202324,Favors,D. Favors,0,0,0,,0,,,0,v,Favors REBOUND (Off:4 Def:6),Rebound,Unknown,0,0,142,0021201223
157,PT05M51.00S,2,1610612762,UTA,200794,Millsap,P. Millsap,0,0,0,,0,,,0,v,SUB: Jefferson FOR Millsap,Substitution,,0,0,156,0021201223
158,PT05M51.00S,2,1610612763,MEM,202334,Davis,E. Davis,0,0,0,,0,,,0,h,SUB: Randolph FOR Davis,Substitution,,0,0,157,0021201223
160,PT05M51.00S,2,1610612762,UTA,101107,Williams,M. Williams,0,0,0,,0,26.0,26.0,52,v,Ma. Williams Free Throw 1 of 2 (3 PTS),Free Throw,Free Throw 1 of 2,0,0,158,0021201223
162,PT05M51.00S,2,1610612762,UTA,101107,Williams,M. Williams,0,0,0,,0,,,0,v,MISS Ma. Williams Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,0,0,159,0021201223
164,PT05M50.00S,2,1610612763,MEM,2216,Randolph,Z. Randolph,0,0,0,,0,,,0,h,Randolph REBOUND (Off:1 Def:3),Rebound,Unknown,0,0,160,0021201223
165,PT05M41.00S,2,1610612762,UTA,2224,Tinsley,J. Tinsley,0,0,0,,0,,,0,v,Tinsley P.FOUL (P1.T2),Foul,Personal,0,0,161,0021201223
166,PT05M31.00S,2,1610612763,MEM,201589,Arthur,D. Arthur,61,167,18,Made,1,28.0,26.0,54,h,Arthur 18' Jump Shot (7 PTS) (Dooling 1 AST),Made Shot,Jump Shot,0,2,162,0021201223
167,PT05M15.00S,2,1610612763,MEM,202347,Pondexter,Q. Pondexter,0,0,0,,0,,,0,h,Pondexter P.FOUL (P1.T3),Foul,Personal,0,0,163,0021201223
168,PT05M15.00S,2,1610612762,UTA,202692,Burks,A. Burks,0,0,0,,0,,,0,v,SUB: Foye FOR Burks,Substitution,,0,0,164,0021201223
169,PT05M15.00S,2,1610612762,UTA,101107,Williams,M. Williams,0,0,0,,0,,,0,v,SUB: Hayward FOR Ma. Williams,Substitution,,0,0,165,0021201223
170,PT05M05.00S,2,1610612762,UTA,2224,Tinsley,J. Tinsley,0,0,0,,0,,,0,v,Tinsley Bad Pass Turnover (P1.T6),Turnover,Bad Pass,0,0,166,0021201223
170,PT05M05.00S,2,1610612763,MEM,202347,Pondexter,Q. Pondexter,0,0,0,,0,,,0,h,Pondexter STEAL (1 STL),,,0,0,167,0021201223
171,PT05M01.00S,2,1610612763,MEM,202347,Pondexter,Q. Pondexter,-2,11,1,Made,1,30.0,26.0,56,h,Pondexter 1' Slam Dunk (2 PTS),Made Shot,Slam Dunk Shot,0,2,168,0021201223
172,PT04M41.00S,2,1610612762,UTA,202330,Hayward,G. Hayward,-2,6,1,Made,1,30.0,28.0,58,v,Hayward 1' Reverse Layup (2 PTS) (Favors 1 AST),Made Shot,Reverse Layup Shot,0,2,169,0021201223
173,PT04M41.00S,2,1610612763,MEM,202347,Pondexter,Q. Pondexter,0,0,0,,0,,,0,h,Pondexter S.FOUL (P2.T4),Foul,Shooting,0,0,170,0021201223
174,PT04M41.00S,2,1610612762,UTA,2224,Tinsley,J. Tinsley,0,0,0,,0,,,0,v,SUB: Mo. Williams FOR Tinsley,Substitution,,0,0,171,0021201223
175,PT04M41.00S,2,1610612763,MEM,202347,Pondexter,Q. Pondexter,0,0,0,,0,,,0,h,SUB: Prince FOR Pondexter,Substitution,,0,0,172,0021201223
176,PT04M41.00S,2,1610612763,MEM,201573,Bayless,J. Bayless,0,0,0,,0,,,0,h,SUB: Allen FOR Bayless,Substitution,,0,0,173,0021201223
177,PT04M41.00S,2,1610612762,UTA,202330,Hayward,G. Hayward,0,0,0,,0,,,0,v,MISS Hayward Free Throw 1 of 1,Free Throw,Free Throw 1 of 1,0,0,174,0021201223
179,PT04M40.00S,2,1610612763,MEM,2216,Randolph,Z. Randolph,0,0,0,,0,,,0,h,Randolph REBOUND (Off:1 Def:4),Rebound,Unknown,0,0,175,0021201223
180,PT04M25.00S,2,1610612763,MEM,2216,Randolph,Z. Randolph,0,0,0,,0,,,0,h,Randolph Lost Ball Turnover (P1.T4),Turnover,Lost Ball,0,0,176,0021201223
180,PT04M25.00S,2,1610612762,UTA,202324,Favors,D. Favors,0,0,0,,0,,,0,v,Favors STEAL (2 STL),,,0,0,177,0021201223
181,PT04M23.00S,2,1610612763,MEM,2039,Dooling,K. Dooling,0,0,0,,0,,,0,h,Dooling Personal Take Foul (P1.PN),Foul,Personal Take,0,0,178,0021201223
182,PT04M23.00S,2,1610612762,UTA,2590,Williams,M. Williams,0,0,0,,0,,,0,v,MISS Mo. Williams Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,0,0,179,0021201223
183,PT04M23.00S,2,0,,1610612762,,,0,0,0,,0,,,0,v,Jazz Rebound,Rebound,Normal Rebound,0,0,180,0021201223
184,PT04M23.00S,2,1610612763,MEM,2039,Dooling,K. Dooling,0,0,0,,0,,,0,h,SUB: Conley FOR Dooling,Substitution,,0,0,181,0021201223
185,PT04M23.00S,2,1610612763,MEM,201589,Arthur,D. Arthur,0,0,0,,0,,,0,h,SUB: Gasol FOR Arthur,Substitution,,0,0,182,0021201223
186,PT04M23.00S,2,1610612762,UTA,2590,Williams,M. Williams,0,0,0,,0,30.0,29.0,59,v,Mo. Williams Free Throw 2 of 2 (1 PTS),Free Throw,Free Throw 2 of 2,0,0,183,0021201223
188,PT04M02.00S,2,1610612763,MEM,2216,Randolph,Z. Randolph,143,52,15,Made,1,32.0,29.0,61,h,Randolph 15' Jump Shot (4 PTS) (Allen 2 AST),Made Shot,Jump Shot,0,2,184,0021201223
189,PT03M47.00S,2,1610612762,UTA,2744,Jefferson,A. Jefferson,0,3,0,Made,1,32.0,31.0,63,v,Jefferson Dunk (10 PTS) (Favors 2 AST),Made Shot,Dunk Shot,0,2,185,0021201223
190,PT03M20.00S,2,1610612763,MEM,2216,Randolph,Z. Randolph,138,31,14,Missed,1,,,0,h,MISS Randolph 14' Fadeaway Jumper,Missed Shot,Fadeaway Jump Shot,0,2,186,0021201223
191,PT03M18.00S,2,1610612763,MEM,201188,Gasol,M. Gasol,0,0,0,,0,,,0,h,Gasol REBOUND (Off:2 Def:2),Rebound,Unknown,0,0,187,0021201223
192,PT03M14.00S,2,1610612763,MEM,2754,Allen,T. Allen,-168,74,18,Missed,1,,,0,h,MISS Allen 18' Pullup Jump Shot,Missed Shot,Pullup Jump shot,0,2,188,0021201223
193,PT03M11.00S,2,1610612763,MEM,2216,Randolph,Z. Randolph,-2,11,1,Made,1,34.0,31.0,65,h,Randolph 1' Finger Roll Layup (6 PTS),Made Shot,Finger Roll Layup Shot,0,2,190,0021201223
194,PT03M11.00S,2,1610612763,MEM,2216,Randolph,Z. Randolph,0,0,0,,0,,,0,h,Randolph REBOUND (Off:2 Def:4),Rebound,Unknown,0,0,189,0021201223
195,PT02M56.00S,2,1610612762,UTA,202324,Favors,D. Favors,17,12,2,Missed,1,,,0,v,MISS Favors 2' Layup,Missed Shot,Layup Shot,0,2,191,0021201223
196,PT02M54.00S,2,1610612762,UTA,2744,Jefferson,A. Jefferson,1,7,1,Missed,1,,,0,v,MISS Jefferson 1' Tip Shot,Missed Shot,Tip Shot,0,2,193,0021201223
197,PT02M54.00S,2,1610612762,UTA,2744,Jefferson,A. Jefferson,0,0,0,,0,,,0,v,Jefferson REBOUND (Off:1 Def:3),Rebound,Unknown,0,0,192,0021201223
198,PT02M52.00S,2,1610612763,MEM,2216,Randolph,Z. Randolph,0,0,0,,0,,,0,h,Randolph REBOUND (Off:2 Def:5),Rebound,Unknown,0,0,196,0021201223
199,PT02M37.00S,2,1610612763,MEM,2216,Randolph,Z. Randolph,0,14,1,Made,1,36.0,31.0,67,h,Randolph 1' Layup (8 PTS) (Allen 3 AST),Made Shot,Layup Shot,0,2,197,0021201223
200,PT02M28.00S,2,0,,1610612762,,,0,0,0,,0,,,0,v,Jazz Timeout: Regular (Reg.2 Short 0),Timeout,Regular,0,0,198,0021201223
202,PT02M52.00S,2,1610612762,UTA,2744,Jefferson,A. Jefferson,-1,11,1,Missed,1,,,0,v,MISS Jefferson 1' Tip Shot,Missed Shot,Tip Shot,0,2,195,0021201223
203,PT02M52.00S,2,1610612762,UTA,2744,Jefferson,A. Jefferson,0,0,0,,0,,,0,v,Jefferson REBOUND (Off:2 Def:3),Rebound,Unknown,0,0,194,0021201223
206,PT02M21.00S,2,1610612762,UTA,2590,Williams,M. Williams,0,0,0,,0,,,0,v,Mo. Williams Step Out of Bounds Turnover (P3.T7),Turnover,Step Out of Bounds Turnover,0,0,199,0021201223
207,PT02M05.00S,2,1610612763,MEM,201188,Gasol,M. Gasol,9,67,7,Made,1,38.0,31.0,69,h,Gasol 7' Running Hook Shot (4 PTS) (Conley 3 AST),Made Shot,Running Hook Shot,0,2,200,0021201223
208,PT02M05.00S,2,1610612762,UTA,2744,Jefferson,A. Jefferson,0,0,0,,0,,,0,v,Jefferson S.FOUL (P1.T3),Foul,Shooting,0,0,201,0021201223
209,PT02M05.00S,2,1610612763,MEM,201188,Gasol,M. Gasol,0,0,0,,0,,,0,h,MISS Gasol Free Throw 1 of 1,Free Throw,Free Throw 1 of 1,0,0,202,0021201223
211,PT02M03.00S,2,1610612762,UTA,2744,Jefferson,A. Jefferson,0,0,0,,0,,,0,v,Jefferson REBOUND (Off:2 Def:4),Rebound,Unknown,0,0,203,0021201223
212,PT01M46.00S,2,1610612762,UTA,202330,Hayward,G. Hayward,129,230,26,Made,1,38.0,34.0,72,v,Hayward 26' 3PT Jump Shot (5 PTS) (Favors 3 AST),Made Shot,Jump Shot,0,3,204,0021201223
213,PT01M27.00S,2,1610612763,MEM,2754,Allen,T. Allen,-7,31,3,Missed,1,,,0,h,MISS Allen 3' Jump Shot,Missed Shot,Jump Shot,0,2,205,0021201223
213,PT01M27.00S,2,1610612762,UTA,200751,Foye,R. Foye,0,0,0,,0,,,0,v,Foye BLOCK (1 BLK),,,0,2,206,0021201223
214,PT01M26.00S,2,1610612763,MEM,201188,Gasol,M. Gasol,0,0,0,,0,,,0,h,Gasol REBOUND (Off:3 Def:2),Rebound,Unknown,0,0,207,0021201223
215,PT01M23.00S,2,1610612763,MEM,2754,Allen,T. Allen,-16,33,4,Missed,1,,,0,h,MISS Allen 4' Floating Jump Shot,Missed Shot,Floating Jump shot,0,2,208,0021201223
216,PT01M21.00S,2,1610612763,MEM,2754,Allen,T. Allen,0,0,0,,0,,,0,h,Allen REBOUND (Off:2 Def:2),Rebound,Unknown,0,0,209,0021201223
217,PT01M17.00S,2,1610612763,MEM,2754,Allen,T. Allen,13,9,2,Missed,1,,,0,h,MISS Allen 2' Running Layup,Missed Shot,Running Layup Shot,0,2,210,0021201223
217,PT01M17.00S,2,1610612762,UTA,2744,Jefferson,A. Jefferson,0,0,0,,0,,,0,v,Jefferson BLOCK (1 BLK),,,0,2,211,0021201223
218,PT01M15.00S,2,1610612762,UTA,2744,Jefferson,A. Jefferson,0,0,0,,0,,,0,v,Jefferson REBOUND (Off:2 Def:5),Rebound,Unknown,0,0,212,0021201223
219,PT01M07.00S,2,1610612762,UTA,2590,Williams,M. Williams,-13,-2,1,Made,1,38.0,36.0,74,v,Mo. Williams 1' Driving Finger Roll Layup (3 PTS),Made Shot,Driving Finger Roll Layup Shot,0,2,213,0021201223
220,PT00M48.80S,2,1610612762,UTA,200751,Foye,R. Foye,0,0,0,,0,,,0,v,Foye S.FOUL (P2.T4),Foul,Shooting,0,0,214,0021201223
221,PT00M48.80S,2,1610612763,MEM,2754,Allen,T. Allen,0,0,0,,0,39.0,36.0,75,h,Allen Free Throw 1 of 2 (5 PTS),Free Throw,Free Throw 1 of 2,0,0,215,0021201223
223,PT00M48.80S,2,1610612763,MEM,2754,Allen,T. Allen,0,0,0,,0,40.0,36.0,76,h,Allen Free Throw 2 of 2 (6 PTS),Free Throw,Free Throw 2 of 2,0,0,216,0021201223
225,PT00M28.60S,2,1610612762,UTA,2590,Williams,M. Williams,-7,22,2,Made,1,40.0,38.0,78,v,Mo. Williams 2' Driving Layup (5 PTS),Made Shot,Driving Layup Shot,0,2,217,0021201223
226,PT00M28.60S,2,1610612763,MEM,2216,Randolph,Z. Randolph,0,0,0,,0,,,0,h,Randolph S.FOUL (P1.PN),Foul,Shooting,0,0,218,0021201223
228,PT00M28.60S,2,1610612763,MEM,2754,Allen,T. Allen,0,0,0,,0,,,0,h,SUB: Bayless FOR Allen,Substitution,,0,0,219,0021201223
229,PT00M28.60S,2,1610612762,UTA,2590,Williams,M. Williams,0,0,0,,0,,,0,v,MISS Mo. Williams Free Throw 1 of 1,Free Throw,Free Throw 1 of 1,0,0,220,0021201223
231,PT00M27.90S,2,1610612763,MEM,201188,Gasol,M. Gasol,0,0,0,,0,,,0,h,Gasol REBOUND (Off:3 Def:3),Rebound,Unknown,0,0,221,0021201223
232,PT00M06.90S,2,1610612763,MEM,201144,Conley,M. Conley,7,22,2,Missed,1,,,0,h,MISS Conley 2' Driving Layup,Missed Shot,Driving Layup Shot,0,2,222,0021201223
233,PT00M04.90S,2,1610612762,UTA,2744,Jefferson,A. Jefferson,0,0,0,,0,,,0,v,Jefferson REBOUND (Off:2 Def:6),Rebound,Unknown,0,0,223,0021201223
234,PT00M00.90S,2,1610612762,UTA,2590,Williams,M. Williams,15,11,2,Missed,1,,,0,v,MISS Mo. Williams 2' Driving Layup,Missed Shot,Driving Layup Shot,0,2,224,0021201223
234,PT00M00.90S,2,1610612763,MEM,201188,Gasol,M. Gasol,0,0,0,,0,,,0,h,Gasol BLOCK (2 BLK),,,0,2,225,0021201223
235,PT00M00.00S,2,1610612763,MEM,2216,Randolph,Z. Randolph,0,0,0,,0,,,0,h,Randolph REBOUND (Off:2 Def:6),Rebound,Unknown,0,0,226,0021201223
237,PT00M00.00S,2,0,,0,,,0,0,0,,0,40.0,38.0,78,,End of 2nd Period (9:02 PM EST),period,end,0,0,227,0021201223
239,PT12M00.00S,3,0,,0,,,0,0,0,,0,40.0,38.0,78,,Start of 3rd Period (9:19 PM EST),period,start,0,0,228,0021201223
240,PT11M37.00S,3,1610612762,UTA,200751,Foye,R. Foye,-142,31,15,Missed,1,,,0,v,MISS Foye 15' Running Jump Shot,Missed Shot,Running Jump Shot,0,2,229,0021201223
241,PT11M36.00S,3,1610612762,UTA,202330,Hayward,G. Hayward,0,1,0,Missed,1,,,0,v,MISS Hayward Tip Shot,Missed Shot,Tip Shot,0,2,231,0021201223
242,PT11M36.00S,3,1610612762,UTA,202330,Hayward,G. Hayward,0,0,0,,0,,,0,v,Hayward REBOUND (Off:1 Def:0),Rebound,Unknown,0,0,230,0021201223
243,PT11M34.00S,3,1610612762,UTA,202330,Hayward,G. Hayward,0,0,0,,0,,,0,v,Hayward REBOUND (Off:2 Def:0),Rebound,Unknown,0,0,232,0021201223
244,PT11M34.00S,3,1610612762,UTA,202330,Hayward,G. Hayward,36,33,5,Missed,1,,,0,v,MISS Hayward 5' Fadeaway Jumper,Missed Shot,Fadeaway Jump Shot,0,2,233,0021201223
245,PT11M32.00S,3,1610612763,MEM,2216,Randolph,Z. Randolph,0,0,0,,0,,,0,h,Randolph REBOUND (Off:2 Def:7),Rebound,Unknown,0,0,234,0021201223
246,PT11M15.00S,3,1610612763,MEM,2419,Prince,T. Prince,-73,186,20,Missed,1,,,0,h,MISS Prince 20' Jump Shot,Missed Shot,Jump Shot,0,2,235,0021201223
247,PT11M14.00S,3,1610612762,UTA,2744,Jefferson,A. Jefferson,0,0,0,,0,,,0,v,Jefferson REBOUND (Off:2 Def:7),Rebound,Unknown,0,0,236,0021201223
248,PT10M56.00S,3,1610612763,MEM,201188,Gasol,M. Gasol,0,0,0,,0,,,0,h,Gasol S.FOUL (P1.T1),Foul,Shooting,0,0,237,0021201223
249,PT10M56.00S,3,1610612762,UTA,2744,Jefferson,A. Jefferson,0,0,0,,0,40.0,39.0,79,v,Jefferson Free Throw 1 of 2 (11 PTS),Free Throw,Free Throw 1 of 2,0,0,238,0021201223
251,PT10M56.00S,3,1610612762,UTA,2744,Jefferson,A. Jefferson,0,0,0,,0,40.0,40.0,80,v,Jefferson Free Throw 2 of 2 (12 PTS),Free Throw,Free Throw 2 of 2,0,0,239,0021201223
253,PT10M44.00S,3,1610612763,MEM,201144,Conley,M. Conley,12,112,11,Made,1,42.0,40.0,82,h,Conley 11' Running Jump Shot (7 PTS) (Gasol 2 AST),Made Shot,Running Jump Shot,0,2,240,0021201223
254,PT10M44.00S,3,1610612762,UTA,2590,Williams,M. Williams,0,0,0,,0,,,0,v,Mo. Williams S.FOUL (P1.T1),Foul,Shooting,0,0,241,0021201223
255,PT10M44.00S,3,1610612763,MEM,201144,Conley,M. Conley,0,0,0,,0,,,0,h,MISS Conley Free Throw 1 of 1,Free Throw,Free Throw 1 of 1,0,0,242,0021201223
257,PT10M43.00S,3,1610612762,UTA,2744,Jefferson,A. Jefferson,0,0,0,,0,,,0,v,Jefferson REBOUND (Off:2 Def:8),Rebound,Unknown,0,0,243,0021201223
258,PT10M29.00S,3,1610612762,UTA,2590,Williams,M. Williams,0,-6,1,Missed,1,,,0,v,MISS Mo. Williams 1' Driving Layup,Missed Shot,Driving Layup Shot,0,2,244,0021201223
259,PT10M28.00S,3,1610612763,MEM,2216,Randolph,Z. Randolph,0,0,0,,0,,,0,h,Randolph REBOUND (Off:2 Def:8),Rebound,Unknown,0,0,245,0021201223
260,PT10M19.00S,3,1610612763,MEM,201144,Conley,M. Conley,-13,-5,1,Missed,1,,,0,h,MISS Conley 1' Reverse Layup,Missed Shot,Reverse Layup Shot,0,2,246,0021201223
260,PT10M19.00S,3,1610612762,UTA,200794,Millsap,P. Millsap,0,0,0,,0,,,0,v,Millsap BLOCK (1 BLK),,,0,2,247,0021201223
261,PT10M17.00S,3,1610612762,UTA,200751,Foye,R. Foye,0,0,0,,0,,,0,v,Foye REBOUND (Off:0 Def:2),Rebound,Unknown,0,0,248,0021201223
262,PT10M14.00S,3,1610612762,UTA,202330,Hayward,G. Hayward,18,11,2,Missed,1,,,0,v,MISS Hayward 2' Alley Oop Layup,Missed Shot,Alley Oop Layup shot,0,2,249,0021201223
263,PT10M10.00S,3,1610612763,MEM,2216,Randolph,Z. Randolph,0,0,0,,0,,,0,h,Randolph REBOUND (Off:2 Def:9),Rebound,Unknown,0,0,250,0021201223
265,PT09M58.00S,3,1610612762,UTA,202330,Hayward,G. Hayward,0,0,0,,0,,,0,v,Hayward P.FOUL (P1.T2),Foul,Personal,0,0,251,0021201223
266,PT09M45.00S,3,1610612763,MEM,201144,Conley,M. Conley,-15,11,2,Missed,1,,,0,h,MISS Conley 2' Driving Layup,Missed Shot,Driving Layup Shot,0,2,252,0021201223
267,PT09M43.00S,3,1610612763,MEM,2216,Randolph,Z. Randolph,0,6,1,Missed,1,,,0,h,MISS Randolph 1' Tip Shot,Missed Shot,Tip Shot,0,2,254,0021201223
268,PT09M43.00S,3,1610612763,MEM,2216,Randolph,Z. Randolph,0,0,0,,0,,,0,h,Randolph REBOUND (Off:3 Def:9),Rebound,Unknown,0,0,253,0021201223
269,PT09M41.00S,3,1610612762,UTA,2744,Jefferson,A. Jefferson,0,0,0,,0,,,0,v,Jefferson REBOUND (Off:2 Def:9),Rebound,Unknown,0,0,255,0021201223
270,PT09M23.00S,3,1610612762,UTA,2590,Williams,M. Williams,-139,132,19,Missed,1,,,0,v,MISS Mo. Williams 19' Jump Shot,Missed Shot,Jump Shot,0,2,256,0021201223
271,PT09M22.00S,3,1610612763,MEM,2419,Prince,T. Prince,0,0,0,,0,,,0,h,Prince REBOUND (Off:0 Def:3),Rebound,Unknown,0,0,257,0021201223
272,PT09M18.00S,3,1610612763,MEM,201144,Conley,M. Conley,-2,15,2,Made,1,44.0,40.0,84,h,Conley 2' Driving Layup (9 PTS) (Prince 1 AST),Made Shot,Driving Layup Shot,0,2,258,0021201223
273,PT09M18.00S,3,1610612762,UTA,200794,Millsap,P. Millsap,0,0,0,,0,,,0,v,Millsap S.FOUL (P1.T3),Foul,Shooting,0,0,259,0021201223
274,PT09M18.00S,3,1610612763,MEM,201144,Conley,M. Conley,0,0,0,,0,45.0,40.0,85,h,Conley Free Throw 1 of 1 (10 PTS),Free Throw,Free Throw 1 of 1,0,0,260,0021201223
275,PT08M59.00S,3,1610612762,UTA,2744,Jefferson,A. Jefferson,-56,71,9,Made,1,45.0,42.0,87,v,Jefferson 9' Pullup Jump Shot (14 PTS),Made Shot,Pullup Jump shot,0,2,261,0021201223
276,PT08M35.00S,3,1610612763,MEM,2754,Allen,T. Allen,2,22,2,Missed,1,,,0,h,MISS Allen 2' Layup,Missed Shot,Layup Shot,0,2,262,0021201223
276,PT08M35.00S,3,1610612762,UTA,200794,Millsap,P. Millsap,0,0,0,,0,,,0,v,Millsap BLOCK (2 BLK),,,0,2,263,0021201223
277,PT08M34.00S,3,1610612763,MEM,2754,Allen,T. Allen,0,9,1,Made,1,47.0,42.0,89,h,Allen 1' Tip Shot (8 PTS),Made Shot,Tip Shot,0,2,265,0021201223
278,PT08M34.00S,3,1610612763,MEM,2754,Allen,T. Allen,0,0,0,,0,,,0,h,Allen REBOUND (Off:3 Def:2),Rebound,Unknown,0,0,264,0021201223
279,PT08M11.00S,3,1610612763,MEM,201188,Gasol,M. Gasol,0,0,0,,0,,,0,h,Gasol S.FOUL (P2.T2),Foul,Shooting,0,0,266,0021201223
280,PT08M11.00S,3,1610612762,UTA,2590,Williams,M. Williams,0,0,0,,0,,,0,v,MISS Mo. Williams Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,0,0,267,0021201223
281,PT08M11.00S,3,0,,1610612762,,,0,0,0,,0,,,0,v,Jazz Rebound,Rebound,Normal Rebound,0,0,268,0021201223
282,PT08M11.00S,3,1610612762,UTA,2590,Williams,M. Williams,0,0,0,,0,47.0,43.0,90,v,Mo. Williams Free Throw 2 of 2 (6 PTS),Free Throw,Free Throw 2 of 2,0,0,269,0021201223
283,PT07M57.00S,3,1610612763,MEM,2216,Randolph,Z. Randolph,0,15,2,Missed,1,,,0,h,MISS Randolph 2' Layup,Missed Shot,Layup Shot,0,2,270,0021201223
284,PT07M56.00S,3,1610612762,UTA,2744,Jefferson,A. Jefferson,0,0,0,,0,,,0,v,Jefferson REBOUND (Off:2 Def:10),Rebound,Unknown,0,0,271,0021201223
285,PT07M54.00S,3,1610612763,MEM,2754,Allen,T. Allen,0,0,0,,0,,,0,h,Allen Personal Take Foul (P2.T3),Foul,Personal Take,0,0,272,0021201223
286,PT07M31.00S,3,1610612762,UTA,2590,Williams,M. Williams,236,36,24,Missed,1,,,0,v,MISS Mo. Williams 24' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,273,0021201223
287,PT07M30.00S,3,1610612763,MEM,2754,Allen,T. Allen,0,0,0,,0,,,0,h,Allen REBOUND (Off:3 Def:3),Rebound,Unknown,0,0,274,0021201223
288,PT07M17.00S,3,1610612763,MEM,2419,Prince,T. Prince,0,0,0,,0,,,0,h,Prince OFF.Foul (P1),Foul,Offensive,0,0,275,0021201223
289,PT07M17.00S,3,1610612763,MEM,2419,Prince,T. Prince,0,0,0,,0,,,0,h,Prince Foul Turnover (P2.T5),Turnover,Foul,0,0,276,0021201223
290,PT07M10.00S,3,1610612763,MEM,201188,Gasol,M. Gasol,0,0,0,,0,,,0,h,Gasol P.FOUL (P3.T4),Foul,Personal,0,0,277,0021201223
291,PT07M03.00S,3,1610612762,UTA,2590,Williams,M. Williams,-8,11,1,Made,1,47.0,45.0,92,v,Mo. Williams 1' Layup (8 PTS) (Jefferson 2 AST),Made Shot,Layup Shot,0,2,278,0021201223
292,PT06M42.00S,3,1610612763,MEM,2216,Randolph,Z. Randolph,12,1,1,Made,1,49.0,45.0,94,h,Randolph 1' Layup (10 PTS) (Allen 4 AST),Made Shot,Layup Shot,0,2,279,0021201223
293,PT06M42.00S,3,1610612762,UTA,2744,Jefferson,A. Jefferson,0,0,0,,0,,,0,v,Jefferson S.FOUL (P2.T4),Foul,Shooting,0,0,280,0021201223
294,PT06M42.00S,3,1610612763,MEM,2216,Randolph,Z. Randolph,0,0,0,,0,50.0,45.0,95,h,Randolph Free Throw 1 of 1 (11 PTS),Free Throw,Free Throw 1 of 1,0,0,281,0021201223
296,PT06M30.00S,3,1610612763,MEM,201188,Gasol,M. Gasol,0,0,0,,0,,,0,h,Gasol S.FOUL (P4.PN),Foul,Shooting,0,0,282,0021201223
297,PT06M30.00S,3,1610612762,UTA,200794,Millsap,P. Millsap,0,0,0,,0,,,0,v,MISS Millsap Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,0,0,283,0021201223
298,PT06M30.00S,3,0,,1610612762,,,0,0,0,,0,,,0,v,Jazz Rebound,Rebound,Normal Rebound,0,0,284,0021201223
299,PT06M30.00S,3,1610612763,MEM,201188,Gasol,M. Gasol,0,0,0,,0,,,0,h,SUB: Davis FOR Gasol,Substitution,,0,0,285,0021201223
300,PT06M30.00S,3,1610612762,UTA,200794,Millsap,P. Millsap,0,0,0,,0,50.0,46.0,96,v,Millsap Free Throw 2 of 2 (5 PTS),Free Throw,Free Throw 2 of 2,0,0,286,0021201223
302,PT06M14.00S,3,1610612763,MEM,2419,Prince,T. Prince,54,56,8,Missed,1,,,0,h,MISS Prince 8' Turnaround Jump Shot,Missed Shot,Turnaround Jump Shot,0,2,287,0021201223
303,PT06M14.00S,3,0,,1610612762,,,0,0,0,,0,,,0,v,Jazz Rebound,Rebound,Unknown,0,0,288,0021201223
