actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId,gameId
13,PT10M32.00S,1,1610612760,OKC,201566,Westbrook,R. Westbrook,0,22,2,Made,1,5,0,5,h,Westbrook 2' Driving Jump Shot (2 PTS),Made Shot,Driving Jump shot,0,2,15,0021201226
14,PT10M16.00S,1,1610612749,MIL,201601,Mbah a Moute,L. Mbah a Moute,231,0,0,Missed,1,0,0,0,v,MISS Mbah a Moute  3PT Jump Shot,Missed Shot,Jump Shot,0,3,16,0021201226
15,PT10M15.00S,1,0,,1610612760,,,0,0,0,,0,0,0,0,h,THUNDER Rebound,Rebound,Unknown,0,0,17,0021201226
16,PT10M02.00S,1,1610612760,OKC,201566,Westbrook,R. Westbrook,-41,33,5,Made,1,7,0,7,h,Westbrook 5' Running Jump Shot (4 PTS),Made Shot,Running Jump Shot,0,2,18,0021201226
17,PT09M46.00S,1,1610612749,MIL,201601,Mbah a Moute,L. Mbah a Moute,-35,17,4,Missed,1,0,0,0,v,MISS Mbah a Moute 4' Turnaround Jump Shot,Missed Shot,Turnaround Jump Shot,0,2,19,0021201226
17,PT09M46.00S,1,1610612760,OKC,201586,Ibaka,S. Ibaka,0,0,0,,0,0,0,0,h,Ibaka BLOCK (1 BLK),,,0,2,20,0021201226
18,PT09M44.00S,1,1610612760,OKC,200757,Sefolosha,T. Sefolosha,0,0,0,,0,0,0,0,h,Sefolosha REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,21,0021201226
19,PT09M35.00S,1,1610612760,OKC,201566,Westbrook,R. Westbrook,-11,6,1,Missed,1,0,0,0,h,MISS Westbrook 1' Dunk,Missed Shot,Dunk Shot,0,2,22,0021201226
20,PT09M33.00S,1,1610612749,MIL,201601,Mbah a Moute,L. Mbah a Moute,0,0,0,,0,0,0,0,v,Mbah a Moute REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,23,0021201226
21,PT09M27.00S,1,1610612760,OKC,201934,Thabeet,H. Thabeet,0,0,0,,0,0,0,0,h,Thabeet S.FOUL (P1.T2),Foul,Shooting,0,0,24,0021201226
22,PT09M27.00S,1,1610612749,MIL,203089,Henson,J. Henson,0,0,0,,0,7,1,8,v,Henson Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,0,0,25,0021201226
24,PT09M27.00S,1,1610612749,MIL,203089,Henson,J. Henson,0,0,0,,0,0,0,0,v,MISS Henson Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,0,0,26,0021201226
26,PT09M26.00S,1,1610612760,OKC,201934,Thabeet,H. Thabeet,0,0,0,,0,0,0,0,h,Thabeet REBOUND (Off:1 Def:2),Rebound,Unknown,0,0,27,0021201226
27,PT09M14.00S,1,1610612760,OKC,201934,Thabeet,H. Thabeet,2,6,1,Made,1,9,1,10,h,Thabeet 1' Dunk (2 PTS) (Sefolosha 1 AST),Made Shot,Dunk Shot,0,2,28,0021201226
28,PT08M53.00S,1,1610612749,MIL,201943,Jennings,B. Jennings,83,228,24,Made,1,9,4,13,v,Jennings 24' 3PT Jump Shot (3 PTS) (Mbah a Moute 1 AST),Made Shot,Jump Shot,0,3,29,0021201226
29,PT08M33.00S,1,1610612760,OKC,201586,Ibaka,S. Ibaka,13,3,1,Made,1,11,4,15,h,Ibaka 1' Dunk (2 PTS) (Westbrook 1 AST),Made Shot,Dunk Shot,0,2,30,0021201226
30,PT08M21.00S,1,1610612749,MIL,201943,Jennings,B. Jennings,132,208,25,Made,1,11,7,18,v,Jennings 25' 3PT Jump Shot (6 PTS) (Ellis 1 AST),Made Shot,Jump Shot,0,3,31,0021201226
32,PT07M59.00S,1,1610612760,OKC,200757,Sefolosha,T. Sefolosha,9,241,24,Made,1,14,7,21,h,Sefolosha 24' 3PT Jump Shot (6 PTS) (Westbrook 2 AST),Made Shot,Jump Shot,0,3,32,0021201226
33,PT07M44.00S,1,1610612749,MIL,202327,Udoh,E. Udoh,0,0,0,,0,0,0,0,v,Udoh Traveling Turnover (P1.T2),Turnover,Traveling,0,0,33,0021201226
35,PT07M34.00S,1,1610612760,OKC,201586,Ibaka,S. Ibaka,-7,3,1,Made,1,16,7,23,h,Ibaka 1' Dunk (4 PTS) (Sefolosha 2 AST),Made Shot,Dunk Shot,0,2,34,0021201226
36,PT07M27.00S,1,0,,1610612749,,,0,0,0,,0,0,0,0,v,Bucks Timeout: Regular (Reg.1 Short 0),Timeout,Regular,0,0,35,0021201226
38,PT07M16.00S,1,1610612749,MIL,201601,Mbah a Moute,L. Mbah a Moute,189,15,19,Missed,1,0,0,0,v,MISS Mbah a Moute 19' Jump Shot,Missed Shot,Jump Shot,0,2,36,0021201226
39,PT07M15.00S,1,1610612760,OKC,203103,Jones III,P. Jones III,0,0,0,,0,0,0,0,h,Jones REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,37,0021201226
40,PT07M07.00S,1,1610612760,OKC,201566,Westbrook,R. Westbrook,2,42,4,Missed,1,0,0,0,h,MISS Westbrook 4' Turnaround Jump Shot,Missed Shot,Turnaround Jump Shot,0,2,38,0021201226
41,PT07M06.00S,1,1610612749,MIL,202327,Udoh,E. Udoh,0,0,0,,0,0,0,0,v,Udoh REBOUND (Off:1 Def:1),Rebound,Unknown,0,0,39,0021201226
42,PT07M02.00S,1,1610612749,MIL,202327,Udoh,E. Udoh,0,0,0,,0,0,0,0,v,Udoh Bad Pass Turnover (P2.T3),Turnover,Bad Pass,0,0,40,0021201226
43,PT06M45.00S,1,1610612760,OKC,201586,Ibaka,S. Ibaka,-45,30,5,Missed,1,0,0,0,h,MISS Ibaka 5' Turnaround Jump Shot,Missed Shot,Turnaround Jump Shot,0,2,41,0021201226
44,PT06M44.00S,1,1610612760,OKC,201934,Thabeet,H. Thabeet,0,0,0,,0,0,0,0,h,Thabeet REBOUND (Off:2 Def:2),Rebound,Unknown,0,0,42,0021201226
45,PT06M36.00S,1,1610612760,OKC,201586,Ibaka,S. Ibaka,0,0,0,,0,0,0,0,h,Ibaka Bad Pass Turnover (P1.T1),Turnover,Bad Pass,0,0,43,0021201226
45,PT06M36.00S,1,1610612749,MIL,202327,Udoh,E. Udoh,0,0,0,,0,0,0,0,v,Udoh STEAL (1 STL),,,0,0,44,0021201226
46,PT06M26.00S,1,1610612749,MIL,201943,Jennings,B. Jennings,34,137,14,Missed,1,0,0,0,v,MISS Jennings 14' Running Jump Shot,Missed Shot,Running Jump Shot,0,2,45,0021201226
47,PT06M25.00S,1,1610612760,OKC,203103,Jones III,P. Jones III,0,0,0,,0,0,0,0,h,Jones REBOUND (Off:0 Def:2),Rebound,Unknown,0,0,46,0021201226
48,PT06M21.00S,1,1610612749,MIL,201601,Mbah a Moute,L. Mbah a Moute,0,0,0,,0,0,0,0,v,Mbah a Moute Personal Block Foul (P1.T1),Foul,Personal Block,0,0,47,0021201226
49,PT06M21.00S,1,1610612749,MIL,201601,Mbah a Moute,L. Mbah a Moute,0,0,0,,0,0,0,0,v,SUB: Dunleavy FOR Mbah a Moute,Substitution,,0,0,48,0021201226
50,PT06M10.00S,1,1610612760,OKC,200757,Sefolosha,T. Sefolosha,140,-6,14,Missed,1,0,0,0,h,MISS Sefolosha 14' Jump Shot,Missed Shot,Jump Shot,0,2,49,0021201226
51,PT06M09.00S,1,1610612749,MIL,2399,Dunleavy,M. Dunleavy,0,0,0,,0,0,0,0,v,Dunleavy REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,50,0021201226
52,PT06M01.00S,1,1610612749,MIL,202327,Udoh,E. Udoh,24,93,10,Missed,1,0,0,0,v,MISS Udoh 10' Jump Shot,Missed Shot,Jump Shot,0,2,51,0021201226
53,PT05M58.00S,1,1610612760,OKC,201934,Thabeet,H. Thabeet,0,0,0,,0,0,0,0,h,Thabeet REBOUND (Off:2 Def:3),Rebound,Unknown,0,0,52,0021201226
55,PT05M46.00S,1,1610612749,MIL,203089,Henson,J. Henson,0,0,0,,0,0,0,0,v,Henson Violation:Kicked Ball,Violation,Kicked Ball,0,0,53,0021201226
56,PT05M35.00S,1,1610612760,OKC,201566,Westbrook,R. Westbrook,65,44,8,Missed,1,0,0,0,h,MISS Westbrook 8' Floating Jump Shot,Missed Shot,Floating Jump shot,0,2,54,0021201226
57,PT05M34.00S,1,1610612760,OKC,203103,Jones III,P. Jones III,1,1,0,Made,1,18,7,25,h,Jones  Putback Dunk (2 PTS),Made Shot,Putback Dunk Shot,0,2,56,0021201226
58,PT05M34.00S,1,1610612760,OKC,203103,Jones III,P. Jones III,0,0,0,,0,0,0,0,h,Jones REBOUND (Off:1 Def:2),Rebound,Unknown,0,0,55,0021201226
59,PT05M16.00S,1,1610612749,MIL,201943,Jennings,B. Jennings,-7,12,1,Made,1,18,9,27,v,Jennings 1' Driving Layup (8 PTS),Made Shot,Driving Layup Shot,0,2,57,0021201226
60,PT05M08.00S,1,1610612749,MIL,2399,Dunleavy,M. Dunleavy,0,0,0,,0,0,0,0,v,Dunleavy Personal Take Foul (P1.T2),Foul,Personal Take,0,0,58,0021201226
61,PT05M08.00S,1,1610612749,MIL,201943,Jennings,B. Jennings,0,0,0,,0,0,0,0,v,SUB: Smith FOR Jennings,Substitution,,0,0,59,0021201226
62,PT05M08.00S,1,1610612760,OKC,200757,Sefolosha,T. Sefolosha,0,0,0,,0,0,0,0,h,SUB: Lamb FOR Sefolosha,Substitution,,0,0,60,0021201226
63,PT04M58.00S,1,1610612760,OKC,201586,Ibaka,S. Ibaka,-89,34,10,Made,1,20,9,29,h,Ibaka 10' Jump Shot (6 PTS) (Westbrook 3 AST),Made Shot,Jump Shot,0,2,61,0021201226
64,PT04M42.00S,1,1610612760,OKC,201934,Thabeet,H. Thabeet,0,0,0,,0,0,0,0,h,Thabeet S.FOUL (P2.T3),Foul,Shooting,0,0,62,0021201226
65,PT04M42.00S,1,1610612749,MIL,202327,Udoh,E. Udoh,0,0,0,,0,20,10,30,v,Udoh Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,0,0,63,0021201226
67,PT04M42.00S,1,1610612760,OKC,201566,Westbrook,R. Westbrook,0,0,0,,0,0,0,0,h,SUB: Jackson FOR Westbrook,Substitution,,0,0,64,0021201226
68,PT04M42.00S,1,1610612760,OKC,201934,Thabeet,H. Thabeet,0,0,0,,0,0,0,0,h,SUB: Orton FOR Thabeet,Substitution,,0,0,65,0021201226
69,PT04M42.00S,1,1610612749,MIL,202327,Udoh,E. Udoh,0,0,0,,0,0,0,0,v,MISS Udoh Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,0,0,66,0021201226
71,PT04M41.00S,1,1610612760,OKC,203103,Jones III,P. Jones III,0,0,0,,0,0,0,0,h,Jones REBOUND (Off:1 Def:3),Rebound,Unknown,0,0,67,0021201226
72,PT04M23.00S,1,1610612760,OKC,201586,Ibaka,S. Ibaka,-152,71,17,Made,1,22,10,32,h,Ibaka 17' Jump Shot (8 PTS),Made Shot,Jump Shot,0,2,68,0021201226
73,PT04M14.00S,1,1610612749,MIL,2399,Dunleavy,M. Dunleavy,-155,195,25,Made,1,22,13,35,v,Dunleavy 25' 3PT Jump Shot (3 PTS) (Ellis 2 AST),Made Shot,Jump Shot,0,3,69,0021201226
75,PT03M53.00S,1,1610612760,OKC,202704,Jackson,R. Jackson,118,211,24,Missed,1,0,0,0,h,MISS Jackson 24' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,70,0021201226
76,PT03M52.00S,1,1610612749,MIL,203089,Henson,J. Henson,0,0,0,,0,0,0,0,v,Henson REBOUND (Off:1 Def:1),Rebound,Unknown,0,0,71,0021201226
77,PT03M43.00S,1,1610612749,MIL,101145,Ellis,M. Ellis,12,247,25,Missed,1,0,0,0,v,MISS Ellis 25' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,72,0021201226
78,PT03M42.00S,1,1610612760,OKC,201586,Ibaka,S. Ibaka,0,0,0,,0,0,0,0,h,Ibaka REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,73,0021201226
79,PT03M38.00S,1,0,,1610612760,,,0,0,0,,0,0,0,0,h,THUNDER Timeout: Regular (Full 1 Short 0),Timeout,Regular,0,0,74,0021201226
81,PT03M38.00S,1,1610612760,OKC,201586,Ibaka,S. Ibaka,0,0,0,,0,0,0,0,h,SUB: Brewer FOR Ibaka,Substitution,,0,0,75,0021201226
82,PT03M38.00S,1,1610612749,MIL,203089,Henson,J. Henson,0,0,0,,0,0,0,0,v,SUB: Ayon FOR Henson,Substitution,,0,0,76,0021201226
83,PT03M38.00S,1,1610612749,MIL,101145,Ellis,M. Ellis,0,0,0,,0,0,0,0,v,SUB: Redick FOR Ellis,Substitution,,0,0,77,0021201226
84,PT03M25.00S,1,1610612760,OKC,203087,Lamb,J. Lamb,-193,153,25,Missed,1,0,0,0,h,MISS Lamb 25' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,78,0021201226
85,PT03M24.00S,1,1610612749,MIL,202397,Smith,I. Smith,0,0,0,,0,0,0,0,v,Smith REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,79,0021201226
86,PT03M22.00S,1,1610612749,MIL,202970,Ayon,G. Ayon,1,6,1,Made,1,22,15,37,v,Ayon 1' Dunk (2 PTS) (Smith 1 AST),Made Shot,Dunk Shot,0,2,80,0021201226
87,PT03M01.00S,1,1610612760,OKC,203087,Lamb,J. Lamb,-134,121,18,Made,1,24,15,39,h,Lamb 18' Jump Shot (2 PTS) (Jackson 1 AST),Made Shot,Jump Shot,0,2,81,0021201226
88,PT02M48.00S,1,1610612760,OKC,202350,Orton,D. Orton,0,0,0,,0,0,0,0,h,Orton P.FOUL (P1.T4),Foul,Personal,0,0,82,0021201226
89,PT02M41.00S,1,1610612749,MIL,2399,Dunleavy,M. Dunleavy,17,-2,2,Made,1,24,17,41,v,Dunleavy 2' Layup (5 PTS),Made Shot,Layup Shot,0,2,83,0021201226
90,PT02M41.00S,1,1610612760,OKC,202350,Orton,D. Orton,0,0,0,,0,0,0,0,h,Orton S.FOUL (P2.PN),Foul,Shooting,0,0,84,0021201226
91,PT02M41.00S,1,1610612749,MIL,2399,Dunleavy,M. Dunleavy,0,0,0,,0,24,18,42,v,Dunleavy Free Throw 1 of 1 (6 PTS),Free Throw,Free Throw 1 of 1,0,0,85,0021201226
93,PT02M24.00S,1,1610612760,OKC,202350,Orton,D. Orton,10,6,1,Made,1,26,18,44,h,Orton 1' Dunk (2 PTS) (Jackson 2 AST),Made Shot,Dunk Shot,0,2,86,0021201226
94,PT01M59.00S,1,1610612749,MIL,202397,Smith,I. Smith,-226,8,0,Missed,1,0,0,0,v,MISS Smith  3PT Jump Shot,Missed Shot,Jump Shot,0,3,87,0021201226
95,PT01M58.00S,1,1610612760,OKC,202350,Orton,D. Orton,0,0,0,,0,0,0,0,h,Orton REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,88,0021201226
96,PT01M49.00S,1,1610612760,OKC,202704,Jackson,R. Jackson,9,6,1,Made,1,28,18,46,h,Jackson 1' Driving Slam Dunk (2 PTS),Made Shot,Driving Slam Dunk Shot,0,2,89,0021201226
97,PT01M32.00S,1,1610612749,MIL,202970,Ayon,G. Ayon,24,23,3,Missed,1,0,0,0,v,MISS Ayon 3' Driving Jump Shot,Missed Shot,Driving Jump shot,0,2,90,0021201226
98,PT01M31.00S,1,1610612749,MIL,200755,Redick,J. Redick,0,0,0,,0,0,0,0,v,Redick REBOUND (Off:1 Def:0),Rebound,Unknown,0,0,91,0021201226
99,PT01M26.00S,1,1610612749,MIL,200755,Redick,J. Redick,2,124,12,Made,1,28,20,48,v,Redick 12' Step Back Jump Shot (2 PTS),Made Shot,Step Back Jump shot,0,2,92,0021201226
100,PT01M06.00S,1,1610612760,OKC,203103,Jones III,P. Jones III,1,1,0,Made,1,30,20,50,h,Jones  Driving Layup (4 PTS) (Jackson 3 AST),Made Shot,Driving Layup Shot,0,2,93,0021201226
101,PT01M06.00S,1,1610612749,MIL,202970,Ayon,G. Ayon,0,0,0,,0,0,0,0,v,Ayon S.FOUL (P1.T3),Foul,Shooting,0,0,94,0021201226
102,PT01M06.00S,1,1610612760,OKC,203103,Jones III,P. Jones III,0,0,0,,0,0,0,0,h,MISS Jones Free Throw 1 of 1,Free Throw,Free Throw 1 of 1,0,0,95,0021201226
104,PT01M05.00S,1,1610612749,MIL,202327,Udoh,E. Udoh,0,0,0,,0,0,0,0,v,Udoh REBOUND (Off:1 Def:2),Rebound,Unknown,0,0,96,0021201226
105,PT00M49.90S,1,1610612749,MIL,202397,Smith,I. Smith,36,30,5,Missed,1,0,0,0,v,MISS Smith 5' Floating Jump Shot,Missed Shot,Floating Jump shot,0,2,97,0021201226
106,PT00M48.90S,1,1610612760,OKC,203087,Lamb,J. Lamb,0,0,0,,0,0,0,0,h,Lamb REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,98,0021201226
107,PT00M29.90S,1,1610612760,OKC,203087,Lamb,J. Lamb,-146,198,25,Missed,1,0,0,0,h,MISS Lamb 25' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,99,0021201226
108,PT00M27.90S,1,1610612749,MIL,202970,Ayon,G. Ayon,0,0,0,,0,0,0,0,v,Ayon REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,100,0021201226
109,PT00M05.70S,1,1610612760,OKC,202350,Orton,D. Orton,0,0,0,,0,0,0,0,h,Orton S.FOUL (P3.PN),Foul,Shooting,0,0,101,0021201226
110,PT00M05.70S,1,1610612749,MIL,202327,Udoh,E. Udoh,0,0,0,,0,0,0,0,v,MISS Udoh Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,0,0,102,0021201226
111,PT00M05.70S,1,0,,1610612749,,,0,0,0,,0,0,0,0,v,Bucks Rebound,Rebound,Normal Rebound,0,0,103,0021201226
112,PT00M05.70S,1,1610612749,MIL,202327,Udoh,E. Udoh,0,0,0,,0,30,21,51,v,Udoh Free Throw 2 of 2 (2 PTS),Free Throw,Free Throw 2 of 2,0,0,104,0021201226
114,PT00M00.00S,1,1610612760,OKC,202704,Jackson,R. Jackson,141,220,26,Missed,1,0,0,0,h,MISS Jackson 26' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,105,0021201226
115,PT00M00.00S,1,0,,1610612749,,,0,0,0,,0,0,0,0,v,Bucks Rebound,Rebound,Unknown,0,0,106,0021201226
116,PT00M00.00S,1,0,,0,,,0,0,0,,0,30,21,51, ,End of 1st Period (8:35 PM EST),period,end,0,0,107,0021201226
118,PT12M00.00S,2,0,,0,,,0,0,0,,0,30,21,51, ,Start of 2nd Period (8:38 PM EST),period,start,0,0,108,0021201226
119,PT11M44.00S,2,1610612760,OKC,203087,Lamb,J. Lamb,-13,-3,1,Made,1,32,21,53,h,Lamb 1' Driving Layup (4 PTS),Made Shot,Driving Layup Shot,0,2,109,0021201226
120,PT11M30.00S,2,1610612749,MIL,200755,Redick,J. Redick,-114,235,26,Missed,1,0,0,0,v,MISS Redick 26' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,110,0021201226
121,PT11M29.00S,2,1610612749,MIL,202970,Ayon,G. Ayon,0,0,0,,0,0,0,0,v,Ayon REBOUND (Off:1 Def:1),Rebound,Unknown,0,0,111,0021201226
122,PT11M25.00S,2,1610612749,MIL,200755,Redick,J. Redick,-133,201,24,Missed,1,0,0,0,v,MISS Redick 24' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,112,0021201226
123,PT11M24.00S,2,1610612760,OKC,203087,Lamb,J. Lamb,0,0,0,,0,0,0,0,h,Lamb REBOUND (Off:0 Def:2),Rebound,Unknown,0,0,113,0021201226
124,PT11M06.00S,2,1610612760,OKC,203103,Jones III,P. Jones III,29,184,19,Missed,1,0,0,0,h,MISS Jones 19' Jump Shot,Missed Shot,Jump Shot,0,2,114,0021201226
125,PT11M05.00S,2,1610612749,MIL,203089,Henson,J. Henson,0,0,0,,0,0,0,0,v,Henson REBOUND (Off:1 Def:2),Rebound,Unknown,0,0,115,0021201226
126,PT10M58.00S,2,1610612749,MIL,2399,Dunleavy,M. Dunleavy,146,151,21,Missed,1,0,0,0,v,MISS Dunleavy 21' Jump Shot,Missed Shot,Jump Shot,0,2,116,0021201226
127,PT10M55.00S,2,1610612749,MIL,203089,Henson,J. Henson,20,0,2,Missed,1,0,0,0,v,MISS Henson 2' Tip Shot,Missed Shot,Tip Shot,0,2,118,0021201226
128,PT10M55.00S,2,1610612749,MIL,203089,Henson,J. Henson,0,0,0,,0,0,0,0,v,Henson REBOUND (Off:2 Def:2),Rebound,Unknown,0,0,117,0021201226
129,PT10M54.00S,2,0,,1610612749,,,0,0,0,,0,0,0,0,v,Bucks Rebound,Rebound,Unknown,0,0,119,0021201226
130,PT10M39.00S,2,1610612749,MIL,202970,Ayon,G. Ayon,-123,0,12,Missed,1,0,0,0,v,MISS Ayon 12' Turnaround Jump Shot,Missed Shot,Turnaround Jump Shot,0,2,120,0021201226
131,PT10M38.00S,2,1610612760,OKC,203103,Jones III,P. Jones III,0,0,0,,0,0,0,0,h,Jones REBOUND (Off:1 Def:4),Rebound,Unknown,0,0,121,0021201226
132,PT10M18.00S,2,1610612760,OKC,965,Fisher,D. Fisher,-122,74,14,Made,1,34,21,55,h,Fisher 14' Jump Bank Shot (2 PTS),Made Shot,Jump Bank Shot,0,2,122,0021201226
133,PT09M57.00S,2,1610612749,MIL,2399,Dunleavy,M. Dunleavy,17,0,2,Made,1,34,23,57,v,Dunleavy 2' Driving Layup (8 PTS),Made Shot,Driving Layup Shot,0,2,123,0021201226
134,PT09M28.00S,2,1610612760,OKC,202704,Jackson,R. Jackson,-119,74,14,Missed,1,0,0,0,h,MISS Jackson 14' Fadeaway Jumper,Missed Shot,Fadeaway Jump Shot,0,2,124,0021201226
135,PT09M27.00S,2,1610612749,MIL,202970,Ayon,G. Ayon,0,0,0,,0,0,0,0,v,Ayon REBOUND (Off:1 Def:2),Rebound,Unknown,0,0,125,0021201226
136,PT09M21.00S,2,1610612749,MIL,203089,Henson,J. Henson,21,-8,2,Made,1,34,25,59,v,Henson 2' Layup (3 PTS) (Smith 2 AST),Made Shot,Layup Shot,0,2,126,0021201226
137,PT09M00.00S,2,1610612760,OKC,203087,Lamb,J. Lamb,114,129,17,Missed,1,0,0,0,h,MISS Lamb 17' Jump Shot,Missed Shot,Jump Shot,0,2,127,0021201226
137,PT09M00.00S,2,1610612749,MIL,2399,Dunleavy,M. Dunleavy,0,0,0,,0,0,0,0,v,Dunleavy BLOCK (1 BLK),,,0,2,128,0021201226
138,PT08M58.00S,2,1610612760,OKC,200758,Brewer,R. Brewer,0,0,0,,0,0,0,0,h,Brewer REBOUND (Off:1 Def:0),Rebound,Unknown,0,0,129,0021201226
139,PT08M54.00S,2,1610612760,OKC,203103,Jones III,P. Jones III,108,107,15,Missed,1,0,0,0,h,MISS Jones 15' Jump Shot,Missed Shot,Jump Shot,0,2,130,0021201226
140,PT08M52.00S,2,1610612760,OKC,202704,Jackson,R. Jackson,-16,12,2,Missed,1,0,0,0,h,MISS Jackson 2' Tip Shot,Missed Shot,Tip Shot,0,2,132,0021201226
141,PT08M52.00S,2,1610612760,OKC,202704,Jackson,R. Jackson,0,0,0,,0,0,0,0,h,Jackson REBOUND (Off:1 Def:0),Rebound,Unknown,0,0,131,0021201226
142,PT08M50.00S,2,1610612749,MIL,202397,Smith,I. Smith,0,0,0,,0,0,0,0,v,Smith REBOUND (Off:0 Def:2),Rebound,Unknown,0,0,133,0021201226
143,PT08M44.00S,2,1610612749,MIL,2399,Dunleavy,M. Dunleavy,-212,126,25,Missed,1,0,0,0,v,MISS Dunleavy 25' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,134,0021201226
144,PT08M41.00S,2,0,,1610612760,,,0,0,0,,0,0,0,0,h,THUNDER Rebound,Rebound,Unknown,0,0,135,0021201226
145,PT08M41.00S,2,0,,0,,,0,0,0,,0,0,0,0, ,Timeout: Official,Timeout,Official,0,0,136,0021201226
147,PT08M41.00S,2,1610612749,MIL,202397,Smith,I. Smith,0,0,0,,0,0,0,0,v,SUB: Jennings FOR Smith,Substitution,,0,0,137,0021201226
148,PT08M41.00S,2,1610612760,OKC,203103,Jones III,P. Jones III,0,0,0,,0,0,0,0,h,SUB: Thabeet FOR Jones,Substitution,,0,0,138,0021201226
149,PT08M24.00S,2,1610612760,OKC,965,Fisher,D. Fisher,0,225,23,Missed,1,0,0,0,h,MISS Fisher 23' Jump Shot,Missed Shot,Jump Shot,0,2,139,0021201226
150,PT08M22.00S,2,1610612760,OKC,201934,Thabeet,H. Thabeet,0,0,0,,0,0,0,0,h,Thabeet REBOUND (Off:3 Def:3),Rebound,Unknown,0,0,140,0021201226
