actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId,gameId
82,PT04M01.00S,1,1610612755,PHI,2748,Wright,D. Wright,-87,189,21,Missed,1,,,0,v,MISS Wright 21' Jump Shot,Missed Shot,Jump Shot,0,2,77,0021201221
83,PT04M00.00S,1,1610612754,IND,201946,Hansbrough,T. Hansbrough,0,0,0,,0,,,0,h,T. Hansbrough REBOUND (Off:1 Def:3),Rebound,Unknown,0,0,78,0021201221
84,PT03M44.00S,1,1610612754,IND,201571,Augustin,D. Augustin,0,0,0,,0,,,0,h,Augustin Bad Pass Turnover (P2.T5),Turnover,Bad Pass,0,0,79,0021201221
84,PT03M44.00S,1,1610612755,PHI,201152,Young,T. Young,0,0,0,,0,,,0,v,T. Young STEAL (2 STL),,,0,0,80,0021201221
85,PT03M30.00S,1,1610612755,PHI,2863,Wilkins,D. Wilkins,4,60,6,Made,1,12.0,23.0,35,v,Wilkins 6' Jump Shot (6 PTS),Made Shot,Jump Shot,0,2,81,0021201221
86,PT03M06.00S,1,1610612754,IND,203111,Johnson,O. Johnson,242,33,24,Missed,1,,,0,h,MISS Johnson 24' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,82,0021201221
86,PT03M06.00S,1,1610612755,PHI,2863,Wilkins,D. Wilkins,0,0,0,,0,,,0,v,Wilkins BLOCK (1 BLK),,,0,3,83,0021201221
87,PT03M03.00S,1,1610612755,PHI,2748,Wright,D. Wright,0,0,0,,0,,,0,v,Wright REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,84,0021201221
88,PT03M02.00S,1,1610612755,PHI,201950,Holiday,J. Holiday,0,0,0,,0,,,0,v,Jr. Holiday Bad Pass Turnover (P1.T4),Turnover,Bad Pass,0,0,85,0021201221
89,PT03M02.00S,1,1610612755,PHI,201152,Young,T. Young,0,0,0,,0,,,0,v,SUB: Moultrie FOR T. Young,Substitution,,0,0,86,0021201221
90,PT02M44.00S,1,1610612755,PHI,2748,Wright,D. Wright,0,0,0,,0,,,0,v,Wright S.FOUL (P1.PN),Foul,Shooting,0,0,87,0021201221
91,PT02M44.00S,1,0,,1610612755,,,0,0,0,,0,,,0,v,76ers Timeout: Regular (Reg.1 Short 0),Timeout,Regular,0,0,88,0021201221
93,PT02M44.00S,1,1610612755,PHI,201950,Holiday,J. Holiday,0,0,0,,0,,,0,v,SUB: Ju. Holiday FOR Jr. Holiday,Substitution,,0,0,89,0021201221
94,PT02M44.00S,1,1610612754,IND,201970,Young,S. Young,0,0,0,,0,,,0,h,MISS Young Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,0,0,90,0021201221
95,PT02M44.00S,1,0,,1610612754,,,0,0,0,,0,,,0,h,PACERS Rebound,Rebound,Normal Rebound,0,0,91,0021201221
96,PT02M44.00S,1,1610612754,IND,201970,Young,S. Young,0,0,0,,0,13.0,23.0,36,h,Young Free Throw 2 of 2 (1 PTS),Free Throw,Free Throw 2 of 2,0,0,92,0021201221
98,PT02M28.00S,1,1610612755,PHI,203200,Holiday,J. Holiday,146,104,18,Missed,1,,,0,v,MISS Ju. Holiday 18' Jump Shot,Missed Shot,Jump Shot,0,2,93,0021201221
99,PT02M28.00S,1,1610612755,PHI,203102,Moultrie,A. Moultrie,0,0,0,,0,,,0,v,Moultrie REBOUND (Off:1 Def:0),Rebound,Unknown,0,0,94,0021201221
100,PT02M21.00S,1,1610612755,PHI,202730,Allen,L. Allen,0,0,0,,0,,,0,v,Allen Lost Ball Turnover (P1.T5),Turnover,Lost Ball,0,0,95,0021201221
100,PT02M21.00S,1,1610612754,IND,203111,Johnson,O. Johnson,0,0,0,,0,,,0,h,Johnson STEAL (1 STL),,,0,0,96,0021201221
101,PT02M05.00S,1,1610612754,IND,201970,Young,S. Young,-16,-8,2,Made,1,15.0,23.0,38,h,Young 2' Driving Layup (3 PTS),Made Shot,Driving Layup Shot,0,2,97,0021201221
102,PT01M52.00S,1,1610612755,PHI,203102,Moultrie,A. Moultrie,89,172,19,Made,1,15.0,25.0,40,v,Moultrie 19' Jump Shot (2 PTS) (Ju. Holiday 1 AST),Made Shot,Jump Shot,0,2,98,0021201221
103,PT01M32.00S,1,1610612754,IND,201946,Hansbrough,T. Hansbrough,0,0,0,,0,,,0,h,T. Hansbrough Traveling Turnover (P1.T6),Turnover,Traveling,0,0,99,0021201221
104,PT01M13.00S,1,1610612755,PHI,203102,Moultrie,A. Moultrie,-24,-11,3,Missed,1,,,0,v,MISS Moultrie 3' Layup,Missed Shot,Layup Shot,0,2,100,0021201221
104,PT01M13.00S,1,1610612754,IND,201965,Ayres,J. Ayres,0,0,0,,0,,,0,h,Ayres BLOCK (1 BLK),,,0,2,101,0021201221
105,PT01M11.00S,1,1610612755,PHI,202730,Allen,L. Allen,0,0,0,,0,,,0,v,Allen REBOUND (Off:1 Def:1),Rebound,Unknown,0,0,102,0021201221
106,PT01M09.00S,1,1610612755,PHI,202730,Allen,L. Allen,-138,88,16,Missed,1,,,0,v,MISS Allen 16' Jump Shot,Missed Shot,Jump Shot,0,2,103,0021201221
107,PT01M07.00S,1,1610612754,IND,201965,Ayres,J. Ayres,0,0,0,,0,,,0,h,Ayres REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,104,0021201221
108,PT00M52.90S,1,1610612754,IND,201965,Ayres,J. Ayres,-7,94,9,Missed,1,,,0,h,MISS Ayres 9' Jump Shot,Missed Shot,Jump Shot,0,2,105,0021201221
109,PT00M50.90S,1,1610612754,IND,201571,Augustin,D. Augustin,0,0,0,,0,,,0,h,Augustin REBOUND (Off:1 Def:0),Rebound,Unknown,0,0,106,0021201221
110,PT00M46.90S,1,1610612754,IND,203111,Johnson,O. Johnson,-204,181,27,Missed,1,,,0,h,MISS Johnson 27' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,107,0021201221
111,PT00M44.90S,1,1610612755,PHI,203102,Moultrie,A. Moultrie,0,0,0,,0,,,0,v,Moultrie REBOUND (Off:1 Def:1),Rebound,Unknown,0,0,108,0021201221
112,PT00M30.90S,1,1610612755,PHI,202730,Allen,L. Allen,-46,175,18,Missed,1,,,0,v,MISS Allen 18' Jump Shot,Missed Shot,Jump Shot,0,2,109,0021201221
113,PT00M29.60S,1,1610612754,IND,201970,Young,S. Young,0,0,0,,0,,,0,h,Young REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,110,0021201221
114,PT00M05.50S,1,1610612755,PHI,203102,Moultrie,A. Moultrie,0,0,0,,0,,,0,v,Moultrie S.FOUL (P1.PN),Foul,Shooting,0,0,111,0021201221
115,PT00M05.50S,1,1610612754,IND,201970,Young,S. Young,0,0,0,,0,16.0,25.0,41,h,Young Free Throw 1 of 2 (4 PTS),Free Throw,Free Throw 1 of 2,0,0,112,0021201221
117,PT00M05.50S,1,1610612754,IND,201970,Young,S. Young,0,0,0,,0,,,0,h,MISS Young Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,0,0,113,0021201221
119,PT00M02.60S,1,0,,1610612755,,,0,0,0,,0,,,0,v,76ers Rebound,Rebound,Unknown,0,0,114,0021201221
120,PT00M00.00S,1,1610612755,PHI,2748,Wright,D. Wright,-16,457,46,Missed,1,,,0,v,MISS Wright 46' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,115,0021201221
121,PT00M00.00S,1,0,,0,,,0,0,0,,0,16.0,25.0,41,,End of 1st Period (8:39 PM EST),period,end,0,0,117,0021201221
122,PT00M00.00S,1,0,,1610612755,,,0,0,0,,0,,,0,v,76ers Rebound,Rebound,Unknown,0,0,116,0021201221
124,PT12M00.00S,2,0,,0,,,0,0,0,,0,16.0,25.0,41,,Start of 2nd Period (8:42 PM EST),period,start,0,0,118,0021201221
125,PT11M47.00S,2,1610612755,PHI,203200,Holiday,J. Holiday,-21,192,19,Made,1,16.0,27.0,43,v,Ju. Holiday 19' Jump Shot (2 PTS) (Wright 1 AST),Made Shot,Jump Shot,0,2,119,0021201221
126,PT11M34.00S,2,1610612754,IND,202362,Stephenson,L. Stephenson,0,0,0,,0,,,0,h,Stephenson Bad Pass Turnover (P1.T7),Turnover,Bad Pass,0,0,120,0021201221
126,PT11M34.00S,2,1610612755,PHI,203200,Holiday,J. Holiday,0,0,0,,0,,,0,v,Ju. Holiday STEAL (1 STL),,,0,0,121,0021201221
127,PT11M29.00S,2,1610612755,PHI,203200,Holiday,J. Holiday,15,0,2,Made,1,16.0,29.0,45,v,Ju. Holiday 2' Layup (4 PTS) (Wright 2 AST),Made Shot,Layup Shot,0,2,122,0021201221
128,PT11M14.00S,2,1610612754,IND,202362,Stephenson,L. Stephenson,-18,22,3,Made,1,18.0,29.0,47,h,Stephenson 3' Layup (4 PTS),Made Shot,Layup Shot,0,2,123,0021201221
129,PT11M00.00S,2,1610612755,PHI,203102,Moultrie,A. Moultrie,105,148,18,Missed,1,,,0,v,MISS Moultrie 18' Jump Shot,Missed Shot,Jump Shot,0,2,124,0021201221
130,PT10M59.00S,2,1610612755,PHI,202730,Allen,L. Allen,0,0,0,,0,,,0,v,Allen REBOUND (Off:2 Def:1),Rebound,Unknown,0,0,125,0021201221
131,PT10M53.00S,2,1610612755,PHI,202730,Allen,L. Allen,15,-6,2,Made,1,18.0,31.0,49,v,Allen 2' Layup (2 PTS) (Ju. Holiday 2 AST),Made Shot,Layup Shot,0,2,126,0021201221
132,PT10M31.00S,2,1610612754,IND,203101,Plumlee,M. Plumlee,-54,7,5,Made,1,20.0,31.0,51,h,Plumlee 5' Hook Bank Shot (2 PTS) (Stephenson 2 AST),Made Shot,Hook Bank Shot,0,2,127,0021201221
133,PT10M20.00S,2,1610612755,PHI,2748,Wright,D. Wright,-242,-3,24,Missed,1,,,0,v,MISS Wright 24' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,128,0021201221
134,PT10M19.00S,2,1610612754,IND,203111,Johnson,O. Johnson,0,0,0,,0,,,0,h,Johnson REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,129,0021201221
135,PT10M14.00S,2,1610612754,IND,203111,Johnson,O. Johnson,21,11,2,Made,1,22.0,31.0,53,h,Johnson 2' Layup (2 PTS),Made Shot,Layup Shot,0,2,130,0021201221
136,PT09M59.00S,2,1610612755,PHI,2748,Wright,D. Wright,0,4,0,Made,1,22.0,33.0,55,v,Wright Layup (2 PTS),Made Shot,Layup Shot,0,2,131,0021201221
137,PT09M52.00S,2,1610612754,IND,203111,Johnson,O. Johnson,10,-3,1,Missed,1,,,0,h,MISS Johnson 1' Layup,Missed Shot,Layup Shot,0,2,132,0021201221
137,PT09M52.00S,2,1610612755,PHI,203200,Holiday,J. Holiday,0,0,0,,0,,,0,v,Ju. Holiday BLOCK (1 BLK),,,0,2,133,0021201221
138,PT09M51.00S,2,1610612755,PHI,202730,Allen,L. Allen,0,0,0,,0,,,0,v,Allen REBOUND (Off:2 Def:2),Rebound,Unknown,0,0,134,0021201221
139,PT09M37.00S,2,1610612755,PHI,202730,Allen,L. Allen,152,6,15,Made,1,22.0,35.0,57,v,Allen 15' Jump Shot (4 PTS) (Turner 1 AST),Made Shot,Jump Shot,0,2,135,0021201221
140,PT09M21.00S,2,1610612754,IND,203111,Johnson,O. Johnson,133,230,27,Missed,1,,,0,h,MISS Johnson 27' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,136,0021201221
141,PT09M20.00S,2,1610612755,PHI,203102,Moultrie,A. Moultrie,0,0,0,,0,,,0,v,Moultrie REBOUND (Off:1 Def:2),Rebound,Unknown,0,0,137,0021201221
142,PT09M03.00S,2,1610612755,PHI,2748,Wright,D. Wright,0,1,0,Missed,1,,,0,v,MISS Wright Layup,Missed Shot,Layup Shot,0,2,138,0021201221
143,PT09M02.00S,2,1610612755,PHI,203102,Moultrie,A. Moultrie,1,1,0,Made,1,22.0,37.0,59,v,Moultrie Tip Shot (4 PTS),Made Shot,Tip Shot,0,2,140,0021201221
144,PT09M02.00S,2,1610612755,PHI,203102,Moultrie,A. Moultrie,0,0,0,,0,,,0,v,Moultrie REBOUND (Off:2 Def:2),Rebound,Unknown,0,0,139,0021201221
145,PT08M45.00S,2,1610612754,IND,202362,Stephenson,L. Stephenson,-152,112,19,Missed,1,,,0,h,MISS Stephenson 19' Jump Shot,Missed Shot,Jump Shot,0,2,141,0021201221
146,PT08M44.00S,2,1610612755,PHI,203102,Moultrie,A. Moultrie,0,0,0,,0,,,0,v,Moultrie REBOUND (Off:2 Def:3),Rebound,Unknown,0,0,142,0021201221
147,PT08M33.00S,2,1610612755,PHI,203102,Moultrie,A. Moultrie,0,0,0,,0,,,0,v,Moultrie Out of Bounds Lost Ball Turnover (P1.T6),Turnover,Out of Bounds Lost Ball Turnover,0,0,143,0021201221
148,PT08M33.00S,2,0,,0,,,0,0,0,,0,,,0,,Timeout: Official,Timeout,Official,0,0,144,0021201221
150,PT08M33.00S,2,1610612755,PHI,202730,Allen,L. Allen,0,0,0,,0,,,0,v,SUB: T. Young FOR Allen,Substitution,,0,0,145,0021201221
