game_id,game_date,season,team_id_home,team_abbreviation_home,minutes_home,possessions_home,team_id_road,team_abbreviation_road,minutes_road,possessions_road
0021800002,2018-10-16,2018-19,1610612744,GSW,19,8.0,1610612760,OKC,19,7.0
0021800003,2018-10-17,2018-19,1610612766,CHA,24,10.0,1610612749,MIL,24,9.0
0021800004,2018-10-17,2018-19,1610612765,DET,24,11.0,1610612751,BKN,24,10.0
0021800006,2018-10-17,2018-19,1610612753,ORL,8,6.0,1610612748,MIA,8,7.0
0021800010,2018-10-17,2018-19,1610612759,SAS,11,8.0,1610612750,MIN,11,6.0
0021800011,2018-10-17,2018-19,1610612758,SAC,1,1.0,1610612762,UTA,1,1.0
0021800012,2018-10-17,2018-19,1610612746,LAC,17,8.0,1610612743,DEN,17,9.0
0021800013,2018-10-17,2018-19,1610612756,PHX,5,4.0,1610612742,DAL,5,2.0
0021800016,2018-10-18,2018-19,1610612757,POR,1,0.0,1610612747,LAL,1,0.0
0021800015,2018-10-18,2018-19,1610612764,WAS,24,13.0,1610612748,MIA,24,13.0
0021800018,2018-10-19,2018-19,1610612751,BKN,24,8.0,1610612752,NYK,24,9.0
0021800019,2018-10-19,2018-19,1610612761,TOR,15,6.0,1610612738,BOS,15,5.0
0021800021,2018-10-19,2018-19,1610612750,MIN,10,7.0,1610612739,CLE,10,4.0
0021800024,2018-10-19,2018-19,1610612762,UTA,23,9.0,1610612744,GSW,23,9.0
0021800025,2018-10-19,2018-19,1610612746,LAC,2,1.0,1610612760,OKC,2,0.0
0021800035,2018-10-20,2018-19,1610612747,LAL,19,6.0,1610612745,HOU,19,8.0
0021800031,2018-10-20,2018-19,1610612741,CHI,19,8.0,1610612765,DET,19,10.0
0021800030,2018-10-20,2018-19,1610612748,MIA,18,8.0,1610612766,CHA,18,9.0
0021800032,2018-10-20,2018-19,1610612742,DAL,22,12.0,1610612750,MIN,22,12.0
0021800028,2018-10-20,2018-19,1610612752,NYK,19,8.0,1610612738,BOS,19,10.0
0021800027,2018-10-20,2018-19,1610612764,WAS,14,6.0,1610612761,TOR,14,7.0
0021800029,2018-10-20,2018-19,1610612755,PHI,17,8.0,1610612753,ORL,17,6.0
0021800037,2018-10-21,2018-19,1610612760,OKC,3,1.0,1610612758,SAC,3,2.0
0021800038,2018-10-21,2018-19,1610612743,DEN,23,11.0,1610612744,GSW,23,10.0
0021800039,2018-10-21,2018-19,1610612746,LAC,4,2.0,1610612745,HOU,4,1.0
