game_id,game_date,season,team_id_home,team_abbreviation_home,team_name_home,pts_qtr1_home,pts_qtr2_home,pts_qtr3_home,pts_qtr4_home,pts_ot_total_home,pts_home,team_id_road,team_abbreviation_road,team_name_road,pts_qtr1_road,pts_qtr2_road,pts_qtr3_road,pts_qtr4_road,pts_ot_total_road,pts_road
0021200001,2012-10-30,2012-13,1610612739,CLE,Cavaliers,31,19,24,20,0,94,1610612764,WAS,Wizards,24,15,23,22,0,84
0021200003,2012-10-30,2012-13,1610612747,LAL,Lakers,29,17,20,25,0,91,1610612742,DAL,Mavericks,25,23,26,25,0,99
0021200002,2012-10-30,2012-13,1610612748,MIA,Heat,31,31,31,27,0,120,1610612738,BOS,Celtics,25,29,22,31,0,107
0021200007,2012-10-31,2012-13,1610612741,CHI,Bulls,25,19,25,24,0,93,1610612758,SAC,Kings,23,17,23,24,0,87
0021200005,2012-10-31,2012-13,1610612755,PHI,76ers,25,21,19,19,0,84,1610612743,DEN,Nuggets,22,16,14,23,0,75
0021200004,2012-10-31,2012-13,1610612761,TOR,Raptors,25,23,23,17,0,88,1610612754,IND,Pacers,27,21,15,27,0,90
0021200006,2012-10-31,2012-13,1610612765,DET,Pistons,22,36,23,15,0,96,1610612745,HOU,Rockets,27,28,17,33,0,105
0021200009,2012-10-31,2012-13,1610612762,UTA,Jazz,25,30,37,21,0,113,1610612742,DAL,Mavericks,26,37,13,18,0,94
0021200012,2012-10-31,2012-13,1610612757,POR,Trail Blazers,30,32,30,24,0,116,1610612747,LAL,Lakers,26,31,19,30,0,106
0021200008,2012-10-31,2012-13,1610612740,NOH,Hornets,31,19,21,24,0,95,1610612759,SAS,Spurs,28,15,28,28,0,99
0021200010,2012-10-31,2012-13,1610612756,PHX,Suns,21,21,25,18,0,85,1610612744,GSW,Warriors,25,23,17,22,0,87
0021200011,2012-10-31,2012-13,1610612746,LAC,Clippers,26,23,24,28,0,101,1610612763,MEM,Grizzlies,24,29,24,15,0,92
0021200014,2012-11-01,2012-13,1610612759,SAS,Spurs,21,24,21,20,0,86,1610612760,OKC,Thunder,24,16,26,18,0,84
0021200016,2012-11-02,2012-13,1610612753,ORL,Magic,29,29,20,24,0,102,1610612743,DEN,Nuggets,18,19,31,21,0,89
0021200026,2012-11-02,2012-13,1610612744,GSW,Warriors,20,27,16,31,0,94,1610612763,MEM,Grizzlies,28,23,24,29,0,104
0021200022,2012-11-02,2012-13,1610612760,OKC,Thunder,26,23,25,32,0,106,1610612757,POR,Trail Blazers,21,21,24,26,0,92
