game_id,game_date,season,team_id_home,team_abbreviation_home,team_name_home,pts_qtr1_home,pts_qtr2_home,pts_qtr3_home,pts_qtr4_home,pts_ot_total_home,pts_home,team_id_road,team_abbreviation_road,team_name_road,pts_qtr1_road,pts_qtr2_road,pts_qtr3_road,pts_qtr4_road,pts_ot_total_road,pts_road
0021300003,2013-10-29,2013-14,1610612747,LAL,Lakers,28,27,20,41,0,116,1610612746,LAC,Clippers,30,27,22,24,0,103
0021300001,2013-10-29,2013-14,1610612754,IND,Pacers,23,17,29,28,0,97,1610612753,ORL,Magic,18,26,20,23,0,87
0021300002,2013-10-29,2013-14,1610612748,MIA,Heat,17,37,24,29,0,107,1610612741,CHI,Bulls,15,18,25,37,0,95
0021300004,2013-10-30,2013-14,1610612739,CLE,Cavaliers,27,22,30,19,0,98,1610612751,BKN,Nets,26,22,22,24,0,94
0021300014,2013-10-30,2013-14,1610612762,UTA,Jazz,29,19,25,25,0,98,1610612760,OKC,Thunder,29,28,24,20,0,101
0021300016,2013-10-30,2013-14,1610612758,SAC,Kings,25,23,22,20,0,90,1610612743,DEN,Nuggets,22,23,27,16,0,88
0021300015,2013-10-30,2013-14,1610612756,PHX,Suns,30,20,31,23,0,104,1610612757,POR,Trail Blazers,16,30,23,22,0,91
0021300013,2013-10-30,2013-14,1610612759,SAS,Spurs,18,30,24,29,0,101,1610612763,MEM,Grizzlies,20,7,31,36,0,94
0021300008,2013-10-30,2013-14,1610612752,NYK,Knicks,24,32,18,16,0,90,1610612749,MIL,Bucks,18,13,33,19,0,83
0021300009,2013-10-30,2013-14,1610612745,HOU,Rockets,17,28,22,29,0,96,1610612766,CHA,Bobcats,19,20,22,22,0,83
0021300011,2013-10-30,2013-14,1610612740,NOP,Pelicans,24,26,16,24,0,90,1610612754,IND,Pacers,14,22,23,36,0,95
0021300006,2013-10-30,2013-14,1610612761,TOR,Raptors,21,28,22,22,0,93,1610612738,BOS,Celtics,26,11,34,16,0,87
0021300007,2013-10-30,2013-14,1610612765,DET,Pistons,25,30,26,32,0,113,1610612764,WAS,Wizards,22,21,30,29,0,102
0021300005,2013-10-30,2013-14,1610612755,PHI,76ers,33,18,34,29,0,114,1610612748,MIA,Heat,14,35,45,16,0,110
0021300010,2013-10-30,2013-14,1610612750,MIN,Timberwolves,38,22,27,16,17,120,1610612753,ORL,Magic,27,25,28,23,12,115
0021300017,2013-10-30,2013-14,1610612744,GSW,Warriors,26,33,37,29,0,125,1610612747,LAL,Lakers,16,24,23,31,0,94
0021300012,2013-10-30,2013-14,1610612742,DAL,Mavericks,33,20,33,32,0,118,1610612737,ATL,Hawks,28,27,24,30,0,109
0021300019,2013-10-31,2013-14,1610612746,LAC,Clippers,36,32,25,33,0,126,1610612744,GSW,Warriors,26,29,25,35,0,115
0021300018,2013-10-31,2013-14,1610612741,CHI,Bulls,26,17,28,11,0,82,1610612752,NYK,Knicks,16,22,23,20,0,81
0021300025,2013-11-01,2013-14,1610612745,HOU,Rockets,38,23,24,28,0,113,1610612742,DAL,Mavericks,22,28,22,33,0,105
0021300020,2013-11-01,2013-14,1610612766,CHA,Bobcats,30,24,21,15,0,90,1610612739,CLE,Cavaliers,23,26,17,18,0,84
0021300021,2013-11-01,2013-14,1610612753,ORL,Magic,22,31,32,25,0,110,1610612740,NOP,Pelicans,20,15,25,30,0,90
0021300023,2013-11-01,2013-14,1610612737,ATL,Hawks,25,24,30,23,0,102,1610612761,TOR,Raptors,24,15,29,27,0,95
0021300029,2013-11-01,2013-14,1610612743,DEN,Nuggets,23,27,21,27,0,98,1610612757,POR,Trail Blazers,24,40,27,22,0,113
0021300028,2013-11-01,2013-14,1610612751,BKN,Nets,27,20,31,23,0,101,1610612748,MIA,Heat,18,29,20,33,0,100
0021300030,2013-11-01,2013-14,1610612756,PHX,Suns,29,14,20,24,0,87,1610612762,UTA,Jazz,23,23,16,22,0,84
0021300022,2013-11-01,2013-14,1610612764,WAS,Wizards,33,21,20,28,0,102,1610612755,PHI,76ers,21,23,30,35,0,109
0021300026,2013-11-01,2013-14,1610612763,MEM,Grizzlies,17,30,20,28,16,111,1610612765,DET,Pistons,21,20,28,26,13,108
0021300032,2013-11-01,2013-14,1610612747,LAL,Lakers,23,19,19,24,0,85,1610612759,SAS,Spurs,16,25,22,28,0,91
0021300031,2013-11-01,2013-14,1610612758,SAC,Kings,22,23,32,24,0,101,1610612746,LAC,Clippers,24,30,25,31,0,110
0021300027,2013-11-01,2013-14,1610612750,MIN,Timberwolves,34,25,29,12,0,100,1610612760,OKC,Thunder,19,20,21,21,0,81
0021300024,2013-11-01,2013-14,1610612738,BOS,Celtics,29,34,20,15,0,98,1610612749,MIL,Bucks,16,31,24,34,0,105
0021300040,2013-11-02,2013-14,1610612744,GSW,Warriors,27,29,23,19,0,98,1610612758,SAC,Kings,17,19,23,28,0,87
0021300034,2013-11-02,2013-14,1610612755,PHI,76ers,22,27,33,25,0,107,1610612741,CHI,Bulls,34,30,19,21,0,104
0021300033,2013-11-02,2013-14,1610612754,IND,Pacers,21,22,19,27,0,89,1610612739,CLE,Cavaliers,16,21,18,19,0,74
0021300035,2013-11-02,2013-14,1610612740,NOP,Pelicans,33,23,21,28,0,105,1610612766,CHA,Bobcats,15,26,21,22,0,84
0021300036,2013-11-02,2013-14,1610612742,DAL,Mavericks,32,17,24,38,0,111,1610612763,MEM,Grizzlies,16,27,20,36,0,99
0021300039,2013-11-02,2013-14,1610612757,POR,Trail Blazers,21,29,32,33,0,115,1610612759,SAS,Spurs,19,20,35,31,0,105
0021300038,2013-11-02,2013-14,1610612762,UTA,Jazz,24,32,17,20,0,93,1610612745,HOU,Rockets,16,24,33,31,0,104
0021300037,2013-11-02,2013-14,1610612749,MIL,Bucks,19,27,19,25,0,90,1610612761,TOR,Raptors,25,26,26,20,0,97
0021300045,2013-11-03,2013-14,1610612752,NYK,Knicks,19,30,29,22,0,100,1610612750,MIN,Timberwolves,40,24,29,16,0,109
