game_id,game_date,season,team_id_home,team_abbreviation_home,team_name_home,pts_qtr1_home,pts_qtr2_home,pts_qtr3_home,pts_qtr4_home,pts_ot_total_home,pts_home,team_id_road,team_abbreviation_road,team_name_road,pts_qtr1_road,pts_qtr2_road,pts_qtr3_road,pts_qtr4_road,pts_ot_total_road,pts_road
0021500002,2015-10-27,2015-16,1610612741,CHI,Bulls,26,20,25,26,0,97,1610612739,CLE,Cavaliers,17,23,28,27,0,95
0021500003,2015-10-27,2015-16,1610612744,GSW,Warriors,39,20,35,17,0,111,1610612740,NOP,Pelicans,35,14,26,20,0,95
0021500001,2015-10-27,2015-16,1610612737,ATL,Hawks,25,18,23,28,0,94,1610612765,DET,Pistons,25,23,34,24,0,106
0021500005,2015-10-28,2015-16,1610612738,BOS,Celtics,21,30,28,33,0,112,1610612755,PHI,76ers,26,14,27,28,0,95
0021500009,2015-10-28,2015-16,1610612761,TOR,Raptors,20,17,35,34,0,106,1610612754,IND,Pacers,30,15,23,31,0,99
0021500012,2015-10-28,2015-16,1610612749,MIL,Bucks,23,28,22,24,0,97,1610612752,NYK,Knicks,27,36,27,32,0,122
0021500008,2015-10-28,2015-16,1610612748,MIA,Heat,23,31,19,31,0,104,1610612766,CHA,Hornets,27,17,16,34,0,94
0021500014,2015-10-28,2015-16,1610612756,PHX,Suns,22,23,21,29,0,95,1610612742,DAL,Mavericks,24,30,34,23,0,111
0021500004,2015-10-28,2015-16,1610612753,ORL,Magic,29,22,16,20,0,87,1610612764,WAS,Wizards,31,22,12,23,0,88
0021500010,2015-10-28,2015-16,1610612745,HOU,Rockets,21,28,14,22,0,85,1610612743,DEN,Nuggets,27,26,23,29,0,105
0021500006,2015-10-28,2015-16,1610612751,BKN,Nets,19,36,16,29,0,100,1610612741,CHI,Bulls,30,28,28,29,0,115
0021500013,2015-10-28,2015-16,1610612760,OKC,Thunder,29,21,29,33,0,112,1610612759,SAS,Spurs,27,28,28,23,0,106
0021500016,2015-10-28,2015-16,1610612758,SAC,Kings,17,29,28,30,0,104,1610612746,LAC,Clippers,25,31,29,26,0,111
0021500017,2015-10-28,2015-16,1610612747,LAL,Lakers,31,29,35,16,0,111,1610612750,MIN,Timberwolves,22,29,37,24,0,112
