game_id,game_date,season,team_id_home,team_abbreviation_home,team_name_home,pts_qtr1_home,pts_qtr2_home,pts_qtr3_home,pts_qtr4_home,pts_ot_total_home,pts_home,team_id_road,team_abbreviation_road,team_name_road,pts_qtr1_road,pts_qtr2_road,pts_qtr3_road,pts_qtr4_road,pts_ot_total_road,pts_road
0022000001,2020-12-22,2020-21,1610612751,BKN,Nets,40,23,36,26,0,125,1610612744,GSW,Warriors,25,20,26,28,0,99
0022000002,2020-12-22,2020-21,1610612747,LAL,Lakers,19,35,24,31,0,109,1610612746,LAC,Clippers,39,17,33,27,0,116
0022000003,2020-12-23,2020-21,1610612738,BOS,Celtics,31,33,37,21,0,122,1610612749,MIL,Bucks,34,25,25,37,0,121
0022000012,2020-12-23,2020-21,1610612753,ORL,Magic,27,29,23,34,0,113,1610612748,MIA,Heat,29,24,30,24,0,107
0022000020,2020-12-23,2020-21,1610612757,POR,Trail Blazers,25,19,24,32,0,100,1610612762,UTA,Jazz,32,33,29,26,0,120
0022000017,2020-12-23,2020-21,1610612763,MEM,Grizzlies,33,20,35,31,0,119,1610612759,SAS,Spurs,30,36,33,32,0,131
0022000018,2020-12-23,2020-21,1610612750,MIN,Timberwolves,25,31,24,31,0,111,1610612765,DET,Pistons,34,23,28,16,0,101
0022000011,2020-12-23,2020-21,1610612754,IND,Pacers,35,26,27,33,0,121,1610612752,NYK,Knicks,33,33,16,25,0,107
0022000014,2020-12-23,2020-21,1610612761,TOR,Raptors,26,31,22,20,0,99,1610612740,NOP,Pelicans,23,27,38,25,0,113
0022000013,2020-12-23,2020-21,1610612755,PHI,76ers,30,28,15,40,0,113,1610612764,WAS,Wizards,26,33,24,24,0,107
0022000015,2020-12-23,2020-21,1610612741,CHI,Bulls,29,30,20,25,0,104,1610612737,ATL,Hawks,42,41,28,13,0,124
0022000019,2020-12-23,2020-21,1610612743,DEN,Nuggets,31,29,24,28,10,122,1610612758,SAC,Kings,25,28,36,23,12,124
0022000010,2020-12-23,2020-21,1610612739,CLE,Cavaliers,24,41,28,28,0,121,1610612766,CHA,Hornets,23,21,36,34,0,114
0022000004,2020-12-23,2020-21,1610612756,PHX,Suns,23,30,24,29,0,106,1610612742,DAL,Mavericks,22,23,26,31,0,102
0022000007,2020-12-25,2020-21,1610612738,BOS,Celtics,22,32,23,18,0,95,1610612751,BKN,Nets,26,25,35,37,0,123
0022000006,2020-12-25,2020-21,1610612749,MIL,Bucks,33,33,34,38,0,138,1610612744,GSW,Warriors,25,31,20,23,0,99
0022000009,2020-12-25,2020-21,1610612743,DEN,Nuggets,26,29,24,29,0,108,1610612746,LAC,Clippers,32,40,26,23,0,121
0022000008,2020-12-25,2020-21,1610612747,LAL,Lakers,33,36,30,39,0,138,1610612742,DAL,Mavericks,30,27,28,30,0,115
0022000005,2020-12-25,2020-21,1610612748,MIA,Heat,29,37,22,23,0,111,1610612740,NOP,Pelicans,26,27,26,19,0,98
0022000029,2020-12-26,2020-21,1610612757,POR,Trail Blazers,27,31,26,29,15,128,1610612745,HOU,Rockets,31,37,17,28,13,126
0022000024,2020-12-26,2020-21,1610612764,WAS,Wizards,32,27,32,29,0,120,1610612753,ORL,Magic,32,31,29,38,0,130
0022000030,2020-12-26,2020-21,1610612758,SAC,Kings,31,27,25,23,0,106,1610612756,PHX,Suns,25,29,25,24,0,103
0022000023,2020-12-26,2020-21,1610612765,DET,Pistons,26,27,33,15,18,119,1610612739,CLE,Cavaliers,26,33,22,20,27,128
0022000028,2020-12-26,2020-21,1610612762,UTA,Jazz,27,26,26,32,0,111,1610612750,MIN,Timberwolves,31,37,20,28,0,116
0022000025,2020-12-26,2020-21,1610612752,NYK,Knicks,27,28,14,20,0,89,1610612755,PHI,76ers,27,33,26,23,0,109
0022000021,2020-12-26,2020-21,1610612763,MEM,Grizzlies,22,34,32,24,0,112,1610612737,ATL,Hawks,27,31,29,35,0,122
0022000027,2020-12-26,2020-21,1610612759,SAS,Spurs,33,28,30,28,0,119,1610612761,TOR,Raptors,39,19,28,28,0,114
0022000026,2020-12-26,2020-21,1610612741,CHI,Bulls,28,28,15,35,0,106,1610612754,IND,Pacers,27,39,33,26,0,125
0022000022,2020-12-26,2020-21,1610612766,CHA,Hornets,28,31,16,32,0,107,1610612760,OKC,Thunder,26,31,23,29,0,109
0022000040,2020-12-27,2020-21,1610612747,LAL,Lakers,40,27,36,24,0,127,1610612750,MIN,Timberwolves,23,22,22,24,0,91
0022000032,2020-12-27,2020-21,1610612766,CHA,Hornets,23,25,34,24,0,106,1610612751,BKN,Nets,22,28,27,27,0,104
0022000031,2020-12-27,2020-21,1610612746,LAC,Clippers,13,14,30,16,0,73,1610612742,DAL,Mavericks,36,41,27,20,0,124
0022000035,2020-12-27,2020-21,1610612739,CLE,Cavaliers,29,35,29,25,0,118,1610612755,PHI,76ers,24,26,22,22,0,94
0022000036,2020-12-27,2020-21,1610612752,NYK,Knicks,30,31,35,34,0,130,1610612749,MIL,Bucks,27,18,30,35,0,110
0022000038,2020-12-27,2020-21,1610612741,CHI,Bulls,27,29,41,31,0,128,1610612744,GSW,Warriors,24,36,33,36,0,129
0022000037,2020-12-27,2020-21,1610612754,IND,Pacers,19,30,39,20,0,108,1610612738,BOS,Celtics,23,32,28,24,0,107
0022000039,2020-12-27,2020-21,1610612758,SAC,Kings,33,20,25,22,0,100,1610612756,PHX,Suns,28,28,34,26,0,116
0022000034,2020-12-27,2020-21,1610612740,NOP,Pelicans,16,31,32,19,0,98,1610612759,SAS,Spurs,18,27,26,24,0,95
0022000033,2020-12-27,2020-21,1610612764,WAS,Wizards,35,25,34,19,0,113,1610612753,ORL,Magic,29,33,15,43,0,120
0022000044,2020-12-28,2020-21,1610612743,DEN,Nuggets,36,34,36,18,0,124,1610612745,HOU,Rockets,26,34,23,28,0,111
0022000041,2020-12-28,2020-21,1610612737,ATL,Hawks,33,32,35,28,0,128,1610612765,DET,Pistons,25,31,31,33,0,120
0022000045,2020-12-28,2020-21,1610612747,LAL,Lakers,30,24,31,22,0,107,1610612757,POR,Trail Blazers,22,36,26,31,0,115
0022000042,2020-12-28,2020-21,1610612751,BKN,Nets,23,32,30,21,5,111,1610612763,MEM,Grizzlies,32,22,33,19,10,116
0022000043,2020-12-28,2020-21,1610612760,OKC,Thunder,24,28,35,22,0,109,1610612762,UTA,Jazz,22,27,35,26,0,110
0022000046,2020-12-29,2020-21,1610612739,CLE,Cavaliers,15,31,18,22,0,86,1610612752,NYK,Knicks,29,24,18,24,0,95
0022000052,2020-12-29,2020-21,1610612760,OKC,Thunder,27,29,29,22,0,107,1610612753,ORL,Magic,34,26,27,31,0,118
0022000049,2020-12-29,2020-21,1610612755,PHI,76ers,17,31,28,24,0,100,1610612761,TOR,Raptors,28,28,20,17,0,93
0022000047,2020-12-29,2020-21,1610612765,DET,Pistons,29,22,25,30,0,106,1610612744,GSW,Warriors,24,24,29,39,0,116
0022000053,2020-12-29,2020-21,1610612756,PHX,Suns,31,35,34,11,0,111,1610612740,NOP,Pelicans,29,15,17,25,0,86
0022000055,2020-12-29,2020-21,1610612758,SAC,Kings,32,42,22,29,0,125,1610612743,DEN,Nuggets,34,28,38,15,0,115
0022000050,2020-12-29,2020-21,1610612764,WAS,Wizards,26,20,27,34,0,107,1610612741,CHI,Bulls,31,21,31,32,0,115
0022000054,2020-12-29,2020-21,1610612746,LAC,Clippers,33,37,35,19,0,124,1610612750,MIN,Timberwolves,29,21,26,25,0,101
0022000051,2020-12-29,2020-21,1610612748,MIA,Heat,26,25,24,22,0,97,1610612749,MIL,Bucks,46,37,32,29,0,144
0022000048,2020-12-29,2020-21,1610612754,IND,Pacers,26,31,37,17,0,111,1610612738,BOS,Celtics,31,27,25,33,0,116
0022000060,2020-12-30,2020-21,1610612759,SAS,Spurs,27,26,29,25,0,107,1610612747,LAL,Lakers,35,28,29,29,0,121
0022000057,2020-12-30,2020-21,1610612751,BKN,Nets,38,29,35,43,0,145,1610612737,ATL,Hawks,41,27,36,37,0,141
0022000056,2020-12-30,2020-21,1610612738,BOS,Celtics,31,35,30,30,0,126,1610612763,MEM,Grizzlies,19,21,31,36,0,107
0022000058,2020-12-30,2020-21,1610612748,MIA,Heat,25,26,37,31,0,119,1610612749,MIL,Bucks,19,37,35,17,0,108
0022000059,2020-12-30,2020-21,1610612742,DAL,Mavericks,29,28,12,30,0,99,1610612766,CHA,Hornets,36,32,30,20,0,118
0022000061,2020-12-30,2020-21,1610612746,LAC,Clippers,37,39,31,21,0,128,1610612757,POR,Trail Blazers,26,31,28,20,0,105
0022000066,2020-12-31,2020-21,1610612761,TOR,Raptors,22,20,29,29,0,100,1610612752,NYK,Knicks,18,24,22,19,0,83
0022000067,2020-12-31,2020-21,1610612760,OKC,Thunder,28,19,26,7,0,80,1610612740,NOP,Pelicans,32,26,27,28,0,113
0022000068,2020-12-31,2020-21,1610612762,UTA,Jazz,22,18,30,25,0,95,1610612756,PHX,Suns,21,32,30,23,0,106
0022000063,2020-12-31,2020-21,1610612764,WAS,Wizards,41,27,32,30,0,130,1610612741,CHI,Bulls,35,36,36,26,0,133
0022000065,2020-12-31,2020-21,1610612745,HOU,Rockets,32,31,24,35,0,122,1610612758,SAC,Kings,33,26,27,33,0,119
0022000062,2020-12-31,2020-21,1610612754,IND,Pacers,32,25,31,31,0,119,1610612739,CLE,Cavaliers,21,30,17,31,0,99
0022000064,2020-12-31,2020-21,1610612753,ORL,Magic,22,18,29,23,0,92,1610612755,PHI,76ers,38,37,23,18,0,116
0022000073,2021-01-01,2020-21,1610612749,MIL,Bucks,27,35,34,30,0,126,1610612741,CHI,Bulls,21,19,35,21,0,96
0022000069,2021-01-01,2020-21,1610612766,CHA,Hornets,19,28,20,26,0,93,1610612763,MEM,Grizzlies,23,30,30,25,0,108
0022000078,2021-01-01,2020-21,1610612744,GSW,Warriors,21,34,25,18,0,98,1610612757,POR,Trail Blazers,36,31,31,25,0,123
0022000074,2021-01-01,2020-21,1610612750,MIN,Timberwolves,25,32,14,38,0,109,1610612764,WAS,Wizards,37,23,40,30,0,130
0022000072,2021-01-01,2020-21,1610612751,BKN,Nets,23,29,21,23,0,96,1610612737,ATL,Hawks,29,32,28,25,0,114
0022000070,2021-01-01,2020-21,1610612765,DET,Pistons,27,28,24,17,0,96,1610612738,BOS,Celtics,12,28,33,20,0,93
0022000075,2021-01-01,2020-21,1610612759,SAS,Spurs,31,26,28,18,0,103,1610612747,LAL,Lakers,25,33,23,28,0,109
0022000077,2021-01-01,2020-21,1610612762,UTA,Jazz,31,20,33,22,0,106,1610612746,LAC,Clippers,19,23,23,35,0,100
0022000071,2021-01-01,2020-21,1610612742,DAL,Mavericks,20,26,27,20,0,93,1610612748,MIA,Heat,16,15,22,30,0,83
0022000076,2021-01-01,2020-21,1610612743,DEN,Nuggets,32,17,29,25,0,103,1610612756,PHX,Suns,34,26,27,19,0,106
0022000080,2021-01-02,2020-21,1610612754,IND,Pacers,28,23,31,20,0,102,1610612752,NYK,Knicks,26,24,32,24,0,106
0022000081,2021-01-02,2020-21,1610612753,ORL,Magic,33,18,31,17,0,99,1610612760,OKC,Thunder,28,24,32,24,0,108
0022000084,2021-01-02,2020-21,1610612740,NOP,Pelicans,32,23,32,33,0,120,1610612761,TOR,Raptors,26,34,22,34,0,116
0022000079,2021-01-02,2020-21,1610612745,HOU,Rockets,36,28,19,19,0,102,1610612758,SAC,Kings,36,28,17,13,0,94
0022000083,2021-01-02,2020-21,1610612737,ATL,Hawks,35,21,18,17,0,91,1610612739,CLE,Cavaliers,25,19,26,26,0,96
0022000082,2021-01-02,2020-21,1610612755,PHI,76ers,39,34,31,23,0,127,1610612766,CHA,Hornets,24,34,32,22,0,112
0022000089,2021-01-03,2020-21,1610612759,SAS,Spurs,23,28,25,33,0,109,1610612762,UTA,Jazz,33,32,33,32,0,130
0022000092,2021-01-03,2020-21,1610612744,GSW,Warriors,36,30,31,40,0,137,1610612757,POR,Trail Blazers,33,21,29,39,0,122
0022000088,2021-01-03,2020-21,1610612750,MIN,Timberwolves,28,20,36,25,0,109,1610612743,DEN,Nuggets,29,26,28,41,0,124
0022000086,2021-01-03,2020-21,1610612751,BKN,Nets,28,43,22,29,0,122,1610612764,WAS,Wizards,29,41,24,29,0,123
0022000087,2021-01-03,2020-21,1610612763,MEM,Grizzlies,36,18,21,19,0,94,1610612747,LAL,Lakers,25,31,21,31,0,108
0022000091,2021-01-03,2020-21,1610612756,PHX,Suns,24,20,37,26,0,107,1610612746,LAC,Clippers,37,27,24,24,0,112
0022000085,2021-01-03,2020-21,1610612765,DET,Pistons,33,24,31,32,0,120,1610612738,BOS,Celtics,31,30,30,31,0,122
0022000090,2021-01-03,2020-21,1610612741,CHI,Bulls,31,28,27,32,0,118,1610612742,DAL,Mavericks,31,29,21,27,0,108
0022000101,2021-01-04,2020-21,1610612744,GSW,Warriors,37,31,32,37,0,137,1610612758,SAC,Kings,20,28,27,31,0,106
0022000096,2021-01-04,2020-21,1610612748,MIA,Heat,26,37,28,27,0,118,1610612760,OKC,Thunder,26,23,17,24,0,90
0022000094,2021-01-04,2020-21,1610612755,PHI,76ers,23,35,24,36,0,118,1610612766,CHA,Hornets,20,23,23,35,0,101
0022000097,2021-01-04,2020-21,1610612761,TOR,Raptors,32,14,35,33,0,114,1610612738,BOS,Celtics,23,38,39,26,0,126
0022000099,2021-01-04,2020-21,1610612749,MIL,Bucks,33,34,30,28,0,125,1610612765,DET,Pistons,26,30,24,35,0,115
0022000093,2021-01-04,2020-21,1610612753,ORL,Magic,26,25,38,14,0,103,1610612739,CLE,Cavaliers,19,30,18,16,0,83
0022000100,2021-01-04,2020-21,1610612740,NOP,Pelicans,24,27,26,29,10,116,1610612754,IND,Pacers,26,27,26,27,12,118
0022000098,2021-01-04,2020-21,1610612745,HOU,Rockets,21,28,28,23,0,100,1610612742,DAL,Mavericks,33,28,23,29,0,113
0022000095,2021-01-04,2020-21,1610612737,ATL,Hawks,29,29,30,20,0,108,1610612752,NYK,Knicks,31,23,30,29,0,113
0022000105,2021-01-05,2020-21,1610612746,LAC,Clippers,27,17,40,29,0,113,1610612759,SAS,Spurs,36,27,22,31,0,116
0022000102,2021-01-05,2020-21,1610612751,BKN,Nets,35,28,35,32,0,130,1610612762,UTA,Jazz,14,30,29,23,0,96
0022000106,2021-01-05,2020-21,1610612757,POR,Trail Blazers,39,15,31,23,0,108,1610612741,CHI,Bulls,21,24,36,30,0,111
0022000104,2021-01-05,2020-21,1610612743,DEN,Nuggets,34,28,31,30,0,123,1610612750,MIN,Timberwolves,22,43,31,20,0,116
0022000103,2021-01-05,2020-21,1610612763,MEM,Grizzlies,24,25,19,24,0,92,1610612747,LAL,Lakers,19,26,22,27,0,94
0022000114,2021-01-06,2020-21,1610612740,NOP,Pelicans,34,25,19,32,0,110,1610612760,OKC,Thunder,26,28,34,23,0,111
0022000108,2021-01-06,2020-21,1610612753,ORL,Magic,15,36,32,22,0,105,1610612739,CLE,Cavaliers,23,22,19,30,0,94
0022000109,2021-01-06,2020-21,1610612755,PHI,76ers,33,49,34,25,0,141,1610612764,WAS,Wizards,24,43,39,30,0,136
0022000115,2021-01-06,2020-21,1610612756,PHX,Suns,22,36,38,27,0,123,1610612761,TOR,Raptors,25,29,33,28,0,115
0022000112,2021-01-06,2020-21,1610612752,NYK,Knicks,20,24,34,34,0,112,1610612762,UTA,Jazz,27,29,19,25,0,100
0022000111,2021-01-06,2020-21,1610612748,MIA,Heat,26,19,35,25,0,105,1610612738,BOS,Celtics,34,19,27,27,0,107
0022000113,2021-01-06,2020-21,1610612749,MIL,Bucks,44,38,26,22,0,130,1610612765,DET,Pistons,33,23,26,33,0,115
0022000116,2021-01-06,2020-21,1610612744,GSW,Warriors,15,36,26,24,0,101,1610612746,LAC,Clippers,21,31,31,25,0,108
0022000117,2021-01-06,2020-21,1610612758,SAC,Kings,28,34,31,35,0,128,1610612741,CHI,Bulls,25,34,34,31,0,124
0022000107,2021-01-06,2020-21,1610612754,IND,Pacers,35,27,28,24,0,114,1610612745,HOU,Rockets,30,26,31,20,0,107
0022000110,2021-01-06,2020-21,1610612737,ATL,Hawks,11,29,27,27,0,94,1610612766,CHA,Hornets,27,32,22,21,0,102
0022000120,2021-01-07,2020-21,1610612743,DEN,Nuggets,28,24,26,31,8,117,1610612742,DAL,Mavericks,22,21,33,33,15,124
0022000118,2021-01-07,2020-21,1610612751,BKN,Nets,28,37,29,28,0,122,1610612755,PHI,76ers,26,25,33,25,0,109
