game_id,game_date,season,game_type,neutral_site,team_id_home,team_abbreviation_home,team_name_home,team_id_road,team_abbreviation_road,team_name_road,pts_home,pts_road,wl_home,fgm_home,fga_home,fg_pct_home,fg3m_home,fg3a_home,fg3_pct_home,ftm_home,fta_home,ft_pct_home,oreb_home,dreb_home,reb_home,ast_home,stl_home,blk_home,tov_home,pf_home,plus_minus_home,fgm_road,fga_road,fg_pct_road,fg3m_road,fg3a_road,fg3_pct_road,ftm_road,fta_road,ft_pct_road,oreb_road,dreb_road,reb_road,ast_road,stl_road,blk_road,tov_road,pf_road,plus_minus_road
0020000002,2000-10-31,2000-01,regular_season,False,1610612751,NJN,New Jersey Nets,1610612739,CLE,Cleveland Cavaliers,5,7,L,1,5,0.2,1,2,0.5,2,2,1.0,1,1,2,1,1,1,0,3,-2,2,2,1.0,1,1,1.0,2,5,0.4,1,1,2,1,0,0,1,1,2
0020000007,2000-10-31,2000-01,regular_season,False,1610612742,DAL,Dallas Mavericks,1610612749,MIL,Milwaukee Bucks,0,0,W,0,0,0.0,0,0,0.0,0,2,0.0,0,1,1,0,0,0,1,0,0,0,2,0.0,0,2,0.0,0,0,0.0,1,1,2,0,0,0,0,1,0
0020000011,2000-10-31,2000-01,regular_season,False,1610612744,GSW,Golden State Warriors,1610612756,PHX,Phoenix Suns,13,10,W,3,5,0.6,2,2,1.0,5,8,0.625,1,5,6,2,1,1,4,2,3,4,10,0.4,0,2,0.0,2,2,1.0,1,4,5,2,4,0,2,5,-3
0020000012,2000-10-31,2000-01,regular_season,False,1610612757,POR,Portland Trail Blazers,1610612747,LAL,Los Angeles Lakers,0,4,L,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,-4,1,1,1.0,1,1,1.0,1,1,1.0,0,0,0,1,0,0,0,0,4
0020000013,2000-10-31,2000-01,regular_season,False,1610612763,VAN,Vancouver Grizzlies,1610612760,SEA,Seattle SuperSonics,3,0,W,0,0,0.0,0,0,0.0,3,4,0.75,0,0,0,0,0,0,0,0,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,-3
0020000015,2000-11-01,2000-01,regular_season,False,1610612755,PHI,Philadelphia 76ers,1610612761,TOR,Toronto Raptors,14,4,W,4,8,0.5,0,0,0.0,6,6,1.0,2,3,5,2,0,1,2,0,10,2,5,0.4,0,1,0.0,0,0,0.0,1,1,2,2,2,0,0,4,-10
0020000018,2000-11-01,2000-01,regular_season,False,1610612739,CLE,Cleveland Cavaliers,1610612758,SAC,Sacramento Kings,22,23,L,7,18,0.389,0,1,0.0,8,10,0.8,5,7,12,3,4,2,7,7,-1,6,19,0.316,1,3,0.333,10,10,1.0,4,4,8,2,3,2,5,7,1
0020000019,2000-11-01,2000-01,regular_season,False,1610612747,LAL,Los Angeles Lakers,1610612762,UTA,Utah Jazz,6,11,L,2,5,0.4,0,0,0.0,2,3,0.667,1,1,2,0,1,0,1,4,-5,2,3,0.667,0,0,0.0,7,7,1.0,0,3,3,2,0,1,1,1,5
0020000022,2000-11-02,2000-01,regular_season,False,1610612742,DAL,Dallas Mavericks,1610612754,IND,Indiana Pacers,7,5,W,3,6,0.5,1,1,1.0,0,0,0.0,0,2,2,1,0,1,0,1,2,1,3,0.333,1,1,1.0,2,2,1.0,1,3,4,1,0,0,1,3,-2
0020000025,2000-11-02,2000-01,regular_season,False,1610612743,DEN,Denver Nuggets,1610612744,GSW,Golden State Warriors,11,7,W,2,7,0.286,0,0,0.0,7,8,0.875,0,3,3,1,0,0,0,1,4,3,10,0.3,1,4,0.25,0,2,0.0,2,5,7,1,0,1,2,5,-4
0020000027,2000-11-02,2000-01,regular_season,False,1610612746,LAC,Los Angeles Clippers,1610612763,VAN,Vancouver Grizzlies,0,3,L,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,3,-3,0,0,0.0,0,0,0.0,3,3,1.0,0,0,0,0,0,0,0,0,3
0020000028,2000-11-03,2000-01,regular_season,False,1610612738,BOS,Boston Celtics,1610612761,TOR,Toronto Raptors,7,7,W,2,4,0.5,0,0,0.0,3,6,0.5,0,4,4,0,0,1,1,2,0,1,6,0.167,1,3,0.333,4,4,1.0,1,2,3,1,0,0,0,3,0
