game_id,game_date,season,team_id_home,team_abbreviation_home,minutes_home,possessions_home,team_id_road,team_abbreviation_road,minutes_road,possessions_road
0021700002,2017-10-17,2017-18,1610612744,GSW,240,101.0,1610612745,HOU,240,101.0
0021700001,2017-10-17,2017-18,1610612739,CLE,240,98.0,1610612738,BOS,240,99.0
0021700003,2017-10-18,2017-18,1610612765,DET,240,99.0,1610612766,CHA,240,99.0
0021700006,2017-10-18,2017-18,1610612764,WAS,240,107.0,1610612755,PHI,240,106.0
0021700009,2017-10-18,2017-18,1610612742,DAL,240,101.0,1610612737,ATL,240,102.0
0021700011,2017-10-18,2017-18,1610612759,SAS,240,96.0,1610612750,MIN,240,95.0
0021700013,2017-10-18,2017-18,1610612758,SAC,240,100.0,1610612745,HOU,240,99.0
0021700008,2017-10-18,2017-18,1610612763,MEM,240,97.0,1610612740,NOP,240,95.0
0021700010,2017-10-18,2017-18,1610612762,UTA,240,97.0,1610612743,DEN,240,97.0
0021700004,2017-10-18,2017-18,1610612754,IND,240,117.0,1610612751,BKN,240,115.0
0021700014,2017-10-19,2017-18,1610612761,TOR,240,101.0,1610612741,CHI,240,101.0
0021700015,2017-10-19,2017-18,1610612760,OKC,240,100.0,1610612752,NYK,240,99.0
0021700016,2017-10-19,2017-18,1610612747,LAL,240,105.0,1610612746,LAC,240,106.0
0021700022,2017-10-20,2017-18,1610612751,BKN,240,108.0,1610612753,ORL,240,107.0
0021700024,2017-10-20,2017-18,1610612742,DAL,240,91.0,1610612758,SAC,240,92.0
0021700020,2017-10-20,2017-18,1610612764,WAS,240,103.0,1610612765,DET,240,103.0
0021700021,2017-10-20,2017-18,1610612749,MIL,240,94.0,1610612739,CLE,240,96.0
0021700018,2017-10-20,2017-18,1610612754,IND,240,99.0,1610612757,POR,240,98.0
0021700019,2017-10-20,2017-18,1610612755,PHI,240,98.0,1610612738,BOS,240,100.0
0021700032,2017-10-21,2017-18,1610612745,HOU,240,99.0,1610612742,DAL,240,99.0
0021700036,2017-10-21,2017-18,1610612762,UTA,240,92.0,1610612760,OKC,240,92.0
