game_id,game_date,season,team_id_home,team_abbreviation_home,team_name_home,pts_qtr1_home,pts_qtr2_home,pts_qtr3_home,pts_qtr4_home,pts_ot_total_home,pts_home,team_id_road,team_abbreviation_road,team_name_road,pts_qtr1_road,pts_qtr2_road,pts_qtr3_road,pts_qtr4_road,pts_ot_total_road,pts_road
0021000003,2010-10-26,2010-11,1610612747,LAL,Lakers,26,25,26,35,0,112,1610612745,HOU,Rockets,33,29,20,28,0,110
0021000002,2010-10-26,2010-11,1610612757,POR,Trail Blazers,28,22,25,31,0,106,1610612756,PHX,Suns,26,20,35,11,0,92
0021000001,2010-10-26,2010-11,1610612738,BOS,Celtics,16,29,18,25,0,88,1610612748,MIA,Heat,9,21,27,23,0,80
0021000016,2010-10-27,2010-11,1610612746,LAC,Clippers,23,26,22,17,0,88,1610612757,POR,Trail Blazers,31,23,16,28,0,98
0021000010,2010-10-27,2010-11,1610612740,NOH,Hornets,29,18,31,17,0,95,1610612749,MIL,Bucks,30,17,25,19,0,91
0021000014,2010-10-27,2010-11,1610612743,DEN,Nuggets,29,31,26,24,0,110,1610612762,UTA,Jazz,20,20,25,23,0,88
0021000011,2010-10-27,2010-11,1610612760,OKC,Thunder,30,29,23,24,0,106,1610612741,CHI,Bulls,25,29,28,13,0,95
0021000013,2010-10-27,2010-11,1610612759,SAS,Spurs,37,29,26,30,0,122,1610612754,IND,Pacers,31,34,24,20,0,109
0021000012,2010-10-27,2010-11,1610612742,DAL,Mavericks,25,24,31,21,0,101,1610612766,CHA,Bobcats,21,24,22,19,0,86
0021000008,2010-10-27,2010-11,1610612763,MEM,Grizzlies,22,28,25,29,0,104,1610612737,ATL,Hawks,30,32,29,28,0,119
0021000006,2010-10-27,2010-11,1610612755,PHI,76ers,15,26,13,33,0,87,1610612748,MIA,Heat,18,31,31,17,0,97
0021000009,2010-10-27,2010-11,1610612750,MIN,Timberwolves,23,35,25,33,0,116,1610612758,SAC,Kings,27,26,34,30,0,117
0021000015,2010-10-27,2010-11,1610612744,GSW,Warriors,34,33,37,28,0,132,1610612745,HOU,Rockets,31,37,28,32,0,128
