game_id,game_date,season,team_id_home,team_abbreviation_home,team_name_home,pts_qtr1_home,pts_qtr2_home,pts_qtr3_home,pts_qtr4_home,pts_ot_total_home,pts_home,team_id_road,team_abbreviation_road,team_name_road,pts_qtr1_road,pts_qtr2_road,pts_qtr3_road,pts_qtr4_road,pts_ot_total_road,pts_road
0022200001,2022-10-18,2022-23,1610612738,BOS,Celtics,24,39,35,28,0,126,1610612755,PHI,76ers,29,34,25,29,0,117
0022200002,2022-10-18,2022-23,1610612744,GSW,Warriors,25,34,32,32,0,123,1610612747,LAL,Lakers,22,30,19,38,0,109
0022200005,2022-10-19,2022-23,1610612737,ATL,Hawks,26,33,25,33,0,117,1610612745,HOU,Rockets,20,30,30,27,0,107
0022200009,2022-10-19,2022-23,1610612763,MEM,Grizzlies,25,36,24,23,7,115,1610612752,NYK,Knicks,23,23,33,29,4,112
0022200012,2022-10-19,2022-23,1610612762,UTA,Jazz,37,38,19,29,0,123,1610612743,DEN,Nuggets,30,23,27,22,0,102
0022200004,2022-10-19,2022-23,1610612754,IND,Pacers,25,27,25,30,0,107,1610612764,WAS,Wizards,36,24,27,27,0,114
0022200011,2022-10-19,2022-23,1610612759,SAS,Spurs,22,25,28,27,0,102,1610612766,CHA,Hornets,38,30,30,31,0,129
0022200006,2022-10-19,2022-23,1610612751,BKN,Nets,14,36,28,30,0,108,1610612740,NOP,Pelicans,32,26,40,32,0,130
0022200003,2022-10-19,2022-23,1610612765,DET,Pistons,17,40,34,22,0,113,1610612753,ORL,Magic,28,27,28,26,0,109
0022200007,2022-10-19,2022-23,1610612748,MIA,Heat,33,26,27,22,0,108,1610612741,CHI,Bulls,28,31,37,20,0,116
0022200013,2022-10-19,2022-23,1610612756,PHX,Suns,24,21,31,31,0,107,1610612742,DAL,Mavericks,32,30,19,24,0,105
0022200010,2022-10-19,2022-23,1610612750,MIN,Timberwolves,35,30,22,28,0,115,1610612760,OKC,Thunder,22,30,35,21,0,108
0022200014,2022-10-19,2022-23,1610612758,SAC,Kings,23,32,29,24,0,108,1610612757,POR,Trail Blazers,32,19,33,31,0,115
0022200008,2022-10-19,2022-23,1610612761,TOR,Raptors,28,23,25,32,0,108,1610612739,CLE,Cavaliers,22,35,27,21,0,105
0022200016,2022-10-20,2022-23,1610612747,LAL,Lakers,23,33,21,20,0,97,1610612746,LAC,Clippers,35,21,29,18,0,103
0022200015,2022-10-20,2022-23,1610612755,PHI,76ers,24,21,18,25,0,88,1610612749,MIL,Bucks,30,17,26,17,0,90
0022200023,2022-10-21,2022-23,1610612752,NYK,Knicks,30,42,31,27,0,130,1610612765,DET,Pistons,20,32,29,25,0,106
0022200020,2022-10-21,2022-23,1610612737,ATL,Hawks,19,31,30,28,0,108,1610612753,ORL,Magic,27,27,27,17,0,98
0022200018,2022-10-21,2022-23,1610612754,IND,Pacers,26,29,30,49,0,134,1610612759,SAS,Spurs,36,34,32,35,0,137
0022200019,2022-10-21,2022-23,1610612764,WAS,Wizards,26,30,21,25,0,102,1610612741,CHI,Bulls,30,20,24,26,0,100
0022200026,2022-10-21,2022-23,1610612744,GSW,Warriors,34,18,36,35,0,123,1610612743,DEN,Nuggets,40,30,28,30,0,128
0022200021,2022-10-21,2022-23,1610612751,BKN,Nets,28,21,29,31,0,109,1610612761,TOR,Raptors,24,28,27,26,0,105
0022200017,2022-10-21,2022-23,1610612766,CHA,Hornets,24,27,34,27,0,112,1610612740,NOP,Pelicans,35,26,32,31,0,124
0022200025,2022-10-21,2022-23,1610612750,MIN,Timberwolves,41,23,23,33,6,126,1610612762,UTA,Jazz,26,29,33,32,12,132
0022200024,2022-10-21,2022-23,1610612745,HOU,Rockets,32,38,30,22,0,122,1610612763,MEM,Grizzlies,26,36,33,34,0,129
0022200027,2022-10-21,2022-23,1610612757,POR,Trail Blazers,25,22,28,27,11,113,1610612756,PHX,Suns,28,25,26,23,9,111
0022200022,2022-10-21,2022-23,1610612748,MIA,Heat,22,29,26,27,0,104,1610612738,BOS,Celtics,30,29,30,22,0,111
0022200031,2022-10-22,2022-23,1610612748,MIA,Heat,38,33,21,20,0,112,1610612761,TOR,Raptors,33,17,33,26,0,109
