game_id,game_date,season,game_type,neutral_site,team_id_home,team_abbreviation_home,team_name_home,team_id_road,team_abbreviation_road,team_name_road,pts_home,pts_road,wl_home,fgm_home,fga_home,fg_pct_home,fg3m_home,fg3a_home,fg3_pct_home,ftm_home,fta_home,ft_pct_home,oreb_home,dreb_home,reb_home,ast_home,stl_home,blk_home,tov_home,pf_home,plus_minus_home,fgm_road,fga_road,fg_pct_road,fg3m_road,fg3a_road,fg3_pct_road,ftm_road,fta_road,ft_pct_road,oreb_road,dreb_road,reb_road,ast_road,stl_road,blk_road,tov_road,pf_road,plus_minus_road
0020800020,2008-10-31,2008-09,regular_season,False,1610612761,TOR,Toronto Raptors,1610612744,GSW,Golden State Warriors,16,12,W,3,5,0.6,0,0,0.0,10,10,1.0,0,4,4,1,2,2,0,1,4,5,14,0.357,2,7,0.286,0,0,0.0,4,2,6,2,0,0,2,6,-4
0020800024,2008-10-31,2008-09,regular_season,False,1610612746,LAC,Los Angeles Clippers,1610612743,DEN,Denver Nuggets,9,19,L,4,9,0.444,0,2,0.0,1,2,0.5,1,0,1,1,0,0,1,5,-10,5,8,0.625,1,2,0.5,8,9,0.889,2,4,6,1,1,1,0,2,10
0020800056,2008-11-05,2008-09,regular_season,False,1610612749,MIL,Milwaukee Bucks,1610612764,WAS,Washington Wizards,14,6,W,5,8,0.625,0,1,0.0,4,5,0.8,1,4,5,5,1,1,1,3,8,3,9,0.333,0,2,0.0,0,0,0.0,1,2,3,2,1,0,2,5,-8
0020800057,2008-11-05,2008-09,regular_season,False,1610612750,MIN,Minnesota Timberwolves,1610612759,SAS,San Antonio Spurs,19,23,L,7,16,0.438,1,3,0.333,4,4,1.0,1,6,7,7,0,2,2,7,-4,8,20,0.4,0,3,0.0,7,8,0.875,7,5,12,2,0,1,0,4,4
0020800065,2008-11-06,2008-09,regular_season,False,1610612757,POR,Portland Trail Blazers,1610612745,HOU,Houston Rockets,11,9,W,3,7,0.429,1,1,1.0,4,6,0.667,1,4,5,2,0,0,1,2,2,4,9,0.444,0,0,0.0,1,1,1.0,0,4,4,2,0,0,1,5,-2
0020800105,2008-11-11,2008-09,regular_season,False,1610612744,GSW,Golden State Warriors,1610612750,MIN,Minnesota Timberwolves,7,4,W,2,7,0.286,1,2,0.5,2,3,0.667,0,4,4,2,1,1,1,3,3,1,7,0.143,0,1,0.0,2,4,0.5,2,4,6,0,0,0,2,3,-3
0020800126,2008-11-14,2008-09,regular_season,False,1610612763,MEM,Memphis Grizzlies,1610612749,MIL,Milwaukee Bucks,9,14,L,2,9,0.222,1,4,0.25,4,4,1.0,1,1,2,1,1,0,0,6,-5,2,5,0.4,0,0,0.0,10,10,1.0,2,6,8,1,0,1,2,2,5
0020800130,2008-11-14,2008-09,regular_season,False,1610612758,SAC,Sacramento Kings,1610612756,PHX,Phoenix Suns,9,11,L,2,9,0.222,0,1,0.0,5,6,0.833,3,4,7,1,0,0,1,4,-2,5,9,0.556,0,1,0.0,1,4,0.25,2,4,6,0,0,2,0,4,2
0020800139,2008-11-15,2008-09,regular_season,False,1610612749,MIL,Milwaukee Bucks,1610612738,BOS,Boston Celtics,4,9,L,1,11,0.091,0,1,0.0,2,2,1.0,3,1,4,1,0,1,2,4,-5,1,4,0.25,1,2,0.5,6,6,1.0,1,6,7,1,1,1,4,3,5
0020800142,2008-11-16,2008-09,regular_season,False,1610612752,NYK,New York Knicks,1610612742,DAL,Dallas Mavericks,2,12,L,0,9,0.0,0,5,0.0,2,2,1.0,0,4,4,0,0,0,0,2,-10,4,9,0.444,1,1,1.0,3,4,0.75,2,8,10,1,0,0,1,2,10
