game_id,game_date,season,game_type,neutral_site,team_id_home,team_abbreviation_home,team_name_home,team_id_road,team_abbreviation_road,team_name_road,pts_home,pts_road,wl_home,fgm_home,fga_home,fg_pct_home,fg3m_home,fg3a_home,fg3_pct_home,ftm_home,fta_home,ft_pct_home,oreb_home,dreb_home,reb_home,ast_home,stl_home,blk_home,tov_home,pf_home,plus_minus_home,fgm_road,fga_road,fg_pct_road,fg3m_road,fg3a_road,fg3_pct_road,ftm_road,fta_road,ft_pct_road,oreb_road,dreb_road,reb_road,ast_road,stl_road,blk_road,tov_road,pf_road,plus_minus_road
0021100040,2011-12-30,2011-12,regular_season,False,1610612754,IND,Indiana Pacers,1610612739,CLE,Cleveland Cavaliers,14,7,W,5,9,0.556,1,1,1.0,3,4,0.75,2,6,8,3,0,1,1,1,7,2,8,0.25,1,3,0.333,2,2,1.0,0,2,2,2,0,1,0,3,-7
0021100094,2012-01-05,2011-12,regular_season,False,1610612737,ATL,Atlanta Hawks,1610612748,MIA,Miami Heat,16,23,L,8,25,0.32,0,6,0.0,0,0,0.0,6,7,13,3,0,1,6,4,-7,8,20,0.4,1,6,0.167,6,6,1.0,2,10,12,2,1,1,6,3,7
0021100101,2012-01-06,2011-12,regular_season,False,1610612766,CHA,Charlotte Bobcats,1610612737,ATL,Atlanta Hawks,5,11,L,2,6,0.333,0,1,0.0,1,3,0.333,1,4,5,1,0,0,2,2,-6,4,10,0.4,2,6,0.333,1,2,0.5,1,3,4,4,2,1,0,3,6
0021100142,2012-01-10,2011-12,regular_season,False,1610612744,GSW,Golden State Warriors,1610612748,MIA,Miami Heat,15,10,W,5,7,0.714,2,3,0.667,3,4,0.75,0,3,3,4,2,0,0,1,5,5,9,0.556,0,3,0.0,0,0,0.0,0,3,3,3,0,0,2,3,-5
0021100149,2012-01-11,2011-12,regular_season,False,1610612759,SAS,San Antonio Spurs,1610612745,HOU,Houston Rockets,11,5,W,2,10,0.2,1,1,1.0,6,10,0.6,4,5,9,1,2,1,0,0,6,2,10,0.2,1,2,0.5,0,0,0.0,2,5,7,1,0,1,2,7,-6
0021100151,2012-01-11,2011-12,regular_season,False,1610612762,UTA,Utah Jazz,1610612747,LAL,Los Angeles Lakers,9,12,L,4,9,0.444,1,3,0.333,0,0,0.0,0,2,2,4,2,0,0,3,-3,3,7,0.429,2,2,1.0,4,4,1.0,1,4,5,1,0,2,2,0,3
0021100153,2012-01-11,2011-12,regular_season,False,1610612746,LAC,Los Angeles Clippers,1610612748,MIA,Miami Heat,9,3,W,4,7,0.571,0,1,0.0,1,1,1.0,0,7,7,4,1,1,2,2,6,1,10,0.1,1,5,0.2,0,0,0.0,2,3,5,1,1,0,1,2,-6
0021100176,2012-01-14,2011-12,regular_season,False,1610612745,HOU,Houston Rockets,1610612757,POR,Portland Trail Blazers,10,8,W,3,9,0.333,0,1,0.0,4,4,1.0,3,3,6,2,1,0,3,4,2,2,7,0.286,0,3,0.0,4,6,0.667,2,2,4,2,2,2,2,4,-2
0021100202,2012-01-18,2011-12,regular_season,False,1610612755,PHI,Philadelphia 76ers,1610612743,DEN,Denver Nuggets,8,12,L,4,8,0.5,0,2,0.0,0,0,0.0,1,2,3,3,1,0,2,4,-4,5,7,0.714,0,0,0.0,2,2,1.0,0,2,2,1,1,0,1,0,4
0021100204,2012-01-18,2011-12,regular_season,False,1610612753,ORL,Orlando Magic,1610612759,SAS,San Antonio Spurs,8,10,L,4,10,0.4,0,2,0.0,0,1,0.0,3,5,8,0,0,1,1,3,-2,4,9,0.444,1,2,0.5,1,2,0.5,0,3,3,3,0,1,0,1,2
0021100214,2012-01-19,2011-12,regular_season,False,1610612745,HOU,Houston Rockets,1610612740,NOH,New Orleans Hornets,8,6,W,2,7,0.286,0,0,0.0,4,5,0.8,2,3,5,0,1,1,2,2,2,3,7,0.429,0,0,0.0,0,0,0.0,0,3,3,1,0,1,2,4,-2
0021100228,2012-01-21,2011-12,regular_season,False,1610612752,NYK,New York Knicks,1610612743,DEN,Denver Nuggets,16,21,L,6,13,0.462,3,5,0.6,1,2,0.5,1,4,5,3,0,1,3,11,-5,3,14,0.214,2,6,0.333,13,15,0.867,6,7,13,1,0,0,1,2,5
0021100257,2012-01-25,2011-12,regular_season,False,1610612755,PHI,Philadelphia 76ers,1610612751,NJN,New Jersey Nets,8,15,L,3,11,0.273,0,3,0.0,2,2,1.0,1,2,3,0,1,0,0,4,-7,4,7,0.571,2,3,0.667,5,6,0.833,1,6,7,1,0,0,1,1,7
0021100266,2012-01-25,2011-12,regular_season,False,1610612762,UTA,Utah Jazz,1610612761,TOR,Toronto Raptors,16,21,L,5,13,0.385,1,5,0.2,5,10,0.5,3,5,8,1,2,1,3,6,-5,7,15,0.467,3,6,0.5,4,4,1.0,1,6,7,3,1,0,2,7,5
0021100274,2012-01-27,2011-12,regular_season,False,1610612765,DET,Detroit Pistons,1610612737,ATL,Atlanta Hawks,14,20,L,5,11,0.455,4,6,0.667,0,0,0.0,0,1,1,3,0,0,0,7,-6,6,7,0.857,2,3,0.667,6,10,0.6,2,6,8,4,0,1,1,1,6
0021100295,2012-01-29,2011-12,regular_season,False,1610612742,DAL,Dallas Mavericks,1610612759,SAS,San Antonio Spurs,10,9,W,4,10,0.4,0,2,0.0,2,4,0.5,1,3,4,3,3,0,0,2,1,3,6,0.5,1,3,0.333,2,3,0.667,0,5,5,1,0,0,3,3,-1
0021100312,2012-01-31,2011-12,regular_season,False,1610612763,MEM,Memphis Grizzlies,1610612743,DEN,Denver Nuggets,9,6,W,3,8,0.375,1,3,0.333,2,2,1.0,3,2,5,3,0,3,3,2,3,2,7,0.286,0,2,0.0,2,2,1.0,0,2,2,1,2,0,2,2,-3
