game_id,game_date,season,game_type,neutral_site,team_id_home,team_abbreviation_home,team_name_home,team_id_road,team_abbreviation_road,team_name_road,pts_home,pts_road,wl_home,fgm_home,fga_home,fg_pct_home,fg3m_home,fg3a_home,fg3_pct_home,ftm_home,fta_home,ft_pct_home,oreb_home,dreb_home,reb_home,ast_home,stl_home,blk_home,tov_home,pf_home,plus_minus_home,fgm_road,fga_road,fg_pct_road,fg3m_road,fg3a_road,fg3_pct_road,ftm_road,fta_road,ft_pct_road,oreb_road,dreb_road,reb_road,ast_road,stl_road,blk_road,tov_road,pf_road,plus_minus_road
0020500001,2005-11-01,2005-06,regular_season,False,1610612755,PHI,Philadelphia 76ers,1610612749,MIL,Milwaukee Bucks,6,15,L,3,10,0.3,0,2,0.0,0,0,0.0,1,2,3,1,0,0,1,5,-9,4,7,0.571,0,0,0.0,7,7,1.0,1,6,7,4,0,1,0,1,9
0020500003,2005-11-01,2005-06,regular_season,False,1610612756,PHX,Phoenix Suns,1610612742,DAL,Dallas Mavericks,18,21,L,5,15,0.333,2,6,0.333,6,6,1.0,1,5,6,4,0,0,1,7,-3,7,14,0.5,2,4,0.5,5,9,0.556,2,6,8,3,1,0,1,5,3
0020500007,2005-11-02,2005-06,regular_season,False,1610612738,BOS,Boston Celtics,1610612752,NYK,New York Knicks,20,6,W,5,6,0.833,2,3,0.667,8,9,0.889,1,5,6,4,2,2,1,3,14,2,9,0.222,1,3,0.333,1,2,0.5,1,0,1,1,0,0,3,6,-14
0020500012,2005-11-02,2005-06,regular_season,False,1610612741,CHI,Chicago Bulls,1610612766,CHA,Charlotte Bobcats,11,7,W,4,9,0.444,0,2,0.0,3,5,0.6,2,5,7,2,0,0,1,2,4,3,10,0.3,0,1,0.0,1,1,1.0,1,3,4,1,1,0,1,4,-4
0020500016,2005-11-02,2005-06,regular_season,False,1610612743,DEN,Denver Nuggets,1610612747,LAL,Los Angeles Lakers,8,10,L,2,6,0.333,0,2,0.0,4,6,0.667,2,2,4,1,1,0,2,3,-2,3,6,0.5,0,0,0.0,4,4,1.0,1,2,3,0,0,2,1,3,2
0020500030,2005-11-04,2005-06,regular_season,False,1610612760,SEA,Seattle SuperSonics,1610612750,MIN,Minnesota Timberwolves,13,8,W,3,6,0.5,2,3,0.667,5,6,0.833,1,4,5,2,2,0,2,3,5,3,10,0.3,0,3,0.0,2,2,1.0,3,3,6,2,0,0,3,4,-5
0020500033,2005-11-05,2005-06,regular_season,False,1610612766,CHA,Charlotte Bobcats,1610612738,BOS,Boston Celtics,4,2,W,2,6,0.333,0,2,0.0,0,2,0.0,1,4,5,1,0,0,2,1,2,1,12,0.083,0,3,0.0,0,0,0.0,4,2,6,0,1,0,2,3,-2
0020500042,2005-11-05,2005-06,regular_season,False,1610612746,LAC,Los Angeles Clippers,1610612750,MIN,Minnesota Timberwolves,9,8,W,4,8,0.5,0,0,0.0,1,2,0.5,0,4,4,2,0,0,0,3,1,4,10,0.4,0,1,0.0,0,1,0.0,1,4,5,1,0,1,0,1,-1
0020500047,2005-11-07,2005-06,regular_season,False,1610612766,CHA,Charlotte Bobcats,1610612762,UTA,Utah Jazz,6,10,L,2,10,0.2,0,2,0.0,2,2,1.0,2,2,4,2,0,0,0,5,-4,4,8,0.5,1,2,0.5,1,6,0.167,4,3,7,2,0,1,0,3,4
0020500050,2005-11-07,2005-06,regular_season,False,1610612741,CHI,Chicago Bulls,1610612759,SAS,San Antonio Spurs,4,13,L,2,10,0.2,0,0,0.0,0,0,0.0,2,2,4,0,1,0,2,3,-9,4,8,0.5,1,3,0.333,4,4,1.0,1,6,7,2,1,1,1,0,9
0020500092,2005-11-13,2005-06,regular_season,False,1610612753,ORL,Orlando Magic,1610612739,CLE,Cleveland Cavaliers,12,20,L,4,10,0.4,1,2,0.5,3,3,1.0,2,1,3,2,0,0,4,6,-8,6,6,1.0,0,0,0.0,8,11,0.727,0,2,2,1,2,0,0,3,8
0020500089,2005-11-13,2005-06,regular_season,False,1610612761,TOR,Toronto Raptors,1610612760,SEA,Seattle SuperSonics,4,9,L,2,8,0.25,0,3,0.0,0,0,0.0,2,2,4,1,0,0,3,4,-5,3,7,0.429,0,2,0.0,3,3,1.0,1,2,3,1,2,0,1,2,5
0020500102,2005-11-15,2005-06,regular_season,False,1610612748,MIA,Miami Heat,1610612740,NOK,New Orleans/Oklahoma City Hornets,19,12,W,4,5,0.8,3,3,1.0,8,8,1.0,0,1,1,3,0,3,0,5,7,4,11,0.364,0,1,0.0,4,6,0.667,5,1,6,1,0,0,1,5,-7
0020500173,2005-11-25,2005-06,regular_season,False,1610612765,DET,Detroit Pistons,1610612764,WAS,Washington Wizards,19,25,L,7,25,0.28,1,8,0.125,4,6,0.667,6,7,13,4,0,0,1,11,-6,5,17,0.294,0,1,0.0,15,18,0.833,7,10,17,0,1,2,0,7,6
0020500182,2005-11-26,2005-06,regular_season,False,1610612752,NYK,New York Knicks,1610612755,PHI,Philadelphia 76ers,11,8,W,5,12,0.417,1,2,0.5,0,0,0.0,2,3,5,1,0,0,0,1,3,3,8,0.375,2,4,0.5,0,0,0.0,1,3,4,0,0,0,1,3,-3
