game_id,game_date,season,game_type,neutral_site,team_id_home,team_abbreviation_home,team_name_home,team_id_road,team_abbreviation_road,team_name_road,pts_home,pts_road,wl_home,fgm_home,fga_home,fg_pct_home,fg3m_home,fg3a_home,fg3_pct_home,ftm_home,fta_home,ft_pct_home,oreb_home,dreb_home,reb_home,ast_home,stl_home,blk_home,tov_home,pf_home,plus_minus_home,fgm_road,fga_road,fg_pct_road,fg3m_road,fg3a_road,fg3_pct_road,ftm_road,fta_road,ft_pct_road,oreb_road,dreb_road,reb_road,ast_road,stl_road,blk_road,tov_road,pf_road,plus_minus_road
0022100005,2021-10-20,2021-22,regular_season,False,1610612752,NYK,New York Knicks,1610612738,BOS,Boston Celtics,22,18,W,8,17,0.471,5,11,0.455,1,1,1.0,0,13,13,6,0,1,3,3,4,6,22,0.273,4,13,0.308,2,3,0.667,2,8,10,5,2,1,0,2,-4
0022100019,2021-10-22,2021-22,regular_season,False,1610612764,WAS,Washington Wizards,1610612754,IND,Indiana Pacers,12,11,W,4,7,0.571,2,4,0.5,2,3,0.667,1,4,5,3,0,0,3,1,1,5,10,0.5,1,4,0.25,0,0,0.0,1,2,3,3,1,0,2,3,-1
0022100028,2021-10-23,2021-22,regular_season,False,1610612754,IND,Indiana Pacers,1610612748,MIA,Miami Heat,16,5,W,3,5,0.6,0,1,0.0,10,11,0.909,1,4,5,1,2,0,0,1,11,2,7,0.286,1,3,0.333,0,0,0.0,1,1,2,2,0,0,3,6,-11
0022100041,2021-10-25,2021-22,regular_season,False,1610612766,CHA,Charlotte Hornets,1610612738,BOS,Boston Celtics,7,18,L,2,10,0.2,1,6,0.167,2,2,1.0,0,2,2,0,0,0,1,5,-11,5,8,0.625,2,4,0.5,6,6,1.0,1,8,9,3,0,0,2,2,11
0022100053,2021-10-26,2021-22,regular_season,False,1610612759,SAS,San Antonio Spurs,1610612747,LAL,Los Angeles Lakers,7,11,L,3,8,0.375,0,4,0.0,1,2,0.5,1,3,4,3,0,0,1,1,-4,5,10,0.5,0,2,0.0,1,2,0.5,3,5,8,0,1,0,1,2,4
0022100070,2021-10-28,2021-22,regular_season,False,1610612744,GSW,Golden State Warriors,1610612763,MEM,Memphis Grizzlies,3,6,L,1,8,0.125,1,6,0.167,0,0,0.0,0,4,4,1,1,0,1,3,-3,2,7,0.286,0,2,0.0,2,2,1.0,1,7,8,1,0,2,2,1,3
0022100078,2021-10-30,2021-22,regular_season,False,1610612764,WAS,Washington Wizards,1610612738,BOS,Boston Celtics,12,9,W,4,16,0.25,0,5,0.0,4,4,1.0,3,11,14,2,0,2,4,2,3,4,16,0.25,0,3,0.0,1,2,0.5,0,4,4,1,3,3,1,4,-3
0022100149,2021-11-08,2021-22,regular_season,False,1610612763,MEM,Memphis Grizzlies,1610612750,MIN,Minnesota Timberwolves,12,5,W,4,8,0.5,0,1,0.0,4,4,1.0,2,5,7,2,0,0,1,4,7,1,7,0.143,0,5,0.0,3,4,0.75,1,2,3,0,0,1,2,4,-7
0022100154,2021-11-08,2021-22,regular_season,False,1610612747,LAL,Los Angeles Lakers,1610612766,CHA,Charlotte Hornets,11,8,W,4,8,0.5,1,1,1.0,2,2,1.0,0,4,4,3,0,1,0,1,3,4,9,0.444,0,4,0.0,0,0,0.0,1,4,5,1,0,0,1,1,-3
0022100170,2021-11-10,2021-22,regular_season,False,1610612747,LAL,Los Angeles Lakers,1610612748,MIA,Miami Heat,8,5,W,3,5,0.6,1,1,1.0,1,2,0.5,0,8,8,1,1,0,4,4,3,2,10,0.2,0,4,0.0,1,6,0.167,1,2,3,2,2,0,1,3,-3
0022100175,2021-11-12,2021-22,regular_season,False,1610612738,BOS,Boston Celtics,1610612749,MIL,Milwaukee Bucks,14,5,W,4,7,0.571,0,2,0.0,6,8,0.75,1,3,4,1,1,2,1,2,9,2,9,0.222,0,2,0.0,1,2,0.5,2,1,3,2,0,0,2,4,-9
0022100266,2021-11-23,2021-22,regular_season,False,1610612746,LAC,LA Clippers,1610612742,DAL,Dallas Mavericks,1,9,L,0,7,0.0,0,3,0.0,1,1,1.0,0,3,3,0,0,0,1,1,-8,4,10,0.4,1,3,0.333,0,0,0.0,3,5,8,3,0,0,1,0,8
0022100268,2021-11-24,2021-22,regular_season,False,1610612754,IND,Indiana Pacers,1610612747,LAL,Los Angeles Lakers,4,12,L,2,11,0.182,0,6,0.0,0,0,0.0,2,1,3,1,0,0,0,2,-8,5,8,0.625,2,5,0.4,0,0,0.0,1,5,6,2,0,2,1,1,8
0022100291,2021-11-26,2021-22,regular_season,False,1610612747,LAL,Los Angeles Lakers,1610612758,SAC,Sacramento Kings,37,41,L,12,22,0.545,1,8,0.125,12,15,0.8,3,5,8,5,2,1,3,9,-4,15,25,0.6,3,7,0.429,8,8,1.0,4,5,9,6,2,1,3,11,4
