game_id,game_date,season,team_id_home,team_abbreviation_home,team_name_home,pts_qtr1_home,pts_qtr2_home,pts_qtr3_home,pts_qtr4_home,pts_ot_total_home,pts_home,team_id_road,team_abbreviation_road,team_name_road,pts_qtr1_road,pts_qtr2_road,pts_qtr3_road,pts_qtr4_road,pts_ot_total_road,pts_road
0021900002,2019-10-22,2019-20,1610612746,LAC,Clippers,22,40,23,27,0,112,1610612747,LAL,Lakers,25,29,31,17,0,102
0021900001,2019-10-22,2019-20,1610612761,TOR,Raptors,27,29,32,29,13,130,1610612740,NOP,Pelicans,30,31,25,31,5,122
0021900007,2019-10-23,2019-20,1610612748,MIA,Heat,24,30,29,37,0,120,1610612763,MEM,Grizzlies,32,28,24,17,0,101
0021900013,2019-10-23,2019-20,1610612757,POR,Trail Blazers,27,23,24,26,0,100,1610612743,DEN,Nuggets,24,30,19,35,0,108
0021900005,2019-10-23,2019-20,1610612753,ORL,Magic,28,27,16,23,0,94,1610612739,CLE,Cavaliers,24,17,24,20,0,85
0021900003,2019-10-23,2019-20,1610612766,CHA,Hornets,37,26,33,30,0,126,1610612741,CHI,Bulls,28,27,40,30,0,125
0021900011,2019-10-23,2019-20,1610612762,UTA,Jazz,23,26,19,32,0,100,1610612760,OKC,Thunder,12,34,28,21,0,95
0021900009,2019-10-23,2019-20,1610612742,DAL,Mavericks,24,38,29,17,0,108,1610612764,WAS,Wizards,25,23,20,32,0,100
0021900012,2019-10-23,2019-20,1610612756,PHX,Suns,25,29,32,38,0,124,1610612758,SAC,Kings,29,30,17,19,0,95
0021900008,2019-10-23,2019-20,1610612755,PHI,76ers,20,29,28,30,0,107,1610612738,BOS,Celtics,25,23,20,25,0,93
0021900006,2019-10-23,2019-20,1610612751,BKN,Nets,22,34,37,22,11,126,1610612750,MIN,Timberwolves,33,35,20,27,12,127
0021900010,2019-10-23,2019-20,1610612759,SAS,Spurs,22,37,24,37,0,120,1610612752,NYK,Knicks,15,36,33,27,0,111
0021900004,2019-10-23,2019-20,1610612754,IND,Pacers,24,31,31,24,0,110,1610612765,DET,Pistons,27,27,29,36,0,119
0021900016,2019-10-24,2019-20,1610612744,GSW,Warriors,29,25,33,35,0,122,1610612746,LAC,Clippers,35,30,46,30,0,141
0021900014,2019-10-24,2019-20,1610612765,DET,Pistons,32,31,18,19,0,100,1610612737,ATL,Hawks,38,22,31,26,0,117
0021900015,2019-10-24,2019-20,1610612745,HOU,Rockets,30,36,21,24,0,111,1610612749,MIL,Bucks,23,27,28,39,0,117
0021900023,2019-10-25,2019-20,1610612743,DEN,Nuggets,15,24,25,31,13,108,1610612756,PHX,Suns,21,24,17,33,12,107
0021900019,2019-10-25,2019-20,1610612751,BKN,Nets,32,32,30,19,0,113,1610612752,NYK,Knicks,23,28,32,26,0,109
0021900022,2019-10-25,2019-20,1610612760,OKC,Thunder,24,22,24,15,0,85,1610612764,WAS,Wizards,28,24,26,19,0,97
0021900020,2019-10-25,2019-20,1610612763,MEM,Grizzlies,29,31,21,21,0,102,1610612741,CHI,Bulls,25,22,32,31,0,110
