game_id,game_date,season,game_type,neutral_site,team_id_home,team_abbreviation_home,team_name_home,team_id_road,team_abbreviation_road,team_name_road,pts_home,pts_road,wl_home,fgm_home,fga_home,fg_pct_home,fg3m_home,fg3a_home,fg3_pct_home,ftm_home,fta_home,ft_pct_home,oreb_home,dreb_home,reb_home,ast_home,stl_home,blk_home,tov_home,pf_home,plus_minus_home,fgm_road,fga_road,fg_pct_road,fg3m_road,fg3a_road,fg3_pct_road,ftm_road,fta_road,ft_pct_road,oreb_road,dreb_road,reb_road,ast_road,stl_road,blk_road,tov_road,pf_road,plus_minus_road
0022300062,2023-10-24,2023-24,regular_season,False,1610612744,GSW,Golden State Warriors,1610612756,PHX,Phoenix Suns,8,13,L,2,9,0.222,1,6,0.167,3,5,0.6,3,2,5,1,1,0,3,2,-5,5,9,0.556,3,5,0.6,0,0,0.0,3,4,7,4,1,1,3,3,5
0022300063,2023-10-25,2023-24,regular_season,False,1610612766,CHA,Charlotte Hornets,1610612737,ATL,Atlanta Hawks,18,8,W,6,9,0.667,1,3,0.333,5,6,0.833,1,4,5,4,1,0,0,2,10,2,7,0.286,0,4,0.0,4,4,1.0,1,2,3,1,0,0,1,4,-10
0022300065,2023-10-25,2023-24,regular_season,False,1610612752,NYK,New York Knicks,1610612738,BOS,Boston Celtics,11,12,L,4,13,0.308,2,8,0.25,1,3,0.333,3,0,3,2,3,0,0,4,-1,1,2,0.5,1,2,0.5,9,9,1.0,1,7,8,1,0,1,3,2,1
0022300067,2023-10-25,2023-24,regular_season,False,1610612751,BKN,Brooklyn Nets,1610612739,CLE,Cleveland Cavaliers,10,10,L,2,8,0.25,1,4,0.25,5,6,0.833,2,4,6,2,0,0,3,3,0,3,8,0.375,1,4,0.25,3,3,1.0,0,3,3,0,2,2,1,4,0
0022300068,2023-10-25,2023-24,regular_season,False,1610612748,MIA,Miami Heat,1610612765,DET,Detroit Pistons,2,3,L,1,5,0.2,0,1,0.0,0,0,0.0,1,2,3,1,0,1,1,1,-1,1,5,0.2,1,3,0.333,0,0,0.0,0,3,3,1,1,1,0,0,1
0022300069,2023-10-25,2023-24,regular_season,False,1610612761,TOR,Toronto Raptors,1610612750,MIN,Minnesota Timberwolves,7,0,W,3,4,0.75,1,1,1.0,0,0,0.0,0,1,1,3,1,0,1,1,7,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,1,0,-7
0022300073,2023-10-25,2023-24,regular_season,False,1610612759,SAS,San Antonio Spurs,1610612742,DAL,Dallas Mavericks,8,14,L,2,6,0.333,0,1,0.0,4,5,0.8,2,4,6,2,0,0,3,2,-6,5,10,0.5,3,7,0.429,1,1,1.0,1,3,4,3,3,1,0,3,6
0022300075,2023-10-26,2023-24,regular_season,False,1610612749,MIL,Milwaukee Bucks,1610612755,PHI,Philadelphia 76ers,15,10,W,4,6,0.667,2,3,0.667,5,6,0.833,1,3,4,1,0,1,1,1,5,4,7,0.571,2,3,0.667,0,0,0.0,1,2,3,3,0,0,1,4,-5
0022300076,2023-10-26,2023-24,regular_season,False,1610612747,LAL,Los Angeles Lakers,1610612756,PHX,Phoenix Suns,16,8,W,4,7,0.571,0,2,0.0,8,9,0.889,1,5,6,1,2,0,1,4,8,4,9,0.444,0,4,0.0,0,1,0.0,0,3,3,0,0,0,3,6,-8
0022300087,2023-10-27,2023-24,regular_season,False,1610612758,SAC,Sacramento Kings,1610612744,GSW,Golden State Warriors,0,3,L,0,1,0.0,0,1,0.0,0,1,0.0,1,0,1,0,0,0,0,1,-3,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,1,0,0,0,0,3
