game_id,game_date,season,team_id_home,team_abbreviation_home,minutes_home,possessions_home,team_id_road,team_abbreviation_road,minutes_road,possessions_road
0021600005,2016-10-26,2016-17,1610612754,IND,25,10.0,1610612742,DAL,25,11.0
0021600021,2016-10-28,2016-17,1610612760,OKC,25,10.0,1610612756,PHX,25,11.0
0021600033,2016-10-29,2016-17,1610612743,DEN,25,9.0,1610612757,POR,25,9.0
0021600039,2016-10-30,2016-17,1610612763,MEM,25,9.0,1610612764,WAS,25,8.0
0021600049,2016-11-01,2016-17,1610612748,MIA,25,9.0,1610612758,SAC,25,9.0
0021600060,2016-11-02,2016-17,1610612763,MEM,25,10.0,1610612740,NOP,25,10.0
0021600063,2016-11-02,2016-17,1610612756,PHX,25,12.0,1610612757,POR,25,13.0
0021600075,2016-11-04,2016-17,1610612740,NOP,25,12.0,1610612756,PHX,25,11.0
0021600090,2016-11-06,2016-17,1610612742,DAL,25,9.0,1610612749,MIL,25,9.0
0021600110,2016-11-09,2016-17,1610612754,IND,25,10.0,1610612755,PHI,25,9.0
0021600121,2016-11-11,2016-17,1610612755,PHI,25,9.0,1610612754,IND,25,9.0
0021600128,2016-11-11,2016-17,1610612757,POR,25,9.0,1610612758,SAC,25,10.0
0021600181,2016-11-18,2016-17,1610612743,DEN,25,13.0,1610612761,TOR,25,12.0
0021600185,2016-11-19,2016-17,1610612740,NOP,25,13.0,1610612766,CHA,25,12.0
0021600195,2016-11-20,2016-17,1610612760,OKC,25,11.0,1610612754,IND,25,11.0
0021600212,2016-11-23,2016-17,1610612755,PHI,50,18.0,1610612763,MEM,50,18.0
0021600228,2016-11-25,2016-17,1610612752,NYK,25,7.0,1610612766,CHA,25,8.0
0021600235,2016-11-25,2016-17,1610612743,DEN,25,12.0,1610612760,OKC,25,13.0
0021600253,2016-11-28,2016-17,1610612764,WAS,25,11.0,1610612758,SAC,25,10.0
0021600261,2016-11-29,2016-17,1610612751,BKN,50,19.0,1610612746,LAC,50,18.0
0021600270,2016-11-30,2016-17,1610612760,OKC,25,11.0,1610612764,WAS,25,11.0
0021600281,2016-12-01,2016-17,1610612744,GSW,50,17.0,1610612745,HOU,50,17.0
0021600292,2016-12-03,2016-17,1610612766,CHA,25,12.0,1610612750,MIN,25,11.0
0021600310,2016-12-05,2016-17,1610612740,NOP,50,19.0,1610612763,MEM,50,18.0
0021600359,2016-12-11,2016-17,1610612756,PHX,25,11.0,1610612740,NOP,25,12.0
0021600372,2016-12-13,2016-17,1610612756,PHX,25,10.0,1610612752,NYK,25,11.0
0021600403,2016-12-17,2016-17,1610612750,MIN,25,13.0,1610612745,HOU,25,13.0
0021600424,2016-12-20,2016-17,1610612763,MEM,25,13.0,1610612738,BOS,25,13.0
0021600422,2016-12-20,2016-17,1610612748,MIA,50,22.0,1610612753,ORL,50,21.0
0021600423,2016-12-20,2016-17,1610612749,MIL,25,10.0,1610612739,CLE,25,10.0
0021600478,2016-12-28,2016-17,1610612737,ATL,25,13.0,1610612752,NYK,25,12.0
0021600508,2017-01-01,2016-17,1610612737,ATL,25,10.0,1610612759,SAS,25,10.0
0021600550,2017-01-06,2016-17,1610612744,GSW,25,10.0,1610612763,MEM,25,10.0
0021600554,2017-01-07,2016-17,1610612741,CHI,25,11.0,1610612761,TOR,25,10.0
0021600559,2017-01-08,2016-17,1610612757,POR,50,15.0,1610612765,DET,50,16.0
0021600648,2017-01-20,2016-17,1610612742,DAL,25,12.0,1610612762,UTA,25,11.0
0021600657,2017-01-21,2016-17,1610612739,CLE,25,12.0,1610612759,SAS,25,11.0
0021600650,2017-01-21,2016-17,1610612738,BOS,25,11.0,1610612757,POR,25,11.0
0021600680,2017-01-25,2016-17,1610612739,CLE,25,11.0,1610612758,SAC,25,12.0
0021600696,2017-01-27,2016-17,1610612754,IND,25,7.0,1610612758,SAC,25,8.0
0021600706,2017-01-28,2016-17,1610612749,MIL,25,11.0,1610612738,BOS,25,11.0
0021600711,2017-01-29,2016-17,1610612737,ATL,100,37.0,1610612752,NYK,100,37.0
0021600720,2017-01-30,2016-17,1610612750,MIN,25,10.0,1610612753,ORL,25,11.0
0021600725,2017-01-31,2016-17,1610612761,TOR,25,10.0,1610612740,NOP,25,10.0
0021600749,2017-02-03,2016-17,1610612745,HOU,25,10.0,1610612741,CHI,25,10.0
0021600764,2017-02-04,2016-17,1610612758,SAC,25,9.0,1610612744,GSW,25,10.0
0021600769,2017-02-06,2016-17,1610612764,WAS,25,11.0,1610612739,CLE,25,11.0
0021600784,2017-02-08,2016-17,1610612751,BKN,25,12.0,1610612764,WAS,25,12.0
0021600797,2017-02-09,2016-17,1610612742,DAL,25,10.0,1610612762,UTA,25,9.0
0021600830,2017-02-13,2016-17,1610612757,POR,25,10.0,1610612737,ATL,25,10.0
0021600851,2017-02-23,2016-17,1610612765,DET,25,11.0,1610612766,CHA,25,10.0
0021600859,2017-02-24,2016-17,1610612741,CHI,25,16.0,1610612756,PHX,25,14.0
