game_id,game_date,season,game_type,neutral_site,team_id_home,team_abbreviation_home,team_name_home,team_id_road,team_abbreviation_road,team_name_road,pts_home,pts_road,wl_home,fgm_home,fga_home,fg_pct_home,fg3m_home,fg3a_home,fg3_pct_home,ftm_home,fta_home,ft_pct_home,oreb_home,dreb_home,reb_home,ast_home,stl_home,blk_home,tov_home,pf_home,plus_minus_home,fgm_road,fga_road,fg_pct_road,fg3m_road,fg3a_road,fg3_pct_road,ftm_road,fta_road,ft_pct_road,oreb_road,dreb_road,reb_road,ast_road,stl_road,blk_road,tov_road,pf_road,plus_minus_road
0020400001,2004-11-02,2004-05,regular_season,False,1610612765,DET,Detroit Pistons,1610612745,HOU,Houston Rockets,2,0,W,1,2,0.5,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-2
0020400002,2004-11-02,2004-05,regular_season,False,1610612742,DAL,Dallas Mavericks,1610612758,SAC,Sacramento Kings,1,0,W,0,1,0.0,0,0,0.0,1,1,1.0,0,1,1,0,0,0,0,0,1,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,-1
0020400004,2004-11-03,2004-05,regular_season,False,1610612761,TOR,Toronto Raptors,1610612745,HOU,Houston Rockets,7,0,W,2,3,0.667,1,1,1.0,2,2,1.0,0,0,0,2,0,0,0,0,7,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,3,-7
0020400005,2004-11-03,2004-05,regular_season,False,1610612753,ORL,Orlando Magic,1610612749,MIL,Milwaukee Bucks,8,7,W,4,9,0.444,0,1,0.0,0,3,0.0,1,4,5,0,1,2,0,1,1,3,9,0.333,1,2,0.5,0,0,0.0,1,5,6,3,0,0,1,3,-1
0020400006,2004-11-03,2004-05,regular_season,False,1610612739,CLE,Cleveland Cavaliers,1610612754,IND,Indiana Pacers,29,37,L,9,20,0.45,1,3,0.333,10,14,0.714,4,7,11,7,0,2,4,6,-8,13,27,0.481,3,6,0.5,8,8,1.0,3,8,11,5,3,3,1,7,8
0020400007,2004-11-03,2004-05,regular_season,False,1610612738,BOS,Boston Celtics,1610612755,PHI,Philadelphia 76ers,2,8,L,1,8,0.125,0,2,0.0,0,2,0.0,3,3,6,1,0,0,1,2,-6,3,6,0.5,2,3,0.667,0,1,0.0,0,5,5,1,1,0,0,1,6
0020400011,2004-11-03,2004-05,regular_season,False,1610612750,MIN,Minnesota Timberwolves,1610612752,NYK,New York Knicks,3,1,W,1,1,1.0,0,0,0.0,1,2,0.5,0,1,1,1,0,0,0,0,2,0,0,0.0,0,0,0.0,1,2,0.5,0,0,0,0,0,0,0,1,-2
0020400016,2004-11-03,2004-05,regular_season,False,1610612744,GSW,Golden State Warriors,1610612757,POR,Portland Trail Blazers,6,4,W,2,7,0.286,1,3,0.333,1,3,0.333,2,4,6,2,1,0,1,3,2,1,5,0.2,0,0,0.0,2,4,0.5,1,4,5,0,0,0,1,2,-2
0020400019,2004-11-04,2004-05,regular_season,False,1610612743,DEN,Denver Nuggets,1610612750,MIN,Minnesota Timberwolves,12,16,L,4,15,0.267,0,4,0.0,4,7,0.571,4,5,9,4,0,0,3,6,-4,4,9,0.444,0,1,0.0,8,10,0.8,1,6,7,3,1,0,4,8,4
0020400022,2004-11-05,2004-05,regular_season,False,1610612738,BOS,Boston Celtics,1610612754,IND,Indiana Pacers,2,12,L,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,1,0,0,2,6,-10,3,3,1.0,0,0,0.0,6,9,0.667,0,2,2,2,2,0,0,0,10
0020400024,2004-11-05,2004-05,regular_season,False,1610612740,NOH,New Orleans Hornets,1610612753,ORL,Orlando Magic,7,8,L,2,4,0.5,2,3,0.667,1,2,0.5,0,2,2,2,0,0,0,3,-1,3,8,0.375,0,2,0.0,2,2,1.0,3,2,5,1,0,1,1,2,1
0020400025,2004-11-05,2004-05,regular_season,False,1610612741,CHI,Chicago Bulls,1610612751,NJN,New Jersey Nets,19,25,L,5,25,0.2,1,9,0.111,8,13,0.615,7,8,15,3,2,1,5,11,-6,9,20,0.45,1,4,0.25,6,9,0.667,4,12,16,5,1,3,6,12,6
