game_id,game_date,season,game_type,neutral_site,team_id_home,team_abbreviation_home,team_name_home,team_id_road,team_abbreviation_road,team_name_road,pts_home,pts_road,wl_home,fgm_home,fga_home,fg_pct_home,fg3m_home,fg3a_home,fg3_pct_home,ftm_home,fta_home,ft_pct_home,oreb_home,dreb_home,reb_home,ast_home,stl_home,blk_home,tov_home,pf_home,plus_minus_home,fgm_road,fga_road,fg_pct_road,fg3m_road,fg3a_road,fg3_pct_road,ftm_road,fta_road,ft_pct_road,oreb_road,dreb_road,reb_road,ast_road,stl_road,blk_road,tov_road,pf_road,plus_minus_road
0020500001,2005-11-01,2005-06,regular_season,False,1610612755,PHI,Philadelphia 76ers,1610612749,MIL,Milwaukee Bucks,8,16,L,1,10,0.1,0,1,0.0,6,6,1.0,1,3,4,0,1,0,1,2,-8,6,9,0.667,1,1,1.0,3,3,1.0,0,8,8,4,0,2,1,5,8
0020500003,2005-11-01,2005-06,regular_season,False,1610612756,PHX,Phoenix Suns,1610612742,DAL,Dallas Mavericks,22,29,L,6,19,0.316,2,6,0.333,8,9,0.889,2,7,9,4,0,0,1,8,-7,10,18,0.556,3,6,0.5,6,11,0.545,2,9,11,5,1,0,1,8,7
0020500004,2005-11-02,2005-06,regular_season,False,1610612761,TOR,Toronto Raptors,1610612764,WAS,Washington Wizards,5,7,L,2,10,0.2,1,7,0.143,0,0,0.0,3,6,9,2,1,0,3,3,-2,3,10,0.3,0,1,0.0,1,2,0.5,2,6,8,2,0,0,1,0,2
0020500007,2005-11-02,2005-06,regular_season,False,1610612738,BOS,Boston Celtics,1610612752,NYK,New York Knicks,18,14,W,4,12,0.333,2,5,0.4,8,12,0.667,6,4,10,3,2,0,2,2,4,7,12,0.583,0,0,0.0,0,1,0.0,1,2,3,2,3,1,3,7,-4
0020500011,2005-11-02,2005-06,regular_season,False,1610612750,MIN,Minnesota Timberwolves,1610612757,POR,Portland Trail Blazers,8,9,L,2,3,0.667,0,0,0.0,4,6,0.667,0,3,3,1,1,2,3,1,-1,4,8,0.5,0,1,0.0,1,2,0.5,1,1,2,1,2,1,1,4,1
0020500012,2005-11-02,2005-06,regular_season,False,1610612741,CHI,Chicago Bulls,1610612766,CHA,Charlotte Bobcats,14,7,W,5,9,0.556,1,2,0.5,3,5,0.6,2,5,7,3,1,0,1,3,7,3,11,0.273,0,2,0.0,1,1,1.0,1,3,4,1,1,0,2,4,-7
0020500014,2005-11-02,2005-06,regular_season,False,1610612762,UTA,Utah Jazz,1610612742,DAL,Dallas Mavericks,6,3,W,2,5,0.4,2,3,0.667,0,0,0.0,0,4,4,1,0,4,1,2,3,0,6,0.0,0,1,0.0,3,4,0.75,2,3,5,0,1,0,0,0,-3
0020500015,2005-11-02,2005-06,regular_season,False,1610612760,SEA,Seattle SuperSonics,1610612746,LAC,Los Angeles Clippers,3,12,L,0,3,0.0,0,3,0.0,3,3,1.0,0,2,2,0,0,1,2,2,-9,4,7,0.571,2,4,0.5,2,2,1.0,1,2,3,2,1,0,0,2,9
0020500016,2005-11-02,2005-06,regular_season,False,1610612743,DEN,Denver Nuggets,1610612747,LAL,Los Angeles Lakers,17,20,L,6,16,0.375,0,2,0.0,5,8,0.625,4,5,9,3,1,1,3,6,-3,5,12,0.417,2,3,0.667,8,10,0.8,1,6,7,2,0,3,2,5,3
0020500019,2005-11-03,2005-06,regular_season,False,1610612747,LAL,Los Angeles Lakers,1610612756,PHX,Phoenix Suns,2,3,L,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,-1,1,2,0.5,1,1,1.0,0,0,0.0,0,0,0,1,0,0,0,0,1
