game_id,game_date,season,game_type,neutral_site,team_id_home,team_abbreviation_home,team_name_home,team_id_road,team_abbreviation_road,team_name_road,pts_home,pts_road,wl_home,fgm_home,fga_home,fg_pct_home,fg3m_home,fg3a_home,fg3_pct_home,ftm_home,fta_home,ft_pct_home,oreb_home,dreb_home,reb_home,ast_home,stl_home,blk_home,tov_home,pf_home,plus_minus_home,fgm_road,fga_road,fg_pct_road,fg3m_road,fg3a_road,fg3_pct_road,ftm_road,fta_road,ft_pct_road,oreb_road,dreb_road,reb_road,ast_road,stl_road,blk_road,tov_road,pf_road,plus_minus_road
0020100007,2001-10-30,2001-02,regular_season,False,1610612745,HOU,Houston Rockets,1610612737,ATL,Atlanta Hawks,13,8,W,4,7,0.571,0,1,0.0,5,5,1.0,0,6,6,1,1,0,1,2,5,3,9,0.333,1,4,0.25,1,2,0.5,1,3,4,1,1,0,2,5,-5
0020100009,2001-10-30,2001-02,regular_season,False,1610612762,UTA,Utah Jazz,1610612749,MIL,Milwaukee Bucks,10,17,L,4,10,0.4,1,5,0.2,1,1,1.0,3,0,3,4,0,0,1,2,-7,7,7,1.0,1,1,1.0,2,2,1.0,0,2,2,2,0,2,0,2,7
0020100021,2001-11-01,2001-02,regular_season,False,1610612745,HOU,Houston Rockets,1610612746,LAC,Los Angeles Clippers,12,6,W,3,10,0.3,0,2,0.0,6,6,1.0,3,8,11,2,1,0,1,2,6,1,10,0.1,1,3,0.333,3,4,0.75,2,4,6,1,0,1,1,3,-6
0020100044,2001-11-03,2001-02,regular_season,False,1610612746,LAC,Los Angeles Clippers,1610612744,GSW,Golden State Warriors,10,12,L,3,8,0.375,0,1,0.0,4,4,1.0,0,3,3,0,0,2,1,4,-2,4,8,0.5,0,0,0.0,4,5,0.8,1,3,4,0,1,0,1,3,2
0020100052,2001-11-05,2001-02,regular_season,False,1610612753,ORL,Orlando Magic,1610612760,SEA,Seattle SuperSonics,19,23,L,7,15,0.467,0,4,0.0,5,5,1.0,3,4,7,1,1,0,2,4,-4,9,15,0.6,3,5,0.6,2,6,0.333,2,4,6,5,0,0,2,4,4
0020100056,2001-11-06,2001-02,regular_season,False,1610612748,MIA,Miami Heat,1610612760,SEA,Seattle SuperSonics,7,5,W,3,9,0.333,0,0,0.0,1,1,1.0,1,5,6,1,0,0,2,1,2,2,11,0.182,1,5,0.2,0,0,0.0,2,4,6,0,1,0,1,2,-2
0020100119,2001-11-15,2001-02,regular_season,False,1610612745,HOU,Houston Rockets,1610612747,LAL,Los Angeles Lakers,10,11,L,2,7,0.286,0,0,0.0,6,6,1.0,2,3,5,1,0,0,1,2,-1,5,9,0.556,0,1,0.0,1,3,0.333,1,3,4,1,1,0,0,4,1
0020100123,2001-11-16,2001-02,regular_season,False,1610612754,IND,Indiana Pacers,1610612750,MIN,Minnesota Timberwolves,15,22,L,3,16,0.188,1,3,0.333,8,10,0.8,2,3,5,1,2,3,1,8,-7,7,16,0.438,0,1,0.0,8,10,0.8,5,8,13,2,1,2,3,7,7
0020100144,2001-11-19,2001-02,regular_season,False,1610612743,DEN,Denver Nuggets,1610612751,NJN,New Jersey Nets,9,6,W,3,7,0.429,1,2,0.5,2,2,1.0,1,3,4,3,1,0,2,3,3,2,7,0.286,0,3,0.0,2,2,1.0,2,3,5,1,0,1,3,4,-3
0020100162,2001-11-21,2001-02,regular_season,False,1610612762,UTA,Utah Jazz,1610612751,NJN,New Jersey Nets,7,8,L,2,8,0.25,0,0,0.0,3,6,0.5,4,4,8,2,1,0,1,4,-1,4,7,0.571,0,1,0.0,0,1,0.0,0,3,3,1,0,1,1,4,1
0020100180,2001-11-24,2001-02,regular_season,False,1610612764,WAS,Washington Wizards,1610612738,BOS,Boston Celtics,10,6,W,3,7,0.429,0,1,0.0,4,4,1.0,1,4,5,3,1,2,2,2,4,2,7,0.286,0,2,0.0,2,2,1.0,1,2,3,2,1,0,2,3,-4
0020100182,2001-11-24,2001-02,regular_season,False,1610612739,CLE,Cleveland Cavaliers,1610612748,MIA,Miami Heat,11,7,W,4,8,0.5,1,2,0.5,2,2,1.0,2,3,5,3,0,0,0,3,4,2,6,0.333,1,1,1.0,2,2,1.0,1,2,3,2,0,0,1,3,-4
0020100196,2001-11-26,2001-02,regular_season,False,1610612762,UTA,Utah Jazz,1610612756,PHX,Phoenix Suns,6,13,L,2,10,0.2,0,3,0.0,2,3,0.667,3,4,7,0,0,0,4,9,-7,2,4,0.5,2,2,1.0,7,13,0.538,0,4,4,2,2,0,1,5,7
0020100221,2001-11-30,2001-02,regular_season,False,1610612759,SAS,San Antonio Spurs,1610612758,SAC,Sacramento Kings,9,12,L,4,11,0.364,1,3,0.333,0,0,0.0,1,5,6,2,0,0,1,6,-3,2,6,0.333,0,0,0.0,8,10,0.8,0,5,5,1,0,1,0,1,3
0020100226,2001-12-01,2001-02,regular_season,False,1610612751,NJN,New Jersey Nets,1610612738,BOS,Boston Celtics,8,15,L,3,15,0.2,2,8,0.25,0,3,0.0,4,1,5,3,3,1,0,4,-7,3,5,0.6,1,1,1.0,8,8,1.0,1,9,10,0,0,1,3,3,7
0020100240,2001-12-02,2001-02,regular_season,False,1610612758,SAC,Sacramento Kings,1610612742,DAL,Dallas Mavericks,9,15,L,3,11,0.273,2,5,0.4,1,2,0.5,1,2,3,2,1,0,1,5,-6,5,8,0.625,0,1,0.0,5,8,0.625,1,5,6,1,0,0,1,2,6
0020100267,2001-12-07,2001-02,regular_season,False,1610612738,BOS,Boston Celtics,1610612756,PHX,Phoenix Suns,17,10,W,3,4,0.75,1,2,0.5,10,14,0.714,0,7,7,0,2,2,2,2,7,4,13,0.308,1,5,0.2,1,2,0.5,3,3,6,2,1,0,2,7,-7
0020100272,2001-12-07,2001-02,regular_season,False,1610612760,SEA,Seattle SuperSonics,1610612748,MIA,Miami Heat,6,10,L,2,12,0.167,0,6,0.0,2,2,1.0,4,2,6,1,0,1,1,3,-4,3,6,0.5,0,2,0.0,4,6,0.667,0,5,5,1,1,1,0,2,4
0020100265,2001-12-07,2001-02,regular_season,False,1610612761,TOR,Toronto Raptors,1610612743,DEN,Denver Nuggets,11,9,W,4,7,0.571,1,3,0.333,2,2,1.0,0,4,4,2,0,1,0,2,2,4,9,0.444,1,4,0.25,0,0,0.0,1,2,3,2,0,0,1,1,-2
0020100291,2001-12-11,2001-02,regular_season,False,1610612752,NYK,New York Knicks,1610612738,BOS,Boston Celtics,4,13,L,2,8,0.25,0,3,0.0,0,0,0.0,1,3,4,1,1,0,4,2,-9,4,7,0.571,1,3,0.333,4,4,1.0,0,5,5,3,3,0,1,1,9
0020100308,2001-12-13,2001-02,regular_season,False,1610612754,IND,Indiana Pacers,1610612745,HOU,Houston Rockets,12,10,W,4,8,0.5,1,2,0.5,3,4,0.75,1,3,4,4,0,0,1,2,2,3,10,0.3,1,3,0.333,3,3,1.0,3,2,5,1,1,1,1,3,-2
0020100351,2001-12-19,2001-02,regular_season,False,1610612751,NJN,New Jersey Nets,1610612750,MIN,Minnesota Timberwolves,14,9,W,4,9,0.444,0,1,0.0,6,10,0.6,3,7,10,2,1,0,2,2,5,4,12,0.333,0,5,0.0,1,2,0.5,2,5,7,2,2,2,2,7,-5
0020100365,2001-12-21,2001-02,regular_season,False,1610612748,MIA,Miami Heat,1610612739,CLE,Cleveland Cavaliers,3,8,L,1,9,0.111,1,5,0.2,0,0,0.0,1,3,4,0,1,0,0,3,-5,2,7,0.286,0,2,0.0,4,4,1.0,2,6,8,0,0,1,1,1,5
0020100370,2001-12-21,2001-02,regular_season,False,1610612744,GSW,Golden State Warriors,1610612760,SEA,Seattle SuperSonics,12,15,L,6,11,0.545,0,2,0.0,0,0,0.0,1,2,3,2,1,1,0,6,-3,4,9,0.444,0,0,0.0,7,7,1.0,3,3,6,2,0,0,1,1,3
0020100392,2001-12-26,2001-02,regular_season,False,1610612759,SAS,San Antonio Spurs,1610612742,DAL,Dallas Mavericks,7,10,L,3,9,0.333,0,2,0.0,1,1,1.0,1,1,2,0,2,1,1,2,-3,4,5,0.8,2,2,1.0,0,0,0.0,0,4,4,0,1,0,4,2,3
0020100419,2001-12-29,2001-02,regular_season,False,1610612749,MIL,Milwaukee Bucks,1610612759,SAS,San Antonio Spurs,9,6,W,3,8,0.375,0,1,0.0,3,3,1.0,0,3,3,2,3,0,0,1,3,2,7,0.286,0,2,0.0,2,2,1.0,2,3,5,0,0,2,3,3,-3
