game_id,game_date,season,game_type,neutral_site,team_id_home,team_abbreviation_home,team_name_home,team_id_road,team_abbreviation_road,team_name_road,pts_home,pts_road,wl_home,fgm_home,fga_home,fg_pct_home,fg3m_home,fg3a_home,fg3_pct_home,ftm_home,fta_home,ft_pct_home,oreb_home,dreb_home,reb_home,ast_home,stl_home,blk_home,tov_home,pf_home,plus_minus_home,fgm_road,fga_road,fg_pct_road,fg3m_road,fg3a_road,fg3_pct_road,ftm_road,fta_road,ft_pct_road,oreb_road,dreb_road,reb_road,ast_road,stl_road,blk_road,tov_road,pf_road,plus_minus_road
0021700001,2017-10-17,2017-18,regular_season,False,1610612739,CLE,Cleveland Cavaliers,1610612738,BOS,Boston Celtics,16,11,W,5,8,0.625,2,4,0.5,4,4,1.0,1,4,5,3,0,1,0,0,5,4,10,0.4,1,5,0.2,1,1,1.0,1,2,3,3,0,0,1,3,-5
0021700002,2017-10-17,2017-18,regular_season,False,1610612744,GSW,Golden State Warriors,1610612745,HOU,Houston Rockets,7,8,L,3,6,0.5,0,2,0.0,1,2,0.5,1,2,3,2,0,0,1,3,-1,2,7,0.286,1,4,0.25,3,4,0.75,2,3,5,1,1,1,0,2,1
0021700004,2017-10-18,2017-18,regular_season,False,1610612754,IND,Indiana Pacers,1610612751,BKN,Brooklyn Nets,6,0,W,2,5,0.4,0,1,0.0,2,2,1.0,2,1,3,0,0,1,0,0,6,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,-6
0021700005,2017-10-18,2017-18,regular_season,False,1610612753,ORL,Orlando Magic,1610612748,MIA,Miami Heat,9,6,W,4,6,0.667,1,2,0.5,0,0,0.0,0,2,2,3,1,0,1,1,3,2,8,0.25,0,2,0.0,2,2,1.0,4,2,6,1,1,0,1,1,-3
0021700006,2017-10-18,2017-18,regular_season,False,1610612764,WAS,Washington Wizards,1610612755,PHI,Philadelphia 76ers,12,5,W,3,6,0.5,0,1,0.0,6,8,0.75,1,2,3,2,3,0,1,0,7,2,5,0.4,1,4,0.25,0,0,0.0,1,2,3,1,1,1,3,3,-7
0021700007,2017-10-18,2017-18,regular_season,False,1610612738,BOS,Boston Celtics,1610612749,MIL,Milwaukee Bucks,5,14,L,2,9,0.222,0,5,0.0,1,2,0.5,2,2,4,0,2,0,1,4,-9,3,5,0.6,2,4,0.5,6,7,0.857,0,5,5,2,1,1,2,0,9
0021700009,2017-10-18,2017-18,regular_season,False,1610612742,DAL,Dallas Mavericks,1610612737,ATL,Atlanta Hawks,8,14,L,2,6,0.333,1,4,0.25,3,4,0.75,0,3,3,2,1,1,2,4,-6,5,10,0.5,0,0,0.0,4,5,0.8,3,3,6,1,1,2,1,2,6
0021700011,2017-10-18,2017-18,regular_season,False,1610612759,SAS,San Antonio Spurs,1610612750,MIN,Minnesota Timberwolves,5,0,W,2,3,0.667,1,1,1.0,0,0,0.0,0,1,1,1,1,0,0,0,5,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,2,1,-5
0021700013,2017-10-18,2017-18,regular_season,False,1610612758,SAC,Sacramento Kings,1610612745,HOU,Houston Rockets,8,11,L,2,3,0.667,0,1,0.0,4,6,0.667,0,0,0,1,0,0,0,4,-3,2,3,0.667,0,0,0.0,7,8,0.875,0,2,2,1,0,0,1,3,3
0021700026,2017-10-20,2017-18,regular_season,False,1610612756,PHX,Phoenix Suns,1610612747,LAL,Los Angeles Lakers,6,8,L,2,5,0.4,1,1,1.0,1,4,0.25,3,1,4,1,0,0,0,2,-2,3,3,1.0,0,0,0.0,2,4,0.5,0,1,1,1,0,1,0,2,2
0021700024,2017-10-20,2017-18,regular_season,False,1610612742,DAL,Dallas Mavericks,1610612758,SAC,Sacramento Kings,8,13,L,2,6,0.333,0,2,0.0,4,5,0.8,0,1,1,0,1,1,0,3,-5,5,7,0.714,1,1,1.0,2,4,0.5,1,5,6,1,1,0,1,3,5
0021700023,2017-10-20,2017-18,regular_season,False,1610612750,MIN,Minnesota Timberwolves,1610612762,UTA,Utah Jazz,8,10,L,2,6,0.333,2,2,1.0,2,2,1.0,0,3,3,1,1,0,2,3,-2,1,6,0.167,1,3,0.333,7,8,0.875,2,3,5,0,1,3,2,1,2
0021700019,2017-10-20,2017-18,regular_season,False,1610612755,PHI,Philadelphia 76ers,1610612738,BOS,Boston Celtics,0,6,L,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,1,0,1,-6,2,3,0.667,1,1,1.0,1,1,1.0,0,1,1,1,0,0,0,0,6
0021700020,2017-10-20,2017-18,regular_season,False,1610612764,WAS,Washington Wizards,1610612765,DET,Detroit Pistons,13,9,W,3,5,0.6,0,0,0.0,7,7,1.0,0,3,3,2,0,2,1,1,4,3,8,0.375,1,1,1.0,2,2,1.0,1,2,3,0,1,1,3,6,-4
0021700022,2017-10-20,2017-18,regular_season,False,1610612751,BKN,Brooklyn Nets,1610612753,ORL,Orlando Magic,16,10,W,4,6,0.667,1,2,0.5,7,9,0.778,0,3,3,0,2,0,3,3,6,3,7,0.429,2,3,0.667,2,2,1.0,1,2,3,2,2,0,2,6,-6
0021700034,2017-10-21,2017-18,regular_season,False,1610612749,MIL,Milwaukee Bucks,1610612757,POR,Portland Trail Blazers,12,7,W,4,10,0.4,0,1,0.0,4,7,0.571,2,2,4,3,4,1,0,1,5,2,4,0.5,1,1,1.0,2,2,1.0,0,5,5,1,0,0,4,4,-5
0021700029,2017-10-21,2017-18,regular_season,False,1610612748,MIA,Miami Heat,1610612754,IND,Indiana Pacers,8,2,W,2,2,1.0,0,0,0.0,4,6,0.667,0,0,0,0,1,0,1,1,6,1,3,0.333,0,1,0.0,0,0,0.0,2,1,3,0,0,0,1,3,-6
0021700030,2017-10-21,2017-18,regular_season,False,1610612752,NYK,New York Knicks,1610612765,DET,Detroit Pistons,11,15,L,4,9,0.444,2,5,0.4,1,2,0.5,0,3,3,4,1,0,1,5,-4,4,11,0.364,2,5,0.4,5,5,1.0,2,4,6,2,1,1,0,3,4
0021700040,2017-10-22,2017-18,regular_season,False,1610612747,LAL,Los Angeles Lakers,1610612740,NOP,New Orleans Pelicans,2,16,L,1,7,0.143,0,4,0.0,0,0,0.0,1,0,1,1,1,1,0,2,-14,6,8,0.75,2,2,1.0,2,2,1.0,2,4,6,4,0,1,1,0,14
0021700039,2017-10-22,2017-18,regular_season,False,1610612760,OKC,Oklahoma City Thunder,1610612750,MIN,Minnesota Timberwolves,16,17,L,6,10,0.6,3,7,0.429,1,1,1.0,1,2,3,1,0,0,1,3,-1,5,9,0.556,1,2,0.5,6,6,1.0,2,3,5,2,0,0,2,1,1
0021700038,2017-10-22,2017-18,regular_season,False,1610612751,BKN,Brooklyn Nets,1610612737,ATL,Atlanta Hawks,7,0,W,2,2,1.0,2,2,1.0,1,2,0.5,0,2,2,2,0,1,0,0,7,0,4,0.0,0,3,0.0,0,0,0.0,1,1,2,0,0,0,0,1,-7
0021700041,2017-10-23,2017-18,regular_season,False,1610612765,DET,Detroit Pistons,1610612755,PHI,Philadelphia 76ers,0,2,L,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,-2,0,1,0.0,0,0,0.0,2,2,1.0,0,1,1,0,0,0,0,0,2
0021700043,2017-10-23,2017-18,regular_season,False,1610612745,HOU,Houston Rockets,1610612763,MEM,Memphis Grizzlies,2,11,L,1,6,0.167,0,4,0.0,0,0,0.0,1,1,2,1,0,0,3,4,-9,3,6,0.5,2,4,0.5,3,3,1.0,0,2,2,1,0,1,0,1,9
0021700044,2017-10-23,2017-18,regular_season,False,1610612749,MIL,Milwaukee Bucks,1610612766,CHA,Charlotte Hornets,8,6,W,2,7,0.286,1,1,1.0,3,3,1.0,1,6,7,2,0,2,1,3,2,2,8,0.25,1,5,0.2,1,4,0.25,1,4,5,1,1,3,0,2,-2
0021700046,2017-10-23,2017-18,regular_season,False,1610612759,SAS,San Antonio Spurs,1610612761,TOR,Toronto Raptors,6,0,W,2,2,1.0,0,0,0.0,2,3,0.667,0,1,1,1,1,1,1,1,6,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,2,-6
