game_id,game_date,season,game_type,neutral_site,team_id_home,team_abbreviation_home,team_name_home,team_id_road,team_abbreviation_road,team_name_road,pts_home,pts_road,wl_home,fgm_home,fga_home,fg_pct_home,fg3m_home,fg3a_home,fg3_pct_home,ftm_home,fta_home,ft_pct_home,oreb_home,dreb_home,reb_home,ast_home,stl_home,blk_home,tov_home,pf_home,plus_minus_home,fgm_road,fga_road,fg_pct_road,fg3m_road,fg3a_road,fg3_pct_road,ftm_road,fta_road,ft_pct_road,oreb_road,dreb_road,reb_road,ast_road,stl_road,blk_road,tov_road,pf_road,plus_minus_road
0022100002,2021-10-19,2021-22,regular_season,False,1610612747,LAL,Los Angeles Lakers,1610612744,GSW,Golden State Warriors,0,2,L,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-2,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,2
0022100003,2021-10-20,2021-22,regular_season,False,1610612766,CHA,Charlotte Hornets,1610612754,IND,Indiana Pacers,14,15,L,4,10,0.4,1,2,0.5,5,6,0.833,1,4,5,2,0,0,0,2,-1,4,10,0.4,4,9,0.444,3,4,0.75,2,4,6,2,0,2,0,3,1
0022100004,2021-10-20,2021-22,regular_season,False,1610612765,DET,Detroit Pistons,1610612741,CHI,Chicago Bulls,4,8,L,1,8,0.125,0,1,0.0,2,2,1.0,1,4,5,0,0,1,1,3,-4,2,8,0.25,0,1,0.0,4,4,1.0,2,7,9,1,0,0,2,2,4
0022100005,2021-10-20,2021-22,regular_season,False,1610612752,NYK,New York Knicks,1610612738,BOS,Boston Celtics,29,22,W,10,22,0.455,6,13,0.462,3,3,1.0,0,14,14,8,0,2,5,5,7,7,24,0.292,4,13,0.308,4,5,0.8,2,10,12,6,4,2,1,5,-7
0022100007,2021-10-20,2021-22,regular_season,False,1610612763,MEM,Memphis Grizzlies,1610612739,CLE,Cleveland Cavaliers,12,5,W,5,6,0.833,2,3,0.667,0,0,0.0,0,3,3,2,0,1,1,0,7,2,5,0.4,1,3,0.333,0,0,0.0,0,1,1,2,0,0,0,1,-7
0022100013,2021-10-20,2021-22,regular_season,False,1610612757,POR,Portland Trail Blazers,1610612758,SAC,Sacramento Kings,5,7,L,2,7,0.286,0,4,0.0,1,2,0.5,2,2,4,1,2,1,0,3,-2,1,3,0.333,1,1,1.0,4,4,1.0,0,2,2,1,0,0,2,1,2
0022100016,2021-10-21,2021-22,regular_season,False,1610612744,GSW,Golden State Warriors,1610612746,LAC,LA Clippers,13,14,L,4,7,0.571,2,3,0.667,3,4,0.75,0,3,3,3,0,0,1,3,-1,5,9,0.556,3,6,0.5,2,3,0.667,0,3,3,4,0,0,0,2,1
0022100026,2021-10-22,2021-22,regular_season,False,1610612758,SAC,Sacramento Kings,1610612762,UTA,Utah Jazz,0,8,L,0,2,0.0,0,0,0.0,0,0,0.0,0,3,3,0,0,0,3,1,-8,3,7,0.429,0,2,0.0,2,2,1.0,0,2,2,3,3,0,0,0,8
0022100024,2021-10-22,2021-22,regular_season,False,1610612743,DEN,Denver Nuggets,1610612759,SAS,San Antonio Spurs,4,0,W,2,2,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-4
0022100019,2021-10-22,2021-22,regular_season,False,1610612764,WAS,Washington Wizards,1610612754,IND,Indiana Pacers,16,20,L,6,15,0.4,3,9,0.333,1,2,0.5,1,7,8,3,1,1,3,2,-4,9,18,0.5,2,7,0.286,0,0,0.0,1,7,8,4,1,1,3,3,4
