game_id,game_date,season,game_type,neutral_site,team_id_home,team_abbreviation_home,team_name_home,team_id_road,team_abbreviation_road,team_name_road,pts_home,pts_road,wl_home,fgm_home,fga_home,fg_pct_home,fg3m_home,fg3a_home,fg3_pct_home,ftm_home,fta_home,ft_pct_home,oreb_home,dreb_home,reb_home,ast_home,stl_home,blk_home,tov_home,pf_home,plus_minus_home,fgm_road,fga_road,fg_pct_road,fg3m_road,fg3a_road,fg3_pct_road,ftm_road,fta_road,ft_pct_road,oreb_road,dreb_road,reb_road,ast_road,stl_road,blk_road,tov_road,pf_road,plus_minus_road
0020200045,2002-11-03,2002-03,regular_season,False,1610612747,LAL,Los Angeles Lakers,1610612757,POR,Portland Trail Blazers,13,10,W,5,11,0.455,1,3,0.333,2,3,0.667,4,4,8,2,0,1,1,3,3,3,8,0.375,1,2,0.5,3,3,1.0,0,2,2,2,0,1,0,4,-3
0020200046,2002-11-04,2002-03,regular_season,False,1610612761,TOR,Toronto Raptors,1610612741,CHI,Chicago Bulls,15,11,W,2,6,0.333,0,0,0.0,11,12,0.917,0,4,4,0,0,4,1,4,4,4,13,0.308,1,2,0.5,2,5,0.4,3,4,7,1,0,0,1,7,-4
0020200049,2002-11-04,2002-03,regular_season,False,1610612763,MEM,Memphis Grizzlies,1610612759,SAS,San Antonio Spurs,11,13,L,4,7,0.571,1,2,0.5,2,2,1.0,1,1,2,3,1,2,3,4,-2,6,9,0.667,0,1,0.0,1,2,0.5,1,2,3,5,1,0,2,2,2
0020200060,2002-11-06,2002-03,regular_season,False,1610612755,PHI,Philadelphia 76ers,1610612746,LAC,Los Angeles Clippers,9,7,W,3,6,0.5,0,1,0.0,3,6,0.5,1,5,6,2,2,0,2,3,2,2,6,0.333,0,1,0.0,3,4,0.75,0,2,2,2,1,1,2,3,-2
0020200069,2002-11-07,2002-03,regular_season,False,1610612738,BOS,Boston Celtics,1610612747,LAL,Los Angeles Lakers,9,6,W,3,8,0.375,1,4,0.25,2,4,0.5,2,3,5,0,1,1,1,1,3,2,9,0.222,0,3,0.0,2,2,1.0,1,3,4,0,1,1,1,3,-3
0020200087,2002-11-09,2002-03,regular_season,False,1610612749,MIL,Milwaukee Bucks,1610612755,PHI,Philadelphia 76ers,14,9,W,4,6,0.667,0,1,0.0,6,9,0.667,2,5,7,1,2,2,3,3,5,3,8,0.375,1,3,0.333,2,2,1.0,0,1,1,2,1,0,3,6,-5
0020200092,2002-11-10,2002-03,regular_season,False,1610612752,NYK,New York Knicks,1610612740,NOH,New Orleans Hornets,8,14,L,2,7,0.286,1,3,0.333,3,3,1.0,0,3,3,0,0,0,1,4,-6,6,8,0.75,1,1,1.0,1,3,0.333,0,5,5,4,1,1,0,2,6
0020200118,2002-11-15,2002-03,regular_season,False,1610612754,IND,Indiana Pacers,1610612749,MIL,Milwaukee Bucks,11,8,W,3,10,0.3,0,0,0.0,5,7,0.714,3,3,6,1,1,0,0,1,3,4,7,0.571,0,2,0.0,0,0,0.0,0,6,6,1,0,0,2,5,-3
0020200127,2002-11-15,2002-03,regular_season,False,1610612747,LAL,Los Angeles Lakers,1610612744,GSW,Golden State Warriors,11,4,W,3,10,0.3,1,1,1.0,4,5,0.8,2,6,8,3,1,3,1,5,7,1,8,0.125,0,1,0.0,2,8,0.25,2,4,6,0,1,0,1,4,-7
0020200149,2002-11-19,2002-03,regular_season,False,1610612750,MIN,Minnesota Timberwolves,1610612763,MEM,Memphis Grizzlies,12,8,W,4,9,0.444,1,3,0.333,3,6,0.5,3,4,7,2,0,0,0,4,4,2,9,0.222,0,1,0.0,4,6,0.667,2,3,5,1,0,1,1,5,-4
0020200173,2002-11-22,2002-03,regular_season,False,1610612740,NOH,New Orleans Hornets,1610612752,NYK,New York Knicks,12,4,W,5,10,0.5,0,0,0.0,2,2,1.0,2,5,7,3,2,1,1,2,8,1,6,0.167,0,2,0.0,2,4,0.5,1,1,2,0,1,1,2,3,-8
0020200169,2002-11-22,2002-03,regular_season,False,1610612738,BOS,Boston Celtics,1610612737,ATL,Atlanta Hawks,16,9,W,7,15,0.467,2,4,0.5,0,0,0.0,0,9,9,6,0,1,2,2,7,3,14,0.214,0,4,0.0,3,3,1.0,0,6,6,1,1,0,1,6,-7
0020200200,2002-11-26,2002-03,regular_season,False,1610612737,ATL,Atlanta Hawks,1610612760,SEA,Seattle SuperSonics,14,11,W,4,7,0.571,1,1,1.0,5,7,0.714,2,4,6,1,0,0,2,5,3,3,8,0.375,1,4,0.25,4,6,0.667,0,2,2,0,1,1,0,4,-3
0020200217,2002-11-28,2002-03,regular_season,False,1610612746,LAC,Los Angeles Clippers,1610612751,NJN,New Jersey Nets,15,7,W,5,10,0.5,0,2,0.0,5,5,1.0,2,5,7,3,1,0,0,3,8,2,8,0.25,1,5,0.2,2,2,1.0,1,2,3,1,0,1,1,4,-8
0020200218,2002-11-29,2002-03,regular_season,False,1610612737,ATL,Atlanta Hawks,1610612748,MIA,Miami Heat,12,6,W,2,4,0.5,0,1,0.0,8,8,1.0,1,9,10,2,0,2,3,4,6,2,12,0.167,0,4,0.0,2,5,0.4,2,1,3,1,1,0,0,4,-6
0020200223,2002-11-29,2002-03,regular_season,False,1610612763,MEM,Memphis Grizzlies,1610612747,LAL,Los Angeles Lakers,8,14,L,2,7,0.286,0,2,0.0,4,6,0.667,0,0,0,1,0,0,1,6,-6,3,5,0.6,0,0,0.0,8,10,0.8,1,5,6,3,0,0,3,5,6
0020200229,2002-11-30,2002-03,regular_season,False,1610612752,NYK,New York Knicks,1610612740,NOH,New Orleans Hornets,12,6,W,5,10,0.5,0,0,0.0,2,2,1.0,1,3,4,2,1,0,0,1,6,3,8,0.375,0,1,0.0,0,0,0.0,0,3,3,1,0,2,1,3,-6
0020200248,2002-12-02,2002-03,regular_season,False,1610612756,PHX,Phoenix Suns,1610612748,MIA,Miami Heat,11,21,L,4,12,0.333,0,5,0.0,3,3,1.0,2,2,4,1,1,0,1,9,-10,3,4,0.75,2,2,1.0,13,14,0.929,0,4,4,1,0,0,1,3,10
0020200265,2002-12-04,2002-03,regular_season,False,1610612760,SEA,Seattle SuperSonics,1610612754,IND,Indiana Pacers,9,12,L,4,9,0.444,1,1,1.0,0,0,0.0,1,1,2,4,1,0,0,2,-3,5,7,0.714,2,2,1.0,0,0,0.0,1,3,4,2,0,1,2,1,3
0020200272,2002-12-06,2002-03,regular_season,False,1610612740,NOH,New Orleans Hornets,1610612745,HOU,Houston Rockets,14,12,W,1,6,0.167,1,3,0.333,11,14,0.786,2,5,7,1,1,1,0,3,2,3,9,0.333,1,2,0.5,5,6,0.833,1,4,5,2,0,1,2,8,-2
0020200293,2002-12-09,2002-03,regular_season,False,1610612738,BOS,Boston Celtics,1610612753,ORL,Orlando Magic,19,14,W,4,7,0.571,2,3,0.667,9,12,0.75,0,7,7,1,1,1,1,3,5,4,11,0.364,2,5,0.4,4,6,0.667,1,4,5,4,1,0,2,7,-5
0020200294,2002-12-09,2002-03,regular_season,False,1610612739,CLE,Cleveland Cavaliers,1610612749,MIL,Milwaukee Bucks,30,37,L,10,20,0.5,3,5,0.6,7,8,0.875,4,3,7,2,0,2,4,7,-7,12,17,0.706,2,4,0.5,11,14,0.786,3,5,8,8,4,1,0,8,7
0020200311,2002-12-11,2002-03,regular_season,False,1610612749,MIL,Milwaukee Bucks,1610612754,IND,Indiana Pacers,5,12,L,2,7,0.286,0,1,0.0,1,2,0.5,0,0,0,2,1,0,1,4,-7,3,6,0.5,1,2,0.5,5,6,0.833,2,5,7,1,1,0,2,2,7
0020200323,2002-12-13,2002-03,regular_season,False,1610612763,MEM,Memphis Grizzlies,1610612745,HOU,Houston Rockets,9,4,W,3,7,0.429,1,3,0.333,2,3,0.667,1,6,7,1,0,2,2,2,5,2,9,0.222,0,3,0.0,0,0,0.0,1,4,5,2,1,0,1,4,-5
0020200332,2002-12-14,2002-03,regular_season,False,1610612750,MIN,Minnesota Timberwolves,1610612757,POR,Portland Trail Blazers,7,13,L,3,7,0.429,0,0,0.0,1,2,0.5,0,2,2,3,0,0,3,4,-6,5,8,0.625,1,3,0.333,2,4,0.5,0,3,3,3,2,0,1,2,6
0020200344,2002-12-16,2002-03,regular_season,False,1610612748,MIA,Miami Heat,1610612745,HOU,Houston Rockets,9,14,L,3,9,0.333,1,4,0.25,2,2,1.0,2,3,5,2,0,1,2,4,-5,5,10,0.5,0,1,0.0,4,4,1.0,2,3,5,2,1,1,0,1,5
0020200351,2002-12-17,2002-03,regular_season,False,1610612749,MIL,Milwaukee Bucks,1610612761,TOR,Toronto Raptors,13,18,L,3,9,0.333,2,5,0.4,5,6,0.833,1,4,5,1,0,0,1,6,-5,4,10,0.4,1,3,0.333,9,10,0.9,1,5,6,3,1,1,0,3,5
0020200359,2002-12-18,2002-03,regular_season,False,1610612739,CLE,Cleveland Cavaliers,1610612765,DET,Detroit Pistons,5,10,L,1,7,0.143,0,1,0.0,3,4,0.75,0,4,4,0,0,0,0,2,-5,3,7,0.429,2,3,0.667,2,2,1.0,0,6,6,3,0,1,1,3,5
0020200372,2002-12-20,2002-03,regular_season,False,1610612755,PHI,Philadelphia 76ers,1610612747,LAL,Los Angeles Lakers,13,10,W,3,7,0.429,1,1,1.0,6,10,0.6,0,4,4,2,2,0,0,4,3,3,9,0.333,1,3,0.333,3,4,0.75,2,4,6,2,0,2,4,6,-3
0020200373,2002-12-20,2002-03,regular_season,False,1610612765,DET,Detroit Pistons,1610612739,CLE,Cleveland Cavaliers,9,7,W,2,7,0.286,0,1,0.0,5,6,0.833,3,2,5,0,0,1,0,2,2,2,6,0.333,0,2,0.0,3,3,1.0,0,2,2,0,0,0,0,5,-2
0020200378,2002-12-20,2002-03,regular_season,False,1610612760,SEA,Seattle SuperSonics,1610612740,NOH,New Orleans Hornets,5,7,L,2,8,0.25,1,2,0.5,0,0,0.0,2,4,6,1,0,0,1,2,-2,3,11,0.273,1,5,0.2,0,2,0.0,4,4,8,1,0,1,0,2,2
0020200392,2002-12-22,2002-03,regular_season,False,1610612761,TOR,Toronto Raptors,1610612747,LAL,Los Angeles Lakers,5,7,L,1,5,0.2,0,1,0.0,3,5,0.6,1,4,5,0,0,0,3,4,-2,3,10,0.3,0,4,0.0,1,2,0.5,2,3,5,1,1,0,0,6,2
0020200400,2002-12-23,2002-03,regular_season,False,1610612759,SAS,San Antonio Spurs,1610612740,NOH,New Orleans Hornets,9,4,W,3,4,0.75,1,1,1.0,2,6,0.333,0,3,3,1,1,1,1,5,5,2,11,0.182,0,3,0.0,0,0,0.0,4,3,7,0,0,0,2,6,-5
0020200427,2002-12-28,2002-03,regular_season,False,1610612758,SAC,Sacramento Kings,1610612757,POR,Portland Trail Blazers,11,17,L,5,13,0.385,0,4,0.0,1,2,0.5,2,4,6,1,1,0,0,6,-6,5,8,0.625,2,4,0.5,5,9,0.556,1,6,7,3,0,1,1,1,6
0020200464,2003-01-04,2002-03,regular_season,False,1610612764,WAS,Washington Wizards,1610612754,IND,Indiana Pacers,12,9,W,3,13,0.231,0,3,0.0,6,6,1.0,1,9,10,2,1,2,3,4,3,3,16,0.188,1,6,0.167,2,2,1.0,2,7,9,1,2,0,3,4,-3
0020200478,2003-01-06,2002-03,regular_season,False,1610612755,PHI,Philadelphia 76ers,1610612754,IND,Indiana Pacers,8,9,L,3,10,0.3,0,1,0.0,2,4,0.5,3,3,6,0,2,0,0,5,-1,3,5,0.6,0,0,0.0,3,6,0.5,1,4,5,3,0,0,3,4,1
0020200491,2003-01-08,2002-03,regular_season,False,1610612755,PHI,Philadelphia 76ers,1610612765,DET,Detroit Pistons,6,15,L,2,7,0.286,0,2,0.0,2,6,0.333,2,1,3,1,1,0,1,7,-9,3,6,0.5,1,1,1.0,8,9,0.889,2,4,6,2,1,1,1,4,9
0020200506,2003-01-10,2002-03,regular_season,False,1610612753,ORL,Orlando Magic,1610612754,IND,Indiana Pacers,2,6,L,1,9,0.111,0,4,0.0,0,0,0.0,3,4,7,1,0,0,2,2,-4,2,7,0.286,0,1,0.0,2,2,1.0,1,3,4,0,2,2,0,0,4
0020200509,2003-01-10,2002-03,regular_season,False,1610612750,MIN,Minnesota Timberwolves,1610612758,SAC,Sacramento Kings,12,6,W,5,10,0.5,0,0,0.0,2,4,0.5,3,2,5,4,0,0,2,0,6,2,7,0.286,1,3,0.333,1,1,1.0,0,0,0,2,1,1,2,5,-6
0020200511,2003-01-10,2002-03,regular_season,False,1610612740,NOH,New Orleans Hornets,1610612765,DET,Detroit Pistons,11,13,L,4,9,0.444,1,4,0.25,2,2,1.0,2,3,5,3,0,0,1,4,-2,3,6,0.5,3,4,0.75,4,4,1.0,0,0,0,2,0,0,0,3,2
0020200512,2003-01-10,2002-03,regular_season,False,1610612749,MIL,Milwaukee Bucks,1610612741,CHI,Chicago Bulls,12,4,W,5,9,0.556,0,3,0.0,2,3,0.667,0,6,6,4,1,0,1,3,8,2,9,0.222,0,3,0.0,0,2,0.0,0,4,4,1,0,0,1,2,-8
0020200541,2003-01-14,2002-03,regular_season,False,1610612759,SAS,San Antonio Spurs,1610612756,PHX,Phoenix Suns,14,6,W,3,6,0.5,0,0,0.0,8,8,1.0,0,4,4,0,1,0,1,3,8,1,8,0.125,0,1,0.0,4,6,0.667,1,2,3,0,0,0,1,6,-8
0020200563,2003-01-17,2002-03,regular_season,False,1610612745,HOU,Houston Rockets,1610612747,LAL,Los Angeles Lakers,16,12,W,2,4,0.5,1,1,1.0,11,13,0.846,0,3,3,2,1,0,1,4,4,3,8,0.375,0,2,0.0,6,6,1.0,1,3,4,1,1,1,1,6,-4
0020200564,2003-01-17,2002-03,regular_season,False,1610612760,SEA,Seattle SuperSonics,1610612763,MEM,Memphis Grizzlies,15,9,W,6,9,0.667,1,1,1.0,2,2,1.0,0,5,5,4,0,0,0,4,6,2,6,0.333,0,2,0.0,5,7,0.714,0,2,2,2,0,0,0,2,-6
0020200569,2003-01-18,2002-03,regular_season,False,1610612748,MIA,Miami Heat,1610612741,CHI,Chicago Bulls,16,15,W,7,16,0.438,2,4,0.5,0,3,0.0,2,4,6,5,0,1,2,2,1,7,15,0.467,1,3,0.333,0,0,0.0,2,7,9,4,1,2,3,4,-1
0020200586,2003-01-20,2002-03,regular_season,False,1610612762,UTA,Utah Jazz,1610612751,NJN,New Jersey Nets,15,12,W,4,9,0.444,1,2,0.5,6,8,0.75,1,6,7,2,0,3,0,5,3,4,10,0.4,1,3,0.333,3,6,0.5,1,3,4,1,0,0,0,6,-3
0020200596,2003-01-22,2002-03,regular_season,False,1610612737,ATL,Atlanta Hawks,1610612757,POR,Portland Trail Blazers,14,16,L,5,17,0.294,0,4,0.0,4,6,0.667,4,5,9,1,1,2,1,7,-2,5,19,0.263,1,3,0.333,5,6,0.833,7,7,14,2,1,1,2,4,2
0020200612,2003-01-24,2002-03,regular_season,False,1610612740,NOH,New Orleans Hornets,1610612757,POR,Portland Trail Blazers,8,9,L,2,6,0.333,0,1,0.0,4,4,1.0,0,3,3,1,0,1,1,2,-1,3,10,0.3,0,3,0.0,3,4,0.75,4,2,6,1,0,0,0,3,1
0020200619,2003-01-25,2002-03,regular_season,False,1610612739,CLE,Cleveland Cavaliers,1610612737,ATL,Atlanta Hawks,8,9,L,3,10,0.3,2,4,0.5,0,0,0.0,2,3,5,2,0,0,1,3,-1,2,4,0.5,0,1,0.0,5,6,0.833,0,5,5,1,1,1,2,1,1
0020200683,2003-02-03,2002-03,regular_season,False,1610612751,NJN,New Jersey Nets,1610612760,SEA,Seattle SuperSonics,9,8,W,3,8,0.375,2,5,0.4,1,1,1.0,1,2,3,1,1,1,0,2,1,4,8,0.5,0,2,0.0,0,2,0.0,2,4,6,1,0,1,1,1,-1
0020200687,2003-02-03,2002-03,regular_season,False,1610612756,PHX,Phoenix Suns,1610612741,CHI,Chicago Bulls,10,6,W,3,6,0.5,0,0,0.0,4,4,1.0,0,3,3,0,0,0,0,3,4,2,9,0.222,0,3,0.0,2,3,0.667,2,3,5,0,0,1,1,4,-4
0020200696,2003-02-04,2002-03,regular_season,False,1610612743,DEN,Denver Nuggets,1610612741,CHI,Chicago Bulls,11,9,W,1,5,0.2,0,2,0.0,9,12,0.75,2,5,7,0,1,1,2,2,2,4,10,0.4,1,1,1.0,0,0,0.0,1,2,3,1,1,1,3,7,-2
0020200714,2003-02-11,2002-03,regular_season,False,1610612745,HOU,Houston Rockets,1610612762,UTA,Utah Jazz,7,9,L,2,9,0.222,2,2,1.0,1,2,0.5,2,2,4,2,0,0,0,3,-2,3,5,0.6,0,0,0.0,3,4,0.75,0,5,5,3,0,2,1,2,2
0020200717,2003-02-11,2002-03,regular_season,False,1610612757,POR,Portland Trail Blazers,1610612759,SAS,San Antonio Spurs,9,14,L,4,9,0.444,0,2,0.0,1,1,1.0,0,3,3,2,0,0,0,6,-5,3,6,0.5,1,2,0.5,7,10,0.7,2,4,6,2,0,2,0,3,5
0020200720,2003-02-12,2002-03,regular_season,False,1610612755,PHI,Philadelphia 76ers,1610612741,CHI,Chicago Bulls,10,2,W,2,6,0.333,0,1,0.0,6,6,1.0,1,4,5,1,2,0,1,3,8,1,7,0.143,0,3,0.0,0,0,0.0,1,3,4,0,0,0,2,4,-8
0020200732,2003-02-14,2002-03,regular_season,False,1610612761,TOR,Toronto Raptors,1610612744,GSW,Golden State Warriors,12,16,L,5,11,0.455,2,5,0.4,0,0,0.0,0,4,4,3,1,1,1,9,-4,3,10,0.3,1,1,1.0,9,12,0.75,4,5,9,0,1,0,1,0,4
0020200733,2003-02-14,2002-03,regular_season,False,1610612754,IND,Indiana Pacers,1610612737,ATL,Atlanta Hawks,11,10,W,4,10,0.4,3,3,1.0,0,0,0.0,2,4,6,3,1,1,1,2,1,4,7,0.571,1,2,0.5,1,2,0.5,0,4,4,3,0,3,1,1,-1
0020200769,2003-02-18,2002-03,regular_season,False,1610612747,LAL,Los Angeles Lakers,1610612745,HOU,Houston Rockets,24,17,W,7,14,0.5,0,2,0.0,10,10,1.0,0,5,5,6,1,4,1,6,7,5,16,0.312,3,6,0.5,4,5,0.8,2,7,9,2,0,0,6,10,-7
0020200765,2003-02-18,2002-03,regular_season,False,1610612763,MEM,Memphis Grizzlies,1610612754,IND,Indiana Pacers,10,5,W,4,9,0.444,0,1,0.0,2,2,1.0,1,2,3,0,2,0,0,2,5,2,6,0.333,0,1,0.0,1,4,0.25,1,4,5,1,0,0,2,4,-5
0020200788,2003-02-21,2002-03,regular_season,False,1610612740,NOH,New Orleans Hornets,1610612763,MEM,Memphis Grizzlies,13,11,W,5,8,0.625,1,1,1.0,2,2,1.0,1,2,3,3,1,1,1,3,2,5,10,0.5,1,3,0.333,0,0,0.0,2,1,3,1,1,0,1,2,-2
0020200800,2003-02-23,2002-03,regular_season,False,1610612764,WAS,Washington Wizards,1610612742,DAL,Dallas Mavericks,11,16,L,5,9,0.556,1,4,0.25,0,0,0.0,1,2,3,2,1,0,1,3,-5,6,7,0.857,1,2,0.5,3,4,0.75,0,3,3,1,1,1,1,1,5
