game_id,game_date,season,game_type,neutral_site,team_id_home,team_abbreviation_home,team_name_home,team_id_road,team_abbreviation_road,team_name_road,pts_home,pts_road,wl_home,fgm_home,fga_home,fg_pct_home,fg3m_home,fg3a_home,fg3_pct_home,ftm_home,fta_home,ft_pct_home,oreb_home,dreb_home,reb_home,ast_home,stl_home,blk_home,tov_home,pf_home,plus_minus_home,fgm_road,fga_road,fg_pct_road,fg3m_road,fg3a_road,fg3_pct_road,ftm_road,fta_road,ft_pct_road,oreb_road,dreb_road,reb_road,ast_road,stl_road,blk_road,tov_road,pf_road,plus_minus_road
0020000018,2000-11-01,2000-01,regular_season,False,1610612739,CLE,Cleveland Cavaliers,1610612758,SAC,Sacramento Kings,14,12,W,4,9,0.444,0,1,0.0,6,8,0.75,0,7,7,2,3,1,5,4,2,3,13,0.231,0,2,0.0,6,6,1.0,3,3,6,1,2,1,3,4,-2
0020000069,2000-11-08,2000-01,regular_season,False,1610612743,DEN,Denver Nuggets,1610612750,MIN,Minnesota Timberwolves,11,9,W,4,9,0.444,1,5,0.2,2,3,0.667,2,2,4,3,0,0,0,5,2,2,6,0.333,0,0,0.0,5,6,0.833,0,3,3,2,0,0,1,3,-2
0020000070,2000-11-08,2000-01,regular_season,False,1610612746,LAC,Los Angeles Clippers,1610612762,UTA,Utah Jazz,11,17,L,2,8,0.25,1,2,0.5,6,6,1.0,0,0,0,1,0,0,0,6,-6,5,8,0.625,1,3,0.333,6,8,0.75,2,4,6,4,0,0,1,4,6
0020000079,2000-11-10,2000-01,regular_season,False,1610612738,BOS,Boston Celtics,1610612752,NYK,New York Knicks,9,11,L,2,8,0.25,1,3,0.333,4,4,1.0,0,2,2,0,1,0,2,2,-2,4,5,0.8,1,1,1.0,2,4,0.5,0,3,3,1,1,1,1,2,2
0020000085,2000-11-10,2000-01,regular_season,False,1610612744,GSW,Golden State Warriors,1610612758,SAC,Sacramento Kings,10,17,L,4,11,0.364,0,2,0.0,2,4,0.5,3,3,6,3,0,0,1,8,-7,2,5,0.4,0,1,0.0,13,16,0.812,2,5,7,2,1,0,1,2,7
0020000099,2000-11-12,2000-01,regular_season,False,1610612744,GSW,Golden State Warriors,1610612753,ORL,Orlando Magic,8,14,L,1,4,0.25,0,2,0.0,6,8,0.75,1,2,3,0,1,0,3,6,-6,3,6,0.5,2,2,1.0,6,6,1.0,0,4,4,3,1,0,1,4,6
0020000103,2000-11-14,2000-01,regular_season,False,1610612748,MIA,Miami Heat,1610612766,CHH,Charlotte Hornets,7,4,W,3,7,0.429,1,1,1.0,0,0,0.0,1,2,3,2,0,1,2,1,3,2,7,0.286,0,2,0.0,0,0,0.0,1,3,4,1,1,0,3,0,-3
0020000124,2000-11-16,2000-01,regular_season,False,1610612758,SAC,Sacramento Kings,1610612747,LAL,Los Angeles Lakers,8,10,L,2,8,0.25,1,3,0.333,3,4,0.75,1,3,4,0,1,1,0,5,-2,2,4,0.5,0,0,0.0,6,10,0.6,1,5,6,0,0,1,1,4,2
0020000131,2000-11-17,2000-01,regular_season,False,1610612750,MIN,Minnesota Timberwolves,1610612759,SAS,San Antonio Spurs,15,10,W,5,6,0.833,1,2,0.5,4,4,1.0,0,4,4,4,0,1,1,4,5,4,9,0.444,1,3,0.333,1,4,0.25,0,1,1,3,0,0,0,3,-5
0020000145,2000-11-19,2000-01,regular_season,False,1610612753,ORL,Orlando Magic,1610612757,POR,Portland Trail Blazers,4,12,L,1,9,0.111,1,3,0.333,1,2,0.5,4,3,7,1,1,0,3,3,-8,4,8,0.5,0,1,0.0,4,5,0.8,2,5,7,3,1,1,1,2,8
0020000171,2000-11-24,2000-01,regular_season,False,1610612738,BOS,Boston Celtics,1610612753,ORL,Orlando Magic,14,9,W,4,7,0.571,2,3,0.667,4,5,0.8,0,6,6,3,0,0,0,3,5,3,8,0.375,0,1,0.0,3,5,0.6,0,3,3,2,0,1,0,4,-5
0020000189,2000-11-25,2000-01,regular_season,False,1610612746,LAC,Los Angeles Clippers,1610612756,PHX,Phoenix Suns,7,13,L,2,7,0.286,0,2,0.0,3,3,1.0,2,3,5,0,0,2,5,4,-6,4,9,0.444,1,1,1.0,4,6,0.667,1,3,4,2,4,0,2,2,6
0020000216,2000-11-29,2000-01,regular_season,False,1610612763,VAN,Vancouver Grizzlies,1610612756,PHX,Phoenix Suns,22,19,W,5,11,0.455,1,3,0.333,11,15,0.733,1,8,9,1,1,1,2,3,3,7,22,0.318,2,6,0.333,3,4,0.75,4,5,9,2,1,0,2,8,-3
0020000219,2000-11-30,2000-01,regular_season,False,1610612743,DEN,Denver Nuggets,1610612745,HOU,Houston Rockets,7,11,L,2,7,0.286,1,3,0.333,2,4,0.5,1,6,7,2,0,1,4,7,-4,3,8,0.375,1,2,0.5,4,10,0.4,1,3,4,2,3,1,0,4,4
0020000227,2000-12-01,2000-01,regular_season,False,1610612761,TOR,Toronto Raptors,1610612746,LAC,Los Angeles Clippers,11,2,W,4,9,0.444,0,0,0.0,3,4,0.75,0,4,4,3,1,2,0,4,9,0,6,0.0,0,1,0.0,2,8,0.25,3,4,7,0,0,2,3,3,-9
0020000232,2000-12-01,2000-01,regular_season,False,1610612763,VAN,Vancouver Grizzlies,1610612754,IND,Indiana Pacers,0,10,L,0,8,0.0,0,3,0.0,0,0,0.0,2,3,5,0,1,0,4,3,-10,4,7,0.571,0,0,0.0,2,2,1.0,0,6,6,1,3,1,2,1,10
0020000267,2000-12-06,2000-01,regular_season,False,1610612744,GSW,Golden State Warriors,1610612747,LAL,Los Angeles Lakers,18,15,W,7,8,0.875,1,2,0.5,3,4,0.75,1,3,4,5,1,0,3,5,3,5,8,0.625,0,2,0.0,5,6,0.833,0,0,0,1,3,0,1,2,-3
0020000286,2000-12-09,2000-01,regular_season,False,1610612754,IND,Indiana Pacers,1610612766,CHH,Charlotte Hornets,13,10,W,3,8,0.375,0,1,0.0,7,8,0.875,2,1,3,0,3,1,0,2,3,3,6,0.5,2,4,0.5,2,2,1.0,1,4,5,1,0,1,4,6,-3
0020000294,2000-12-10,2000-01,regular_season,False,1610612738,BOS,Boston Celtics,1610612743,DEN,Denver Nuggets,13,11,W,4,7,0.571,1,2,0.5,4,5,0.8,0,3,3,3,1,0,1,1,2,5,10,0.5,1,3,0.333,0,0,0.0,2,3,5,2,1,1,1,3,-2
0020000299,2000-12-11,2000-01,regular_season,False,1610612755,PHI,Philadelphia 76ers,1610612750,MIN,Minnesota Timberwolves,7,12,L,1,9,0.111,0,2,0.0,5,7,0.714,3,4,7,1,0,1,2,4,-5,3,8,0.375,1,1,1.0,5,6,0.833,1,6,7,3,1,2,0,6,5
0020000319,2000-12-13,2000-01,regular_season,False,1610612746,LAC,Los Angeles Clippers,1610612748,MIA,Miami Heat,5,11,L,1,10,0.1,1,4,0.25,2,2,1.0,1,3,4,1,1,1,1,4,-6,3,5,0.6,2,2,1.0,3,4,0.75,0,6,6,1,0,0,2,1,6
0020000341,2000-12-16,2000-01,regular_season,False,1610612750,MIN,Minnesota Timberwolves,1610612754,IND,Indiana Pacers,12,9,W,5,6,0.833,0,0,0.0,2,2,1.0,0,2,2,4,1,1,2,2,3,4,9,0.444,0,2,0.0,1,2,0.5,1,1,2,4,1,0,1,2,-3
0020000345,2000-12-17,2000-01,regular_season,False,1610612752,NYK,New York Knicks,1610612749,MIL,Milwaukee Bucks,5,2,W,2,6,0.333,0,0,0.0,1,4,0.25,0,7,7,0,0,1,1,1,3,1,12,0.083,0,4,0.0,0,0,0.0,4,5,9,0,0,1,1,4,-3
0020000347,2000-12-17,2000-01,regular_season,False,1610612761,TOR,Toronto Raptors,1610612747,LAL,Los Angeles Lakers,10,13,L,5,13,0.385,0,2,0.0,0,0,0.0,3,2,5,5,0,0,0,7,-3,4,6,0.667,0,0,0.0,5,8,0.625,0,3,3,1,0,2,0,1,3
0020000363,2000-12-20,2000-01,regular_season,False,1610612754,IND,Indiana Pacers,1610612761,TOR,Toronto Raptors,6,7,L,3,7,0.429,0,1,0.0,0,1,0.0,0,3,3,2,0,0,0,2,-1,2,9,0.222,0,1,0.0,3,4,0.75,4,4,8,2,0,0,0,1,1
0020000386,2000-12-23,2000-01,regular_season,False,1610612766,CHH,Charlotte Hornets,1610612759,SAS,San Antonio Spurs,9,5,W,3,7,0.429,0,0,0.0,3,4,0.75,0,4,4,2,0,2,1,1,4,2,8,0.25,1,3,0.333,0,0,0.0,2,4,6,1,0,0,4,4,-4
