game_id,game_date,season,game_type,neutral_site,team_id_home,team_abbreviation_home,team_name_home,team_id_road,team_abbreviation_road,team_name_road,pts_home,pts_road,wl_home,fgm_home,fga_home,fg_pct_home,fg3m_home,fg3a_home,fg3_pct_home,ftm_home,fta_home,ft_pct_home,oreb_home,dreb_home,reb_home,ast_home,stl_home,blk_home,tov_home,pf_home,plus_minus_home,fgm_road,fga_road,fg_pct_road,fg3m_road,fg3a_road,fg3_pct_road,ftm_road,fta_road,ft_pct_road,oreb_road,dreb_road,reb_road,ast_road,stl_road,blk_road,tov_road,pf_road,plus_minus_road
0021300010,2013-10-30,2013-14,regular_season,False,1610612750,MIN,Minnesota Timberwolves,1610612753,ORL,Orlando Magic,17,12,W,5,11,0.455,0,2,0.0,7,8,0.875,2,3,5,4,1,1,1,3,5,4,10,0.4,0,4,0.0,4,4,1.0,3,2,5,2,0,1,2,6,-5
0021300026,2013-11-01,2013-14,regular_season,False,1610612763,MEM,Memphis Grizzlies,1610612765,DET,Detroit Pistons,16,13,W,4,8,0.5,1,2,0.5,7,8,0.875,0,3,3,4,1,1,0,3,3,5,8,0.625,1,2,0.5,2,3,0.667,0,2,2,1,0,2,2,5,-3
0021300077,2013-11-08,2013-14,regular_season,False,1610612764,WAS,Washington Wizards,1610612751,BKN,Brooklyn Nets,13,9,W,3,6,0.5,1,2,0.5,6,6,1.0,0,4,4,2,1,0,1,3,4,3,5,0.6,1,2,0.5,2,6,0.333,0,3,3,2,1,0,3,4,-4
0021300088,2013-11-09,2013-14,regular_season,False,1610612739,CLE,Cleveland Cavaliers,1610612755,PHI,Philadelphia 76ers,20,18,W,7,20,0.35,2,5,0.4,4,6,0.667,2,5,7,4,3,4,0,1,2,8,19,0.421,2,6,0.333,0,0,0.0,3,9,12,2,0,1,5,5,-2
0021300095,2013-11-10,2013-14,regular_season,False,1610612760,OKC,Oklahoma City Thunder,1610612764,WAS,Washington Wizards,10,9,W,4,10,0.4,0,2,0.0,2,2,1.0,2,5,7,1,0,1,1,2,1,3,8,0.375,1,3,0.333,2,3,0.667,0,4,4,1,0,0,1,1,-1
0021300103,2013-11-11,2013-14,regular_season,False,1610612745,HOU,Houston Rockets,1610612761,TOR,Toronto Raptors,23,17,W,7,14,0.5,2,6,0.333,7,10,0.7,2,11,13,2,1,1,3,7,6,5,22,0.227,3,7,0.429,4,7,0.571,5,3,8,0,2,0,1,9,-6
0021300112,2013-11-13,2013-14,regular_season,False,1610612755,PHI,Philadelphia 76ers,1610612745,HOU,Houston Rockets,17,11,W,3,8,0.375,0,1,0.0,11,12,0.917,2,5,7,0,2,1,1,3,6,4,11,0.364,2,6,0.333,1,1,1.0,1,2,3,4,0,2,3,6,-6
0021300132,2013-11-15,2013-14,regular_season,False,1610612756,PHX,Phoenix Suns,1610612751,BKN,Brooklyn Nets,6,8,L,3,6,0.5,0,3,0.0,0,1,0.0,0,1,1,2,2,0,2,3,-2,3,7,0.429,0,0,0.0,2,4,0.5,3,4,7,0,0,0,2,3,2
0021300138,2013-11-16,2013-14,regular_season,False,1610612764,WAS,Washington Wizards,1610612739,CLE,Cleveland Cavaliers,6,13,L,3,10,0.3,0,4,0.0,0,0,0.0,1,2,3,0,0,0,1,1,-7,5,10,0.5,1,1,1.0,2,2,1.0,2,6,8,2,1,0,0,0,7
0021300147,2013-11-17,2013-14,regular_season,False,1610612761,TOR,Toronto Raptors,1610612757,POR,Portland Trail Blazers,8,16,L,2,12,0.167,2,6,0.333,2,2,1.0,1,3,4,0,0,0,1,5,-8,5,8,0.625,3,5,0.6,3,6,0.5,1,7,8,2,0,1,2,2,8
0021300173,2013-11-20,2013-14,regular_season,False,1610612744,GSW,Golden State Warriors,1610612763,MEM,Memphis Grizzlies,6,13,L,3,8,0.375,0,1,0.0,0,0,0.0,0,1,1,3,0,0,1,3,-7,5,7,0.714,1,1,1.0,2,2,1.0,1,4,5,2,0,1,1,1,7
0021300163,2013-11-20,2013-14,regular_season,False,1610612752,NYK,New York Knicks,1610612754,IND,Indiana Pacers,7,14,L,3,12,0.25,1,4,0.25,0,0,0.0,3,2,5,1,0,0,1,5,-7,3,5,0.6,1,2,0.5,7,7,1.0,0,6,6,1,0,2,1,1,7
0021300177,2013-11-22,2013-14,regular_season,False,1610612755,PHI,Philadelphia 76ers,1610612749,MIL,Milwaukee Bucks,13,5,W,6,8,0.75,1,2,0.5,0,0,0.0,0,6,6,3,0,0,1,2,8,1,8,0.125,0,3,0.0,3,4,0.75,1,2,3,0,1,0,0,1,-8
0021300209,2013-11-25,2013-14,regular_season,False,1610612762,UTA,Utah Jazz,1610612741,CHI,Chicago Bulls,11,5,W,3,7,0.429,1,3,0.333,4,4,1.0,0,3,3,2,2,0,1,1,6,2,6,0.333,0,3,0.0,1,2,0.5,1,3,4,0,1,0,4,5,-6
0021300222,2013-11-27,2013-14,regular_season,False,1610612749,MIL,Milwaukee Bucks,1610612764,WAS,Washington Wizards,5,13,L,2,9,0.222,1,2,0.5,0,0,0.0,2,2,4,2,0,0,2,6,-8,4,8,0.5,1,3,0.333,4,4,1.0,2,4,6,3,1,0,0,0,8
