Season,Team,Games,Net_Rating,EFG,BH,OREB,FT_Rate,Opp_EFG,Opp_BH,Opp_OREB,Opp_FT_Rate
2000-01,ATL,82,-6.289692353240975,0.45635179453012376,0.8447905498231094,0.28948041044694456,0.20876729392660093,0.47427455700614546,0.8616998078400847,0.289593,0.2535306046416041
2000-01,BOS,82,-1.9948938488748198,0.47439831483770395,0.8530995191884718,0.252808087547487,0.2527167127261058,0.49498085919978246,0.840242610731758,0.270378,0.25854208876424356
2000-01,CHH,92,3.3891600860550604,0.4595745489175142,0.8623322056224118,0.2968476855284322,0.25566714430016424,0.4584396924995923,0.8560694502957172,0.254016,0.22491890100726536
2000-01,CHI,82,-10.645746387059235,0.4515621394705864,0.8487927805950964,0.2641541167737811,0.22424928929087967,0.5018495798679563,0.8567221359742222,0.293754,0.2578678561213986
2000-01,CLE,82,-4.606579178478265,0.4604263795062224,0.8460348753161173,0.2968665529791557,0.2412044041883137,0.4779808304917925,0.8594419520393027,0.288997,0.25167569267222434
2000-01,DAL,92,3.341837450162315,0.4930106509618361,0.8697504226371293,0.23919858141052544,0.23932010228756462,0.47187867338746736,0.857572999193747,0.295172,0.2479918392161018
2000-01,DEN,82,-2.105415353945373,0.4706504616938632,0.8719794550096982,0.28111342708499654,0.21442647057717557,0.4773186600767759,0.8792890709445503,0.278133,0.22538154598746235
2000-01,DET,82,-1.6603448656960866,0.4547262921909191,0.8577166759383203,0.2906100541529565,0.23752911477378888,0.4676404086663871,0.8595333782138028,0.276771,0.23605141590333759
2000-01,GSW,82,-10.449390623132965,0.43096090581724517,0.8610686159767578,0.3296484576932184,0.2029465516573972,0.5060896544901463,0.8496526100628737,0.301529,0.2302573485141125
2000-01,HOU,82,1.9460091982680847,0.49449326167432966,0.8599833840655927,0.27221187448835615,0.24725737515731513,0.4765587631682745,0.8735200160857451,0.278248,0.20936562379222384
2000-01,IND,86,-0.25325698604445734,0.47033148696700855,0.8556487211997773,0.26807395461344763,0.2407280914775927,0.45208835118745233,0.8730128006794694,0.287602,0.23983227600982332
2000-01,LAC,82,-3.457163480060846,0.47757760005919675,0.8510412265587327,0.2805728281767814,0.22562694735569794,0.4678066642236042,0.8798772765096653,0.285027,0.2198200441042715
2000-01,LAL,98,5.414659317911084,0.4997104637876553,0.8645466438726173,0.3144732303741345,0.2459768988577809,0.4641364294396402,0.8732226479151702,0.269774,0.24127056576934744
2000-01,MIA,85,1.8439473729035973,0.46845866700780575,0.8611109320744794,0.23910510902095522,0.2319521322985587,0.46292205228517913,0.8474138521082095,0.271358,0.22121596105854485
2000-01,MIL,100,4.739320996454556,0.4959793918804526,0.8693940659336314,0.2830409803087573,0.22203695474575647,0.4693740054637854,0.8591013577491886,0.291276,0.2553690318152208
