Game_ID,Game_Date,Home_Team,Road_Team,Home_OFF_Rating,Home_EFG,Home_BH,Home_OREB,Home_FT_Rate,Road_OFF_Rating,Road_EFG,Road_BH,Road_OREB,Road_FT_Rate
0021900016,2019-10-24,GSW,LAC,112.962963,0.469697,0.896166,0.294118,0.292929,133.018868,0.7375,0.823322,0.1,0.2875
0021900014,2019-10-24,DET,ATL,104.166667,0.470588,0.871181,0.209302,0.235294,119.387755,0.575581,0.879897,0.210526,0.209302
0021900015,2019-10-24,HOU,MIL,101.834862,0.455556,0.88445,0.175439,0.322222,107.33945,0.545455,0.906716,0.113208,0.090909
0021900020,2019-10-25,MEM,CHI,96.226415,0.468085,0.850993,0.294118,0.148936,103.773585,0.494624,0.880912,0.18,0.193548
0021900025,2019-10-25,LAL,UTA,98.958333,0.44186,0.873372,0.229167,0.22093,90.526316,0.471429,0.775039,0.088235,0.285714
0021900018,2019-10-25,CHA,MIN,93.396226,0.511905,0.82675,0.1875,0.154762,114.150943,0.538462,0.860243,0.282609,0.252747
0021900019,2019-10-25,BKN,NYK,103.669725,0.576923,0.781439,0.268293,0.294872,100.0,0.574074,0.782099,0.204545,0.197531
0021900021,2019-10-25,NOP,DAL,111.538462,0.535714,0.881956,0.244898,0.112245,118.269231,0.55914,0.904712,0.25,0.204301
0021900022,2019-10-25,OKC,WAS,82.524272,0.427711,0.829871,0.152174,0.168675,92.380952,0.458763,0.871134,0.16,0.082474
0021900024,2019-10-25,SAC,POR,105.660377,0.511494,0.853297,0.270833,0.264368,117.307692,0.605882,0.855439,0.142857,0.223529
0021900023,2019-10-25,DEN,PHX,100.0,0.429348,0.885095,0.153846,0.315217,100.943396,0.44186,0.847561,0.212766,0.360465
0021900017,2019-10-25,BOS,TOR,106.666667,0.444954,0.92066,0.33871,0.137615,101.923077,0.589744,0.787979,0.125,0.179487
0021900026,2019-10-26,MIL,MIA,102.439024,0.526596,0.858713,0.098039,0.287234,107.377049,0.534653,0.866508,0.16,0.227723
0021900034,2019-10-26,UTA,SAC,115.306122,0.679487,0.798619,0.074074,0.089744,82.653061,0.41358,0.830954,0.12766,0.17284
0021900033,2019-10-26,SAS,WAS,124.0,0.509259,0.927699,0.388889,0.12963,123.232323,0.578947,0.887426,0.2,0.126316
0021900035,2019-10-26,PHX,LAC,123.809524,0.598837,0.863201,0.225,0.313953,117.307692,0.522989,0.896694,0.2,0.356322
0021900027,2019-10-26,DET,PHI,102.777778,0.592105,0.799721,0.135135,0.276316,106.363636,0.557471,0.819967,0.166667,0.229885
0021900029,2019-10-26,NYK,BOS,94.059406,0.420732,0.801587,0.326531,0.317073,115.686275,0.532258,0.890536,0.25,0.204301
0021900032,2019-10-26,HOU,NOP,113.513514,0.526596,0.849445,0.214286,0.287234,110.810811,0.55,0.862947,0.2,0.13
0021900031,2019-10-26,CHI,TOR,79.245283,0.345361,0.878049,0.196721,0.175258,101.886792,0.554878,0.789326,0.232558,0.207317
0021900030,2019-10-26,CLE,IND,111.111111,0.56875,0.829993,0.285714,0.2375,100.0,0.505747,0.84506,0.157895,0.126437
0021900028,2019-10-26,ATL,ORL,100.980392,0.565476,0.834254,0.236842,0.095238,98.019802,0.378788,0.916971,0.283333,0.242424
0021900037,2019-10-27,MEM,BKN,114.529915,0.553398,0.904762,0.16,0.194175,113.675214,0.509901,0.873399,0.211538,0.29703
0021900036,2019-10-27,OKC,GSW,116.504854,0.660256,0.7851,0.228571,0.217949,89.320388,0.353261,0.875663,0.222222,0.293478
0021900039,2019-10-27,MIN,MIA,112.621359,0.5,0.868334,0.291667,0.274725,104.807692,0.582353,0.799302,0.179487,0.117647
0021900040,2019-10-27,LAL,CHA,117.647059,0.586022,0.876281,0.238095,0.11828,100.0,0.43956,0.863388,0.26,0.230769
0021900038,2019-10-27,DAL,POR,110.185185,0.462766,0.903257,0.226415,0.340426,113.084112,0.568966,0.860189,0.170732,0.252874
0021900050,2019-10-28,SAC,DEN,102.173913,0.461538,0.882925,0.3,0.10989,108.602151,0.418367,0.899363,0.365385,0.193878
0021900049,2019-10-28,PHX,UTA,92.23301,0.49375,0.849227,0.065217,0.2,93.203883,0.450704,0.793091,0.139535,0.450704
0021900045,2019-10-28,HOU,OKC,112.621359,0.488889,0.881876,0.2,0.311111,108.737864,0.505319,0.87454,0.340426,0.180851
0021900047,2019-10-28,NOP,GSW,111.818182,0.538835,0.882519,0.207547,0.116505,121.818182,0.557692,0.864212,0.387755,0.173077
0021900043,2019-10-28,ATL,PHI,97.169811,0.482143,0.823648,0.177778,0.261905,99.056604,0.482955,0.818182,0.244898,0.227273
0021900051,2019-10-28,LAC,CHA,109.90099,0.554217,0.807423,0.236842,0.228916,95.049505,0.518072,0.802087,0.204545,0.120482
0021900042,2019-10-28,NYK,CHI,110.526316,0.467033,0.860747,0.454545,0.21978,103.157895,0.476471,0.904068,0.173913,0.2
0021900046,2019-10-28,MIL,CLE,122.857143,0.61413,0.895251,0.173913,0.173913,105.660377,0.51,0.897681,0.192308,0.1
0021900044,2019-10-28,TOR,ORL,99.047619,0.447059,0.852431,0.133333,0.329412,91.346154,0.449438,0.858307,0.148148,0.168539
0021900041,2019-10-28,DET,IND,100.0,0.537037,0.810247,0.219512,0.111111,97.916667,0.446809,0.925733,0.25,0.106383
0021900048,2019-10-28,SAS,POR,104.62963,0.523529,0.846259,0.148936,0.282353,100.0,0.44,0.917952,0.173077,0.22
0021900053,2019-10-29,DEN,DAL,113.978495,0.532967,0.897883,0.304348,0.098901,117.204301,0.565476,0.913094,0.217391,0.166667
0021900052,2019-10-29,MIA,ATL,106.666667,0.541096,0.768212,0.351351,0.452055,93.269231,0.487952,0.823882,0.2,0.192771
0021900054,2019-10-29,LAL,MEM,109.090909,0.505814,0.851436,0.232558,0.383721,82.727273,0.363158,0.833492,0.22807,0.231579
0021900057,2019-10-30,PHI,MIN,106.363636,0.516304,0.825839,0.363636,0.23913,86.363636,0.45679,0.809227,0.130435,0.259259
0021900061,2019-10-30,WAS,HOU,141.071429,0.736264,0.845226,0.305556,0.263736,141.964286,0.645631,0.900398,0.395833,0.252427
0021900065,2019-10-30,GSW,PHX,102.803738,0.487805,0.844613,0.179487,0.365854,113.084112,0.536458,0.860929,0.265306,0.1875
0021900056,2019-10-30,ORL,NYK,106.741573,0.488636,0.912006,0.291667,0.102273,93.258427,0.420732,0.891945,0.208333,0.170732
0021900058,2019-10-30,BOS,MIL,114.851485,0.538043,0.910104,0.111111,0.184783,102.941176,0.54878,0.860543,0.111111,0.182927
0021900055,2019-10-30,CLE,CHI,120.618557,0.589744,0.828272,0.30303,0.320513,113.265306,0.511111,0.934653,0.195652,0.211111
0021900062,2019-10-30,OKC,POR,93.396226,0.416667,0.840711,0.245283,0.345238,95.327103,0.494186,0.835583,0.176471,0.197674
0021900064,2019-10-30,SAC,CHA,108.823529,0.53125,0.871001,0.217391,0.09375,115.686275,0.642857,0.811083,0.25641,0.119048
0021900060,2019-10-30,TOR,DET,121.359223,0.668605,0.858863,0.088235,0.116279,108.653846,0.545455,0.830681,0.261905,0.193182
0021900063,2019-10-30,UTA,LAC,111.111111,0.61875,0.852999,0.090909,0.1375,97.959184,0.52439,0.813572,0.153846,0.121951
0021900059,2019-10-30,BKN,IND,106.930693,0.494624,0.83928,0.375,0.172043,115.686275,0.526042,0.920914,0.234043,0.177083
0021900067,2019-10-31,NOP,DEN,118.446602,0.62987,0.850579,0.0625,0.324675,103.883495,0.522472,0.864914,0.125,0.157303
0021900066,2019-10-31,ATL,MIA,100.0,0.448864,0.8614,0.333333,0.204545,109.278351,0.559524,0.868372,0.209302,0.142857
0021900068,2019-10-31,LAC,SAS,101.980198,0.456044,0.895543,0.215686,0.21978,96.039604,0.49375,0.828644,0.2,0.225
0021900072,2019-11-01,BOS,NYK,107.216495,0.52027,0.861056,0.078947,0.364865,104.081633,0.473118,0.887192,0.280702,0.150538
0021900075,2019-11-01,SAC,UTA,108.510638,0.535714,0.843289,0.268293,0.142857,105.208333,0.554795,0.833137,0.181818,0.273973
0021900070,2019-11-01,IND,CLE,96.226415,0.432292,0.88259,0.236364,0.197917,89.622642,0.431034,0.859649,0.0625,0.229885
0021900073,2019-11-01,CHI,DET,112.0,0.52809,0.8536,0.229167,0.202247,104.950495,0.517647,0.856579,0.243902,0.211765
0021900076,2019-11-01,GSW,SAS,111.111111,0.541667,0.894474,0.162791,0.22619,128.282828,0.543011,0.906143,0.333333,0.27957
0021900074,2019-11-01,DAL,LAL,99.099099,0.460784,0.829781,0.339623,0.156863,106.25,0.536458,0.905368,0.122449,0.166667
0021900071,2019-11-01,ORL,MIL,88.349515,0.43956,0.860238,0.175439,0.120879,119.417476,0.596774,0.878176,0.268293,0.129032
0021900069,2019-11-01,BKN,HOU,111.818182,0.605882,0.815622,0.243902,0.235294,105.454545,0.474747,0.902344,0.166667,0.222222
0021900083,2019-11-02,GSW,CHA,95.604396,0.5,0.821287,0.135135,0.12987,101.086957,0.452941,0.879763,0.313725,0.188235
0021900082,2019-11-02,MIL,TOR,116.161616,0.533708,0.892857,0.222222,0.224719,103.960396,0.494048,0.87156,0.145833,0.261905
0021900084,2019-11-02,POR,PHI,121.904762,0.698718,0.831776,0.108108,0.24359,121.698113,0.556075,0.910772,0.288889,0.093458
0021900079,2019-11-02,ORL,DEN,92.553191,0.465116,0.850243,0.227273,0.081395,96.808511,0.431507,0.865591,0.159091,0.383562
0021900077,2019-11-02,OKC,NOP,111.650485,0.538889,0.892972,0.170213,0.2,100.970874,0.484043,0.86631,0.320755,0.138298
0021900081,2019-11-02,MEM,PHX,102.941176,0.540698,0.825114,0.317073,0.139535,111.764706,0.579545,0.848268,0.108108,0.136364
0021900078,2019-11-02,DET,BKN,110.784314,0.494505,0.928418,0.116279,0.252747,105.825243,0.516129,0.870107,0.217391,0.139785
0021900080,2019-11-02,WAS,MIN,93.965517,0.452632,0.86277,0.153846,0.242105,113.913043,0.632979,0.821833,0.088235,0.12766
0021900087,2019-11-03,NYK,SAC,94.845361,0.45,0.878095,0.183673,0.25,116.494845,0.570588,0.872727,0.25641,0.188235
0021900086,2019-11-03,MIA,HOU,117.272727,0.629213,0.845732,0.128205,0.191011,92.592593,0.481013,0.808095,0.088889,0.303797
0021900085,2019-11-03,IND,CHI,103.846154,0.517647,0.843315,0.217391,0.235294,91.346154,0.482143,0.840708,0.133333,0.166667
0021900090,2019-11-03,LAC,UTA,109.375,0.429348,0.922387,0.367347,0.282609,96.907216,0.461538,0.85934,0.142857,0.282051
0021900089,2019-11-03,CLE,DAL,112.121212,0.5,0.921521,0.230769,0.15625,133.673469,0.638298,0.876891,0.275,0.117021
0021900088,2019-11-03,SAS,LAL,93.203883,0.433735,0.841772,0.170213,0.289157,98.095238,0.517241,0.841214,0.152174,0.149425
0021900096,2019-11-04,GSW,POR,127.0,0.546512,0.910587,0.222222,0.383721,118.0,0.509524,0.948788,0.290909,0.104762
0021900092,2019-11-04,BKN,NOP,121.621622,0.619565,0.819353,0.292683,0.228261,111.607143,0.561856,0.834958,0.232558,0.164948
0021900093,2019-11-04,MEM,HOU,97.087379,0.441489,0.873139,0.26,0.180851,102.884615,0.467742,0.854557,0.269231,0.215054
0021900094,2019-11-04,MIN,MIL,95.495495,0.42233,0.875661,0.220339,0.184466,119.642857,0.612903,0.862013,0.244444,0.215054
0021900095,2019-11-04,PHX,PHI,107.54717,0.603896,0.816312,0.147059,0.272727,103.809524,0.544944,0.830221,0.204545,0.134831
0021900091,2019-11-04,WAS,DET,117.346939,0.505376,0.896552,0.309524,0.225806,100.0,0.493902,0.814356,0.317073,0.219512
0021900101,2019-11-05,OKC,ORL,107.368421,0.5,0.913295,0.159091,0.186047,100.0,0.408537,0.872309,0.340426,0.329268
0021900100,2019-11-05,CHI,LAL,107.692308,0.588235,0.856012,0.159091,0.141176,112.380952,0.548913,0.865047,0.255319,0.184783
0021900097,2019-11-05,CHA,IND,114.018692,0.534091,0.891195,0.217391,0.318182,113.207547,0.606383,0.843587,0.205882,0.06383
0021900102,2019-11-05,DEN,MIA,111.22449,0.575581,0.823071,0.225,0.116279,90.816327,0.414773,0.868421,0.254902,0.181818
0021900098,2019-11-05,CLE,BOS,109.708738,0.489474,0.92083,0.211538,0.210526,115.533981,0.635294,0.867424,0.111111,0.129412
0021900099,2019-11-05,ATL,SAS,104.854369,0.538889,0.843533,0.230769,0.122222,98.039216,0.461538,0.870823,0.22,0.175824
0021900107,2019-11-06,HOU,GSW,126.470588,0.603093,0.890166,0.23913,0.123711,109.803922,0.463542,0.907811,0.290909,0.239583
0021900106,2019-11-06,TOR,SAC,120.38835,0.641026,0.866361,0.060606,0.307692,117.647059,0.547368,0.881597,0.255319,0.168421
0021900104,2019-11-06,IND,WAS,118.627451,0.531915,0.89024,0.288889,0.223404,102.912621,0.457895,0.858757,0.313725,0.2
0021900103,2019-11-06,DET,NYK,123.232323,0.651899,0.840465,0.242424,0.240506,104.081633,0.55625,0.864394,0.125,0.1625
0021900111,2019-11-06,LAC,MIL,105.982906,0.484694,0.856971,0.259259,0.295918,110.25641,0.520408,0.882776,0.259259,0.27551
0021900108,2019-11-06,MEM,MIN,128.037383,0.636364,0.856176,0.235294,0.284091,113.084112,0.53125,0.907126,0.196078,0.197917
0021900110,2019-11-06,UTA,PHI,106.0,0.505618,0.884506,0.285714,0.179775,105.050505,0.4625,0.855804,0.162791,0.375
0021900105,2019-11-06,ATL,CHI,87.735849,0.445946,0.78836,0.142857,0.364865,104.62963,0.579268,0.824377,0.166667,0.219512
0021900109,2019-11-06,DAL,ORL,107.0,0.494048,0.851138,0.26087,0.285714,104.950495,0.525,0.836838,0.243902,0.275
0021900115,2019-11-07,LAC,POR,101.904762,0.460674,0.857383,0.276596,0.280899,97.115385,0.427885,0.888036,0.278689,0.115385
0021900114,2019-11-07,PHX,MIA,106.930693,0.505952,0.866832,0.217391,0.27381,122.772277,0.640244,0.860543,0.142857,0.231707
0021900113,2019-11-07,SAS,OKC,123.469388,0.590426,0.883763,0.307692,0.106383,114.285714,0.5875,0.874469,0.102564,0.225
0021900112,2019-11-07,CHA,BOS,83.653846,0.418605,0.819339,0.18,0.174419,103.846154,0.483871,0.888047,0.215686,0.193548
0021900123,2019-11-08,DEN,PHI,104.166667,0.5,0.904288,0.155556,0.149425,100.0,0.517442,0.838536,0.244444,0.093023
0021900120,2019-11-08,MIN,GSW,105.042017,0.472973,0.866909,0.357143,0.18018,98.347107,0.466019,0.850255,0.25,0.223301
0021900124,2019-11-08,UTA,MIL,97.169811,0.494048,0.828708,0.22449,0.238095,94.339623,0.410526,0.892739,0.262295,0.231579
0021900119,2019-11-08,ATL,SAC,118.478261,0.58046,0.877543,0.289474,0.091954,131.521739,0.671053,0.851013,0.28125,0.25
0021900121,2019-11-08,NOP,TOR,95.412844,0.454545,0.857414,0.245614,0.141414,112.962963,0.543011,0.858991,0.204082,0.225806
0021900126,2019-11-08,LAL,MIA,100.0,0.494382,0.837134,0.25641,0.078652,85.106383,0.3875,0.874469,0.173913,0.225
0021900122,2019-11-08,DAL,NYK,100.0,0.488889,0.882332,0.142857,0.155556,103.921569,0.494382,0.895324,0.259259,0.202247
0021900118,2019-11-08,WAS,CLE,102.040816,0.505208,0.83849,0.354167,0.03125,115.306122,0.488889,0.887699,0.361702,0.277778
0021900125,2019-11-08,POR,BKN,115.0,0.469072,0.907563,0.270833,0.247423,119.0,0.494949,0.925743,0.313725,0.212121
0021900117,2019-11-08,ORL,MEM,115.686275,0.510753,0.920969,0.272727,0.247312,86.0,0.436047,0.835946,0.081633,0.127907
0021900116,2019-11-08,IND,DET,116.666667,0.542169,0.878505,0.25,0.26506,108.163265,0.52907,0.846736,0.227273,0.174419
0021900129,2019-11-09,CHI,HOU,86.238532,0.397959,0.875951,0.192982,0.163265,108.333333,0.584337,0.79886,0.204545,0.240964
0021900127,2019-11-09,SAS,BOS,108.490566,0.464646,0.882075,0.368421,0.232323,128.571429,0.585106,0.921956,0.162791,0.265957
0021900131,2019-11-09,OKC,GSW,112.871287,0.632911,0.819871,0.2,0.177215,106.930693,0.535294,0.860439,0.146341,0.2
0021900130,2019-11-09,MEM,DAL,116.190476,0.589474,0.863435,0.222222,0.105263,130.188679,0.628866,0.875828,0.292683,0.164948
0021900128,2019-11-09,CHA,NOP,102.803738,0.477273,0.823944,0.265306,0.295455,106.481481,0.626667,0.772329,0.236842,0.28
0021900138,2019-11-10,POR,ATL,109.734513,0.490385,0.872487,0.301887,0.211538,101.801802,0.456731,0.877863,0.196429,0.173077
0021900134,2019-11-10,PHI,CHA,114.0,0.607143,0.812567,0.285714,0.142857,106.0,0.535714,0.87814,0.133333,0.190476
0021900132,2019-11-10,MIN,DEN,90.740741,0.381443,0.895599,0.258621,0.247423,92.592593,0.440594,0.844334,0.269231,0.108911
0021900133,2019-11-10,ORL,IND,109.677419,0.544944,0.892829,0.175,0.05618,118.478261,0.576923,0.911937,0.25,0.043956
0021900136,2019-11-10,NYK,CLE,87.878788,0.412791,0.822034,0.320755,0.186047,110.204082,0.487805,0.872309,0.204545,0.341463
0021900135,2019-11-10,OKC,MIL,109.174312,0.587912,0.867818,0.104167,0.131868,112.037037,0.63253,0.805172,0.142857,0.192771
0021900137,2019-11-10,PHX,BKN,128.971963,0.621212,0.93879,0.116279,0.151515,104.672897,0.527473,0.852788,0.119048,0.175824
0021900139,2019-11-10,LAL,TOR,101.960784,0.489362,0.895068,0.265306,0.12766,111.881188,0.550562,0.868051,0.155556,0.168539
0021900141,2019-11-11,BOS,DAL,126.086957,0.563953,0.915094,0.232558,0.22093,113.978495,0.477528,0.92682,0.265306,0.235955
0021900142,2019-11-11,NOP,HOU,106.422018,0.505263,0.86277,0.230769,0.210526,111.926606,0.588235,0.839092,0.170732,0.258824
0021900144,2019-11-11,GSW,UTA,106.930693,0.531915,0.909223,0.173913,0.085106,120.792079,0.592593,0.887934,0.121951,0.320988
0021900145,2019-11-11,LAC,TOR,96.078431,0.413043,0.827044,0.377358,0.23913,86.27451,0.464706,0.859287,0.098039,0.105882
0021900143,2019-11-11,SAS,MEM,110.10101,0.533333,0.874417,0.155556,0.144444,113.0,0.568966,0.897004,0.204545,0.16092
0021900140,2019-11-11,DET,MIN,112.871287,0.54023,0.852174,0.26087,0.229885,120.0,0.589888,0.851347,0.289474,0.168539
0021900153,2019-11-12,SAC,POR,108.080808,0.505814,0.874372,0.25,0.232558,101.020408,0.493506,0.841418,0.166667,0.298701
0021900152,2019-11-12,UTA,BKN,114.423077,0.5,0.907095,0.25,0.293478,109.615385,0.516667,0.855932,0.222222,0.233333
0021900150,2019-11-12,DEN,ATL,121.0,0.495192,0.974289,0.3,0.173077,125.0,0.620482,0.86721,0.285714,0.26506
0021900147,2019-11-12,PHI,CLE,102.083333,0.494382,0.871229,0.234043,0.11236,98.979592,0.47093,0.871324,0.204545,0.186047
0021900146,2019-11-12,IND,OKC,111.0,0.526596,0.869247,0.261905,0.12766,85.0,0.390244,0.860543,0.1875,0.256098
0021900149,2019-11-12,CHI,NYK,116.504854,0.592593,0.825541,0.264706,0.296296,99.029126,0.465909,0.849549,0.26,0.227273
0021900151,2019-11-12,PHX,LAL,115.0,0.56044,0.899525,0.142857,0.142857,123.0,0.589474,0.912465,0.195122,0.115789
0021900148,2019-11-12,MIA,DET,118.181818,0.623377,0.816312,0.25,0.272727,111.340206,0.532051,0.854915,0.190476,0.320513
0021900156,2019-11-13,BOS,WAS,129.62963,0.59375,0.900629,0.27027,0.270833,124.299065,0.578125,0.922998,0.209302,0.229167
0021900157,2019-11-13,HOU,LAC,102.0,0.465116,0.907304,0.176471,0.255814,93.0,0.438776,0.889041,0.2,0.071429
0021900159,2019-11-13,LAL,GSW,121.212121,0.589888,0.836094,0.361111,0.168539,95.918367,0.455056,0.850194,0.208333,0.146067
0021900154,2019-11-13,CHA,MEM,112.5,0.586207,0.864081,0.170732,0.172414,114.423077,0.634831,0.794802,0.289474,0.067416
0021900158,2019-11-13,MIN,SAS,126.470588,0.554945,0.913763,0.276596,0.307692,110.679612,0.505556,0.895434,0.212766,0.255556
0021900160,2019-11-13,POR,TOR,108.163265,0.484375,0.895688,0.234043,0.135417,116.326531,0.532609,0.87663,0.304348,0.173913
0021900155,2019-11-13,ORL,PHI,108.737864,0.5,0.885925,0.1875,0.302326,95.098039,0.483516,0.865736,0.170213,0.098901
0021900165,2019-11-14,PHX,ATL,114.285714,0.570588,0.835688,0.170732,0.364706,100.0,0.483516,0.825674,0.319149,0.263736
0021900163,2019-11-14,MIL,CHI,109.734513,0.511364,0.83165,0.326923,0.386364,101.769912,0.505376,0.83871,0.196078,0.225806
0021900162,2019-11-14,NYK,DAL,110.416667,0.515957,0.868236,0.319149,0.095745,107.291667,0.47619,0.890551,0.24,0.27381
0021900166,2019-11-14,DEN,BKN,102.020202,0.475248,0.937722,0.241379,0.049505,92.079208,0.421053,0.935803,0.127273,0.136842
0021900164,2019-11-14,NOP,LAC,125.714286,0.571429,0.887785,0.367347,0.204082,119.811321,0.613095,0.859205,0.153846,0.285714
0021900161,2019-11-14,CLE,MIA,98.979592,0.470588,0.839629,0.229167,0.2,109.090909,0.620253,0.815247,0.117647,0.126582
0021900170,2019-11-15,MEM,UTA,102.884615,0.5,0.902413,0.2,0.114583,103.921569,0.454023,0.870779,0.195652,0.310345
0021900174,2019-11-15,LAL,SAC,105.319149,0.487654,0.874614,0.232558,0.246914,104.301075,0.536585,0.826856,0.243902,0.109756
0021900172,2019-11-15,OKC,PHI,123.300971,0.605263,0.87855,0.166667,0.460526,115.533981,0.577778,0.861687,0.302326,0.166667
0021900169,2019-11-15,HOU,IND,111.0,0.483146,0.927114,0.227273,0.280899,102.0,0.5,0.84607,0.190476,0.243902
0021900167,2019-11-15,CHA,DET,112.371134,0.515625,0.903543,0.285714,0.104167,110.416667,0.58642,0.803444,0.205882,0.135802
0021900171,2019-11-15,MIN,WAS,104.504505,0.533708,0.835742,0.191489,0.235955,123.423423,0.59,0.888,0.276596,0.19
0021900168,2019-11-15,ORL,SAS,116.842105,0.482759,0.910682,0.297872,0.310345,114.736842,0.578652,0.894636,0.190476,0.067416
0021900173,2019-11-15,GSW,BOS,95.238095,0.445122,0.829001,0.25,0.329268,100.961538,0.478022,0.878388,0.203704,0.197802
0021900180,2019-11-16,DAL,TOR,106.796117,0.471591,0.887465,0.255319,0.306818,100.0,0.511236,0.864376,0.14,0.123596
0021900175,2019-11-16,CHI,BKN,100.909091,0.401099,0.845009,0.326923,0.417582,107.33945,0.511364,0.871399,0.113636,0.306818
0021900178,2019-11-16,MIA,NOP,114.736842,0.598765,0.80505,0.272727,0.148148,98.947368,0.54878,0.82463,0.162791,0.04878
0021900181,2019-11-16,SAS,POR,111.538462,0.494318,0.911473,0.152174,0.329545,115.238095,0.521505,0.896943,0.2,0.258065
0021900177,2019-11-16,NYK,CHA,113.333333,0.488372,0.897311,0.302326,0.209302,113.186813,0.511494,0.905087,0.255319,0.16092
0021900182,2019-11-16,LAC,ATL,137.614679,0.629032,0.837713,0.333333,0.354839,92.66055,0.411111,0.84834,0.254545,0.3
0021900176,2019-11-16,IND,MIL,80.582524,0.38,0.873907,0.229508,0.07,100.990099,0.505208,0.868513,0.166667,0.052083
0021900179,2019-11-16,MIN,HOU,105.0,0.52381,0.832037,0.317073,0.202381,125.0,0.558511,0.896266,0.297872,0.212766
0021900183,2019-11-17,CLE,PHI,93.137255,0.411111,0.870197,0.215686,0.233333,112.871287,0.60119,0.867273,0.114286,0.154762
0021900185,2019-11-17,ORL,WAS,122.54902,0.58046,0.875489,0.275,0.275862,119.80198,0.572165,0.919123,0.18,0.103093
0021900184,2019-11-17,SAC,BOS,104.166667,0.505618,0.887091,0.217391,0.11236,103.125,0.47561,0.860543,0.222222,0.256098
0021900186,2019-11-17,MEM,DEN,109.615385,0.559524,0.855282,0.214286,0.238095,125.961538,0.651685,0.892009,0.142857,0.168539
0021900187,2019-11-17,NOP,GSW,110.204082,0.516854,0.867021,0.244444,0.179775,101.010101,0.445055,0.893918,0.195652,0.208791
0021900188,2019-11-17,LAL,ATL,120.792079,0.61236,0.849611,0.263158,0.146067,100.0,0.476744,0.82906,0.219512,0.22093
0021900192,2019-11-18,CHI,MIL,97.115385,0.463918,0.873053,0.245283,0.113402,110.576923,0.554878,0.866548,0.177778,0.292683
0021900196,2019-11-18,UTA,MIN,96.226415,0.427083,0.884717,0.206897,0.208333,104.672897,0.539326,0.866501,0.108696,0.179775
0021900191,2019-11-18,TOR,CHA,134.693878,0.618557,0.904014,0.363636,0.123711,97.959184,0.519231,0.81577,0.195652,0.192308
0021900194,2019-11-18,DAL,SAS,120.618557,0.60119,0.878641,0.225,0.190476,113.402062,0.5,0.911536,0.346939,0.145833
0021900195,2019-11-18,PHX,BOS,85.858586,0.463415,0.821227,0.163265,0.109756,98.019802,0.483146,0.850194,0.229167,0.146067
0021900189,2019-11-18,NYK,CLE,128.125,0.489796,0.94186,0.38,0.27551,109.375,0.585526,0.81685,0.263158,0.210526
0021900197,2019-11-18,LAC,OKC,93.75,0.45977,0.845679,0.265306,0.114943,92.631579,0.42,0.83704,0.2,0.333333
0021900193,2019-11-18,HOU,POR,123.364486,0.555,0.874451,0.346939,0.21,101.886792,0.473958,0.861923,0.226415,0.177083
0021900190,2019-11-18,BKN,IND,87.755102,0.422619,0.904361,0.076923,0.178571,118.556701,0.50495,0.915598,0.294118,0.128713
0021900199,2019-11-19,NOP,POR,111.650485,0.510753,0.888469,0.301887,0.215054,100.970874,0.521739,0.851813,0.229167,0.086957
0021900200,2019-11-19,SAC,PHX,117.647059,0.613924,0.825688,0.242424,0.291139,113.72549,0.494382,0.896516,0.285714,0.314607
